time(in ms), time(in s), hsL, hsL*wid, toL, hsR, toR, hipL.x, hipL.y, kneeL.x, kneeL.y, ankleL.x, ankleL.y, hipR.x, hipR.y, kneeR.x, kneeR.y, ankleR.x, ankleR.y, rk_ang, lk_ang, ra_ang, la_ang, hipR_ang, hipL_ang
141,52,-57.42799044,-55130.87082,-25.47171593,32.6432991,62.73130417,172.0115089,263.5952228,164.0656471,320.161128,126.0116816,367.6534796,160.1143742,264.2134452,178.6083126,321.0172892,196.6469622,379.0036976,0.45,19.74,9.94,24.25,3.04,5.16
197,52,-56.15019321,-53904.18549,-31.11064911,21.78239822,54.67612267,183.5794544,263.456853,182.916398,321.3554406,139.1089153,358.3910072,169.8358011,263.8880074,183.6607075,323.2165933,196.0820961,380.6056523,0.53,33.27,6.96,33.63,1.12,2.75
305,52,-50.8870554,-48851.57318,-27.72926331,20.26013374,52.22554207,188.4200621,261.3116384,188.4249687,319.3899071,150.2401257,354.4256938,172.4444532,262.7684963,188.7135458,321.9980121,197.3016071,380.4589784,4.06,31.51,4.74,31.5,0.44,2.18
359,52,-29.25567627,-28085.44922,-7.922301292,10.47524929,41.36498451,199.5997095,259.646582,218.8263702,311.4891815,181.9404745,352.9131854,181.6605377,262.2796637,190.622406,321.3750744,196.4977884,379.0293181,1.59,38.39,3.3,26.6,2.85,9.17
451,52,-4.844899178,-4651.10321,21.68347836,7.543745041,35.9457922,207.6497698,257.6546073,234.3954706,307.7629173,210.9727335,355.4003012,186.1245632,261.4626092,190.5717659,321.8864536,196.5269136,379.0464091,0.98,32.17,3.37,15.45,3.86,15.25
492,52,24.66442108,23677.84424,55.46934128,0.062227249,28.66092682,215.258503,257.3892134,243.2213116,307.9870963,242.8652573,365.4044151,193.1923771,260.7228023,194.951992,321.9136512,196.40203,379.5314598,0.12,17.47,0.83,0.18,4.47,16.14
583,52,33.71516705,32366.56036,64.23201084,-6.653709412,22.91278839,221.2340784,258.246147,246.2105942,309.1270459,257.0031738,369.4982171,199.705596,261.2419385,196.0402679,324.3166316,196.6164637,380.1618648,2.2,9.69,0.35,5.76,7.7,14.22
623,52,49.87315178,47878.22571,78.91551018,-16.1285305,13.63220215,229.9830723,259.7864646,253.1583595,312.9851139,280.0567532,369.4736588,209.0627861,262.4348509,200.2886438,325.355258,196.7500162,380.1825285,2.41,1.23,2.06,15.01,9.63,12.72
740,52,49.78646278,47795.00427,80.69635391,-26.20698452,3.802657127,239.9504757,261.9189817,265.1403236,314.6042883,289.8258877,372.6928568,219.0062428,264.2029041,208.4917116,325.2655542,197.6383066,380.0646937,0.82,1.61,6.34,13.46,8.84,14.38
787,52,36.53554916,35074.1272,70.04319191,-42.76768684,-12.42908478,257.1438503,264.5805645,278.9244175,318.8533902,296.8101883,376.4833653,235.5344152,266.2833595,221.8177843,325.1700246,199.567523,378.7513876,5.68,2.82,13.13,9.92,11.69,10.34
875,52,23.59333992,22649.60632,57.00433731,-55.49137115,-27.12528706,269.6031189,263.9843094,288.9908695,318.4765506,297.4279976,378.0605042,251.9962406,265.0351185,242.822628,325.9505796,206.4203167,371.2999856,19.46,6.76,24.29,4.57,9.66,7.7
921,52,18.63816261,17892.63611,52.97138214,-55.80024719,-31.15858555,273.9789391,263.6608511,288.045187,318.9211428,297.3827934,378.2167697,258.3498287,264.2963576,255.1377296,326.1229384,213.3666945,367.8232312,27.73,3.09,29.39,5.08,7.2,6.01
12,53,10.00219345,9602.105713,44.94215012,-49.5711422,-27.05471992,284.2667484,259.5297772,294.670229,319.0381408,299.0743446,378.5610366,269.667635,258.4235913,280.8137226,323.1325865,231.7327452,360.5288672,41.97,3.23,36.43,2.4,0.13,3.48
58,53,-0.230112076,-220.9075928,31.94169044,-33.51634026,-9.002952576,294.4090462,257.4766481,301.2346745,318.9894104,298.9535809,378.1605721,280.6995964,256.8190616,297.633791,320.3279507,258.0764294,362.6066673,36.29,4.81,27.75,1.22,2.44,1.66
149,53,-11.7520237,-11281.94275,20.73306084,-3.525180817,28.91624451,302.3777962,254.8000664,313.7797165,317.4207687,296.7270184,372.8575552,288.6612797,254.9985605,304.495039,317.7175283,293.6259842,373.999114,14.28,15.66,6.18,9.8,2.6,4.72
200,53,-10.94364166,-10505.896,22.10389137,1.134166718,34.88476753,305.7154942,255.2879173,312.5517368,317.8295052,302.7868938,374.5413601,293.2390022,255.5862701,311.2666225,314.8979902,301.7396736,377.3067284,14.61,9.05,4.89,5.52,4.22,2.78
279,53,-17.44809151,-16750.16785,15.56922913,35.78018188,67.65758514,309.8707294,255.1431102,306.4205933,319.0746403,299.5559692,378.5342896,304.2543697,255.0041771,331.6049767,316.2449634,343.0923843,382.4710214,8.53,1.98,5.59,3.7,8.94,1.34
333,53,-27.87777901,-26762.66785,5.681276321,53.87346268,86.72996521,320.1004028,256.0463923,309.7503376,319.8045015,298.9611912,378.756119,314.6244907,255.4730058,343.1524372,317.9261291,369.9244595,381.9879663,1.18,0.66,13.25,5.86,9.06,4.71
412,53,-34.08997536,-32726.37634,-1.771173477,56.46440506,88.45948219,327.0382404,259.7123069,313.2812691,321.3165915,299.4655037,378.9254522,321.3648605,259.0229523,349.6053886,321.5708005,378.4070778,381.8259716,0.8,0.52,15.07,7.67,8.69,7
464,53,-48.06481361,-46142.22107,-16.30642891,47.28904724,79.50565338,341.5567875,260.8582431,321.3960171,322.3466241,301.2811089,378.9021814,335.0999165,260.6981474,362.0452595,323.2996988,384.3758011,382.9875827,1.73,0.86,11.9,11.3,6.67,11.58
544,53,-53.70718002,-51558.89282,-19.96464729,42.84911156,74.87242699,347.2306252,264.5335078,328.9153862,322.2163975,300.8424282,377.4563634,342.2741318,264.7810382,367.8970528,325.1035595,389.4095135,386.0414708,2.21,5.83,11.25,15.94,6.46,11.89
595,53,-58.98774147,-56628.23181,-29.73040581,29.21115875,65.73363304,357.8611565,263.0306715,346.4305687,321.7781782,307.9551888,370.8930838,354.8882961,264.0306097,373.6679363,324.6936321,389.3106079,386.1809027,1.73,17.53,8.16,23.77,2.9,9.66
692,53,6.96387291,6685.317993,38.48845482,-32.466259,-4.117355347,373.166914,260.2934825,378.7695122,321.7772126,386.5929222,383.5516512,366.4239979,261.5869135,377.444458,323.2465911,330.2718258,362.1378708,40.05,1.14,34.28,4.09,0.79,1.91
744,53,-36.99680328,-35516.93115,-0.102539063,8.747119904,45.034132,380.8008099,260.1457143,387.0878792,321.1563993,351.7006588,359.873904,371.5153027,261.5372658,386.5596199,321.915679,387.01684,381.4079976,7.73,30.53,0.27,27.19,3.55,0.43
852,53,-29.897089,-28701.20544,-4.717025757,5.001897812,38.19308281,385.3809071,260.135994,395.2207947,318.6982834,367.3683643,361.3897598,380.4725361,261.4440858,394.8124123,319.7176301,389.1955948,383.1518304,10.73,25.55,2.83,20.14,4.09,2.68
902,53,-10.79232216,-10360.62927,17.010355,-0.749330521,32.67016411,396.0607338,259.5407689,415.3534412,313.8503194,392.827549,365.7113779,384.3191814,260.4238862,397.026186,319.4634533,389.7480583,382.8356624,10.6,25.03,3.68,13.72,4.3,8.08
999,53,-2.710647583,-2602.22168,28.86257172,-3.670406342,29.05712128,400.296278,259.01703,418.6662197,312.6392055,404.780817,373.4327924,389.312582,258.9507741,394.4818211,319.5155632,390.3778553,383.8559425,4.8,18.23,2.04,7.3,0.57,8.49
39,54,24.42944527,23452.26746,53.47223282,-10.59348106,24.41408157,407.1566105,258.7546617,425.2042294,312.6161921,433.5033703,373.949064,396.5282822,258.61148,397.2128677,319.5411515,389.8515129,384.1936111,4.03,6.32,3.64,4.37,2.97,8.61
151,54,33.26188087,31931.40564,63.7284565,-22.72776604,13.49747658,417.0765781,260.3542185,430.8091736,317.3964357,451.5038967,374.3992567,407.137413,260.8826566,398.7289238,324.5477951,389.7533798,385.4293478,0.49,3.83,4.72,11.56,8.08,4.64
194,54,30.91103554,29674.59412,60.35888672,-33.80298615,2.6130867,423.2596779,262.3154873,437.3798847,320.4076445,457.0515633,376.368041,418.0429173,262.7727127,406.2238598,326.0273123,390.8404541,385.5945611,2.27,3.4,8.25,11.2,10.37,3.92
300,54,17.56882668,16866.07361,50.38149834,-40.43532372,-4.37953949,435.1764965,262.1707124,448.6394119,319.7668755,457.0630074,376.7073834,424.3987083,263.1892705,416.5696621,325.4461527,392.4684334,385.3231323,8.71,2.73,12.74,4.78,7.77,2.93
339,54,8.328237534,7995.108032,41.18808746,-50.57106972,-15.44342995,442.9971886,260.6880248,444.5005703,320.5125725,455.2666855,377.2897017,437.5819874,261.2189251,436.8063354,325.2120602,395.9182549,379.6328151,22.52,5.28,22.89,6.11,6.27,3.96
454,54,3.015604019,2894.979858,35.33592224,-48.90652657,-19.28266525,451.2680054,255.9178877,454.1229916,319.7345603,457.7187252,377.0451808,443.2107353,256.9847739,446.4203167,323.2249296,404.8425293,373.5232687,26.5,0.58,24.92,2.04,3.67,3.89
506,54,-9.204511642,-8836.331177,24.43888664,-40.93219757,-13.45049858,460.4755497,255.3364223,465.6816387,320.1019049,456.6700459,376.8678331,448.9177895,256.3418001,454.2329979,322.9111433,419.8474789,369.7758901,25,7.69,22.42,5.08,2.07,3.12
602,54,-22.19532967,-21307.51648,12.29990959,-24.78587151,5.866613388,466.7829895,254.248808,469.7925854,319.1057968,454.1373253,373.5109735,458.3228016,254.4995248,465.7775402,316.5572047,444.8455811,372.4896955,15.75,10.69,11.87,9.18,1.7,3.33
650,54,-21.36048317,-20506.06384,11.22859955,-16.37629509,17.08359718,468.5727596,254.5335299,470.4008389,316.7187166,456.3176823,373.2316589,462.7556992,254.7234625,467.8248024,317.0308936,455.1394272,373.2919765,9.85,8.93,7.21,7.96,2.87,3.17
744,54,-14.27238464,-13701.48926,14.67790604,-1.746397018,35.11342049,466.5027237,257.1762675,466.4282799,317.4992394,457.9519558,376.2405181,471.5017605,256.0784018,490.2503586,317.2960782,478.2143497,376.6944444,16.28,4.6,6.48,4.63,4.78,1.42
800,54,-23.76185417,-22811.38,5.039463043,25.61519623,58.84368896,475.0745201,257.9871583,465.1106071,317.79616,457.1081829,377.0632052,478.3874702,257.3294753,501.973629,317.5076401,508.1763268,379.9933684,9.24,1.01,3.22,4.33,8.8,6.8
901,54,-27.76657104,-26655.9082,0.854730606,37.42492676,68.8142395,479.1223812,259.7400516,466.0030174,319.8614073,457.1447754,378.505708,489.3400955,259.1272205,513.2165337,319.0044093,529.7498703,380.4798031,4.04,2.14,8.62,4.84,9.48,6.82
941,54,-40.68929672,-39061.72485,-11.61844254,34.83844757,68.38508606,492.671814,260.4711682,471.9794369,319.9307692,458.262291,378.6892676,499.2959404,260.0856864,522.9153442,319.4849539,537.8107452,380.3644145,4.77,3.59,7.86,7.47,9.92,12.13
52,55,-53.57302666,-51430.10559,-20.81640244,24.12448883,56.57495499,505.3060341,260.924322,481.7642784,319.8984218,458.9415836,377.5527942,512.200985,260.8555233,533.855381,319.9817204,541.4663887,381.3611341,7.65,0.1,4.01,12.54,8.47,14.92
91,55,-60.03421783,-57632.84912,-29.20743942,13.55558395,47.56353378,514.9352074,260.8567786,498.8214684,317.3499262,462.65728,370.8248162,522.116375,260.8104622,541.2555313,319.8281264,541.2142181,381.2736189,10.36,11.71,0,20.81,7.88,10.7
203,55,-61.69630051,-59228.44849,-40.15548706,-0.694942474,34.21291351,528.8618088,259.6948618,523.0883789,316.477704,476.8773365,359.514606,536.1638832,259.2474371,544.8409081,320.1227617,541.3617897,381.176995,6.42,27.86,1.82,31.12,2.08,5.39
251,55,-55.98403931,-53744.67773,-39.29094315,-6.056499481,30.89744568,532.384243,257.1027213,537.3247719,315.6599092,486.2150002,354.3642819,538.9370728,256.8799424,544.7581673,319.3291068,541.8814087,381.1793768,4.5,39.32,1.48,36.6,1.99,0.91
345,55,-43.05450439,-41332.32422,-23.65951538,-11.41222,24.48108673,540.2326584,253.1942171,548.9565468,312.5066292,507.6886368,351.092459,545.5438042,253.4041697,554.2445755,315.7708883,541.9548798,381.4363217,10.5,35.76,5.99,31.03,5.79,4.29
390,55,-23.04101944,-22119.37866,0.02986908,-20.38118362,15.1465416,549.7184372,253.1624651,564.4576836,308.4750116,536.3123131,353.5466802,554.1829491,253.4468168,559.6418381,315.6493521,541.9659233,377.3282933,11.98,27.88,9.14,19.35,4.57,7.89
502,55,-13.41144562,-12874.98779,18.52283478,-23.42130661,11.29766464,561.3127899,253.3433372,576.8141556,307.7127707,561.3899803,368.7241638,565.075264,253.8541371,562.7463341,312.4867702,548.0477142,376.5922523,6.07,17.2,7.33,8.08,0.45,8.85
542,55,25.36211014,24347.62573,48.27713013,-36.7814827,-0.817966461,572.5055122,256.4820528,592.6856804,308.223474,601.3600731,367.9101348,576.357708,256.1536539,564.3252754,318.8876367,546.3504982,376.796025,3.75,7.7,9.88,4.69,4.28,11.76
652,55,46.59513474,44731.32935,73.00260544,-54.97055054,-18.92715454,592.214241,261.5747148,612.43927,316.4703012,637.2859383,370.8093023,593.7912369,261.0750353,574.1179276,321.3004339,545.3797531,376.9628477,5.78,2.72,16.17,14.44,8.93,11.53
709,55,34.38091278,33005.67627,65.62591553,-68.82722855,-33.30236435,606.0865974,262.1423399,629.0893936,317.8892434,642.6605988,373.5107481,607.3460197,261.8397546,584.587326,323.3109641,546.9594955,376.0965157,10.09,5.25,21.83,7.83,10.71,12.5
819,55,32.07979202,30796.60034,62.73799896,-69.17827606,-33.55705261,608.3121872,262.343908,630.3305626,319.5685101,643.0688095,374.3013453,607.2056007,262.3590678,586.341362,323.9559174,547.0092773,375.7509613,12.34,4.75,23.11,7.48,9.46,10.92
875,55,14.5589447,13976.58691,43.60427856,-73.13140869,-52.10918427,626.2002754,258.2930589,634.5052528,319.1214716,644.6325874,375.1851869,626.9456291,257.4367046,624.4120216,323.5705805,565.8395576,365.5955064,36.86,1.41,38.09,5.82,1.02,2.6
956,55,3.816432953,3663.775635,34.46846008,-56.76246643,-19.54496384,635.3490257,255.4687893,647.768898,318.6910415,644.0734863,376.2216568,638.3224297,253.6156994,645.600071,322.2663832,591.882534,358.6049509,43.16,8.37,39.73,2.05,3.91,4.67
29,56,-18.92910004,-18171.93604,14.46069717,-40.52249908,-14.68608856,648.7403297,255.1508832,659.645977,318.5857594,640.4315186,369.6951985,646.9661522,253.2814908,656.513443,319.8788524,620.0839806,359.6646273,31.86,17.46,27.24,11.93,5.22,3.47
101,56,-11.8611145,-11386.66992,18.19833755,-27.13188171,-2.946453094,650.4024124,254.2272431,656.4183426,318.1936312,646.2667465,372.46562,653.8811874,252.2427034,671.478138,307.3735249,638.4147263,360.1041019,29.61,9.03,19.42,5.99,10.89,1.89
169,56,-15.75622559,-15125.97656,12.86327362,-11.47012711,26.6882515,657.5241852,255.0114512,653.9481354,318.4954119,648.5917854,375.1476896,665.1171684,252.4521089,691.1239815,310.6352735,664.2608643,372.8146827,27.77,1.23,13.64,3.03,14.43,3.11
233,56,-26.51453018,-25453.94897,4.760799408,23.91895294,58.16059113,666.8162155,255.1942223,656.4739609,318.4269512,646.7231369,376.5771568,674.1489029,253.7236208,701.05196,312.6524663,702.5873566,379.5997596,13.66,0.13,0.76,5.37,15.88,7.1
301,56,-27.897892,-26781.97632,1.567840576,31.13370895,64.40317154,668.5656166,255.5331141,656.6099167,318.3737469,646.072998,376.836741,683.0540085,256.6033959,706.6760445,316.1431575,716.926403,379.9985182,7.42,0.32,5.18,5.77,13.88,6.88
367,56,-38.3082962,-36775.96436,-9.781322479,37.30487823,69.63317871,679.2280769,258.352105,661.6005135,318.5884953,646.2787056,377.3165452,696.080246,259.8435634,715.0736618,322.1855628,735.6427574,380.6530309,1.47,1,11.21,8.33,10.87,10.95
434,56,-53.29496384,-51163.16528,-24.54042435,24.96603012,58.78257751,693.8238716,260.1660401,673.4178543,318.5048103,647.2035027,376.7389905,710.9137917,261.1233795,727.2681999,322.3972535,740.2662849,380.8794308,1.41,3.08,7.15,14.19,9.14,14.03
500,56,-57.70219803,-55394.11011,-28.15189362,20.41528702,54.3800354,699.3012428,261.2654668,682.1669769,318.0794978,648.7633896,373.5201466,715.305233,262.6099616,736.6312408,322.0509267,741.4418221,382.8605747,8.86,9.09,2.57,18.71,12.71,11.52
579,56,-67.13195801,-64446.67969,-42.4489975,4.760513306,38.5619545,714.383297,260.9639597,698.0459976,315.8682525,656.625309,364.9193966,732.0769501,262.5309759,743.4226227,321.8132615,742.9163361,383.1211567,6.41,15.91,0.25,25.4,6.29,13.49
643,56,-61.33861542,-58885.0708,-45.61437607,-3.884868622,29.99124527,722.5199318,259.5555425,716.6914558,313.4921157,671.6171265,354.0186954,741.6298485,260.2599442,747.5771141,321.6675532,743.2343102,382.9301298,5.4,28.55,2.26,32.03,4.62,7.02
716,56,-56.54399872,-54282.23877,-37.41680145,-15.8874321,19.74020004,733.7196922,258.9284688,732.6724434,312.2652304,687.2952461,350.4926634,750.9340668,260.1123047,751.2827682,321.6113877,742.3892784,383.5558999,4.8,33.1,4.6,33.73,1.9,5.14
778,56,-51.52593613,-49464.89868,-30.62084198,-21.95463181,12.96455383,738.4424973,258.1447434,739.09235,311.8586504,697.4250984,350.7995617,757.110157,259.3034416,756.8761826,321.8217587,743.2217789,384.2238343,6.9,31.43,7,31.04,1.19,3.93
851,56,-36.8547821,-35380.59082,-9.665279388,-26.39636993,7.930583954,744.071846,257.2822577,750.3861237,311.1930335,718.8613129,351.07054,762.9616928,257.3549509,762.7199936,318.9714825,743.6849213,382.8543305,9.39,27.74,9.5,23.96,1.46,0.03
912,56,-19.86024857,-19065.83862,13.96310806,-31.55164719,4.080963135,757.0892715,256.9500446,765.3560829,311.6534615,745.8958054,367.8766608,765.7646942,257.2525656,763.8585091,318.4618413,742.6074028,377.821455,10.38,15.88,11.37,11,1.24,0.88
991,56,-17.29551315,-16603.69263,13.36212158,-30.62473297,7.103233337,763.7812042,256.3801342,773.7809944,313.0003703,754.7907829,368.7216532,765.7265854,256.8218619,763.3716774,318.5885596,744.1964722,378.0331457,9.06,16.53,10.27,10.84,1.11,2.54
58,57,-20.35634995,-19542.09595,23.82745743,-29.92795944,5.738582611,767.9525185,256.7773479,769.5573235,318.004117,766.7425346,374.5339251,769.6945381,256.8487859,774.5554733,317.9713833,761.021862,376.2712884,10,2.45,7.43,1.59,4.47,1.67
125,57,21.08608246,20242.63916,49.18870926,-33.18288803,2.774276733,774.9728394,256.938538,787.7071953,317.5362861,800.2690315,373.4819734,771.564846,256.866762,769.6277618,319.6195579,751.1951637,377.8556371,9.1,0.46,10.08,7.21,1.6,8.59
192,57,-14.27856445,-13707.42188,15.72933197,-7.40524292,18.62154007,786.6204071,257.2816783,787.814312,318.3776736,779.8282814,380.5819952,774.192524,256.8718314,777.3730087,319.5290494,772.1096992,377.7135336,4.55,4.76,2.9,4.12,3.9,6.08
265,57,4.443683624,4265.936279,30.8902359,-35.14331818,-4.31224823,796.3718033,258.2649279,804.4282722,318.849045,806.3479042,378.157804,776.4438629,257.0107484,774.9060059,320.1123011,748.1097221,377.8344584,13.85,3.23,14.62,1.06,0.96,10.11
325,57,4.81212616,4619.641113,28.08116913,-39.85736847,-7.864151001,797.4742699,258.8525087,804.8032951,320.5536103,808.4632301,377.9506516,777.4921417,257.0872557,772.5674057,320.8800137,745.0193596,377.6168454,12.79,1.77,15.26,2.07,0.87,9.78
415,57,4.405117035,4228.912354,29.06850815,-40.47460556,-8.972740173,797.6920509,258.8467151,805.8749199,320.1089215,808.1580734,377.880646,777.3366737,257.0623112,771.7337608,320.8748639,744.452877,377.6646423,12.29,3.02,15.11,1.29,1.24,10.81
461,57,4.586906433,4403.430176,29.50613022,-41.14419937,-9.515533447,797.601757,258.9613956,805.1287079,320.330236,808.0846024,377.7953517,777.8025627,257.1802425,771.1360359,320.9141314,744.3938255,377.6545036,11.48,2.29,14.83,1.67,1.92,9.98
567,57,4.371528625,4196.66748,28.6331749,-41.44615173,-9.5819664,797.9620743,259.0921372,805.0899124,320.7731223,808.0682945,377.7502906,778.1898308,257.3243093,770.7588959,320.9536886,744.6157837,377.6050973,10.79,2.03,14.54,1.7,2.41,9.49
615,57,4.191169739,4023.522949,28.52891922,-41.91907883,-9.628372192,798.0469322,259.1283631,805.1887321,320.7614386,808.133812,377.8173995,778.3848953,257.3480469,770.6368446,321.0993004,744.4076157,377.7370298,10.69,2.07,14.58,1.68,2.59,9.34
710,57,4.355792999,4181.561279,28.81977081,-41.81373596,-9.316864014,797.9785538,259.1737944,805.3886032,320.7540679,808.3597183,378.0336285,778.221302,257.391901,770.5104446,321.3243484,744.4300461,377.8339756,10.67,2.2,14.54,1.68,2.46,9.47
761,57,4.375534058,4200.512695,29.08630371,-41.7461586,-9.218101501,797.9909134,259.2059648,805.558548,320.7784009,808.351078,378.0801058,778.1490326,257.4241036,770.4749107,321.4362931,744.4482422,377.8410244,10.69,2.38,14.53,1.58,2.41,9.56
868,57,4.412155151,4235.668945,29.32760239,-41.6639328,-9.05330658,797.9890251,259.243961,805.6921005,320.804472,808.3214951,378.1075287,778.0739594,257.4645621,770.4263306,321.550169,744.4744492,377.8474617,10.7,2.55,14.52,1.49,2.37,9.65
917,57,4.431667328,4254.400635,29.44278717,-41.63572311,-8.959064484,797.9962349,259.2605531,805.7201385,320.8124542,808.3060455,378.1102645,778.0510712,257.4914217,770.4049301,321.5771091,744.4828606,377.8426981,10.69,2.58,14.51,1.47,2.36,9.67
14,58,4.422168732,4245.281982,29.54166412,-41.6012764,-8.830089569,798.0046463,259.2871392,805.7358742,320.8190846,808.2777214,378.1077862,778.0236053,257.5314617,770.3795815,321.6216874,744.493103,377.8329456,10.68,2.61,14.51,1.44,2.35,9.69
55,58,4.414386749,4237.811279,29.581604,-41.59080505,-8.769321442,798.0111694,259.2944616,805.7407951,320.8213377,808.264904,378.1064022,778.0144501,257.5450444,770.3679657,321.6346586,744.4953346,377.8260577,10.68,2.62,14.5,1.43,2.35,9.69
166,58,4.401168823,4225.12207,29.63224411,-41.57501221,-8.693561554,798.0184364,259.3099594,805.7481194,320.8237517,808.247509,378.1040204,778.0012894,257.5718075,770.3468513,321.6518462,744.4984245,377.8149855,10.67,2.64,14.5,1.42,2.35,9.7
216,58,4.398536682,4222.595215,29.6540451,-41.56957626,-8.654937744,798.0227852,259.3144172,805.7476616,320.8240736,808.2429314,378.1030869,777.996769,257.5776333,770.3371239,321.6567707,744.4995117,377.8083873,10.66,2.64,14.49,1.42,2.35,9.7
305,58,4.393444061,4217.706299,29.68008041,-41.56202316,-8.597888947,798.0279922,259.3194866,805.7462883,320.8250391,808.2367516,378.1012845,777.9905319,257.5898802,770.3193283,321.6634977,744.5016861,377.7975726,10.65,2.64,14.49,1.41,2.36,9.69
351,58,4.391784668,4216.113281,29.69043732,-41.55967712,-8.577232361,798.02948,259.3247008,805.744915,320.8250713,808.2350349,378.0997074,777.9883003,257.5976211,770.3139496,321.6684544,744.5022011,377.7929378,10.65,2.64,14.49,1.41,2.36,9.69
449,58,4.386978149,4211.499023,29.69753265,-41.55521393,-8.542098999,798.0334282,259.3357891,805.7441139,320.8281612,808.2321167,378.0957484,777.9847527,257.6112682,770.3034782,321.6739905,744.5032883,377.7851164,10.64,2.63,14.48,1.41,2.36,9.69
501,58,4.384918213,4209.521484,29.70411301,-41.55315399,-8.525676727,798.0356598,259.3381709,805.7437134,320.828644,808.2310867,378.0945897,777.9832077,257.6149857,770.2978134,321.6763401,744.5038605,377.7817369,10.64,2.63,14.48,1.41,2.36,9.69
