time(in ms), time(in s), hsL, toL, hsR, toR, hipL.x, hipL.y, kneeL.x, kneeL.y, ankleL.x, ankleL.y, hipR.x, hipR.y, kneeR.x, kneeR.y, ankleR.x, ankleR.y, rk_ang, lk_ang, ra_ang, la_ang, hipR_ang, hipL_ang
638,20,-20.674595832824707,12.555069923400879,36.971139907836914,65.12941360473633,195.59135913848877,214.63531136512756,193.30926418304443,272.7102327346802,183.62890720367432,327.83918738365173,182.89555549621582,215.96623957157135,213.8498067855835,271.1446487903595,223.58961582183838,334.0597450733185,12.54,4.37,4.99,5.62,11.63,0.72
703,20,-22.32612133026123,11.505560874938965,43.0640172958374,73.98126125335693,196.62663459777832,215.0528186559677,192.05102920532227,275.8478057384491,182.2739553451538,329.0939784049988,184.66491222381592,216.16912722587585,219.95241165161133,270.86877822875977,232.91081428527832,334.32045578956604,13.39,3.47,6.57,5.88,14.76,0.60
794,20,-27.876791954040527,5.562129020690918,55.744872093200684,84.40330982208252,202.54547595977783,218.04811120033264,193.63390445709229,276.72398686408997,182.38014221191406,330.22205114364624,192.22439289093018,219.51019942760468,228.1693410873413,271.8567430973053,249.92239952087402,334.00277495384216,9.98,1.87,11.16,6.73,15.51,1.63
848,20,-33.90732765197754,-0.46058177947998047,58.01795482635498,86.45623683929443,208.57153415679932,221.30863666534424,194.51193809509277,280.00964999198914,182.50452518463135,330.66365003585815,198.99892330169678,222.4734342098236,236.2269687652588,275.0885260105133,259.6385192871094,334.7684597969055,9.26,0.08,12.46,7.58,16.56,3.95
942,20,-41.49467468261719,-9.41868782043457,55.47961235046387,84.7672176361084,217.28972911834717,222.7785623073578,199.97433185577393,279.51915979385376,183.65690231323242,330.4363167285919,207.06201553344727,223.84507834911346,243.64142417907715,275.6198287010193,264.72049713134766,336.3523578643799,10.63,0.48,11.07,10.20,17.36,6.27
982,20,-51.723389625549316,-20.04708766937256,46.079349517822266,77.75167465209961,227.91864395141602,223.0162274837494,206.56635761260986,279.2829751968384,185.0341272354126,328.41007947921753,217.575044631958,224.34329330921173,252.53748893737793,275.5986177921295,267.9872703552246,336.8327736854553,12.91,1.80,8.10,13.83,16.33,9.25
100,21,-57.872514724731445,-28.361778259277344,35.39450168609619,67.91394710540771,238.53102207183838,221.7793321609497,222.28991031646729,277.0963203907013,191.82496547698975,323.4963262081146,227.9716444015503,223.44145953655243,259.2956256866455,276.0564064979553,268.64378929138184,337.6566517353058,13.64,10.89,4.90,20.26,13.49,6.40
168,21,-60.555596351623535,-31.72506809234619,25.16063690185547,59.439496994018555,250.17047882080078,221.04377388954163,242.79536247253418,278.27215790748596,202.76101112365723,316.8557667732239,237.4918556213379,222.63530015945435,264.47659492492676,276.070214509964,268.6215591430664,338.6544978618622,13.72,26.12,2.15,30.26,10.67,2.91
258,21,-52.68038749694824,-25.573525428771973,13.197755813598633,46.8002986907959,260.13484954833984,220.3391307592392,259.34858322143555,278.2488548755646,221.69567584991455,313.9716947078705,250.0920009613037,222.5092899799347,266.06303215026855,279.03175950050354,270.0965881347656,339.4702970981598,6.88,30.23,2.17,30.65,3.05,0.54
311,21,-36.6802453994751,-15.719318389892578,10.713472366333008,43.200387954711914,270.3250980377197,220.7654571533203,279.981050491333,275.0686991214752,244.9709701538086,315.84433794021606,255.5009651184082,222.78139472007751,269.57167625427246,283.1449055671692,270.6043338775635,340.6352233886719,6.89,31.49,0.60,25.77,2.74,4.81
415,21,-8.656167984008789,18.642053604125977,6.901674270629883,37.99936294555664,275.3863334655762,219.62637662887573,292.80887603759766,270.99111914634705,275.3459358215332,323.18572640419006,259.37347412109375,221.08909249305725,272.664213180542,282.4858868122101,272.54150390625,338.36185812950134,7.01,21.46,0.05,10.65,4.75,10.36
472,21,21.51148796081543,53.77907752990723,-2.3152828216552734,29.48075294494629,282.33232498168945,219.1822510957718,309.3670177459717,268.6733043193817,308.07040214538574,326.50541067123413,267.4318313598633,219.07964050769806,277.15046882629395,279.39034938812256,271.5249252319336,338.37029099464417,8.25,17.80,3.05,0.70,4.50,15.74
563,21,-12.274904251098633,22.124290466308594,50.28067588806152,80.93728065490723,280.49108505249023,219.5180207490921,288.6247444152832,280.6450116634369,275.4791736602783,337.30865120887756,283.3857250213623,219.32264864444733,317.1613597869873,268.1065320968628,336.0501766204834,330.5143368244171,11.62,11.72,9.68,7.42,20.68,4.57
633,21,63.5416316986084,92.24318504333496,-22.259559631347656,12.836122512817383,295.0374984741211,220.3206717967987,329.05094146728516,276.36594414711,358.1457996368408,331.9570326805115,291.4607906341553,219.94267344474792,311.4932441711426,279.2961072921753,276.50073051452637,336.048002243042,29.88,2.44,19.11,16.42,11.47,18.49
702,21,62.6129150390625,93.519287109375,-35.6660270690918,1.7319488525390625,302.4147891998291,220.80197274684906,335.48094749450684,273.17938327789307,365.10807037353516,327.89615750312805,297.6492118835449,220.22160172462463,298.2043933868408,280.3731644153595,271.9637203216553,337.9541838169098,14.68,2.61,14.36,16.96,1.39,18.88
776,21,55.21974563598633,85.4179573059082,-49.82977867126465,-14.775381088256836,316.8292236328125,222.19622790813446,349.4409656524658,273.33304166793823,373.23512077331543,329.26575779914856,313.6384105682373,221.8547934293747,299.35206413269043,281.1593520641327,274.0272331237793,337.7619981765747,6.41,6.28,14.11,13.48,8.01,19.43
850,21,-13.298778533935547,13.742809295654297,-4.044742584228516,24.29572105407715,331.22729301452637,222.27653324604034,337.52689361572266,280.9261929988861,326.9795894622803,334.8083710670471,331.5732192993164,222.03346073627472,338.44456672668457,276.9265043735504,333.28660011291504,335.66240787506104,6.86,9.74,2.81,6.27,2.91,3.05
932,21,24.599132537841797,58.359947204589844,-57.58767127990723,-36.06287956237793,349.6875,222.26203322410583,370.70300102233887,279.9377131462097,379.8683452606201,334.25978422164917,343.88986587524414,221.39932215213776,341.4967346191406,280.29385685920715,301.59796714782715,326.03172183036804,24.83,6.16,26.13,5.44,2.23,9.31
0,22,11.088266372680664,42.05085754394531,-54.88303184509277,-36.62555694580078,366.5475368499756,220.59739530086517,376.45008087158203,279.280561208725,382.684965133667,334.62793350219727,355.6714153289795,220.4957503080368,366.38508796691895,280.6375765800476,312.7141857147217,320.40719389915466,42.92,1.80,37.20,3.64,4.02,3.35
87,22,2.2911643981933594,35.39568901062012,-47.33837127685547,-25.512256622314453,374.8073387145996,218.30809772014618,381.31505012512207,278.8680589199066,382.43499755859375,334.3188464641571,361.082067489624,217.5368767976761,371.8128490447998,280.5062234401703,323.39049339294434,320.29924035072327,39.87,2.81,34.38,0.67,3.45,0.63
153,22,-20.032482147216797,11.693458557128906,-11.729364395141602,17.016820907592773,390.10273933410645,218.4411245584488,395.4432678222656,278.6335480213165,377.87529945373535,331.63185238838196,379.01787757873535,218.38219106197357,394.80414390563965,277.3245871067047,376.4278507232666,332.92439818382263,19.10,13.42,10.52,10.55,4.81,1.90
236,22,-21.673879623413086,6.9170379638671875,2.8536415100097656,35.996646881103516,396.17588996887207,218.71271431446075,393.2981586456299,278.0239677429199,382.9288387298584,331.7755973339081,392.4693489074707,219.16990756988525,414.382381439209,276.5012562274933,405.92013359069824,335.80827713012695,16.72,4.63,4.57,6.18,7.53,0.07
315,22,-29.202890396118164,2.13043212890625,22.36739158630371,52.54377365112305,402.9524517059326,220.47568202018738,393.9031791687012,279.5542109012604,381.9707679748535,334.3285024166107,399.38624382019043,221.06743097305298,426.32277488708496,276.9406986236572,426.97583198547363,340.5226671695709,14.84,2.06,0.35,6.97,10.26,3.40
393,22,-37.20863342285156,-3.3185863494873047,45.14285087585449,76.58746719360352,413.37361335754395,223.52409839630127,396.91174507141113,280.1121962070465,383.22340965270996,334.7390413284302,410.61120986938477,224.6182143688202,440.2250862121582,280.2289366722107,458.8626766204834,341.26678705215454,6.93,1.27,9.76,8.01,12.06,7.58
472,22,-50.34868240356445,-17.086915969848633,57.811031341552734,88.28069686889648,426.45129203796387,225.22845447063446,402.0601558685303,280.86024284362793,384.9581050872803,335.15907526016235,423.6076354980469,225.69897294044495,453.69375228881836,282.7038538455963,481.7156982421875,340.811927318573,1.36,3.81,15.20,10.03,12.92,12.39
548,22,-64.25514221191406,-31.879549026489258,52.85468101501465,83.72254371643066,440.342960357666,226.99491441249847,410.88847160339355,280.74836254119873,386.0133934020996,334.57051277160645,435.6877613067627,227.37899601459503,468.9945888519287,283.66326928138733,490.52106857299805,342.13958859443665,6.71,2.56,11.72,14.56,16.17,14.24
632,22,-74.20555114746094,-46.76699638366699,37.181453704833984,72.24786758422852,456.3536739349365,226.77765548229218,427.9379940032959,280.72280645370483,392.6319694519043,327.4174153804779,452.9576110839844,226.8686306476593,483.84681701660156,283.4342300891876,495.289363861084,342.4798321723938,10.85,6.54,6.24,23.03,15.20,13.16
695,22,-81.4706039428711,-59.31650161743164,18.853483200073242,53.41395378112793,473.4364986419678,226.20988547801971,453.0307960510254,281.1398470401764,404.98955726623535,320.3608453273773,471.5895938873291,226.32004380226135,493.86194229125977,285.1391816139221,496.82939529418945,343.95564794540405,10.40,22.76,1.64,34.56,8.40,10.99
796,22,-64.3795108795166,-43.56431007385254,5.290203094482422,36.71619415283203,486.9814109802246,223.0679190158844,488.35533142089844,281.2734532356262,432.3684310913086,318.74897718429565,483.3877372741699,223.08336853981018,490.65868377685547,283.5570538043976,495.91609954833984,344.03701543807983,1.07,40.80,2.82,40.03,2.23,0.28
853,22,-43.99123191833496,-20.1639461517334,-2.830524444580078,32.29625701904297,492.87025451660156,222.0437604188919,500.8472442626953,280.8149242401123,461.78157806396484,319.37065958976746,493.1781578063965,221.44000589847565,504.88197326660156,282.08696722984314,498.13270568847656,343.9772129058838,9.71,34.05,3.49,29.67,6.38,3.41
943,22,-15.535526275634766,13.113956451416016,-16.428794860839844,18.88051986694336,501.09392166137695,220.59612393379211,512.8403663635254,279.5035171508789,493.5149574279785,331.4773893356323,504.21220779418945,219.6731275320053,514.3782806396484,280.76484203338623,496.6548156738281,341.07357144355774,14.73,18.21,9.37,11.80,7.02,6.73
15,23,12.391319274902344,44.42831039428711,-24.05467987060547,8.92364501953125,510.29788970947266,218.92891108989716,526.351432800293,276.4700675010681,528.3329200744629,333.3711791038513,517.5464057922363,218.7871617078781,520.788631439209,280.6409239768982,504.02910232543945,341.1137080192566,10.55,7.80,8.85,1.14,4.18,8.99
93,23,8.621635437011719,40.6025505065918,-10.123329162597656,21.52639389038086,522.3215675354004,219.11997020244598,534.8383140563965,276.912921667099,536.7059326171875,341.2126815319061,530.1979637145996,219.13887977600098,532.554817199707,279.16581630706787,526.6838264465332,336.36040449142456,4.57,6.01,3.29,0.95,4.50,7.61
159,23,47.3887825012207,74.30191040039062,-45.572261810302734,-11.871528625488281,534.0859222412109,219.3252396583557,557.0642280578613,276.59607768058777,585.3488731384277,332.13924050331116,543.5968208312988,219.62087273597717,533.5052490234375,281.01061820983887,505.71910858154297,341.27962946891785,9.26,3.27,14.52,16.00,1.22,11.66
246,23,-50.08689880371094,-17.125682830810547,27.066421508789062,57.24266052246094,550.5476760864258,225.14760196208954,539.4787216186523,282.0368528366089,511.71220779418945,337.91662216186523,564.2199325561523,224.8758190870285,577.8564834594727,276.6384029388428,594.0337944030762,333.0729389190674,0.73,9.37,9.18,15.60,9.53,7.77
305,23,-23.49386215209961,0.4952430725097656,-26.94042205810547,3.272266387939453,566.4141082763672,226.00585520267487,568.1699180603027,281.986448764801,550.810546875,331.0055994987488,575.9469795227051,226.33967757225037,569.1624069213867,282.2734236717224,555.6908798217773,339.81189250946045,3.60,12.28,7.49,11.26,2.20,0.80
395,23,-42.08719253540039,-14.652214050292969,-26.535186767578125,2.8101539611816406,572.4465179443359,224.74855363368988,568.7867546081543,281.6703128814697,526.1735916137695,330.8146369457245,583.9512062072754,225.94840228557587,581.3164329528809,283.12543272972107,565.828800201416,340.2492105960846,7.19,23.93,8.66,25.98,1.12,4.19
455,23,-28.01513671875,-2.4848556518554688,-37.54188537597656,-6.877384185791016,582.7856826782227,222.70244121551514,593.0841064453125,279.89986181259155,563.3041191101074,329.91933703422546,592.8030395507812,222.801833152771,597.6579666137695,281.3452613353729,566.3848686218262,335.938857793808,20.53,24.30,17.85,18.50,6.05,4.55
546,23,-2.524738311767578,30.9979248046875,-48.6976432800293,-14.806251525878906,592.0724487304688,218.97805988788605,610.7106971740723,277.454491853714,596.1258316040039,330.7753050327301,600.446605682373,219.58205580711365,607.5652885437012,279.05683279037476,567.4289703369141,323.8303256034851,30.61,18.91,26.75,8.73,7.44,10.07
607,23,-16.12924575805664,14.604206085205078,-27.110767364501953,5.336894989013672,605.7242774963379,218.43420445919037,613.7495040893555,276.62044286727905,598.4188842773438,328.0144429206848,612.0574378967285,218.41656625270844,617.984504699707,275.6318664550781,595.12939453125,324.27054047584534,18.14,13.96,14.79,9.51,6.03,4.47
697,23,-17.180500030517578,11.605339050292969,-5.291461944580078,26.77042007446289,613.5111808776855,218.7599802017212,616.0098266601562,276.6185438632965,603.9744186401367,331.1342489719391,623.4043121337891,218.81957352161407,643.8174819946289,276.03142976760864,627.69287109375,332.4607837200165,20.48,8.47,9.12,7.06,14.04,3.04
767,23,-30.92782974243164,-0.8207130432128906,21.23554229736328,57.02888488769531,625.2414894104004,220.66122114658356,617.98095703125,276.7461633682251,601.7035102844238,332.1929919719696,636.0377883911133,220.96781373023987,662.329158782959,276.90268635749817,663.1688690185547,339.379563331604,14.38,5.21,0.45,9.36,16.48,2.10
848,23,-42.192535400390625,-11.779975891113281,41.80824279785156,72.23167419433594,635.8564567565918,221.93493783473969,619.9038505554199,277.39919543266296,601.7922592163086,332.52374053001404,647.8304672241211,223.83933305740356,674.2614555358887,280.41375160217285,691.2209129333496,338.7409508228302,5.44,1.28,9.31,10.46,16.80,6.00
919,23,-50.92020034790039,-23.203582763671875,40.71207046508789,70.17814636230469,646.8820381164551,224.04840052127838,626.169490814209,277.42896795272827,604.6929359436035,332.24854588508606,661.7479133605957,227.14359998703003,687.3164749145508,281.1979115009308,704.5984268188477,338.7925457954407,5.32,0.12,9.60,12.42,17.01,8.96
995,23,-60.38125991821289,-31.464614868164062,34.73630905151367,66.70766830444336,656.275463104248,224.7785997390747,632.6281929016113,277.9851186275482,605.7884788513184,332.0634734630585,670.3415679931641,227.88421154022217,694.2794609069824,282.0870316028595,707.933177947998,340.5838215351105,6.47,1.56,7.50,15.59,15.71,10.38
78,24,-71.11873626708984,-45.411128997802734,19.902420043945312,52.49776840209961,672.2103309631348,225.27763545513153,649.7928428649902,278.5682415962219,611.0215187072754,328.41139912605286,687.5016975402832,227.38733232021332,708.2831954956055,281.89555406570435,712.8255271911621,340.7462668418884,9.62,10.32,2.50,23.62,13.59,11.51
138,24,-72.77154922485352,-55.09632110595703,4.901218414306641,38.445396423339844,687.4797821044922,225.26608049869537,670.7283782958984,279.8456597328186,625.9994888305664,320.3628087043762,702.0707130432129,227.16778814792633,716.5133857727051,284.3261504173279,714.6178436279297,342.6175904273987,9.14,22.04,1.03,31.83,9.83,8.31
214,24,-67.75789260864258,-49.793643951416016,-5.525779724121094,28.528690338134766,702.3511505126953,224.58377480506897,700.8313179016113,279.81067299842834,647.6217269897461,314.4954979419708,712.4044418334961,225.74902296066284,715.5108833312988,284.5692229270935,714.2972946166992,343.04744124412537,2.37,39.90,0.65,40.79,4.65,0.12
278,24,-45.04772186279297,-22.25515365600586,-16.333465576171875,17.854385375976562,706.7074012756348,221.73282265663147,712.9581642150879,278.5313880443573,675.0493812561035,317.1531057357788,723.8188934326172,222.8970569372177,725.9187126159668,284.3887209892273,716.2085151672363,342.84048199653625,6.44,32.45,5.32,28.90,6.86,3.59
347,24,-22.70793914794922,4.5485687255859375,-28.259868621826172,6.484966278076172,716.5835380554199,219.21817123889923,727.6992416381836,277.028728723526,703.0277252197266,328.221595287323,734.4010162353516,220.63297748565674,734.0823554992676,283.7892472743988,714.7409820556641,342.7690279483795,10.29,21.34,10.43,15.16,6.31,5.70
438,24,-15.409126281738281,13.283615112304688,-37.58537292480469,-2.1826744079589844,722.0661735534668,217.51756489276886,734.384765625,273.544796705246,716.8267822265625,331.55096769332886,742.1942138671875,219.3201220035553,738.3807563781738,283.6365866661072,714.0438652038574,342.73375153541565,11.13,16.71,13.02,9.65,4.36,6.78
506,24,9.479427337646484,38.73922348022461,-42.89897918701172,-10.618114471435547,731.238899230957,218.13898980617523,742.7423858642578,274.18785095214844,745.5883026123047,330.7585680484772,751.7706871032715,219.8095339536667,747.007884979248,281.6750121116638,719.4750022888184,342.6210021972656,11.78,4.96,14.24,1.64,3.36,5.70
587,24,35.18749237060547,57.630615234375,-51.287498474121094,-17.67099380493164,740.2873992919922,219.64507699012756,758.6949348449707,273.2727885246277,776.7723655700684,329.45459604263306,760.1356315612793,222.24521577358246,746.557788848877,283.3116316795349,718.0196571350098,342.1555531024933,8.13,0.67,15.24,10.27,0.51,9.44
664,24,37.690372467041016,61.184120178222656,-61.469364166259766,-27.91168212890625,752.358570098877,221.783709526062,769.8517227172852,268.2675129175186,790.290699005127,325.0625216960907,770.2797317504883,225.25677859783173,753.0915069580078,284.81496691703796,718.2768058776855,341.4830482006073,9.84,0.51,19.05,11.46,2.64,9.90
744,24,32.5993537902832,57.6441764831543,-71.246337890625,-37.85270690917969,762.0015907287598,222.2331941127777,781.7629051208496,264.60052013397217,797.2317123413086,324.91884112358093,780.5886840820312,226.61944270133972,761.1244583129883,286.25035643577576,720.3704452514648,340.70555090904236,12.43,6.49,22.81,8.22,3.89,13.06
823,24,21.397762298583984,47.411956787109375,-79.09835815429688,-47.1064567565918,775.0079727172852,223.04445505142212,791.9219970703125,269.22934234142303,801.0941505432129,326.3789498806,791.0079002380371,227.9532516002655,770.2013397216797,286.96444630622864,726.2339401245117,336.40408158302307,15.36,6.48,26.56,5.17,5.42,8.81
912,24,14.106330871582031,42.6866340637207,-74.7506332397461,-49.430809020996094,781.8392944335938,222.95793771743774,796.6827392578125,271.4496159553528,801.2153434753418,328.69988679885864,800.3813552856445,227.15555727481842,789.1335296630859,286.71072006225586,739.1752052307129,329.51220989227295,27.22,7.22,33.28,2.57,0.81,8.49
990,24,-14.699821472167969,11.3763427734375,-40.096778869628906,-8.110427856445312,789.0569114685059,221.0799676179886,800.5423164367676,274.9683094024658,783.0910491943359,329.1169595718384,804.1169929504395,223.20690035820007,804.1636276245117,281.96765184402466,775.4006767272949,331.50094985961914,18.11,17.11,18.08,10.26,6.44,7.51
67,25,-1.4283370971679688,26.25955581665039,-49.79501724243164,-20.044727325439453,798.2288932800293,220.49356162548065,809.0123176574707,277.6268184185028,801.3785362243652,330.71598529815674,810.8284378051758,221.51136338710785,809.1929054260254,280.81077218055725,774.5848846435547,330.3640902042389,20.56,10.68,21.44,4.61,4.68,6.27
138,25,-8.269100189208984,20.754833221435547,-31.153907775878906,0.2213287353515625,800.4227828979492,219.35697555541992,808.4196281433105,276.961008310318,799.5391845703125,330.5700194835663,817.0077323913574,220.4245376586914,819.9470329284668,279.01161074638367,796.9714736938477,330.750070810318,15.64,9.79,14.01,5.31,7.18,5.74
217,25,-10.389690399169922,16.508846282958984,-21.700115203857422,12.65676498413086,803.7915229797363,219.10555064678192,809.5413780212402,276.91408038139343,801.5507125854492,333.132483959198,822.1025848388672,220.50609827041626,824.7172164916992,279.3710696697235,809.5708465576172,336.28380060195923,9.95,7.77,8.50,4.56,7.00,5.20
296,25,-10.023136138916016,10.603466033935547,-12.614479064941406,17.707386016845703,807.1080207824707,219.02011156082153,811.2158203125,276.8184542655945,802.2996139526367,332.827388048172,826.6330146789551,220.64124941825867,828.6614227294922,280.2461886405945,820.803394317627,339.8296272754669,5.34,7.41,4.23,5.11,7.04,4.23
373,25,-13.523597717285156,6.413898468017578,-16.04999542236328,14.835777282714844,810.9461402893066,219.044508934021,812.6983451843262,276.73657178878784,802.3546600341797,332.622971534729,830.2913475036621,220.85553109645844,830.881462097168,280.83751916885376,822.0198440551758,340.06545782089233,5.13,6.92,4.80,5.93,6.78,3.13
455,25,-16.29192352294922,3.4697341918945312,-18.638477325439453,13.402233123779297,814.2673873901367,218.28106105327606,814.7837448120117,276.42194867134094,802.8924179077148,332.72860765457153,833.1289672851562,220.7432645559311,832.3163223266602,280.86352586746216,821.9521522521973,340.08525252342224,5.19,7.06,5.61,6.76,6.60,2.57
531,25,-18.66525650024414,0.7835197448730469,-21.10055923461914,11.575927734375,817.1882057189941,217.9090976715088,816.0575294494629,276.22828245162964,803.8231086730957,332.7510416507721,836.3866996765137,220.70950090885162,833.335075378418,280.93990445137024,822.2049522399902,340.92113614082336,4.33,6.32,5.94,6.93,5.75,1.76
599,25,-19.85361099243164,0.17406463623046875,-23.141498565673828,8.31716537475586,817.9989624023438,217.70831823349,817.1953582763672,276.22718811035156,803.8835334777832,332.7597641944885,837.7313232421875,220.71011245250702,833.6548233032227,281.78122758865356,821.8438339233398,340.8789396286011,4.26,7.10,6.40,7.54,5.46,2.47
683,25,-21.523418426513672,-1.1499595642089844,-25.148162841796875,6.366519927978516,819.4778823852539,217.71866619586945,817.96875,276.21749997138977,803.8887977600098,332.7930450439453,839.8634719848633,220.9783387184143,834.4089889526367,282.5850212574005,822.2805976867676,340.8506155014038,3.83,7.14,6.66,7.96,5.72,2.11
754,25,-22.073993682861328,-1.5963935852050781,-25.983009338378906,5.804443359375,819.9013710021973,217.81849265098572,818.5273361206055,276.1695098876953,803.9189529418945,332.88822054862976,840.7560539245605,221.3985013961792,835.253734588623,283.1105947494507,822.5414085388184,340.83194732666016,4.19,7.48,7.05,8.23,6.25,2.28
837,25,-22.675437927246094,-2.2983741760253906,-26.682586669921875,4.943389892578125,820.3766441345215,217.95861661434174,818.5965728759766,276.1574077606201,803.9618682861328,332.88458347320557,841.2018585205078,221.74318671226501,835.1782608032227,283.23174476623535,822.2629737854004,340.80008268356323,4.04,7.27,7.18,8.25,5.92,2.08
903,25,-23.065967559814453,-2.6037025451660156,-27.361106872558594,4.356479644775391,820.6665802001953,217.98940300941467,818.6993408203125,276.21312260627747,803.9544296264648,332.91966676712036,841.7037391662598,221.8606835603714,835.2085304260254,283.45746874809265,822.0933151245117,340.7808995246887,3.94,7.23,7.32,8.31,5.53,1.81
986,25,-23.494091033935547,-2.8118133544921875,-27.73590087890625,4.043369293212891,820.8304023742676,218.0555945634842,818.7175369262695,276.425199508667,803.9410400390625,333.08449387550354,842.006664276123,222.03608393669128,835.184154510498,284.07992362976074,822.1263313293457,340.75563311576843,3.84,7.18,7.37,8.34,5.29,1.68
54,26,-23.469829559326172,-2.7623748779296875,-27.705745697021484,3.988666534423828,820.7713508605957,218.0756789445877,818.7137031555176,276.78523778915405,803.9328575134277,333.152117729187,842.0328140258789,222.17451810836792,835.1262474060059,284.70022201538086,822.1454429626465,340.7436275482178,3.87,7.26,7.41,8.38,5.27,1.79
136,26,-23.447856903076172,-2.701263427734375,-27.634105682373047,3.9922714233398438,820.7021713256836,218.08995366096497,818.4041976928711,276.82547092437744,803.9374351501465,333.1686294078827,842.0101547241211,222.23678290843964,835.0884246826172,284.92578506469727,822.1776008605957,340.7332956790924,3.86,6.96,7.40,8.21,5.26,1.63
210,26,-23.44127655029297,-2.662353515625,-27.57579803466797,4.009952545166016,820.6546211242676,218.09985101222992,818.5415840148926,276.93838119506836,803.9407539367676,333.17786693573,841.981201171875,222.29169309139252,835.0627899169922,285.0326120853424,822.1916770935059,340.72750210762024,3.86,7.15,7.39,8.30,5.27,1.73
297,26,-23.440532684326172,-2.641124725341797,-27.531509399414062,4.025859832763672,820.6245803833008,218.11143815517426,818.605842590332,277.0146632194519,803.9447021484375,333.1864607334137,841.9575119018555,222.33129858970642,835.045051574707,285.1035189628601,822.1963691711426,340.72676181793213,3.86,7.25,7.39,8.34,5.29,1.78
359,26,-23.453521728515625,-2.6425552368164062,-27.509193420410156,4.039764404296875,820.6142234802246,218.11901807785034,818.3248901367188,277.0145344734192,803.9463043212891,333.19695353507996,841.9430923461914,222.34153389930725,835.0338363647461,285.13174653053284,822.1994018554688,340.73020577430725,3.86,6.94,7.38,8.18,5.29,1.63
