time(in ms), time(in s), hsL, toL, hsR, toR, hipL.x, hipL.y, kneeL.x, kneeL.y, ankleL.x, ankleL.y, hipR.x, hipR.y, kneeR.x, kneeR.y, ankleR.x, ankleR.y, rk_ang, lk_ang, ra_ang, la_ang, hipR_ang, hipL_ang
749,58,50.81286907196045,82.54164218902588,-30.11714458465576,-0.9129953384399414,196.80695056915283,228.90804827213287,220.639328956604,275.5475699901581,247.70859718322754,328.5170352458954,176.2952756881714,230.4212486743927,168.0277919769287,286.6805934906006,154.0730381011963,339.87597584724426,3.67,0.00,8.38,16.06,8.15,16.39
847,58,43.800129890441895,74.44071292877197,-42.666993141174316,-14.001274108886719,210.21931171417236,230.33833622932434,232.32284545898438,276.61654829978943,254.51016426086426,329.25446033477783,190.03626823425293,232.36925661563873,177.24778175354004,286.95623874664307,156.85462474822998,338.40765953063965,5.06,1.70,12.56,13.36,10.16,14.30
891,58,31.56287670135498,64.99982357025146,-54.18153762817383,-26.710810661315918,224.82563495635986,230.00662207603455,241.01760864257812,277.3923075199127,259.44894790649414,331.39875769615173,204.60415363311768,232.1262162923813,192.34418392181396,286.52580857276917,161.31927967071533,333.50295066833496,13.15,0.01,20.37,10.89,7.61,10.43
994,58,18.235931396484375,51.31645202636719,-54.55362796783447,-37.9722261428833,238.17106246948242,227.60742366313934,245.85253715515137,278.7726902961731,261.0823345184326,334.297217130661,223.5234546661377,227.87460386753082,223.48289966583252,285.6517195701599,180.1680850982666,323.73080492019653,32.59,3.94,32.61,8.79,0.77,4.76
41,59,-43.773179054260254,-20.20015239715576,10.848884582519531,33.75380516052246,252.12347030639648,222.5744515657425,253.3604335784912,278.32658529281616,217.7776336669922,321.01725697517395,238.33585739135742,223.53925824165344,250.3140163421631,279.99963998794556,258.48429679870605,325.6850731372833,1.06,25.83,5.75,25.11,4.85,1.10
147,59,-19.58195686340332,18.280305862426758,-1.4635848999023438,33.33343505859375,262.8212642669678,221.05674505233765,270.4050064086914,275.24900794029236,254.63828086853027,324.393492937088,252.94137954711914,221.92875802516937,267.29504585266113,275.6210196018219,259.26976203918457,332.08378314971924,13.12,14.73,4.55,10.21,6.35,5.98
189,59,-20.715923309326172,9.260673522949219,23.76591682434082,48.090248107910156,277.2768974304199,221.43802642822266,274.3231773376465,275.3102910518646,264.7956848144531,324.7744846343994,268.694429397583,222.82861232757568,291.8254566192627,275.8918368816376,291.9239902496338,332.5972867012024,13.72,4.42,0.07,6.17,10.67,0.32
293,59,-31.271610260009766,1.6273784637451172,54.46037292480469,83.42720031738281,289.18971061706543,225.16356647014618,279.03828620910645,278.8591432571411,264.77405548095703,333.53938579559326,285.4779624938965,225.0942850112915,311.98079109191895,278.14772486686707,340.9723091125488,333.92295241355896,0.60,2.28,16.32,8.33,12.85,3.67
333,59,-40.72331428527832,-7.705707550048828,59.573707580566406,87.35418319702148,297.97654151916504,226.96412801742554,281.174898147583,279.69727993011475,264.6969223022461,334.49081897735596,294.48718070983887,226.86528325080872,321.1423873901367,279.3187987804413,353.64100456237793,333.9218258857727,2.56,0.56,18.53,9.58,12.21,7.69
453,59,-56.39631271362305,-23.348522186279297,47.604875564575195,76.77935600280762,315.42277336120605,227.42581129074097,295.5698490142822,280.2036380767822,269.05792236328125,333.6435091495514,311.73654556274414,227.56979763507843,340.3561019897461,278.9877927303314,360.88568687438965,334.99624371528625,5.73,3.65,11.67,15.58,13.61,9.95
498,59,-66.55500411987305,-40.73375701904297,32.94550895690918,66.33584976196289,335.61455726623535,226.3562697172165,323.3785343170166,280.1819121837616,282.6028060913086,321.7041492462158,329.10295486450195,227.02019691467285,351.52456283569336,278.8585317134857,365.3628444671631,335.190167427063,5.81,21.63,7.89,28.91,9.95,6.79
589,59,-43.57475280761719,-22.159509658813477,11.147375106811523,44.41938400268555,361.305627822876,221.9406509399414,369.53295707702637,275.1335871219635,329.4949150085449,311.3573455810547,350.8970260620117,223.17040085792542,366.178035736084,277.0805490016937,368.2712459564209,335.8153259754181,7.91,36.84,1.17,31.86,7.14,3.82
637,59,-21.122217178344727,7.460117340087891,-2.1062564849853516,33.8690185546875,365.76982498168945,220.185826420784,376.78616523742676,274.3020808696747,355.55917739868164,313.5371124744415,359.27435874938965,220.5899280309677,373.33216667175293,274.2515158653259,363.2511234283447,331.8759226799011,14.00,23.46,5.60,16.91,7.02,4.72
736,59,-11.818571090698242,18.051280975341797,-1.2141609191894531,33.227176666259766,373.37310791015625,220.84616482257843,377.5620174407959,276.3491749763489,369.4486427307129,332.2085380554199,378.0876159667969,220.5367076396942,403.78509521484375,270.59651255607605,387.14375495910645,330.1530432701111,25.04,7.10,8.92,4.66,14.15,2.11
779,59,-21.891374588012695,10.578775405883789,20.344762802124023,53.635969161987305,381.9763469696045,220.98083317279816,377.57311820983887,277.59408473968506,368.1799793243408,334.96737241744995,385.6504154205322,220.36961138248444,412.86206245422363,270.0425183773041,413.35896492004395,330.10782122612,16.86,2.76,0.28,5.25,15.98,2.20
886,59,-35.5634880065918,-2.508058547973633,49.58833694458008,79.28215026855469,396.89881324768066,221.93532407283783,389.17430877685547,278.5975956916809,370.19299507141113,336.45400285720825,401.4692687988281,221.02245032787323,427.78029441833496,270.84721326828003,450.84282875061035,328.13958406448364,3.79,6.07,12.78,10.44,15.94,2.78
938,59,-50.73838233947754,-20.855941772460938,43.325157165527344,73.80741119384766,415.76313972473145,223.37011814117432,405.94908714294434,285.33220410346985,373.9294910430908,335.646733045578,420.4397392272949,223.04693341255188,445.19622802734375,273.0505084991455,465.1421070098877,330.087286233902,4.43,14.60,11.15,19.68,14.96,4.35
21,0,23.936119079589844,57.208356857299805,-60.43516159057617,-38.521528244018555,438.53957176208496,223.59962403774261,457.9437732696533,278.7808656692505,469.14599418640137,334.3954825401306,438.68762969970703,223.085315823555,436.59061431884766,281.24815464019775,391.67003631591797,325.64480781555176,28.48,4.72,29.64,6.48,1.44,10.08
71,0,-41.630544662475586,35.753774642944336,7.460947036743164,38.628530502319336,455.09819984436035,222.07140862941742,465.92296600341797,278.66267681121826,423.09725761413574,317.9796230792999,456.42388343811035,220.56443631649017,468.6727523803711,280.1427412033081,469.79756355285645,332.8352093696594,5.91,37.64,0.70,31.45,6.09,5.65
153,0,-24.764442443847656,5.996131896972656,-19.27994728088379,17.71991729736328,477.5233268737793,220.57945132255554,491.20800018310547,277.3615050315857,464.06779289245605,322.3660969734192,475.47780990600586,219.85158562660217,480.6939697265625,277.9704737663269,464.31126594543457,332.1285545825958,12.55,26.46,9.64,18.72,0.90,5.17
202,0,-18.218364715576172,12.26480484008789,-17.015161514282227,11.644935607910156,483.4196662902832,220.71698427200317,490.9244728088379,277.62147545814514,475.1063632965088,329.8613691329956,485.31497955322266,220.01250207424164,503.5434150695801,276.34843468666077,477.6894950866699,331.14065408706665,25.18,13.91,14.85,9.65,8.19,2.02
285,0,-33.458404541015625,-2.337169647216797,20.285968780517578,51.39209747314453,499.26000595092773,222.72257387638092,486.4108657836914,277.4431300163269,472.9327869415283,332.23496317863464,501.89661026000977,222.82986760139465,527.5185585021973,275.45178294181824,527.5333786010742,333.18559169769287,15.31,0.35,0.03,7.86,13.19,6.71
333,0,-36.65980339050293,-6.988563537597656,38.325748443603516,69.81794357299805,503.5156059265137,225.09647369384766,489.7064781188965,277.547607421875,474.62056159973145,333.00982117652893,509.7114944458008,225.2870500087738,537.2366523742676,277.8462016582489,550.4210472106934,333.5172736644745,8.83,0.28,7.61,8.68,15.52,6.34
435,0,-51.708984375,-21.701087951660156,45.49100875854492,75.28358459472656,519.5165061950684,228.02335381507874,499.5421600341797,278.63203525543213,477.26712226867676,332.62789607048035,529.273738861084,229.6730250120163,552.6262092590332,279.16417479515076,575.3803253173828,334.21913266181946,1.78,0.55,13.11,13.05,13.19,10.10
486,0,-67.20379829406738,-40.10988235473633,29.77701187133789,63.33818435668945,539.2642021179199,229.76202070713043,518.2914161682129,279.4346058368683,484.17755126953125,327.689391374588,549.0506172180176,231.71144485473633,569.6783638000488,281.8316638469696,583.157901763916,336.6924726963043,5.17,8.33,7.89,21.68,11.42,10.62
572,0,-71.86700820922852,-50.71992874145508,21.447086334228516,55.44130325317383,553.1184768676758,229.12926614284515,532.7816963195801,280.265371799469,493.0103302001953,321.81313276290894,558.079891204834,230.9103548526764,580.565185546875,281.48720383644104,584.1500473022461,338.14730286598206,12.00,15.69,2.06,28.29,13.19,11.27
622,0,-55.3611946105957,-36.19028091430664,10.39541244506836,44.39340591430664,569.5501327514648,223.06396007537842,574.8367881774902,278.8941299915314,526.9084739685059,313.2630121707916,570.3523063659668,223.53777766227722,586.9699859619141,279.68788146972656,586.2625694274902,338.163685798645,9.84,41.16,0.37,38.11,10.58,4.26
704,0,-24.82452392578125,-0.2823829650878906,-8.329010009765625,28.440914154052734,583.5399055480957,218.43343198299408,598.6018753051758,273.08115005493164,570.7919883728027,316.9377136230469,586.3204765319824,218.4728765487671,598.0763053894043,276.08782052993774,585.1528930664062,338.33385586738586,13.21,28.44,6.64,19.62,9.35,10.19
767,0,-15.602874755859375,15.444717407226562,-14.433231353759766,20.715808868408203,599.4822120666504,218.81958961486816,601.5611457824707,274.0205776691437,592.5318717956543,330.8027923107147,604.1433334350586,218.27454328536987,615.7866668701172,271.70076727867126,600.3450965881348,333.4002113342285,15.00,6.32,8.00,5.10,10.04,3.01
838,0,-36.100616455078125,-2.116527557373047,31.06189727783203,59.3012809753418,617.834415435791,219.1119396686554,612.8346061706543,277.21570014953613,589.2758560180664,336.0454273223877,624.0242385864258,219.0446698665619,642.2469520568848,272.7519464492798,657.9519081115723,330.1420032978058,2.05,9.92,8.77,12.68,13.39,1.20
915,0,-46.44641876220703,-14.090652465820312,39.18050765991211,63.95404815673828,629.0218734741211,222.18853533267975,618.6773872375488,285.8363091945648,591.0467147827148,336.8575894832611,633.753719329834,222.99199104309082,651.6959953308105,277.47737646102905,672.9094505310059,329.85573649406433,2.34,11.72,12.85,16.93,12.25,4.23
