time(in ms), time(in s), hsL, hsL*wid, toL, hsR, toR, hipL.x, hipL.y, kneeL.x, kneeL.y, ankleL.x, ankleL.y, hipR.x, hipR.y, kneeR.x, kneeR.y, ankleR.x, ankleR.y, rk_ang, lk_ang, ra_ang, la_ang, hipR_ang, hipL_ang
844,50,9.027271271,8666.18042,41.64997101,-57.66691446,-38.40021372,177.8100729,251.8234259,194.9511909,297.1030354,192.9506063,351.9972861,154.006834,250.5566293,145.9583759,307.7138972,107.0805216,348.1976366,23.85,13.2,28.37,1.16,6.41,10.7
900,50,-3.074154854,-2951.18866,28.852458,-42.52962112,-23.51765156,189.7000837,248.1449586,195.1159,299.0177786,192.4246073,352.2197592,167.4180794,247.3313802,172.9020166,304.6142399,135.3522205,341.0680997,33.17,5.06,30.08,1.61,0.05,2.78
14,51,-12.74824619,-12238.31635,17.81016827,-19.86595631,2.168726921,198.8555861,244.9187762,201.4204931,298.4532917,190.5118275,351.1437321,178.1902027,244.2637646,195.1709318,299.6234643,169.4204664,343.0011892,28.25,8.19,18.46,6.63,6.44,2.49
60,51,-19.30887222,-18536.51733,9.999375343,6.275167465,40.25463581,206.6486263,242.4297935,202.5998497,298.2446265,193.2797527,350.3972626,190.0449657,242.5769663,215.9198284,295.7469535,205.6193018,350.9846985,21.3,3.4,5.97,5.72,11.26,1.32
172,51,-35.14443398,-33738.65662,-4.103207588,57.63008595,86.38468266,222.4941874,246.3623732,208.1258583,299.4690013,193.6627722,352.526722,210.8514261,245.6461108,242.3008919,299.6906376,268.9756393,359.817642,4.11,0.06,14.03,8.7,13.78,4.39
209,51,-41.64552212,-39979.70123,-10.69782257,58.43135834,87.65713692,228.8659716,249.0375227,210.6855297,301.2631738,193.9954519,352.5511193,220.3508949,248.7134689,252.16959,302.7204502,279.8386574,361.0583675,3.4,0.71,14.96,10.36,13.2,6.75
322,51,-57.95142174,-55633.36487,-33.2146883,38.59557152,73.73771667,254.6945286,248.7289345,241.4912224,301.8040359,206.2118769,342.7628803,243.1227207,248.17177,273.0886173,303.09214,287.3469257,364.2071736,9.59,17.88,7.5,25.84,11.69,6.78
360,51,-61.73505306,-59265.65094,-41.07082844,35.66602707,69.35620308,264.4455528,248.3622819,259.6068764,302.1762085,215.0388908,338.8135314,247.2727776,246.6807622,275.1624584,302.2677469,287.5182724,365.0469518,9.44,31.49,6.34,34.38,11.11,2.32
475,51,-49.15390491,-47187.74872,-29.91571426,22.65915871,55.12307167,279.9169064,246.7757446,283.5249424,301.9079661,243.6733246,333.6156034,259.9759197,246.0115886,283.6074543,303.3048928,287.9135227,365.1226866,10.82,37.37,2.26,35.26,9.37,1.4
515,51,-30.18164635,-28974.38049,-13.34518433,11.84343338,42.99542427,293.6543655,245.0140643,313.2527447,294.5989573,272.9464531,334.1664755,271.8186665,245.7704473,286.5004921,303.8961911,287.6014137,364.8120224,7.5,42.35,0.6,29.81,5.46,11.13
624,51,3.272438049,3141.540527,35.61796188,-5.866928101,27.62266159,305.9271526,244.978112,333.58778,291.4445829,316.9592571,347.6449621,286.3346672,245.7408679,289.1633034,303.9117372,286.4237595,363.9693153,3.04,27.96,1.45,9.43,0.18,17.91
663,51,37.34601974,35852.17896,71.85542107,-18.35197449,14.48584557,317.4481487,248.0883586,346.7794418,293.8543868,359.875946,354.4572687,301.3065147,249.0512663,294.0908146,305.8322418,288.1380272,363.6829197,0.78,12.89,3.29,6.95,5.2,19.55
775,51,59.69449997,57306.71997,91.10218048,-38.85666847,-5.459661484,327.9787159,253.99616,362.5382137,300.4154456,388.1823921,354.7774923,322.1915817,253.7924355,304.4548988,307.0728707,289.7207737,363.5899973,2.26,7.86,8.32,14.88,12.26,22.35
815,51,-40.05389214,-38451.73645,-7.442722321,55.73038101,86.46543503,330.7264137,254.9091786,318.7250233,304.2208886,298.5746384,358.5426378,335.184803,254.323175,370.806427,302.3933065,392.5126648,361.0830867,10.88,3.99,11.77,11.77,20.48,6.59
921,51,34.63791847,33252.40173,68.92201424,-58.58376503,-26.95318222,355.9747124,254.5124799,384.7838402,303.2569671,396.3627434,360.0062227,350.3852749,254.033094,334.6558857,306.8292511,305.694294,357.1730375,8.42,11.84,17.92,6.57,11.54,17.51
963,51,17.22742081,16538.32397,50.59827805,-68.17909241,-44.129076,376.7867088,251.7018092,394.1782951,302.8590453,400.5130291,360.7037687,366.6684151,250.5631632,364.5538902,308.3459437,311.9761276,348.3965814,35.26,7.3,36.44,3.54,3.05,8.68
75,52,-1.164264679,-1117.694092,32.07764626,-46.39048576,-24.93659019,395.0766563,244.6277457,400.2134514,302.3857105,399.6941185,360.7683027,380.0391197,243.402679,394.8762417,303.6661541,345.8186531,341.3520491,44.1,3.15,36.21,0.27,5.67,1.99
114,52,-23.17162514,-22244.76013,8.541412354,-15.06640434,16.6294384,408.3128929,243.504324,413.0489159,301.2068796,393.7759781,354.7638774,393.1727028,241.5687239,410.7164669,300.1618159,389.1438961,350.0775218,23.22,14.09,13.65,11.43,7.72,3.05
218,52,-20.88855743,-20053.01514,3.664455414,3.977651596,39.57881927,414.0373707,243.7839121,408.404932,301.2787521,400.9425259,355.0661087,418.1989574,242.8501976,446.626339,298.8803422,430.8554649,358.7269378,24.36,1.31,8.41,4.45,12.02,0.81
260,52,-37.10892677,-35624.5697,-8.164701462,43.24865341,76.46080971,430.7664299,248.4189624,412.0337105,303.4521461,400.7273197,358.7135482,430.5032444,248.2162517,461.9073486,302.3146427,477.5130272,364.5788634,10.06,4.27,8.04,6.55,15.42,8.38
375,52,-54.62124825,-52436.39832,-25.84256172,50.7953167,79.74211693,447.7957535,252.1769303,423.8434982,305.5398595,402.2384262,359.9130428,450.5399609,252.7007979,478.3969402,306.49773,501.3043213,364.2191148,3.66,1.57,12.6,12.59,13.37,11.98
418,52,-66.75879478,-64088.44299,-36.46677017,45.62659264,78.6395359,461.1552143,253.0480582,433.5362434,305.269686,403.266592,358.1073797,458.0708599,252.9592234,488.8892555,307.103287,506.7193794,364.6974707,7.88,1.29,9.9,17.85,14.78,14.69
522,52,-70.78156471,-67950.30212,-50.72081566,18.09791565,51.31227493,491.5513229,249.5343214,491.0275841,303.6960554,432.8596115,340.4243696,487.0421791,248.9718944,498.7749481,304.9048841,509.7909164,364.7571445,0.82,41.38,5.93,41.69,3.92,0.23
565,52,-0.681610107,-654.3457031,32.53990173,-50.61118126,-36.02909088,503.2557106,247.1170664,509.9754524,303.4832704,507.3894882,361.4974558,490.2198601,245.6517595,505.0212479,303.1246483,450.6583214,337.9951894,49.49,5.27,41.25,1.42,7.01,4.15
669,52,-40.66037178,-39033.95691,-15.82935333,-4.87443924,29.57107544,510.7425499,244.0510762,515.5370522,300.639689,484.845829,343.2139742,506.5285492,243.993398,518.495121,302.3609912,507.200489,359.8748052,12.88,24.8,6.28,22.07,6.58,3.72
713,52,-15.44031143,-14822.69897,13.29271317,-16.67776108,15.63097,520.7669449,246.7237473,526.6552734,301.4539754,511.5042686,354.9380386,528.4004974,246.6564935,536.8192863,300.4473424,520.033493,357.1212816,14.49,12.52,9.44,9.04,4.48,3.47
832,52,27.65539169,26549.17603,56.99106216,-35.13811111,-1.370544434,541.7836189,247.8426468,566.5845108,296.4398003,573.7558937,354.3064427,540.7710457,249.295916,528.1348801,303.2590914,511.9506454,363.6272693,1.07,12.03,8.56,4,7.15,14.68
872,52,13.84632111,13292.46826,42.57259369,-21.38008118,3.46200943,553.1105804,251.4118087,562.3038483,300.9355152,571.5519333,353.9839017,560.1675797,253.0325282,554.7442245,304.233892,544.3700981,363.2752132,2.23,0.36,5.63,5.62,3.31,6.67
995,52,-19.84107971,-19047.43652,4.840049744,1.733722687,30.81544876,571.4378929,253.3672678,570.8269501,307.6536441,558.5925293,355.7249665,578.2537079,254.4796979,582.8614998,303.5311639,584.8071098,360.9674728,1.93,7.78,1.11,8.14,3.52,0.38
47,53,20.6867981,19859.32617,52.13539124,-75.10442734,-48.85070801,595.9013557,253.1703186,615.4596519,302.5501835,622.554245,355.7356203,595.8948326,253.9723581,576.3811111,308.1871998,536.5135002,355.3577828,13.98,8.27,25.42,4.31,11.35,10.17
145,53,10.46396255,10045.40405,42.78865814,-73.93369675,-58.23749542,608.22258,247.2165871,621.3980484,301.1598551,623.8003349,355.7664549,611.2398148,246.9287431,608.0769539,306.6109622,549.8439789,341.2162542,41.72,6.41,43.43,1.44,0.83,5.44
197,53,-37.89499283,-36379.19312,-21.4774704,-23.63325119,15.56739807,626.1365891,243.5781598,632.3553658,300.7934117,616.6588211,342.0998383,624.6099472,242.8147924,629.0286255,302.874012,611.6473389,341.8164361,16.46,15.56,14.07,12.07,3.08,1.8
296,53,-28.45647812,-27318.21899,-5.048503876,-27.0554924,6.810436249,632.267189,239.519425,641.4347649,296.8803692,615.446434,345.1805377,631.0451889,239.960686,636.7629433,295.3413713,615.5791283,346.1752295,16.52,21.98,13.18,16.83,4.98,3.64
351,53,-18.74307632,-17993.35327,9.720897675,-18.29978943,18.88326645,640.3521538,240.4554731,637.8557396,297.0561075,629.0839577,349.4962013,646.7471123,240.2152652,666.9144058,295.8317327,638.2645798,350.9949017,27.81,3.95,16.27,5.36,11.7,0.82
437,53,-32.84706116,-31533.17871,-1.647148132,26.23117447,57.58134842,652.0560837,244.4490945,637.3389816,298.7721312,626.140995,353.627404,661.7063141,243.0056584,685.1101685,297.0909011,692.0390511,358.7123573,10.06,2.11,3.64,6.53,12.85,4.7
494,53,-43.19692612,-41469.04907,-13.58493805,44.37978745,75.70827484,661.6845131,245.3465348,644.9372292,299.2325914,626.0500145,354.4438469,676.5180016,247.1002489,701.180191,298.6785007,722.2143745,357.819761,3.74,0.98,11.33,10.88,16,6.41
583,53,-64.04062271,-61478.9978,-34.26418304,31.10155106,65.04833221,683.9971161,249.3482351,660.2939987,299.2154682,629.2645454,352.9247403,695.7971764,251.4319897,718.9824486,301.0360336,730.0690269,361.0926139,8.8,3.03,5.95,17.99,15.02,12.83
655,53,-76.98062897,-73901.40381,-54.96831894,13.60336304,45.48986435,707.7536774,251.1711985,684.250145,299.6445787,641.6555214,344.5171094,715.4909706,251.8526512,732.5368881,302.4379814,733.3522224,361.9412112,10.29,12.84,0.46,28.09,10.3,15.09
727,53,-70.1600647,-67353.66211,-53.03501129,4.844512939,39.43616867,710.9142494,250.5302203,697.2469711,299.6089804,652.4775124,338.785336,722.2921371,251.1864871,738.4180641,303.3921826,732.7182198,362.0719528,12.98,23.83,3.11,32.73,10.4,7.59
799,53,-58.98096085,-56621.72241,-41.1904335,-12.53866196,23.02270889,726.7143059,248.2207257,730.1644707,299.4422221,680.5648041,332.4597216,738.4676743,249.4951504,742.8878975,303.4058297,733.165226,362.5330245,7.93,42.37,5.27,40.19,3.26,0.01
872,53,-37.26854324,-35777.80151,-15.46743393,-26.04652405,5.96786499,736.0261345,244.0470207,743.347435,297.3585963,709.8810768,335.9590065,752.0824814,246.0250264,749.1216087,302.11676,732.0482826,362.4593174,7.34,30.42,9.03,25.99,0.05,2.44
943,53,-17.07515717,-16392.15088,13.71179581,-32.19223022,2.422657013,750.0853729,243.6098313,750.533123,297.6396489,739.9237633,349.5902503,764.7748375,245.5991185,757.9391098,302.1351385,741.6184616,360.654459,5.02,6.82,8.9,6.54,2.44,2.75
26,54,11.54067993,11079.05273,43.52954865,-47.17346191,-11.16159439,766.8806076,245.5789858,777.868309,297.7914083,783.1696701,349.7792816,775.442791,245.7902902,760.3689194,302.6977909,736.5911865,361.1043942,4.42,3.47,12.88,3.3,6.95,2.42
107,54,31.99007034,30710.46753,61.13451004,-59.9871254,-24.91722107,778.2322311,247.3088497,791.9102669,297.732861,813.079834,351.0243845,787.4416924,249.3682551,763.8246918,303.8228703,736.4949989,361.1092222,1.31,3.92,15,12.61,11.77,4.37
183,54,21.55082703,20688.79395,51.81066513,-71.354599,-36.29236221,794.6858025,249.2206639,807.038269,297.0783484,819.8729897,352.2008336,799.7443771,251.2088728,775.3956413,306.4197743,737.3416901,360.2931654,7.74,0.8,21.65,7.48,13.51,2.96
261,54,9.631977081,9246.697998,39.1207695,-72.56984711,-46.27841949,804.9195099,248.0328691,809.9792862,299.3932343,819.3133736,352.7473605,811.8160629,249.626745,799.4427681,305.6248641,749.0885353,351.8362248,24.42,2.45,31.49,5.64,7.7,1.83
348,54,4.659633636,4473.248291,34.99237061,-69.9536705,-47.6407814,810.2005577,247.0961291,814.5076561,299.7575212,819.5195961,352.7996314,818.4593582,247.3425812,811.0980034,303.3741903,758.8425064,347.4388075,29.48,0.41,33.7,3.06,4.33,2.19
417,54,-17.57926941,-16876.09863,10.91674805,-49.14974213,-20.64605713,823.9778709,246.6104347,827.5754929,300.7558179,812.1170425,352.6740718,827.6251602,246.0763156,826.8962288,303.3618307,793.2683945,349.684943,21.8,11.65,22.2,9.49,1.96,0.67
497,54,-18.07823181,-17355.10254,11.72315598,-35.85393906,-6.124191284,823.3171463,245.1664031,826.9178581,300.5762494,813.21064,352.6408875,833.6996269,244.4433653,835.5266762,300.7585216,810.6772041,353.0439913,16.01,10.52,14.96,8.41,0.57,0.44
586,54,-10.49858093,-10078.6377,12.66277313,-19.23540115,11.2723732,822.3889732,243.7594986,825.7471275,299.6626031,819.6597862,354.4416261,840.2077675,244.0889758,842.9672241,300.9411156,828.3052254,359.1532803,9.63,5.51,8.05,3.57,1.02,0.53
658,54,-11.71783447,-11249.12109,12.52727509,-17.10565567,12.9006958,824.9407768,242.9512149,826.3594437,299.0075433,822.1097374,354.4442976,843.2813072,243.9290732,847.2342682,301.0558605,833.2377434,358.8420045,9.99,3.28,7.74,2.46,3.08,0.46
728,54,-14.40553665,-13829.31519,9.624423981,-19.85538483,11.00692749,829.0130997,242.4266714,828.2855415,299.0768087,822.2335625,354.6121824,847.403183,243.7921357,846.0239983,301.6926062,834.3420982,360.2614295,5.63,3.09,6.39,3.5,0.7,0.68
800,54,-16.23939514,-15589.81934,8.024482727,-24.71895218,6.234397888,830.915966,241.588583,828.7259102,298.5867047,822.2659492,354.5584631,849.2938614,242.9533553,846.8808174,301.1819029,832.5602531,359.9211538,6.47,2.48,7.79,3.7,0.39,1.32
869,54,-15.59148788,-14967.82837,10.36525726,-23.96427155,6.800708771,830.7144356,241.3375443,828.617878,298.5890865,822.7052879,354.6162057,849.0470123,242.6214319,847.6488304,301.1100626,832.7463341,359.7397828,7.37,2.22,8.12,3.38,0.78,1.54
940,54,-15.7973671,-15165.47241,9.644622803,-23.71032715,7.622108459,831.1863899,241.4191371,828.9487267,298.6434174,822.736702,354.7115421,848.7978172,242.6422405,847.5738144,301.1211026,832.6643944,359.6963954,7.47,2.31,8.13,3.55,0.7,1.62
7,55,-16.05062485,-15408.59985,8.949050903,-23.73853683,8.12210083,831.7283821,241.3616359,829.3605995,298.5999334,822.8687096,354.7557664,848.6523056,242.4158084,847.5950432,301.0916519,832.4703598,359.6003509,7.69,2.39,8.26,3.71,0.65,1.26
78,55,-16.59645081,-15932.59277,8.591022491,-23.46925735,8.50107193,832.0230103,241.0949546,829.4310379,298.4774315,822.98069,354.7516787,848.3587074,241.9766235,846.9449615,301.0325897,832.3413277,359.5516527,7.22,2.23,7.97,3.68,0.4,1.4
154,55,-16.14561081,-15499.78638,8.773155212,-23.38748932,8.71055603,832.1428871,240.8986813,829.510231,298.3454025,823.185482,354.7250926,848.2093048,241.7425311,846.6323662,300.9656417,832.1641159,359.4664872,7.06,2.13,7.9,3.6,0.34,1.45
231,55,-15.96141815,-15322.96143,8.838672638,-23.33444595,8.684806824,832.0393753,240.7257271,829.4736671,298.2438862,823.155098,354.62834,848.2837486,241.5854126,847.2997856,300.860585,832.1636581,359.3365824,7.75,2.17,8.27,3.6,0.69,1.5
306,55,-16.21593475,-15567.29736,8.818244934,-23.22092056,8.56086731,831.9245338,240.6328529,829.458046,298.1942225,823.1357574,354.5726252,848.4762955,241.5182555,847.1660614,300.8669901,832.3895073,359.2907488,7.39,2.23,8.08,3.6,0.59,1.45
386,55,-16.43657684,-15779.11377,8.727893829,-23.18052292,8.483963013,831.8613625,240.594551,828.9356232,298.1772923,822.9878426,354.5573044,848.5881615,241.4870346,847.62743,300.8640933,832.5378227,359.2551827,7.75,1.76,8.25,3.38,0.88,1.7
452,55,-16.56417847,-15901.61133,8.739624023,-23.19654465,8.443450928,831.8266869,240.5760437,828.9217758,298.1683123,822.8726006,354.5533776,848.6334801,241.4644235,847.820034,300.8584285,832.5806236,359.2211616,7.91,1.83,8.34,3.44,1.01,1.69
527,55,-16.67146683,-16004.60815,8.748435974,-23.21479797,8.418331146,831.7980766,240.5622357,828.6423111,298.1592679,822.765255,354.548099,848.6603165,241.4458197,847.9331589,300.8557892,832.6074028,359.1989851,8.01,1.59,8.39,3.34,1.08,1.84
605,55,-16.74230576,-16072.61353,8.696136475,-23.22515488,8.407230377,831.7789078,240.5499887,828.5044098,298.1496119,822.6902962,354.5431423,848.674736,241.4307564,847.9873466,300.851959,832.6245117,359.1854346,8.05,1.49,8.41,3.31,1.11,1.91
682,55,-16.77852631,-16107.38525,8.694820404,-23.2299614,8.405399323,831.7647743,240.5455953,828.4281349,298.146522,822.6497841,354.5389259,848.6782265,241.4193946,848.0189323,300.8475816,832.6343536,359.1653824,8.08,1.43,8.42,3.29,1.13,1.97
766,55,-16.81360245,-16141.05835,8.69052887,-23.23385239,8.404998779,831.7525864,240.5415881,828.517971,298.1417584,822.6093292,354.5332932,848.6828041,241.4096743,848.0446815,300.8461654,832.6435089,359.1514134,8.11,1.56,8.44,3.36,1.15,1.93
837,55,-16.8330574,-16159.73511,8.652362823,-23.23413849,8.409805298,831.7440033,240.5351025,828.4141159,298.1387973,822.5855255,354.529978,848.6833763,241.3989884,848.0556679,300.8443308,832.6472282,359.1391826,8.12,1.47,8.44,3.32,1.15,2.01
927,55,-16.85331345,-16179.18091,8.643550873,-23.23562622,8.410606384,831.736393,240.5324632,828.5097885,298.1342912,822.5502777,354.5247638,848.6870956,241.3953513,848.0840492,300.8433008,832.6527786,359.1247952,8.14,1.6,8.45,3.39,1.17,1.97
999,55,-16.86704636,-16192.3645,8.535118103,-23.23505402,8.410835266,831.7318726,240.5304193,828.384304,298.1316841,822.5344849,354.5215452,848.6893845,241.391843,848.0916023,300.8443308,832.6564407,359.1143668,8.15,1.47,8.46,3.33,1.17,2.05
73,56,-16.57344818,-15910.51025,8.5197258,-23.23728561,8.409748077,831.7275238,240.5274099,828.4701347,298.1284976,822.5232697,354.5188415,848.6952782,241.3851804,848.1011581,300.8438158,832.6623917,359.0959239,8.16,1.57,8.46,3.38,1.17,2.02
147,56,-16.69612885,-16028.28369,8.463993073,-23.23774338,8.411006927,831.7244911,240.5253178,828.3548355,298.1262445,822.5111961,354.5162344,848.6978531,241.3798374,848.1063652,300.8440089,832.6659393,359.0858495,8.16,1.45,8.47,3.32,1.17,2.09
224,56,-16.52229309,-15861.40137,8.459415436,-23.23722839,8.408889771,831.7215157,240.5233866,828.4420967,298.1240237,822.4936295,354.5144641,848.7024879,241.3757014,848.1127739,300.8437514,832.672348,359.0723956,8.16,1.56,8.47,3.38,1.17,2.05
310,56,-16.70654297,-16038.28125,8.40877533,-23.23253632,8.408317566,831.7178535,240.5148733,828.4950829,298.1218028,822.4812126,354.5129836,848.7039757,241.3639051,848.1196404,300.8416593,832.6797867,359.0625143,8.17,1.63,8.47,3.42,1.17,2.02
