time(in ms), time(in s), hsL, hsL*wid, toL, hsR, toR, hipL.x, hipL.y, kneeL.x, kneeL.y, ankleL.x, ankleL.y, hipR.x, hipR.y, kneeR.x, kneeR.y, ankleR.x, ankleR.y, rk_ang, lk_ang, ra_ang, la_ang, hipR_ang, hipL_ang
614,49,-52.22672224,-50137.65335,-24.86221075,20.17190695,49.88753557,133.4707403,231.719057,133.0388403,292.4465489,96.99247599,342.2223079,105.8972669,231.7070514,125.4067326,291.8547034,130.9277773,357.2016191,7.62,21.93,2.74,22.16,3.2,4.26
712,49,-44.63226557,-42846.97495,-23.47159624,9.094827175,35.4181695,142.9155493,232.0003831,150.1691723,292.4524391,111.526494,338.7814736,117.4025702,233.0258131,131.3843536,293.2556212,129.5812368,354.4548225,8.39,29,0.93,25.13,0.06,7.01
751,49,-35.26829481,-33857.56302,-15.53468227,6.303992271,31.5807724,146.7565727,231.9369596,160.3188372,291.3482487,122.5550938,339.2095864,121.088047,233.3425766,133.4422445,295.705272,132.4090147,355.814606,6.91,31.25,0.54,23.93,0.44,10.41
868,49,-8.57585907,-8232.824707,21.52426243,-5.693035126,23.73950958,155.833497,232.1552968,179.7839069,287.8040957,156.8607616,339.3206942,132.1519947,235.3985703,136.4328861,299.7494745,132.561965,356.2286532,4.35,27.66,2.19,14.04,1.83,15.75
908,49,23.15666199,22230.39551,59.53871727,-17.12141991,16.21152878,165.6628418,234.1445035,193.3843517,286.8841088,194.3305922,342.2615755,143.3802938,235.7598639,142.985673,299.5400369,132.9545259,356.2830162,5.48,15.92,5.66,0.57,2.35,17.57
17,50,52.52408981,50423.12622,84.9475193,-32.15123177,2.197637558,177.730093,235.2065617,202.4244261,287.5921798,231.0411358,343.8391006,158.2032251,236.2649667,152.5765514,298.9358318,134.4632864,356.307832,7.18,1.12,10.05,15.99,3.51,14.95
58,50,48.77889633,46827.74048,83.13476086,-47.25286961,-13.68819237,188.027072,235.4719073,215.7991362,286.3624942,239.3318367,344.0024793,174.665637,236.2833613,165.2227592,298.8197994,138.1171989,354.6482635,10.42,4.13,15.26,12.95,3.97,17.72
175,50,35.62777519,34202.66418,70.80971718,-62.08305359,-35.81809044,204.373827,235.5425888,225.6814671,286.6062748,244.5645618,346.8442905,197.8687334,236.1517185,194.1008234,298.6329889,148.2907963,347.501024,25.86,3.21,27.79,10.02,2.88,12.41
213,50,-50.00328541,-48003.15399,-35.68063259,19.83531475,41.96931839,220.0774384,231.9501239,229.0587616,289.8340023,182.6571751,337.2367144,214.6394062,231.096409,231.5082693,295.0270057,243.7983227,347.5719953,0.95,33.83,7.5,28.84,7.01,3.94
339,50,-49.69877243,-47710.82153,-29.20321941,8.856925964,45.55355072,241.5816879,228.5282636,252.1150303,287.7510202,211.8605518,336.0686982,228.4342861,228.5474306,247.5833416,289.6195114,242.3612309,346.6903102,12.95,30.82,2.93,25.11,7.39,3.69
386,50,-14.1612339,-13594.78455,17.15978622,-2.207136154,32.51152039,257.6684475,228.9687037,272.9603291,286.5616,253.0849743,338.0133104,243.4672165,229.0181422,250.7506371,290.3410041,249.1526127,350.0774252,4.68,20.75,0.84,12.24,0.58,6.62
474,50,-26.0645771,-25021.99402,4.45183754,30.33811569,62.29791641,267.5378609,231.2818676,256.6914368,289.837414,247.0837498,342.8446984,262.4670124,232.5014788,287.5305462,288.1318831,298.2321739,349.2113185,8.59,0.13,5.65,5.8,8.53,5.29
534,50,-40.27487755,-38663.88245,-9.190778732,57.35115051,87.39020348,282.5741959,232.5312513,263.5687923,291.4194453,249.0733051,346.1143005,276.1210155,234.9059075,304.6046734,289.7854006,335.3356075,347.3361325,0.44,1.81,16.74,8.46,10.45,9.81
627,50,-49.01144028,-47050.98267,-15.89206696,56.99343681,87.41386414,289.9854755,233.6053956,269.7694588,291.7031372,251.2069988,346.6489184,283.7808323,235.954383,313.1131554,291.7419863,341.6431046,345.9039938,0.03,0.31,16.52,10.74,10.82,10.68
678,50,-64.2483902,-61678.45459,-32.32855797,45.23262978,76.00476265,309.0712166,233.5523683,286.2494373,291.7015922,256.5478706,343.3082163,300.2134323,235.7733983,327.6045227,293.903954,348.2647133,346.6474056,2.42,5.49,12.44,17.93,9.08,13.15
784,50,-63.36816788,-60833.44116,-40.41944504,31.1995697,62.91595459,325.6387997,231.588428,321.0436535,291.6127574,275.2276611,329.8595667,314.8015022,234.0668052,335.6588745,293.7419271,350.3521156,346.9412684,2.29,31.51,8.85,33.97,6.54,3.72
822,50,-47.10482597,-45220.63293,-26.50457382,15.90053558,49.01578903,340.0376987,230.2503866,343.7761402,287.1916509,306.0355282,322.7827513,329.4718838,233.0376738,347.7985954,290.2341771,350.8057022,347.2231901,8.52,32.93,1.72,30.81,6.57,0.14
935,50,-13.79991531,-13247.9187,12.92738914,-2.94713974,30.11715889,349.991827,228.017174,367.4442673,280.4096639,345.4001999,327.8145969,344.3132114,229.0258187,359.2599106,283.8170242,348.119173,341.9616616,14.88,25.27,6.13,14.65,5.97,8.31
977,50,2.418909073,2322.15271,40.59405327,-12.1363163,22.30195999,361.0266209,227.6941341,367.2041988,281.113261,376.6245461,337.3631752,360.1930904,228.7224448,371.0650635,280.9047246,360.7566833,342.4149764,12.07,1.66,5.37,5.4,4.05,1.73
79,51,45.26435852,43453.78418,72.77944565,-29.79100227,3.299274445,377.8458881,229.1251463,405.3201771,281.8894386,426.4905453,337.1201026,375.6501675,229.8223865,372.5144005,286.2836051,354.1594505,346.5360725,7.93,4.16,9.71,12.18,3.2,14.69
125,51,29.17230606,28005.41382,60.44463158,-36.9507122,-5.2896595,386.3939953,229.3090922,412.4333382,282.2853649,419.022789,337.9198086,385.0160694,230.0667304,375.0564766,287.5795305,354.9688911,346.7386866,5.25,11.64,10.8,3.83,7.39,14.46
242,51,41.78452492,40113.14392,73.21909904,-57.87574768,-25.84931374,404.5399475,230.0156343,429.7097969,283.403846,449.1423512,341.1268723,404.3525219,230.6300908,391.499033,288.9003038,358.0698967,345.3346467,11.36,4.13,18.41,10.74,8.62,12.99
285,51,26.59698486,25533.10547,57.5301075,-65.3235054,-42.91892052,422.6871014,229.7702605,440.4328251,284.2968285,453.4825516,341.5734923,423.1904984,230.1341128,423.543663,290.8812547,370.522213,335.8658266,33.73,3.07,33.54,7.32,1.7,7.46
387,51,-12.01838493,-11537.64954,14.5958519,-33.85019302,-13.33946228,448.2361794,225.750922,463.9205647,284.3487775,444.8484993,335.6538785,447.379818,225.5812347,460.9245872,288.0943859,426.2378883,331.4802539,31.16,20.37,24.21,11.8,4.87,5.46
423,51,-18.00624847,-17285.99854,17.17197418,-22.77754784,14.43094254,455.7028484,224.8241597,470.6494045,282.5277615,448.023119,334.1957331,454.4270897,224.0896314,470.7401848,279.3740952,444.5985031,333.1671488,24.71,22.13,15.27,13.82,6.99,5.17
538,51,-33.46907616,-32130.31311,-4.283437729,16.33563995,49.21417236,480.8188248,233.2594228,469.1200161,285.4856372,453.6975002,339.1015685,486.5258217,233.9513683,508.2258224,284.1686296,509.1175461,345.4257345,13.19,2.01,0.49,9.18,7.7,8.24
594,51,-39.122715,-37557.8064,-9.719953537,36.57903671,69.86772537,487.6003647,235.0347823,472.646513,285.5810058,455.7044792,341.1881554,490.4641342,235.201782,515.0759125,290.2521694,531.5213585,348.1769407,5.04,0.28,9.09,9.71,9.59,9.44
672,51,-53.84442329,-51690.64636,-22.56820679,44.65925217,76.81491852,502.5947571,235.7643378,480.6355476,287.9815078,458.0345821,341.6654813,506.2979507,236.911658,529.7787666,292.7685106,552.8422737,347.09306,0.13,0.01,13.45,13.31,9.45,12.51
747,51,-71.22879982,-68379.64783,-43.02663803,29.91250992,63.28639984,525.0643158,236.2198895,499.0082932,288.2860243,464.2101574,338.0085468,525.9619331,236.79878,544.691906,294.8222029,559.584446,350.3781438,1.72,5.77,8.59,21.48,5.21,15.8
807,51,-68.92307281,-66166.1499,-45.11260986,20.2661705,54.15699005,530.6415367,235.2940929,515.8800316,288.2076824,473.3295536,331.7202044,534.3875313,236.7166722,550.1636696,294.2400134,558.9460373,349.7329652,3.68,19.9,5.11,28.81,5.28,8.95
899,51,-63.07514191,-60552.13623,-43.79333496,5.606918335,40.6769371,550.0627327,232.6832038,548.0103493,288.1192982,499.8180771,322.3458517,549.2761803,233.2961798,556.9283867,292.6236069,560.3190994,349.7876501,2.24,37.19,1.93,38.38,1.21,2.48
951,51,-37.46458054,-35965.99731,-14.58177567,-3.042755127,30.33342361,558.7509155,228.5697681,566.4865494,286.3597262,535.066452,325.8690834,560.1088142,228.154707,567.7164459,290.41278,562.226429,349.6069872,6.92,28.41,2.97,24.09,3.19,3.37
49,52,-17.69021988,-16982.61108,12.1257019,-14.93677139,15.93315125,571.9707298,227.1527249,572.14468,287.0407927,562.8289604,343.8084912,577.2826195,226.9421124,591.412468,283.2750678,573.0856133,343.97982,17.67,5.37,9.62,5.26,7.78,0.08
89,52,6.43404007,6176.678467,38.85526657,-31.16930008,3.921775818,587.9402733,227.2631568,604.1423607,283.5020792,601.0227585,343.1957889,590.2933502,227.1940362,589.5490837,284.2844367,566.5137863,346.0670507,11.42,10.89,11.83,1.67,0.34,9.48
200,52,-8.578491211,-8235.351563,2.993946075,-2.119731903,26.18436813,595.7182503,228.739906,598.698349,288.468554,593.4884262,347.1589136,600.4730415,229.4278765,602.8853416,284.8852301,602.9753494,345.1117229,1.35,4.47,0.06,2.86,2.12,1.76
239,52,-11.56373978,-11101.19019,16.34439468,-23.20999146,4.790611267,623.7413979,233.3184046,624.6348953,291.0838366,618.6156464,346.3291132,628.6325455,233.253597,625.6602287,287.4062383,612.4361229,345.4256701,5.54,4.01,7.29,3.49,2.37,2.13
340,52,14.90415573,14307.9895,42.60658264,-64.2430687,-46.50535583,641.9907761,232.9891849,654.5733833,288.5094631,661.6405678,344.217099,643.063488,233.5327828,637.1706963,294.0916979,600.0634575,337.2375834,22.68,3.18,25.82,4.1,2.58,4.21
382,52,8.4100914,8073.687744,38.52315903,-65.68622589,-54.3003273,649.6061325,232.9433674,660.8123589,288.4875762,662.3573685,344.1520822,652.2910309,233.3238924,655.9289932,293.787986,599.5334816,332.5457239,41.24,5.58,39.3,0.91,2.25,3.01
473,52,-4.140586853,-3974.963379,27.88261414,-45.52694321,-27.73080826,658.6730576,231.009956,675.1072884,288.3946216,660.2555466,341.5180993,666.3708687,230.3588712,675.0829124,291.3965929,634.6965981,328.1504309,36.31,18.09,31.72,8.92,4.64,6.97
513,52,-12.47251511,-11973.6145,14.92618561,-22.52552032,5.634555817,670.1295662,229.4529337,675.9435081,286.6705835,664.74226,340.1046288,680.303936,228.5324478,702.4873924,284.693656,666.8140984,330.0654638,36.38,10,23.85,6.71,12.32,0.59
606,52,-25.64020157,-24614.59351,1.866760254,10.73564529,41.37622833,683.1654739,229.53237,677.1422768,286.9836295,665.6052589,343.4802532,692.1819305,228.6654425,717.9156876,285.4608214,707.4470329,343.7847054,20.06,3.18,5.75,6.54,14.3,6
660,52,-27.22349167,-26134.552,1.400299072,20.52669525,53.47343445,685.7900047,229.8064059,680.0353432,286.8823707,665.7182693,344.2335141,701.5205956,230.1697916,728.4392738,285.8157098,727.6572418,347.8683364,15.63,4.75,0.39,7.98,15.45,5.5
739,52,-38.35464478,-36820.45898,-10.22809982,42.20083237,75.42646408,696.6963387,232.2927976,687.7692604,287.1420193,667.367363,344.5232248,714.4387436,233.5892379,737.6902199,290.8493257,758.9469337,347.3051369,0.91,6.08,11.98,11.3,14.51,7.32
813,52,-43.438797,-41701.24512,-15.05870819,42.06745148,75.14242172,703.0246925,234.2594576,693.0279922,288.3896327,667.818718,344.3790615,723.8763428,236.5448284,745.3071785,292.7780056,768.3124352,347.540195,1.2,8.28,13.32,14.2,14.05,8.43
898,52,-55.1279068,-52922.79053,-27.64543533,31.14778519,64.0120697,717.1076202,237.3162103,703.3693886,290.2777898,670.2257538,342.7921057,739.5632744,238.6256862,761.1086655,293.6675119,774.3270493,348.4160221,4.68,11.24,7.75,19.53,14.07,9.84
950,52,-63.9466095,-61388.74512,-43.77902985,16.07042313,50.75048447,733.9899445,237.1096373,718.7810898,290.1979029,679.9677658,335.7964647,755.5307007,238.0401653,773.4173012,293.3269143,777.8288841,348.6939526,7.75,16.43,2.59,25.58,11.96,11.9
37,53,-64.12302017,-61558.09937,-48.52483749,7.725276947,41.66090012,740.5756187,235.4646331,731.2675095,288.8049674,687.5069618,330.1418102,762.917347,237.8151172,776.7562866,293.0389094,777.6290703,349.0434659,7.52,25.17,0.52,30.77,10.97,8.24
85,53,-42.13222504,-40446.93604,-23.33782196,-5.898342133,27.56607056,751.5407181,231.5905684,759.8365974,284.2157829,720.9623909,326.0845721,776.3409805,233.5130847,782.6239014,292.4418175,778.2697105,349.691509,5.88,32.64,2.43,27.57,9.46,3.49
183,53,-26.01751328,-24976.81274,-0.696487427,-14.22403336,20.617733,760.247612,226.6336691,769.4495201,282.6538038,747.0255089,327.7434325,785.1362228,229.6216875,783.6532974,290.1299894,778.9806175,349.4928539,1.75,20.91,2.52,15.62,5.9,4.47
231,53,-15.8723259,-15237.43286,3.53559494,-15.38589478,16.81240082,763.9727783,225.9957004,772.1619987,282.8052413,756.2411499,336.7117846,788.5107994,228.504526,786.4808464,289.1584074,780.8601952,349.38416,1.93,14.07,2.99,9.42,5.84,3.58
322,53,-12.28214264,-11790.85693,12.30937958,-25.04779816,7.85282135,769.445858,225.5425304,776.1075783,283.0799532,764.3373299,343.1361794,794.5273018,228.2788503,788.7047768,289.2347538,778.2449913,349.434886,2.51,10.02,5.57,6.28,3.49,3.02
365,53,-13.76146317,-13211.00464,10.9910202,-29.06455994,3.737812042,774.1636276,224.6758604,779.2054367,283.2875884,768.0646133,342.8098083,797.9361534,227.1056843,790.8297157,289.1279912,778.3870125,349.185344,2.96,8.78,6.63,6,2.89,1.75
469,53,-15.31991959,-14707.1228,9.864292145,-30.2519989,1.339416504,776.7280769,224.6343559,780.1804161,283.3815086,769.1740608,343.2921231,799.8779869,226.670925,791.6764069,288.9423716,778.6128616,349.1236746,2.72,7.79,6.95,5.89,1.93,0.26
510,53,-16.38341904,-15728.08228,9.369392395,-30.42200089,1.111507416,777.464962,224.8428279,779.3230247,283.5393834,768.8504219,343.2983994,800.1776505,226.8972605,791.3473892,288.7640905,779.2323875,348.4835494,1.92,6.65,6.5,5.62,1.59,0.78
601,53,-19.49638367,-18716.52832,5.803756714,-30.32901764,-0.034217834,778.8139915,225.0096184,779.7266006,283.413341,768.3607292,342.9775,800.740757,227.0324117,792.5073624,288.1818688,779.741478,347.4551904,2.58,6.63,6.89,6.12,1.52,0.66
648,53,-21.37166977,-20516.80298,2.367668152,-30.39253235,-1.249008179,780.2633858,224.6348065,779.7208786,283.0511141,767.4620247,342.1886408,801.9116592,226.3761288,794.0049934,287.8127861,779.9729347,346.5798783,3.51,6.35,7.64,6.64,1.24,1.32
745,53,-21.5370369,-20675.55542,1.704483032,-30.24547577,-1.225261688,780.6647873,224.3477672,780.1422501,282.7092612,767.0375633,341.3310957,802.2573853,225.9348196,794.7482872,287.4833572,780.2775192,346.4631701,3.93,6.88,7.84,7.16,1.22,1.16
801,53,-21.81793213,-20945.21484,1.914653778,-29.73197937,-0.784893036,780.7844925,224.2340362,779.9712753,282.5379002,766.6378212,341.2854552,802.0446396,225.7215679,794.9530792,287.2735655,780.4383659,346.4823854,4.14,6.83,7.84,7.26,1.47,1.27
888,53,-22.43757248,-21540.06958,1.152534485,-29.91502762,-0.976696014,781.02705,224.0317923,780.0597382,282.0628917,766.2221146,340.7603002,802.3421288,225.3963393,795.1294899,286.8585205,780.6108284,346.3083851,4.05,7.02,7.81,7.54,1.28,1.48
942,53,-22.70318985,-21795.06226,0.899333954,-30.40082932,-1.089076996,781.1246109,223.9114308,780.0085831,281.9936585,766.140461,340.8321083,802.4466133,225.1655459,795.0650024,286.3503599,780.5977821,346.2160099,3.86,6.93,7.73,7.54,1.14,1.59
28,54,-22.85528183,-21941.07056,0.582847595,-30.68647385,-1.158428192,781.1584854,223.8257664,779.9466133,281.9396496,766.0711098,340.8239651,802.5192261,224.9690473,795.0394821,285.9819853,780.6959152,346.2050021,3.69,6.88,7.62,7.54,1.05,1.65
74,54,-22.92354584,-22006.604,-0.217323303,-30.91278076,-1.162090302,781.1769676,223.7709045,779.9031258,281.9335985,765.8870888,340.7889783,802.5377083,224.8747569,794.9897003,285.9156489,780.6883049,346.1902928,3.62,6.92,7.59,7.62,1.01,1.68
157,54,-22.96205521,-22043.573,-0.748386383,-31.22200012,-1.142177582,781.1623192,223.7192613,779.8654747,281.9265497,765.7068443,340.7411492,802.5453758,224.7810298,794.9405479,285.880276,780.6489372,346.1749399,3.59,6.99,7.58,7.7,0.97,1.69
205,54,-22.97241211,-22053.51563,-1.149730682,-31.33449554,-1.061668396,781.1553383,223.7051314,779.8558617,281.9072378,765.6076813,340.7032013,802.5528145,224.7618949,794.9128532,285.8711672,780.6247902,346.1748755,3.57,7.04,7.58,7.75,0.95,1.69
299,54,-22.94225693,-22024.56665,-1.839065552,-31.39989853,-0.933666229,781.1481285,223.680895,779.4695091,281.8598592,765.5159569,340.6011379,802.560482,224.7333294,794.8819542,285.8517909,780.6099701,346.1723006,3.54,6.68,7.57,7.6,0.93,1.91
342,54,-22.89951324,-21983.53271,-2.013702393,-31.41397476,-0.862998962,781.1436653,223.670547,779.3551826,281.8355262,765.4962158,340.5444896,802.5681496,224.7207606,794.8677635,285.8450317,780.6031609,346.1725259,3.52,6.57,7.56,7.55,0.91,1.97
453,54,-22.82730103,-21914.20898,-2.02205658,-31.43663406,-0.816307068,781.1382866,223.6617279,779.2606544,281.8056893,765.4412842,340.4989135,802.5820541,224.7006762,794.8467064,285.8345389,780.5957222,346.1775148,3.5,6.5,7.55,7.54,0.88,2.02
488,54,-22.78404236,-21872.68066,-2.02337265,-31.44950867,-0.801315308,781.13657,223.6598128,779.2349625,281.7972565,765.4093552,340.4951799,802.5892067,224.6932733,794.8348045,285.8311594,780.5924606,346.1816669,3.48,6.49,7.55,7.54,0.87,2.04
596,54,-22.72167206,-21812.80518,-2.017421722,-31.47514343,-0.782203674,781.1326218,223.6567873,779.1981697,281.7854762,765.365181,340.4828846,802.6003647,224.6859348,794.8169518,285.8261704,780.5849075,346.1872029,3.46,6.48,7.54,7.54,0.85,2.06
636,54,-22.694664,-21786.87744,-2.01467514,-31.4840126,-0.773048401,781.1314774,223.6554676,779.1888428,281.7793286,765.3487587,340.4796016,802.6043701,224.6826357,794.8095703,285.8239818,780.5817604,346.1878467,3.45,6.48,7.54,7.55,0.84,2.06
748,54,-22.65048981,-21744.47021,-2.005577087,-31.50215149,-0.753765106,781.128788,223.6523455,779.1714478,281.7694473,765.3208351,340.4706538,802.6107216,224.6773249,794.7902298,285.8189929,780.5751801,346.1916447,3.43,6.47,7.53,7.55,0.82,2.07
790,54,-22.63635635,-21730.9021,-2.000999451,-31.50999069,-0.739002228,781.127758,223.6503661,779.1666985,281.7599523,765.3106499,340.467242,802.6143837,224.6730119,794.7830772,285.8158386,780.5727196,346.1945736,3.42,6.47,7.53,7.55,0.82,2.07
898,54,-22.61404037,-21709.47876,-1.992301941,-31.52240753,-0.71811676,781.1242676,223.6476463,779.1594315,281.7477858,765.2947998,340.4588735,802.6205063,224.6662366,794.7639084,285.8111393,780.5683136,346.2024915,3.4,6.48,7.52,7.56,0.8,2.07
936,54,-22.59967804,-21695.69092,-1.985549927,-31.52526855,-0.699806213,781.1218071,223.6466646,779.155941,281.7445028,765.2873611,340.4545283,802.623539,224.6648848,794.7528648,285.8104634,780.5667114,346.2387013,3.38,6.48,7.51,7.56,0.79,2.07
