time(in ms), time(in s), hsL, hsL*wid, toL, hsR, toR, hipL.x, hipL.y, kneeL.x, kneeL.y, ankleL.x, ankleL.y, hipR.x, hipR.y, kneeR.x, kneeR.y, ankleR.x, ankleR.y, rk_ang, lk_ang, ra_ang, la_ang, hipR_ang, hipL_ang
959,1,-42.4467659,-40748.89526,-10.5295372,43.86262894,76.58763885,592.3762321,248.8162726,569.8187828,305.2192497,557.4061775,363.1961954,594.810791,249.0944445,621.3716698,303.1765652,641.2450218,363.0589199,4.87,5.81,10.59,6.85,13.5,13.15
6,2,-54.97415543,-52775.18921,-24.46414948,36.75498962,71.23254776,604.2380905,250.5978924,578.1978035,304.6695685,558.0795479,362.9430163,612.7058601,251.4674592,638.0938339,305.7889187,653.0664825,363.5571671,6.43,4.17,8.32,10.98,11.99,14.81
95,2,-66.30649567,-63654.23584,-36.54287338,19.03627396,52.85768509,619.358654,250.591616,593.9484215,303.9247084,561.5833855,356.7690647,630.9784698,252.2960204,650.4115677,306.9766331,656.0049248,365.5925775,8.23,4.01,3.09,19,8.1,15.61
144,2,-68.46353531,-65724.9939,-46.64937973,6.189479828,41.71033859,634.7082138,247.0526612,621.991024,303.8095129,576.296711,348.7389815,643.3756256,248.6766958,652.6913452,307.7146053,656.026783,366.1146748,3.23,22.59,1.86,29.77,3.58,7.98
240,2,-51.56141281,-49498.9563,-33.99290085,-6.409091949,28.47827911,647.1799278,243.2402337,656.8251801,303.7178135,604.5763206,341.7114437,654.056282,244.7091776,661.5884972,306.7657471,655.440731,365.8244491,7.26,42.85,3.33,37.72,5.3,3.73
286,2,-43.30907822,-41576.71509,-25.88006973,-12.35040665,24.84603882,652.0796013,241.5862656,662.2051048,301.9761693,619.63377,341.9512653,661.5602875,243.5199505,667.6504898,306.5271485,656.682415,365.8606589,9.05,36.31,5.92,30.92,4.32,4.93
396,2,-31.84770584,-30573.79761,-12.33158112,-20.38021088,14.04630661,660.8588791,240.689823,667.6460838,299.5427406,637.6653671,344.6052682,669.038887,242.5496882,672.3565292,305.1199865,654.9068642,363.72679,11.22,24.23,9.49,20.51,3.29,1.31
439,2,5.405445099,5189.227295,34.94178772,-33.15719604,-0.728187561,680.1381111,240.5891436,693.2035446,297.1890056,692.6212692,351.1077476,685.9638405,242.0147324,679.0030861,303.5092449,658.2998085,363.7568843,7.3,7.75,10.92,0.33,1.4,4.38
542,2,32.41138458,31114.9292,63.28914642,-45.03862381,-8.438930511,690.3223801,241.9676435,707.7065849,297.6408398,725.0934792,354.4958282,696.8437386,242.7894938,684.2824173,303.8050389,658.5257149,364.2738962,6.87,0.2,13.45,9.78,3.26,6.85
578,2,40.51242828,38891.93115,71.31288528,-52.13464737,-15.97257614,694.7486115,243.0726868,714.7438431,297.8812408,736.4584923,355.2380168,702.8920555,244.7389984,685.4811287,306.3523436,658.9078903,364.8972201,5.29,0.43,14.3,12.04,5.87,8.05
690,2,30.22510529,29016.10107,63.51980209,-65.54946899,-30.4886055,709.1279411,244.5414376,729.0838623,300.4684889,743.9990616,357.2199976,716.6306305,247.1377945,693.294754,307.7746654,660.3061295,364.3459296,5.95,2.94,18.14,8.43,8.6,7.78
731,2,19.76074219,18970.3125,51.50888443,-71.2329483,-40.06027222,721.7550659,243.1552452,737.2287369,298.6036026,746.7641258,357.4025917,728.8043976,246.4793712,714.6285439,306.933825,668.5051918,358.501246,19.19,3.71,26.69,5.23,4.64,5.05
847,2,9.053878784,8691.723633,37.45817184,-67.0407486,-44.11525726,728.3960152,242.6875108,742.4653816,298.5848701,744.0080452,357.293061,742.2914886,244.7600806,742.9363632,304.797703,687.8767204,347.1261156,36.54,7.21,36.19,0.86,3.26,6.61
883,2,0.193920135,186.1633301,27.84404755,-49.28426743,-27.49608994,738.2860565,242.6100057,754.5009613,299.3614662,741.196804,356.8437052,748.9784431,244.0381211,753.1169701,299.5230746,712.6079178,344.1191876,29.47,16.55,27.06,7.4,4.84,7.64
