time(in ms), time(in s), hsL, toL, hsR, toR, hipL.x, hipL.y, kneeL.x, kneeL.y, ankleL.x, ankleL.y, hipR.x, hipR.y, kneeR.x, kneeR.y, ankleR.x, ankleR.y, rk_ang, lk_ang, ra_ang, la_ang, hipR_ang, hipL_ang
86,15,6.238975525,32.52222061,-60.53478241,-38.59291077,777.201519,236.3979775,790.4699135,282.6060069,788.9859581,333.8601565,793.9399338,237.595734,792.7493477,291.492219,743.0033112,328.6244738,36.29,10.11,36.99,0.92,2.19,6.58
180,15,-0.891036987,22.49095917,-38.6687851,-17.01341629,789.9499512,234.7936571,800.6218529,283.7915003,792.265377,334.3861806,805.5052757,235.0519377,816.3614845,283.4872091,780.3990555,323.1217396,34.22,12.29,27.03,5.29,10.4,6.76
224,15,-9.709396362,14.56672668,-27.86361694,-4.998378754,793.5661697,232.6068252,799.5374107,283.5154688,789.9143028,332.6012456,810.2479362,232.7779931,825.9453964,282.9236555,792.2178841,325.4287076,34.04,10.07,24.04,6.28,13.1,3.53
324,15,-14.32897568,7.934474945,-11.82884216,18.2437706,799.5251656,233.0241233,802.0940208,283.2261443,790.494175,334.7139359,817.9438591,233.2996237,837.3839951,282.8451204,814.3605423,332.0756078,27.18,8.87,14.72,7.21,14.65,3.1
370,15,-21.37784958,3.977966309,10.56816101,41.36713028,805.8345795,233.1366956,804.3262482,284.1201246,790.5133438,335.9234405,824.9184608,233.430478,843.2330704,283.0870342,840.686245,336.5279353,13.26,7.58,1.52,8.52,14.62,0.96
464,15,-28.85278702,-3.204689026,16.93307877,46.21416092,813.5135078,234.7404528,809.1264153,285.0423968,791.3307953,336.2201035,832.1175385,235.3664482,847.709713,285.4032075,852.5683594,338.5934401,7,8.26,2.96,11.05,13.94,0.03
513,15,-37.49856949,-10.19124985,7.306137085,39.07333374,822.2958183,235.4994589,815.1575089,285.4711854,792.2247505,336.121645,842.3962212,236.7752838,853.70327,286.8667281,854.6368217,339.9393511,6.67,9.69,0.58,14.28,11.22,2.1
611,15,-46.58334732,-20.25873184,-5.500774384,25.44713974,833.0458832,236.7721295,825.8383369,285.9191251,795.5066872,334.2538941,853.674202,239.5306742,860.5973053,289.2640114,855.0778198,341.3532722,7.89,14.73,3.4,19.43,8.33,3.21
655,15,-46.63175583,-18.73758316,-7.256984711,24.10949707,836.3223839,236.3171893,831.4598465,285.8505356,798.9933014,331.9075298,854.9337959,239.1458845,861.220665,291.337949,854.6793938,341.4047706,8.08,18.47,4.19,21.62,9.28,1.68
757,15,-44.65398788,-20.39794922,-14.02439117,17.70189285,842.4659157,233.0656922,843.5972214,282.5464296,808.1918907,325.8691478,861.345005,235.9431821,861.8638802,290.6567216,854.1747093,340.8599496,5.23,25.43,4.91,24.68,7,1.68
823,15,-35.26554108,-10.37481308,-16.0345459,13.1124115,846.0379601,232.9582697,848.1267929,280.7680929,822.8307724,326.0206497,865.6008911,235.6276256,863.4265709,289.6909332,855.0155067,340.7005298,4,18.86,5.28,17.45,6.88,2.87
906,15,-20.1858902,-1.801700592,-22.32542038,6.268501282,849.7953987,230.9864277,853.6671638,280.455755,836.6702271,330.5990517,870.6897354,233.4923083,865.4520035,285.2197766,855.096817,339.0760767,2.91,13.32,6.16,10.79,5.41,4.26
973,15,-14.58932877,7.077541351,-26.33520126,3.348827362,852.7147293,231.2450945,855.4808807,280.5972791,843.8929939,332.5699604,873.3277702,233.6632186,866.8029785,285.6034398,853.7723351,339.493053,3.7,8.95,7.73,7.14,4.89,3.22
48,16,-17.7778244,4.141845703,-28.99738312,2.344665527,855.6693077,231.4071214,855.7612038,281.1724198,843.9012337,333.5904014,875.7424164,233.7534857,867.9849243,285.9669542,854.1553688,339.5586491,3.48,7.31,8.24,7.24,4.15,1.36
120,16,-17.86502838,3.512248993,-29.30597305,0.619068146,856.9309044,231.4573646,855.0227737,281.4984691,844.5578384,333.999846,876.9404411,233.7859136,868.0005455,287.1958029,854.6102142,339.7161055,2.78,5.17,8.15,6.39,3.36,0.1
194,16,-20.31240463,-2.432727814,-31.4585495,-3.284568787,858.3647919,231.5067708,853.5720062,282.125752,843.0325127,333.9369535,879.0602303,233.9343417,867.5545692,288.7884235,854.390831,339.6033239,1.56,3.48,8.28,6.52,1.51,1.4
271,16,-20.65000534,-1.296844482,-31.48778915,-3.679618835,859.3856049,231.538555,853.4844589,282.6465297,843.714695,333.8714218,879.440403,234.0948397,867.5860405,289.4319928,854.4945717,339.3854213,1.51,2.41,8.37,6.11,1.41,2.4
357,16,-20.99338531,0.747528076,-31.62763596,-3.888645172,860.0240707,231.4211065,854.2014885,282.6840913,843.9181137,333.8833308,879.6985817,234.1470301,868.3840942,289.4338596,854.6146774,339.3121004,2.26,2.79,8.81,6.43,2.01,1.93
433,16,-21.44943237,0.014705658,-31.98377609,-4.35842514,860.6816483,231.4326775,854.5764542,282.8929496,844.0548134,334.0922534,880.2005196,234.2989022,868.6117744,289.759233,854.6938133,339.3626654,2.27,2.78,8.95,6.58,2.07,1.96
515,16,-22.34081268,-0.848407745,-32.74326324,-4.905509949,861.489315,231.452601,855.1772118,282.966367,844.0403366,334.2180061,880.8709145,234.4824779,869.0925407,290.0515509,854.8000717,339.3937898,2.45,3.03,9.24,6.96,1.75,1.88
592,16,-23.32448959,-1.944580078,-33.45376968,-5.503978729,862.2358131,231.4349627,855.5416489,282.9256833,843.829422,334.1246974,881.4574242,234.556877,869.5543098,290.0295353,854.8233032,339.3478596,2.66,3.15,9.52,7.32,1.62,1.95
654,16,-23.91420364,-4.254570007,-34.25302505,-6.16607666,862.7661896,231.4916593,855.9210205,283.059032,843.7580109,334.1188395,882.1121979,234.7096503,869.6756172,290.0152445,854.8191261,339.3652081,2.4,3.36,9.6,7.62,1.11,1.88
