time(in ms), time(in s), hsL, hsL*wid, toL, hsR, toR, hipL.x, hipL.y, kneeL.x, kneeL.y, ankleL.x, ankleL.y, hipR.x, hipR.y, kneeR.x, kneeR.y, ankleR.x, ankleR.y, rk_ang, lk_ang, ra_ang, la_ang, hipR_ang, hipL_ang
116,40,4.981412888,4782.156372,36.82351112,-49.7551918,-28.92499924,461.9516659,250.2514046,474.9569321,310.0278175,473.4608746,362.1700573,462.8881645,248.1985652,474.4233227,307.3713362,426.9826698,345.7703233,41.06,7.9,34.79,0.91,4.1,3.84
206,40,-23.38294029,-22447.62268,3.602199554,-22.46232033,15.69356918,485.0098228,247.4844271,493.7511063,304.6850502,470.6340408,354.1069829,482.5000191,246.1493951,486.6847801,304.9674225,469.8585606,354.6094787,13.09,19.65,10.78,14.73,1.06,1.52
272,40,-28.80661011,-27654.3457,-3.454627991,-4.410495758,28.77639771,497.6787186,250.7193482,489.86269,305.3418159,478.5147285,360.4082966,502.4440384,253.0184627,525.9499168,303.9371002,507.1032715,359.8215365,25.3,2.01,10.73,6.6,9.94,5.35
358,40,-43.78878593,-42037.2345,-13.45750809,38.14601898,67.41285324,515.9580231,255.3344911,491.9170189,307.4603319,478.8771629,362.4155116,518.073349,257.0031685,542.8206825,312.558707,558.5555077,367.2466743,4.87,6.94,9.21,7.59,11.37,15.54
469,40,-59.10209656,-56738.0127,-31.36333466,46.63267136,76.48727417,532.0159149,257.0764732,501.903019,309.297924,479.885931,362.1825135,539.7173309,259.1991574,561.6268158,315.5554962,586.7654228,369.6303427,2.32,4.79,14.67,13.17,8.6,17.73
567,40,-76.37692451,-73321.84753,-49.51852798,25.76036453,61.60194397,554.3190765,256.447565,525.3420067,307.9607034,489.1847992,355.9091699,563.7921524,258.2526004,582.036438,313.1668389,593.6903,371.1094737,4.13,5.43,6.48,22.97,5.57,18.13
649,40,-74.28565979,-71314.2334,-61.51239395,6.780910492,42.99104691,576.2195206,255.1836973,560.4572868,309.5058167,512.9945755,346.4242244,582.2128487,257.7419132,592.8206635,312.3591506,595.0357819,372.6343417,5.05,26.6,1.2,35.87,2.07,11.23
721,40,-37.6974678,-36189.56909,-9.806671143,-9.387989044,26.21492386,594.4499588,248.8445807,602.36063,303.7130177,569.8201561,345.4485548,599.9320221,251.6701859,608.3415413,309.197309,596.6347504,372.7553308,10.62,28.32,5.9,23.67,5.93,3.24
805,40,-18.45645905,-17718.20068,9.922370911,-25.09643555,9.170665741,612.4635887,248.1874126,617.7556801,302.7436888,602.8864288,360.0770652,621.3557625,250.4390037,621.4499474,307.4716294,605.7505417,368.3212209,8.31,11.42,8.24,8.29,1.44,0.15
881,40,-35.141716,-33736.04736,-4.765148163,0.211715698,37.35780716,631.1454964,251.5491647,631.3167,307.6041412,600.7915878,367.5032973,639.2884254,252.4021232,648.4376907,304.8474956,644.2476082,363.6885524,7.9,16.09,2.27,15.98,6.47,2.75
953,40,46.80181503,44929.74243,72.93130875,-58.06348801,-23.48882675,647.744751,254.5441192,664.8726082,301.4533961,691.8935966,358.5338187,655.5449295,255.22488,627.6080704,314.4855201,609.2404175,368.059448,3.94,3.3,10.9,14.93,13.08,6.79
36,41,34.61019516,33225.78735,64.72829819,-78.75892639,-45.84423065,669.8569107,257.0154798,690.1244545,307.4241543,706.6813087,360.572319,675.9109497,257.487334,641.7537117,316.5002668,606.5533447,367.8210425,3.06,2.8,21.08,9.96,18.13,7.16
101,41,-11.87009811,-11395.29419,13.67340088,-43.70882034,-18.92652512,686.7396927,255.2381086,683.5403252,309.8559415,680.7758331,360.46134,693.9850616,256.724208,684.3652725,315.4019022,659.6332741,367.9495311,9.56,0.13,14.82,1.75,4.7,6.65
183,41,1.360588074,1306.164551,7.077941895,-43.32967758,-16.05377197,697.9000282,251.5908301,709.6913338,307.2946036,691.5517616,360.0638044,710.5079842,252.4335855,711.8354988,312.3324037,679.4052887,364.748615,19.9,17.73,19.18,10.93,0.88,1.27
269,41,-9.422206879,-9045.318604,24.01714325,-50.46323776,-26.47195816,710.1899529,249.242599,720.0418854,306.7701566,706.1844635,359.8769939,721.5079308,249.7250265,724.9821854,306.6492963,687.520237,351.3703895,27.2,13.85,25.22,8.33,3.49,1.56
329,41,-10.0431633,-9641.436768,14.59974289,-24.98691559,0.697631836,717.02631,248.0975801,718.994751,304.5422709,713.6536217,359.8069561,739.3409157,248.7809962,759.8903847,302.6209295,723.5981369,354.6687341,33.53,4.24,21.41,3.1,13.01,0.88
427,41,-23.17743301,-22250.33569,3.354320526,2.300891876,36.02468491,728.9330864,248.3024633,722.5946617,304.819783,712.1269798,362.3991609,755.8256721,249.7880799,774.7201538,302.9187191,765.0011444,362.5063097,16.55,2.23,5.22,5.83,12.13,4.7
483,41,-33.8769722,-32521.89331,-12.4587822,29.37572479,58.14868927,742.0232964,250.4163283,729.2400742,304.8848319,714.2248535,362.6875198,769.2923927,252.7098906,785.6285477,305.9413862,801.0020256,364.1077495,1.34,0.79,8.47,8.3,10.9,7.97
570,41,-42.1670723,-40480.3894,-19.25222397,37.9164505,66.89592361,749.8337746,252.0575184,734.9324799,304.8938119,714.7024155,362.4927592,775.5203819,254.6934003,792.4030495,307.2945392,814.1219902,363.9076138,1.94,2.16,12.2,11.17,12.32,9.02
630,41,-62.96619415,-60447.54639,-38.60618591,20.03477097,50.68136215,775.2391434,253.2241666,754.8989296,304.989599,720.7025528,356.3782883,799.9630737,255.7355028,816.5412712,309.3653548,824.248867,366.0171175,5.49,8.06,4.39,20.51,12.77,14.16
732,41,-65.68645477,-63058.99658,-42.30697632,11.72115326,43.59764099,782.6082802,253.1989324,766.5906143,304.8304689,727.5972176,351.6020036,808.0178261,255.520159,825.227108,309.4362295,825.607338,366.3898373,9.96,15.23,0.23,25.12,13.21,12.23
795,41,-63.80207062,-61249.98779,-45.27929306,-1.352863312,30.79404831,796.5551376,253.1658447,785.1672935,303.9955509,742.9040337,345.3470707,821.837368,255.4254663,831.2436676,309.7824919,826.5291023,366.9938171,8.21,22.71,2.64,29.89,8.3,10.38
887,41,-51.24824524,-49198.31543,-29.53834534,-12.99156189,18.11805725,807.5707054,249.2656124,804.3700218,299.0895545,766.4878464,344.044354,833.3391953,251.8447334,832.9083252,309.7026372,826.889534,366.8471432,3.15,23.29,3.37,25.35,3.3,5.42
939,41,-34.49306488,-33113.34229,-10.53474426,-19.22487259,11.82048798,814.157753,247.6239395,814.3780518,299.1079652,788.9636993,346.7723536,839.6956444,250.1994717,836.0846329,309.2036819,827.5856781,366.7442751,2.78,16.83,4.73,16.69,2.73,2.69
33,42,-16.00822449,-15367.89551,-1.263141632,-24.87796783,2.972373962,820.7753563,246.2226194,820.0980377,299.5962989,809.8115158,357.3950601,846.4766693,248.1750208,838.5000801,307.0094311,828.3035088,366.4942825,1.15,5.31,5.49,5.71,0.77,3.51
88,42,-15.14333725,-14537.60376,-0.749530792,-27.67215729,0.468349457,823.0374527,246.1006808,821.8339348,300.607084,812.6805496,359.4142485,848.222065,247.9339278,839.8909378,307.0250416,827.4469757,366.4969862,2.18,4.29,6.7,5,0.78,4.25
174,42,-17.34781265,-16653.90015,-3.810424805,-29.50223923,-0.806007385,826.0978317,246.1099505,824.1629791,301.0494554,813.3626175,359.7286463,850.1047325,248.0062509,841.401329,307.1109474,827.516613,366.6644526,2.74,4.78,7.46,5.9,0.18,5.17
232,42,-17.5381279,-16836.60278,-2.061481476,-30.06414413,-0.531520844,827.0467758,246.2159085,825.3522491,301.0755908,815.4238129,359.1887176,851.0731888,248.0976123,842.5649071,306.0908926,828.4486198,366.4035487,2.78,4.49,7.49,5.48,0.12,5.09
327,42,-16.71993256,-16051.13525,-1.838722229,-29.84767914,-1.235847473,826.5811157,246.1563796,825.7371712,300.9633565,816.2967682,358.9567173,851.2149811,247.9823846,842.6761436,305.3581345,828.4534836,365.9256434,2.74,4.74,7.51,5.23,0.15,4.42
382,42,-17.30386734,-16611.71265,-1.80021286,-29.6090126,-1.432514191,826.097374,246.1023384,825.8953857,300.9337771,816.2211227,358.8138735,851.2033081,247.7655923,842.9489708,305.0327289,828.3144379,365.8087099,3.08,5.25,7.7,5.37,0.07,4.16
481,42,-17.78011322,-17068.90869,-2.32624054,-29.6459198,-1.593017578,826.0097122,246.1068285,825.9290314,300.901494,815.0453568,358.7753141,851.1916351,247.6587331,843.1157684,304.8269606,828.1204033,365.7980561,3.33,5.99,7.86,6.03,0.01,4.15
532,42,-17.93998718,-17222.3877,-2.65663147,-29.71126556,-1.698589325,826.0827255,246.1044627,825.9599876,300.8732343,814.9011612,358.7271631,851.2269974,247.6145571,843.1467819,304.8029172,828.0495071,365.7951593,3.38,6.06,7.91,6.13,0,4.22
649,42,-17.98788071,-17268.36548,-2.788238525,-29.8355484,-1.806850433,826.1788559,246.1039156,825.9632492,300.8421743,814.9570656,358.6967468,851.2608147,247.5674039,843.1698418,304.7819638,827.9851913,365.7910717,3.42,5.98,7.96,6.1,0,4.31
706,42,-17.99520493,-17275.39673,-2.905483246,-30.02929688,-1.865558624,826.2371635,246.104157,826.0196114,300.8238924,815.0572586,358.6646247,851.2929726,247.5583434,843.1579399,304.7794533,827.9351807,365.7896876,3.42,5.96,7.98,6.08,0.02,4.33
806,42,-17.99869537,-17278.74756,-2.990970612,-30.24782181,-1.921348572,826.2773895,246.1033201,826.0570908,300.8029389,815.1394272,358.615315,851.3248444,247.547062,843.159771,304.767158,827.8533554,365.7883358,3.44,5.93,8.02,6.06,0.04,4.34
864,42,-17.98833847,-17268.80493,-3.034973145,-30.33102036,-1.934623718,826.2874603,246.1042053,826.0729408,300.7984006,815.178566,358.5913682,851.3298798,247.5457424,843.1574249,304.768188,827.8185081,365.7876599,3.46,5.93,8.03,6.05,0.04,4.34
979,42,-18.00178528,-17281.71387,-3.076000214,-30.47584534,-1.952190399,826.3133812,246.105718,826.0848999,300.7905471,815.2126122,358.5417688,851.3362312,247.5450182,843.1565094,304.7701836,827.7615166,365.7851493,3.48,5.91,8.06,6.04,0.04,4.35
37,43,-18.00619125,-17285.9436,-3.100261688,-30.5106926,-1.956424713,826.3238525,246.1068928,826.0873604,300.7882619,815.2263451,358.5284758,851.3364029,247.5451791,843.1558228,304.7729194,827.7406883,365.78457,3.49,5.9,8.07,6.03,0.04,4.36
