time(in ms), time(in s), hsL, hsL*wid, toL, hsR, toR, hipL.x, hipL.y, kneeL.x, kneeL.y, ankleL.x, ankleL.y, hipR.x, hipR.y, kneeR.x, kneeR.y, ankleR.x, ankleR.y, rk_ang, lk_ang, ra_ang, la_ang, hipR_ang, hipL_ang
553,25,-15.26298523,-14652.46582,14.22049999,5.672593117,35.48203468,139.4328833,263.5461384,134.5808887,320.8959782,129.7226429,372.0847893,118.5915613,264.8288029,125.1199436,322.4869895,128.9648008,380.0671077,1.49,0.33,2.17,3.04,5.31,3.11
624,25,-14.43368912,-13856.34155,15.59394836,5.398757458,35.07600546,139.933033,263.6340076,134.9969673,320.752877,130.2220631,372.7548158,119.0959239,265.2823108,124.9230337,322.8554606,128.5272646,379.8885691,1.22,0.17,2.05,2.94,5.46,3.19
690,25,-14.42617893,-13849.13177,14.61625099,5.355398655,35.09746313,139.93608,263.6608511,135.0215721,320.7352066,130.2266693,372.7584529,119.0985847,265.3243947,124.936223,322.8587115,128.5034752,379.8794925,1.25,0.19,2.03,2.95,5.44,3.22
757,25,-14.43556309,-13858.14056,14.24963951,5.371828079,35.24914742,139.9382973,263.851524,134.9167871,320.7669103,130.2129793,372.7587748,119.0971613,265.619899,125.341301,323.1460726,128.5157347,379.8777866,1.69,0.07,1.82,2.9,5.43,3.3
822,25,-14.54687119,-13964.99634,14.2322588,5.350413322,35.2485323,139.9392986,263.631658,134.9463844,319.9984252,130.200634,372.686516,119.1039276,265.4637784,125.4486036,323.1331015,128.5149193,379.8575735,1.8,0.05,1.76,2.88,5.43,3.31
891,25,-14.54704285,-13965.16113,14.24398899,5.255806446,35.18372297,139.9402285,263.6474293,135.024848,320.0095618,130.210247,372.6585782,119.1221452,265.5524844,125.5515575,323.1979895,128.5065794,379.8349142,1.91,0.14,1.7,2.93,5.42,2.98
956,25,-15.2324152,-14623.11859,13.55273724,4.556701183,34.47231531,140.6265593,264.3269026,136.0627127,320.2612281,130.2245808,372.3597264,119.5571923,266.1095041,126.0202217,323.8404322,128.3361197,379.8073947,2.27,0.98,1.35,3.59,5.14,2.39
22,26,-17.2738266,-16582.87354,11.68317318,1.663956642,31.28584385,143.4261274,266.3297081,142.0321941,321.9382095,130.9598494,372.1731734,122.4268913,268.4607285,129.2912292,326.317699,128.3283377,379.9532962,4.4,6.26,0.56,7.05,5.32,1.05
90,26,-18.32340717,-17590.47089,9.748263359,-0.18948555,29.35143471,145.0004053,267.3889822,148.9256144,321.9699132,131.9577456,370.6746984,124.1070127,269.6807903,130.8862638,327.0544481,128.3375216,380.0306082,5.35,13.4,1.53,11.07,5.1,1.87
171,26,-15.48731804,-14867.82532,10.47167301,-2.719531059,23.2632637,148.0789661,267.6059836,162.9999876,320.4538643,139.2281342,369.7338223,126.6281748,269.7435379,131.8718863,326.5114939,128.3211708,379.610188,5.13,24.21,2.14,15.17,4.53,8.58
237,26,-0.063414574,-60.87799072,27.99177647,-9.558906555,16.81242943,153.1742907,269.3600196,176.0719872,318.5888493,158.4937906,368.7381327,132.679739,271.4988291,133.1208086,328.1255186,127.8243399,380.1506639,3.53,25.82,3.26,11.14,6.41,13.77
309,26,16.90086365,16224.8291,47.79109955,-18.04151058,8.512358665,163.740449,271.1229229,186.2644386,318.1260395,185.3130054,371.2807703,141.1173677,274.1817355,133.6934853,328.9486241,127.8361988,380.8119357,0.73,15.66,3.62,0.56,10.37,12.2
385,26,26.27285957,25221.94519,56.94003582,-21.67277813,5.818161964,167.2311401,272.2035205,192.1642542,318.2220197,198.6399937,371.4642334,144.7868443,275.0693429,135.4720259,329.2565203,128.711915,381.0267484,1.32,13.04,4.19,3.93,11.15,14.98
499,26,43.47800732,41738.88702,76.13877296,-30.1627636,-0.787940025,176.1294651,275.0126624,204.7296381,318.2753849,222.8023052,371.5069127,153.2685614,277.2140908,141.3944578,329.1764402,129.2358541,381.1757398,0.17,9.59,7.48,10.83,11.2,19.98
565,26,40.35771847,38743.40973,75.2388525,-43.25250149,-13.34182262,189.9350882,275.4266131,219.6993542,318.9236534,233.6293602,373.7574577,166.3607883,277.9202306,149.8702955,329.2167699,129.8643923,379.9277079,2.26,12.92,12.5,8.15,13.11,19.76
636,26,25.51772118,24497.01233,59.76973057,-57.44932652,-28.37456703,206.8434191,275.2588248,231.7508125,318.9247155,238.0360222,374.8829877,183.8456297,276.3966179,171.2117672,327.2584462,136.1876535,374.1859245,14.82,14.17,22.76,3.63,10.36,15.49
731,26,5.757780075,5527.468872,39.47527885,-49.92118835,-35.92570782,228.1584835,270.4661894,238.0906534,320.7516539,238.8395977,375.6688857,210.6056786,271.2572372,216.3942432,326.8431115,171.3507128,361.9304931,39.19,5.9,35.83,0.46,0.74,4.17
785,26,-0.419397354,-402.62146,34.28888798,-37.06582546,-17.50627041,234.0726614,267.1347892,241.8958282,320.7108092,239.1477871,375.564537,216.7806387,268.5483724,232.2510338,323.9708197,190.7403517,358.8569391,42.72,6.31,33.79,1.59,5.2,3.43
864,26,-17.99697876,-17277.09961,16.15894318,-8.884134293,24.92543221,247.0274448,264.1098368,251.9152451,320.1011646,236.1064482,369.6736014,234.1956997,265.7903105,248.5859585,314.13414,233.9923811,370.989418,17.72,12.98,8.2,10.15,4.61,3.21
915,26,-27.00130463,-25921.25244,3.310832977,23.92993927,53.66827011,258.5759354,264.9509025,250.1531982,320.3842449,237.6926422,370.9390461,250.4897404,266.2483567,278.759594,316.594348,279.9833965,377.4857175,16.88,3.01,0.66,7.88,11.73,2.11
995,26,-42.66175747,-40955.28717,-13.41570854,55.41237831,84.11747932,276.0840797,268.7120086,256.3958645,323.1721115,239.9891853,374.0452051,266.7241573,270.5622017,295.0630188,326.0720193,322.6980114,380.491004,0.08,1.21,15.96,10.27,10.39,9.67
56,27,-58.20872784,-55880.37872,-30.0620842,51.05120659,81.5675354,292.6764107,272.2597504,267.6004887,324.7226644,243.2056332,373.1418908,286.0945988,274.5863199,315.463829,328.9370048,338.7228298,381.7889249,3,0.77,13.92,15.81,10.92,13.14
155,27,-63.14517975,-60619.37256,-36.22312546,41.36375427,74.97771263,303.2288074,273.1152356,281.0230064,324.7262371,249.5093822,368.343848,297.5590038,275.071274,325.6703281,328.3006132,342.7955532,383.1685996,6.59,8.51,9.98,22.11,10.46,12.41
208,27,-64.3605423,-61786.12061,-48.51333618,25.87560654,59.08020973,323.6947918,270.3788352,323.2296181,324.5426452,272.2836971,360.2420533,314.8933983,272.7596068,337.8404617,327.9709268,345.8027458,386.8084431,8.81,38.48,4.37,38.75,7.11,0.85
292,27,-46.4423275,-44584.6344,-26.84297562,7.386074066,40.64463615,340.774641,268.6309469,343.6615276,324.2154372,306.6205502,359.2369974,333.1294727,270.8033109,346.7284584,327.8854072,346.7248821,386.9435942,7.63,32.42,0.02,30.75,2.85,0.39
347,27,-13.36778641,-12833.07495,13.71090889,-10.56744576,19.81607437,354.32868,268.5675395,362.0227432,321.9471574,348.0382347,371.3999248,352.3837852,268.3413166,364.2693901,321.5985775,349.9717712,379.335798,15.09,13.67,7.92,9.02,2.41,1.9
431,27,-24.10646439,-23142.20581,5.613212585,27.38977432,57.88627625,363.0663872,269.3322104,355.6445217,325.0554085,346.3584423,383.549366,373.1682014,268.4165043,400.7383633,314.3428051,405.6547451,374.4989383,16.03,0.82,2.65,5.09,15.46,6.28
480,27,-31.72050476,-30451.68457,-2.857046127,45.64684868,77.28215218,371.73769,270.0695872,358.0786228,325.8159113,347.7479839,383.3004355,381.2658405,269.1586286,410.5312443,315.214448,429.2235661,374.3855453,9.59,2.08,10.1,5.76,17.17,9.65
573,27,57.96584129,55647.20764,86.77262306,-56.52025223,-23.4168148,399.0535641,275.1392519,428.8079739,325.3931737,456.7689514,382.3233497,400.4659653,275.6862295,383.3426285,327.2030854,353.6274147,380.3975987,6.85,2.98,17.43,15.46,12.63,13.67
615,27,38.89698029,37341.10107,71.43173218,-75.1971817,-47.77115822,422.6006699,274.7872925,446.8797112,326.2206244,465.2654457,380.8272886,423.9935303,275.238483,399.9320412,328.3692026,358.4810829,378.4119809,10.69,4.15,24.97,10.74,16.95,8.59
731,27,-62.03507423,-59553.67126,-40.18761635,-5.297698975,24.82666969,430.6868362,274.7775722,424.3474102,329.8369074,381.1000729,371.1544061,439.7170544,274.8257875,448.0051231,325.1970935,442.1508121,377.1862543,8.91,26.78,3.61,30.48,0.69,9.23
781,27,6.733074188,6463.751221,23.07346344,-48.49227905,-11.91329956,450.5342388,270.1431334,463.2770348,326.2601173,464.2909241,377.0258367,453.492651,269.3216532,464.944725,325.2517784,413.930769,365.8628154,41.81,6.64,35.23,0.65,3.27,3.09
869,27,-24.075737,-23112.70752,-0.429782867,-22.12085724,13.13572884,471.8270874,265.7382166,480.1541519,323.2468164,456.1940861,371.4134753,472.1349049,264.481591,486.0223961,324.7761583,458.7710953,368.0063081,26.91,20.29,19.51,15.62,3.19,0.47
929,27,-24.6079731,-23623.65417,-0.084972382,-9.208316803,20.21993637,487.6450539,267.4507481,476.8999386,323.4628844,471.7945862,376.5981746,495.9552956,266.9494271,515.8502197,322.0470965,497.889061,370.1604545,23.34,3.07,11.85,3.08,4.51,9.52
16,28,-42.36608505,-40671.44165,-14.26311493,30.24478912,61.47411346,507.0047379,272.3471689,483.4070778,323.722887,471.1436462,378.1903446,513.3198738,272.093153,535.112114,327.4148405,547.5933838,383.3564079,5.34,7.27,7.17,7.2,7.09,16.41
61,28,-56.73997879,-54470.37964,-28.59981537,45.31974792,76.38113022,523.2628441,276.1566031,496.1759377,325.0281143,474.1263199,377.9190123,532.1860886,276.2433457,553.477993,329.9428976,577.9099846,382.4734676,2.09,4.12,14.68,13.18,8.02,18.24
147,28,-70.43131828,-67614.06555,-48.11136246,23.85103226,57.26726532,544.2617798,275.672003,518.3539581,324.9360931,483.386364,371.7921174,559.2510223,276.2029195,575.0703049,329.0494967,587.5027084,384.9213803,2.42,6.29,7.15,22.76,2.56,17.34
192,28,-74.20423508,-71236.06567,-57.39240646,15.56276321,49.27087784,557.5043678,275.507884,534.7063637,324.9370909,492.8395271,367.4496746,567.8035927,275.8564961,585.7170296,328.7840545,589.1251373,386.1400902,8.86,14.44,1.93,28.98,5.28,18.4
278,28,-68.14035416,-65414.73999,-57.75793076,5.060405731,38.58861923,566.598587,275.2243209,558.5980797,324.0415013,507.5028419,361.2208128,578.982811,275.6018686,584.7590446,329.4899046,589.6378326,386.7237282,0.71,32.44,2.76,37.7,2.15,10.25
333,28,-43.41339111,-41676.85547,-20.10807037,-9.299869537,25.54647446,581.0071564,268.3079553,590.1533318,321.1052871,547.1365929,360.3539014,590.5827141,268.5304606,595.5174065,326.9424069,589.1366959,386.5039909,6.17,37.22,3.43,31.64,0.26,1.28
427,28,-18.144207,-17418.43872,4.31224823,-26.823349,6.82308197,596.6479111,267.514928,602.1881676,319.4916165,587.482338,371.4942634,608.0953789,268.8335609,605.6775284,324.7574258,589.5128632,386.4133215,7,12.47,8.37,9.03,1.82,0.87
477,28,16.36545181,15710.83374,44.3273735,-41.41851425,-5.99521637,613.7290192,267.4555922,633.4698486,316.0602772,634.7938728,372.5049198,624.4202042,268.3361828,611.2307739,324.733125,592.606945,386.3411272,2.16,12.11,9.63,0.77,7.62,7.51
575,28,15.45043945,14832.42188,49.59840775,-48.21310043,-14.498806,623.2439232,268.7100452,635.5110741,321.421423,642.6805687,374.043113,633.5612869,269.4143021,616.7367554,325.8581722,593.4347534,386.2735677,2.72,3.08,12.22,4.4,9.79,0.85
617,28,47.9447937,46027.00195,70.74314117,-64.34612274,-29.79240417,638.6387444,269.6961594,657.0422745,313.7573326,683.9967155,368.8750219,650.0003242,271.4062929,631.868763,331.2059605,593.4911156,385.6515312,11.95,2.16,21.61,15.4,9.84,6.87
728,28,33.25246811,31922.36938,60.33840179,-80.77079773,-51.26026154,660.4941559,275.3100336,675.6989479,315.6005251,695.5070686,372.3890805,671.074276,276.194905,644.4141769,331.9706476,601.1163139,379.5116007,12.08,0.88,27.11,11.12,17.37,4.12
768,28,-10.52902222,-10107.86133,20.24259567,-12.97073364,15.71308136,672.2739029,269.3603575,676.1701012,318.6825442,664.2287636,369.9936318,684.9201393,272.3183942,686.6998672,328.9567029,690.9872246,379.3858159,1.73,10,2.74,7.44,0.04,4.23
878,28,-2.200469971,-2112.451172,29.51053619,-49.9467659,-27.61568069,689.876976,267.7016902,702.622776,318.8135111,693.0073929,370.6809425,707.4835968,267.1520734,714.5611382,322.2573066,672.8033066,360.994606,35.36,13.94,31.23,5.94,3.01,2.84
919,28,-4.276885986,-4105.810547,22.31826782,-30.89830399,-7.537708282,694.4539833,266.8327349,702.948246,318.8354945,695.5661774,370.7011557,714.196701,265.1904666,727.8188324,317.6928413,694.5179558,360.5371392,31.92,9.83,23.61,4.56,7.01,0.7
28,29,-10.60655594,-10182.2937,12.10189819,-9.423809052,17.79979706,703.1667709,266.2727058,703.8333893,319.3219614,698.5025024,374.7451651,723.9952469,265.274747,746.0530472,316.1644971,723.7334061,368.071357,27.3,3.5,13.59,3.09,13.06,2.61
69,29,-18.05208206,-17329.99878,5.393772125,16.80141449,46.45391464,713.2706451,266.4036888,707.6900482,319.3335485,700.3129005,375.5468023,735.8849716,266.1309242,753.509388,316.8458211,756.9733429,377.1597326,9.21,0.83,1.87,4.21,10.97,5.88
179,29,-27.35469818,-26260.51025,-6.505966187,30.07301331,58.66064072,723.9067268,266.776489,714.5202827,319.3397284,702.0542336,375.3852582,748.0185127,267.8605628,762.5515366,322.4301159,779.560833,377.8194273,1.28,1.4,9.82,7.12,9.15,7.49
218,29,-39.69572067,-38107.89185,-14.71452713,24.60468292,53.20781708,735.3553391,267.1536183,724.0249443,319.3322289,703.0740738,374.3131578,759.4821167,268.9078313,773.7490654,324.3019545,786.2939644,379.1098487,0.91,5.13,7.35,12.09,9.4,9.34
325,29,-49.85343933,-47859.30176,-25.0627327,11.05230331,39.95836258,748.7353134,268.0787069,738.3514595,319.3705308,707.3625755,368.0354047,772.2378731,270.1858771,783.7919426,324.7961783,788.4473991,380.2959538,4.09,13.21,2.72,19.7,8.48,8.68
363,29,-51.48708344,-49427.6001,-28.59523773,7.472305298,37.03136444,754.2964554,267.9563338,748.4262085,318.2434237,711.448288,365.3777969,776.3562584,270.1675951,786.5758324,325.2386463,787.9187965,380.4453635,5.18,20.05,0.8,23.8,8.47,6.5
475,29,-40.13088226,-38525.64697,-17.79121399,-8.30165863,22.42315292,767.1105766,265.9028023,769.4947243,314.9197483,737.0665741,359.1193557,789.856739,267.4975634,790.432663,325.0077403,787.7463341,380.050596,1.9,23.99,1.56,22.42,3.46,1.31
515,29,-33.67326736,-32326.33667,-10.93294144,-9.639415741,19.1236496,771.3190842,265.3284019,772.8655815,314.6105003,745.9969711,360.839113,793.9688301,267.2111839,791.9716644,324.8655081,789.3732834,380.0749934,0.4,19.12,1.5,18.09,1.67,1.6
628,29,-20.2734375,-19462.5,1.737670898,-11.63452148,14.00499344,775.3132439,263.6176085,777.1331406,314.521215,762.0913124,367.6800656,798.5468102,265.9057313,794.7794151,324.1865659,791.1290932,380.4344523,0.01,10.2,2.08,9.03,1.29,1.16
667,29,-12.63931274,-12133.74023,5.502204895,-14.25624847,13.85089874,776.669426,262.0370418,779.3392754,314.6586192,770.0232124,371.9285238,800.0287628,264.2457926,795.8898354,322.2030079,790.8730888,380.4812193,0.47,6.86,2.76,5.22,1.77,0.41
771,29,-12.30634689,-11814.09302,7.207603455,-15.16038895,13.67282867,777.2023201,261.881935,779.73032,314.9109292,770.5547333,372.0886195,800.3768921,263.8251954,796.2150764,321.7040527,790.6081009,380.4580772,0.76,6.69,3.06,5.15,1.91,0.57
811,29,-11.95249557,-11474.39575,7.074623108,-15.09000778,13.61692429,776.8032074,261.6116971,779.554081,314.941088,770.2469444,371.8726802,800.2657127,263.6346996,796.0930252,321.6393256,790.5651283,380.4435933,0.71,6.92,3.01,5.24,2.04,0.29
899,29,-12.11643219,-11631.7749,7.346763611,-15.1177597,13.67185593,776.7885017,261.5474528,779.6734428,315.0024354,770.2543259,371.8098521,800.185833,263.569361,795.9757805,321.63836,790.4725456,380.4236698,0.68,7.07,3,5.32,1.96,0.1
940,29,-11.91324234,-11436.71265,7.528495789,-15.12399673,13.69485855,776.746273,261.5183401,779.7010231,315.0717008,770.2891159,371.7751551,800.1781082,263.5458648,795.8508682,321.6495931,790.4828453,380.4172969,0.54,7.11,2.93,5.32,1.81,0.07
40,30,-11.73477173,-11265.38086,7.315635681,-15.1722908,13.63191605,776.8000603,261.4595354,779.6481514,315.1743114,770.296154,371.8149376,800.1820564,263.4920329,795.7410622,321.6596997,790.4333496,380.4058385,0.45,7.01,2.89,5.3,1.73,0.18
85,30,-11.62416458,-11159.198,7.162456512,-15.19620895,13.5839653,776.8307877,261.4245647,779.5991135,315.2106178,770.3879929,371.8480253,800.1624298,263.4625179,795.6944847,321.6634011,790.3883743,380.38643,0.44,6.89,2.89,5.22,1.74,0.27
193,30,-11.50903702,-11048.67554,7.04618454,-15.23975372,13.51570129,776.8450928,261.3935852,779.5592308,315.29971,770.4868126,371.932193,800.145092,263.4410173,795.6420708,321.6800094,790.329895,380.3518617,0.43,6.77,2.9,5.14,1.75,0.33
