time(in ms), time(in s), hsL, hsL*wid, toL, hsR, toR, hipL.x, hipL.y, kneeL.x, kneeL.y, ankleL.x, ankleL.y, hipR.x, hipR.y, kneeR.x, kneeR.y, ankleR.x, ankleR.y, rk_ang, lk_ang, ra_ang, la_ang, hipR_ang, hipL_ang
318,8,-38.42190742,-36885.03113,-16.48899078,50.65037727,69.99389648,336.3519859,279.7213233,323.2457256,331.0498238,302.9348373,381.0469615,334.0052319,280.2142596,360.3595161,335.2804184,384.3792915,387.7480638,0.63,4.7,14.45,12.86,12.04,5.58
412,8,-54.09788132,-51933.96606,-34.13151741,39.36075211,62.34643936,354.1934109,281.3047707,340.3646278,332.6106119,308.1524563,377.1089745,352.8234959,282.0427108,378.4883595,337.9681849,393.506155,391.330229,5.48,13.53,9.01,22.15,10.79,6.7
459,8,-53.18615913,-51058.71277,-35.28213501,21.25182152,48.52332115,372.7801609,281.3033545,370.3966713,332.6613057,328.5651112,365.3580344,371.3154316,282.2150373,388.442688,337.4479866,395.643425,392.0064032,5.65,34.25,4.26,35.73,5.86,1.84
558,8,-38.62229347,-37077.40173,-13.79891396,1.068534851,30.14657021,389.8963737,281.3125277,397.8080463,332.4931955,360.3907299,362.2173715,390.417366,282.018925,400.8123779,337.348305,395.7952881,392.7318227,8.95,40.27,2.9,35.29,1.77,2.68
597,8,-18.36513519,-17630.52979,7.879772186,-14.63853836,11.73208237,396.746521,279.6900702,407.2143745,331.1574233,387.9656982,372.612294,395.7127762,279.7268915,406.6795635,332.7578974,388.2528877,376.4896095,19.97,21.16,13.32,14.63,4.15,3.46
691,8,-12.73581505,-12226.38245,11.02503777,-2.029323578,26.58665657,405.4916954,279.9875057,405.544281,334.8282623,398.1026745,389.1661692,412.3147488,279.7030735,433.923912,326.5179634,417.7940083,380.3063178,24.13,4.44,9.56,4.39,12.55,1.41
733,8,-27.78765678,-26676.15051,0.341806412,35.41153908,61.40164375,420.1669407,280.0869298,413.5651302,336.4846766,397.5475788,390.7695401,425.381155,279.8694777,451.0010147,327.14589,462.8982925,380.4097331,9.79,5.66,7.18,9.41,16.27,4.41
822,8,-47.15040207,-45264.38599,-20.19704819,43.86471748,67.14600563,438.769598,282.1197975,423.911047,338.7781262,399.5332146,388.8307858,444.8909855,281.6060042,466.4335155,334.1742969,489.2267418,382.6087797,1.85,6.93,14.84,15.31,11.26,10.08
893,8,-52.46738434,-50368.68896,-28.41982841,37.029562,59.23716545,446.4662647,282.7072012,430.9905624,338.6501527,401.1991596,387.3507857,454.1144657,282.1537542,476.6461658,334.58902,491.3238144,383.0257881,3.92,10.14,9.69,18.98,11.3,10.62
965,8,22.97759056,22058.48694,47.2981739,-64.24241066,-44.94638443,468.9108181,282.5943875,486.1661911,332.0962393,493.549633,386.730262,471.9592953,282.1655667,465.1431942,339.0923309,416.6244221,379.674046,30.07,6.75,33.91,4.36,6.93,7.04
41,9,7.53112793,7229.882813,32.16459274,-62.20564842,-50.42510033,483.6343575,278.1633997,492.1655846,331.8117106,494.3354416,386.4361095,486.6127968,278.0831587,490.1358604,337.3306346,429.2348957,370.1851416,48.11,3.83,46.19,1.29,0.78,1.28
96,9,-12.39120483,-11895.55664,12.88908005,-32.78154373,-15.09561539,499.0037155,276.4476335,505.5039597,332.0125544,491.8355942,379.4321001,500.5468369,276.4199209,509.4862747,330.6901395,478.9701462,369.2004597,29.32,12.97,24.02,9.2,2.37,0.17
180,9,-16.64834976,-15982.41577,10.36319733,-18.41388702,5.806560516,503.1195831,275.6341517,503.6760521,330.4140437,493.5307503,380.1692355,505.9727097,275.3471768,523.9102936,327.2086537,496.0675621,373.9799309,29.52,6.87,18.5,6.53,8.98,1.61
232,9,-23.61871719,-22673.96851,-5.041408539,15.30303955,46.35704041,513.4311676,276.911087,504.5240021,331.866138,494.406395,383.7829435,520.6210899,276.1551225,546.9788361,328.1051767,539.7759247,384.4560277,20.04,1.05,4.09,6.25,14.14,5.03
314,9,-38.47372055,-36934.77173,-20.88220596,39.9640274,65.14657974,528.2518387,281.8633997,511.5983963,333.5956478,494.9839783,384.4825172,535.2674675,282.2867489,558.3269691,333.428278,576.0218239,385.1388001,3.34,0.14,10.91,10.4,12.99,9.49
363,9,-52.24794388,-50158.02612,-29.16400909,34.2061615,59.58086014,542.7819443,283.726548,523.1082916,333.7635005,497.4565887,383.6681342,552.8647614,283.9052474,575.5537605,333.7939489,589.1009331,385.0944471,5.9,3.66,8.46,16.12,12.49,11.7
444,9,-61.93376541,-59456.41479,-40.99971771,26.43728256,52.24657059,556.5527916,284.4656146,534.4795418,333.0348623,501.4010811,377.4705577,561.9806671,284.5421219,584.8797798,333.6112261,591.8748665,386.2626243,10.43,8.38,4.29,22.71,13.19,15.12
506,9,-65.78264236,-63151.33667,-53.25027466,8.617801666,37.11364746,574.8786163,283.9423585,559.8997307,333.3527684,518.5877037,366.7501974,579.8914719,284.0700424,595.2275848,334.5914984,593.5877609,386.6857159,10.7,25.15,1,34.83,5.81,10.62
577,9,-57.0429039,-54761.18774,-52.91982651,1.719017029,32.57680893,581.7729378,281.7035615,577.3553467,331.5664172,533.5681343,360.6476033,586.482811,283.5190415,593.8216209,334.4928145,593.6743927,386.7165184,4.72,37.41,0.07,40.27,2.59,4.26
640,9,-36.85375214,-35379.60205,-12.38897324,-8.31407547,20.195961,590.5399704,275.4909217,599.1095352,328.30145,562.5574493,362.4939179,596.563797,276.8498683,605.9435463,329.5630002,594.0712166,386.4983904,12.41,36.23,6.67,31.01,6.17,4.71
710,9,-14.87995148,-14284.75342,10.69072723,-21.78840637,6.54127121,604.8849106,273.1764865,616.0576057,326.4462841,596.21418,378.5398257,608.7935257,273.6630821,613.1681442,330.0117123,593.666954,386.911279,13.41,18.82,10.9,12.08,4,5.6
772,9,19.77230072,18981.40869,40.08361816,-34.1891098,-8.104362488,616.3807297,274.360435,635.2139854,324.290657,639.5705795,378.1834567,622.7186966,274.970144,614.4169235,331.7303431,594.5089531,386.7967916,6.79,9.38,11.48,2.61,3.03,10.25
844,9,33.79898071,32447.02148,52.09539413,-39.48629379,-11.17080688,621.7358208,274.8723614,642.5720787,324.6152258,655.7465744,376.7290449,628.4273529,275.5790484,617.8518677,333.3027184,595.2761078,386.7449069,7.48,5.16,13.35,8.11,2.84,11.38
910,9,32.36091614,31066.47949,48.4213829,-55.88533401,-26.45542145,636.408577,275.7217634,654.3662453,325.3480804,669.9313545,376.1583459,645.0176239,276.3435745,628.7156868,335.2396059,596.9600487,386.5233672,10.35,1.73,19.19,9.79,6.74,8.38
996,9,28.95183563,27793.76221,47.97037125,-61.22102737,-32.0542717,643.047924,275.7710409,662.2794914,325.4388785,674.1695023,375.8015907,652.0782852,277.0105755,638.1695938,335.0732017,598.9135551,383.2585931,16.95,4.72,24.61,7.58,5.08,9.38
47,10,17.06874847,16385.99854,38.74317169,-60.6552887,-23.25759888,654.5853424,273.357439,671.4218903,321.0550761,675.2194405,374.7782207,665.1560783,275.6099474,663.0706787,332.4996972,614.4811821,371.297797,33.98,8.95,35.14,2.29,1.57,8
130,10,-1.023101807,-982.1777344,18.5105896,-46.9018364,-33.42681885,667.3801231,273.5112262,680.6596756,325.2138305,667.3097992,373.6386573,677.867775,274.0122414,683.1693077,330.272069,641.6353226,361.7968225,39.58,17.04,36.54,8.8,4.92,6.35
182,10,-11.82277679,-11349.86572,10.33744812,-26.47602081,-2.922077179,677.8859138,272.947222,685.3039742,324.7333503,672.2757339,369.994179,688.2105446,273.200047,703.7074471,325.8911633,671.8213463,366.2325418,33.36,13.8,23.96,9.19,11.3,3.63
271,10,-13.18714142,-12659.65576,2.419281006,-2.760772705,25.1897049,684.4983673,273.1302345,684.8200607,324.8296523,673.6112595,376.3767958,700.5631828,273.0260146,722.5860786,323.1760061,705.1391602,376.5781868,24.29,7.17,10.4,6.96,15.74,0.64
323,10,-18.93693924,-18179.46167,-3.00321579,12.79026031,39.84621048,689.2453766,273.1706607,685.6482124,325.2109015,673.7864113,378.5358024,706.6765022,273.1855631,728.2775116,323.727361,723.9201164,380.0422275,16.01,4.91,2.48,7.12,15.82,2.95
424,10,-28.50282669,-27362.71362,-17.85764694,28.91572952,50.37826538,700.1210976,277.8224802,690.6988907,325.6051219,674.2416,378.5163617,720.5945206,277.5718117,737.1211624,326.6043842,750.1523209,379.266758,2.81,3.59,7.94,9.92,12.26,7.96
463,10,-39.1101265,-37545.72144,-26.35831833,25.40016174,50.2387619,711.8265724,279.1249716,697.9466057,326.2429297,677.3865509,378.2187653,732.5622368,279.1235876,751.4435005,327.355392,760.1016998,380.0389445,7.14,3.14,5.3,12.54,14.42,11.2
578,10,-52.0939064,-50010.15015,-43.44755173,13.22547913,35.97970963,728.0829048,278.9991868,711.1576653,326.2902439,681.3356781,372.3104489,747.7025986,279.3795025,763.937645,327.916081,764.7756386,380.2527916,10.14,8.64,0.53,20.03,11.81,14.19
623,10,-52.70381927,-50595.6665,-48.58165741,1.355724335,24.42855835,738.9070702,278.9271533,728.1337166,326.1846077,693.1492424,365.2079165,759.0530205,279.1585422,770.5088425,329.0210438,764.9569702,382.0011306,10.74,19.45,3.36,26.76,8.71,10.83
720,10,-40.60134888,-38977.29492,-31.59118652,-9.289855957,13.68507385,748.5284615,276.0959315,745.5841255,324.8647678,714.1034317,363.6595845,768.8687325,277.0473969,773.0478859,330.1698124,764.2513847,383.1214142,7.87,22.59,5.33,24.53,4.45,5.79
773,10,-27.18898773,-26101.42822,-8.977718353,-15.78048706,6.836528778,756.1442757,275.0758767,761.6710854,324.3216848,737.3578835,363.9305627,776.2560081,275.6386256,775.6955338,330.1337314,765.4589081,382.9473817,5.89,22.66,6.21,19.04,2.28,0.42
871,10,-17.00094223,-16320.90454,-2.668647766,-18.63355637,2.794189453,760.7882309,274.4694829,768.0020714,323.8544977,749.8734283,370.5271232,779.4394684,274.8434901,778.3443832,329.5115662,765.7095337,382.7620196,6.96,17.02,7.59,12.32,1.75,0.31
917,10,5.175933838,4968.896484,27.74087906,-22.1087265,-0.30412674,766.1751366,274.351294,780.0039482,323.8853967,774.6934891,372.6019621,784.144249,274.3446958,783.4066772,327.9748213,769.1773224,379.3689501,8.41,12.43,8.84,3.5,2.32,5.95
5,11,18.72814178,17979.01611,44.02982712,-27.07780838,-2.042655945,772.2708321,274.4046271,789.6556664,323.9161026,794.5407486,375.6306159,787.7153206,274.4150877,787.6496315,327.7323282,767.2556877,382.2672486,11.84,8.13,11.87,3.06,3.11,9.4
51,11,17.62573242,16920.70313,46.9367981,-29.30093765,0.933151245,779.3620491,273.8376617,795.9968376,324.6712947,806.4600563,377.5582659,789.7271919,274.1804481,789.8969078,328.9229393,767.0099831,383.4500384,13.38,4.08,13.27,6.36,4.63,9.59
144,11,-19.38011169,-18604.90723,-0.767841339,14.29830551,42.08707809,787.0354843,273.6438668,792.6540184,328.2027018,776.4401436,382.5602746,793.7485886,273.9240181,805.105648,326.6933155,812.6683617,380.0837803,2.35,12.84,4.57,9.52,11.22,4.47
192,11,-1.549415588,-1487.438965,25.39546967,-29.38499451,1.240253448,792.1277046,273.252672,805.1399803,328.9694488,796.9778252,381.2002337,795.2185249,273.6852264,797.8611374,329.2337,772.0334244,381.261549,17.13,12.51,15.59,5.01,5.69,9.17
276,11,1.365680695,1311.053467,33.00928116,-36.55866623,-7.925834656,793.1955528,273.1817651,800.8613777,328.9217806,800.6544113,381.4478767,796.5524483,273.6474073,795.1876831,331.6071653,766.4192963,382.2900045,16.95,4.55,17.69,0.11,2.82,5.76
325,11,-22.65947342,-21753.09448,24.33643341,-36.43856049,4.280033112,793.7503624,273.1960881,798.6091232,329.2747056,775.6823158,381.6825163,798.0750275,273.8848472,795.9922028,331.9646931,769.1756058,382.3516417,15.51,16.61,16.64,13.8,1.64,4.14
421,11,-28.4513855,-27313.33008,0.366325378,-10.87039948,17.83733368,793.4469795,273.3491349,797.3389435,329.6239293,770.4590607,381.9225311,797.4517822,274.0339994,797.0616531,332.1041572,791.944313,383.2226408,3.01,18.35,3.21,16.11,2.69,3.8
460,11,-33.52506638,-32184.06372,-7.227115631,11.19163513,35.43897629,793.0614281,273.4827089,793.807354,329.9406767,767.6605797,382.3733354,798.3577538,274.1875935,801.6328239,331.7843843,812.4333572,382.46526,5,16.09,6.85,15.66,4.28,2.28
572,11,-34.26355362,-32893.01147,-8.108024597,12.26509094,36.44371033,792.8402138,273.7804985,792.1681023,330.2635717,767.0558739,382.7403581,798.7661362,274.4447315,802.7349472,331.730665,813.8789749,381.9611549,4.88,14.68,7.13,15.05,4.48,1.56
610,11,-34.14922714,-32783.25806,-7.971096039,12.39515305,36.62424088,792.6706696,273.8030612,791.9765282,330.3081179,767.0669174,382.8261995,798.7685966,274.4568014,802.9995918,331.6279578,813.9732742,381.8774378,4.62,14.54,7.02,14.93,4.64,1.56
725,11,-34.07209396,-32709.21021,-7.872333527,12.40430832,36.64484024,792.5626945,273.8277483,791.8079567,330.3465486,767.0627975,382.9135537,798.7783241,274.4744718,803.0908585,331.477679,813.9836311,381.7722845,4.51,14.4,6.96,14.82,4.71,1.54
767,11,-34.03987885,-32678.28369,-7.79914856,12.41271973,36.6450119,792.5231552,273.8430369,791.7718506,330.3574276,767.0583344,382.9389489,798.776207,274.4831944,803.1122017,331.4189065,813.9897537,381.7360103,4.48,14.38,6.95,14.8,4.73,1.55
