time(in ms), time(in s), hsL, hsL*wid, toL, hsR, toR, hipL.x, hipL.y, kneeL.x, kneeL.y, ankleL.x, ankleL.y, hipR.x, hipR.y, kneeR.x, kneeR.y, ankleR.x, ankleR.y, rk_ang, lk_ang, ra_ang, la_ang, hipR_ang, hipL_ang
864,34,-30.54388046,-29322.12524,6.375646591,61.22171402,92.82331467,166.1169863,265.5660671,158.1240177,326.3074636,142.8000069,381.7730248,149.6350193,266.6941881,184.8218822,320.7541645,212.4045324,381.1481559,5.7,4.6,14.43,8.81,16.43,0.85
973,34,-35.14278889,-33737.07733,1.035962105,63.32044601,93.69740009,171.4306068,266.3378674,159.2933464,327.1805871,143.6910439,382.2843719,155.8780432,267.3441142,191.1255312,321.7142558,219.6185732,381.5631366,5.04,2.65,15.01,9.03,15.69,2.61
23,35,-48.57121468,-46628.36609,-12.82523632,55.87461948,90.36147594,184.8984289,269.2031908,163.4106445,327.413038,144.2128086,382.1287179,168.5588694,270.4438841,203.6192465,325.1632333,227.3961496,385.1619744,7.25,0.57,12.59,11.15,14.24,10.39
141,35,-58.35449696,-56020.31708,-25.57896137,46.2960577,82.06581116,195.8223867,269.664005,175.0962353,327.3774076,147.363596,378.5741043,181.5060139,270.4864347,216.0557985,324.9327779,232.4280739,387.0580494,11.21,5.53,8.45,16.93,14.09,9.94
189,35,-60.6038332,-58179.67987,-42.25690842,21.71583652,55.9703064,219.9838114,268.1867731,216.9891071,327.3610568,170.5066681,364.2880261,205.1922512,268.9218163,222.1558285,326.5064085,231.9976902,387.4047303,4.21,33.67,5.21,35.3,2.38,4.69
276,35,-39.88499165,-38289.59198,-20.25964737,18.4616518,52.03019142,227.9997253,267.2808516,238.044076,323.1426609,200.0474739,362.4285471,210.8965302,268.611635,227.5178862,326.4822686,234.2516613,387.5672078,5.63,34.32,3.57,28.54,4.52,3.45
329,35,-27.31935024,-26226.57623,-2.230510712,10.80044746,43.36226463,232.5093985,266.7326349,250.5594349,319.7867024,217.0737791,363.8532507,216.0999012,267.7649206,229.207592,326.4059865,232.0105505,386.6426826,5.67,33.98,1.52,23.13,3.17,8.77
421,35,1.026191711,985.144043,33.4851265,-0.368328094,32.54598141,242.923851,265.1567996,270.0000286,314.075979,252.2747612,372.3663568,225.7815886,265.2340955,232.2669268,325.4312181,230.160656,386.1431479,4.59,27,1.1,9.69,1.24,16.14
476,35,35.31786919,33905.15442,68.07463646,-13.29764843,21.48280621,254.4939423,265.894289,280.666008,315.7976031,293.4873104,377.2376883,239.1299486,266.3971871,236.9950533,326.9743681,231.1560345,386.1398649,2.04,9.74,3.16,6.71,3.12,15.22
565,35,45.93626976,44098.81897,81.80843353,-19.759655,14.7860527,260.6350136,267.5277704,288.2244015,317.2969151,310.1434135,378.7478793,245.8248138,268.1055987,240.3296757,328.5472262,231.8300915,386.3406122,1.8,5.97,4.71,11.37,4.8,16.07
615,35,50.50849915,48488.15918,84.66507912,-36.79364204,-2.297801971,274.4194508,269.6471876,303.1555367,321.9717479,327.2614002,379.9747002,262.850647,270.1770902,249.7383785,328.9813256,233.0192614,386.3391638,2.16,4.01,9.29,13.18,8.96,14.41
714,35,36.43343925,34976.10168,71.85381889,-54.00680065,-20.48177719,292.4297619,272.5232935,318.9934444,323.3148265,334.2535973,381.4079976,280.9155178,272.9416215,266.6675949,329.7180426,236.9461727,383.4375501,9.25,7.99,17.27,8.43,11.25,12.82
764,35,21.92942619,21052.24915,56.49882317,-61.76327705,-35.17118454,307.060833,272.2155583,326.4573956,324.8593283,335.6534958,382.9014838,299.5654678,272.6252282,296.6055393,331.1395276,248.7185097,375.6864274,29.53,6.62,31.15,5.11,5.9,8.6
869,35,-2.284240723,-2192.871094,28.9221096,-44.32339668,-19.63136673,327.614336,267.6063538,334.0202522,325.2004731,333.9090443,382.6930761,315.5400181,269.1846353,326.676321,330.3651845,279.5460892,369.2708838,40.12,3.64,34.26,0.05,1.14,1.47
905,35,-23.85975838,-22905.36804,0.346269608,-8.350982666,28.6152935,337.3784924,265.3340185,345.3841782,324.8938,327.9310799,377.0748246,328.5437965,267.3819655,344.0853596,326.5205061,326.678896,374.1145992,20.03,14.98,11.6,10.65,3.8,1.62
21,36,-17.72638321,-17017.32788,9.753627777,1.240024567,38.90338898,347.3088455,264.4360954,344.0782356,324.7467399,337.9779911,379.466958,341.7292786,265.9963363,373.3837509,319.3904543,356.0190296,378.5137868,27.82,1.86,9.36,3.58,14.95,1.51
62,36,-31.05949402,-29817.11426,1.696500778,43.22041512,76.62005424,360.4358196,265.8945626,347.4874306,326.4509189,336.606245,382.4575996,354.3606663,266.6316819,388.2682514,320.6597936,401.3415241,383.7445772,12.8,0.62,6.67,6.22,16.73,6.3
154,36,-45.90256691,-44066.46423,-13.6619854,57.13829041,90.59191704,374.1464424,270.874604,351.7089558,329.4915462,337.1788502,384.062258,373.3487034,271.1584246,403.9389038,327.4075985,431.1741829,387.1698332,2.63,3.63,14.4,8.5,13.81,10.48
200,36,-54.84166145,-52647.995,-21.89400673,56.04123116,91.31266594,384.163599,272.7823305,356.6691399,329.8160183,338.0645657,383.8502133,379.9990654,272.4088061,412.2927761,327.7965081,437.8280926,387.6434898,4.66,4.21,13.52,10.94,14.67,14.32
305,36,-64.80156898,-62209.50623,-33.54277611,37.13853836,74.24500465,399.3306541,274.2525136,375.5448246,329.3005514,344.3745804,378.599596,401.7478752,274.2130852,428.8397884,327.8711164,443.089056,388.7251818,8.35,5.92,7.53,19.56,11.41,13.03
356,36,-71.50397301,-68643.81409,-51.92673683,19.88350868,56.78378105,420.8296394,272.1254361,411.2347984,329.2120063,361.0794926,367.809552,419.6429443,274.1361594,435.2797794,330.478127,444.6651077,391.3697219,3.92,30.76,4.98,36.16,3.89,7.24
454,36,-57.87543297,-55560.41565,-22.02012062,11.96176529,48.16626549,430.7933235,269.0451711,433.6398983,329.1478264,380.7678223,365.5500591,426.2682152,270.3939307,435.5537224,329.9000251,443.7630844,391.2586141,0.71,40.77,4.32,39.23,1.53,2.29
504,36,-36.45406723,-34995.90454,-14.56552505,-3.392086029,35.26299477,438.2643414,268.4117728,447.0533752,327.8908145,412.9634571,365.6569827,439.3689251,268.1526232,453.078289,328.7300777,442.3810387,390.044378,12.86,31.67,5.58,26.91,4.89,2.71
591,36,-14.75403786,-14163.87634,9.652748108,-17.74374962,16.75881386,458.1913376,265.7729781,478.8774204,317.4457133,452.7545643,366.4995611,454.6500492,266.2959927,453.2879448,328.1803644,444.6021366,387.1318209,4.03,29.37,4.72,16.67,2.36,8.51
641,36,24.69795227,23710.03418,55.76848984,-34.11718369,0.735998154,470.5192566,265.9156126,499.3268967,316.3664353,500.0689316,375.2878618,469.9331188,266.4670157,458.5392952,328.3865511,444.4524765,387.6173222,1.71,17.4,7.6,0.42,6.92,13.72
736,36,48.90146255,46945.40405,83.10350418,-49.79953766,-14.28637505,484.7657204,267.7173489,514.8524666,316.9178224,535.4699135,376.128509,487.93293,267.7240598,467.5486565,329.9937522,446.6160965,387.5601912,1.13,7.9,11.54,11.1,11.91,13.63
777,36,-20.12477875,-19319.7876,-2.240409851,32.42420197,46.51491165,500.2986145,268.2341677,488.3803368,326.5360522,485.835743,386.0838604,507.1203804,268.5830051,527.735939,326.5899003,527.3958778,383.696748,11.5,5.18,0.17,1.37,8.85,11.14
873,36,39.16374207,37597.19238,72.95757294,-64.83538628,-33.98368835,508.8040924,268.8168401,537.6765633,325.7985306,552.5287056,382.4928439,515.0878716,268.6614919,493.0486107,329.0920472,461.630888,384.0208662,6.24,7.53,17.82,8.4,13.75,11.49
919,36,23.2285881,22299.44458,54.6247673,-77.99963951,-49.18212891,528.8349152,266.5617406,545.6915474,325.2179825,555.7779694,381.7255497,529.6544838,267.1612626,516.8927765,330.4810238,466.9052124,378.1716764,24.06,3.45,30.51,5.75,8.31,4.18
5,37,4.955062866,4756.860352,33.8123703,-54.40738678,-17.00111389,540.6979179,264.4743329,554.6062088,323.2593691,554.0512276,381.1669528,543.8671875,264.514035,552.0534325,327.0164037,497.7410316,369.5287299,39.92,7.89,35.68,0.3,3.91,5.11
51,37,-15.81962585,-15186.84082,11.32490158,-29.88904953,1.78024292,556.8235588,263.6797768,566.0672379,323.1734633,548.7503242,376.6570437,560.1906395,263.7866521,565.8514595,325.9141445,541.070137,370.4973507,20.3,15.32,17.35,10.31,0.72,1.75
136,37,-13.6558342,-13109.60083,9.549465179,-7.834510803,25.66200256,567.0907974,264.9442399,562.6242828,324.406625,560.3741455,378.4503472,573.3483124,265.3147548,599.3254852,319.4874644,575.6679726,372.5168288,29.18,1.08,14.07,1.33,13.37,2.93
183,37,-23.21479797,-22286.20605,9.982395172,-0.493812561,29.96967316,577.4384308,265.461815,587.7446365,324.1215169,559.9344063,378.4673738,578.3826828,266.3841194,586.8419838,317.9179215,583.5666847,373.9077044,7.16,21.7,1.87,16.04,3.84,4.73
284,37,-37.17132568,-35684.47266,-7.446155548,39.36069489,72.42685318,589.0815353,269.3119812,569.6029472,325.7829523,558.4852982,380.3386652,593.9517975,269.3655074,620.3201294,321.9283605,635.9988785,380.9963965,7.27,4.44,8.51,6.52,13.87,11.14
330,37,-43.85353088,-42099.38965,-14.34997559,45.76154709,76.90200806,595.3692055,269.9888635,572.6891899,325.6792152,558.3124352,381.28865,600.689621,270.1038337,627.4196434,323.7772822,647.984333,382.2203207,4.45,4.63,11.22,8.26,12.85,12.09
424,37,-21.50247574,-20642.37671,6.263237,14.31238174,45.24307251,611.2460518,271.2597799,608.0605316,327.2269678,596.1814499,381.130228,615.6813812,271.1168718,627.793808,321.9400764,634.227562,382.0797944,4.19,5.23,3.46,7.05,5.79,2.08
466,37,-59.71704483,-57328.36304,-29.02936935,18.10277939,51.67453766,625.338707,271.1014867,602.2598076,324.9954772,577.3272514,375.2997065,634.6642685,271.3989222,653.0350113,324.6519828,658.6924553,384.287982,7.93,2.03,3.07,15.57,8.62,15.36
574,37,-66.21013641,-63561.73096,-46.12134933,3.606777191,37.50240326,640.2019501,268.9335966,633.2481194,323.7686241,585.0898361,364.3100417,650.3299713,270.3168762,659.6152496,326.4101386,659.4213295,385.0253749,5.43,29.67,0.09,33.74,3.61,6.01
624,37,-56.67966843,-54412.48169,-39.01794434,-1.779212952,28.44280243,647.409153,266.4081788,652.2255135,323.3932328,600.2851295,361.4693248,654.8687553,267.444005,661.1460686,326.4286458,659.1692734,385.2640057,4.51,40.22,1.07,37.49,2.97,0.19
711,37,-31.73429489,-30464.9231,-13.85587692,-14.48307037,21.2713623,653.754673,263.0226088,667.6878548,320.0221145,632.3244095,362.1079695,666.1388969,264.0266991,673.5101509,324.6252358,659.0780067,384.9294269,11.58,33.13,7.65,25.29,5.7,6.05
765,37,-11.83467865,-11361.2915,15.06643295,-28.02183151,5.884780884,667.3715401,261.2698603,677.6589775,318.3275592,662.9718018,373.1409895,680.2774429,262.9738784,681.1948586,324.6245277,660.6068802,384.7996831,11.37,14.36,10.88,8.56,2.17,2.16
849,37,9.098510742,8734.570313,37.57175446,-36.66023254,-3.147525787,681.5275383,262.1832812,697.1564484,318.8661039,696.1012459,374.1083229,692.5246811,263.5663998,684.0625763,325.0059056,662.8462029,384.623462,6.89,9.43,11.3,0.6,2.97,4.52
900,37,37.83388138,36320.52612,65.68342209,-48.20148468,-12.87443161,693.0230141,263.6779422,712.3001862,318.1246555,732.8292847,373.4749568,704.3372154,263.9465064,690.8135605,324.7802138,663.1439209,384.5658159,7.46,0.52,14.57,11.8,5.91,6.56
0,38,44.38768387,42612.17651,74.60168839,-54.20465469,-19.44791794,697.9174805,266.050812,719.6926117,318.4145594,744.2564964,373.3311796,708.6654854,264.541989,693.5105324,324.8783183,662.4627686,384.5101011,8.28,0.96,16.31,14.14,6.22,8.37
38,38,35.24568558,33835.85815,66.65668488,-65.48995972,-31.53116226,713.135376,266.4650846,732.4554634,319.6328509,752.2936821,373.7302279,721.6184807,265.5599356,702.4137497,324.9656725,664.2886162,381.7246163,10.39,0.1,20.68,11.67,9.59,5.71
149,38,24.84695435,23853.07617,53.66981506,-72.77069092,-43.86445999,726.9534874,264.6438593,740.5084419,318.273325,755.367794,374.6499574,734.2631149,265.1062024,717.9671288,326.0899794,671.7392349,376.1183059,18.92,0.34,27.45,8.45,7.91,2.84
187,38,15.34589767,14732.06177,45.39144516,-66.52193069,-47.89621353,734.7245979,263.8417071,748.4548187,317.851907,754.018364,374.8555326,743.5065079,265.1065403,739.2432404,325.2427661,685.9867287,368.754065,32.26,5,34.54,3.16,1.08,3.95
298,38,2.544536591,2442.755127,23.94075394,-54.82755661,-31.5958786,742.4392891,263.582831,755.8523369,318.0411959,753.5581398,374.9746549,754.3568802,264.4641781,756.2389755,322.1500933,709.1775513,363.4621525,33.7,9.19,32.64,1.29,1.06,3.68
336,38,-2.90725708,-2790.966797,23.52796555,-44.8226738,-20.40899277,748.7378883,263.0245399,759.395256,318.0061126,751.7334366,374.4153178,763.4293556,263.7601304,766.561203,319.3076062,731.6626167,365.7498407,24.73,10.59,22.91,4.36,1.22,2.21
447,38,-8.302574158,-7970.471191,20.6227684,-25.22043228,1.222743988,753.5351372,261.9023412,758.6301613,318.2169986,753.4130859,373.7349272,770.343132,261.8449366,777.7871704,316.3933432,753.6447716,367.299943,19.33,5.94,14.92,3.01,3.08,0.59
485,38,-10.18821716,-9780.688477,15.78907013,-21.17294312,7.958278656,756.8609619,261.4450675,759.2458534,317.6519322,754.3545341,373.7843013,770.4571724,261.9260627,777.5707054,317.0083952,757.0368004,374.5269084,15.51,4.17,11.34,2.79,3.48,1.34
589,38,-10.32320023,-9910.272217,14.38682556,-20.29500961,9.84375,757.5644302,260.939514,759.8977089,316.4495409,754.6275902,373.7152934,770.084095,261.9979835,776.9485474,317.1223998,757.4118233,376.6920626,14.46,4.32,10.44,2.95,3.45,1.5
633,38,-9.531669617,-9150.402832,14.86444473,-20.87425232,9.052505493,756.837101,260.6150579,760.6101036,316.1536181,754.6853828,373.5663664,770.2106667,261.8863767,775.4463387,317.2724533,757.1320152,376.9099653,12.84,5.51,9.79,3.31,2.73,0.8
734,38,-9.164829254,-8798.236084,14.93700027,-20.93593597,8.481674194,756.4623642,260.4202008,760.9005547,315.8708596,754.7158241,373.3438611,770.2788162,261.8679178,774.8847771,317.4043536,757.0998573,376.9337511,12.21,6.04,9.53,3.45,2.48,0.4
787,38,-9.086151123,-8722.705078,14.85305786,-20.30330658,8.849258423,756.4431953,260.4402208,760.3603935,315.9079707,754.7894096,373.3587635,770.4943085,261.878137,774.7310257,317.4539208,757.2152138,376.9548655,11.86,5.4,9.39,3.11,2.21,0.77
864,38,-9.061603546,-8699.139404,14.81220245,-20.31366348,9.015369415,756.4054298,260.3884327,760.8396149,315.8648086,754.8409653,373.3680332,770.501461,261.8794566,774.7146606,317.5251174,757.2213936,376.9038177,11.85,5.93,9.39,3.35,2.19,0.47
920,38,-8.41884613,-8082.092285,14.80407715,-20.34999847,8.85509491,756.4078331,260.3309637,760.9296227,315.8494878,754.8722076,373.383193,770.5618858,261.8465942,776.980648,317.2764122,757.2455406,376.8640673,14.28,6.01,10.54,3.38,3.46,0.4
14,39,-8.109798431,-7785.406494,14.79492188,-20.43548584,8.821563721,756.4008522,260.3011107,760.9664154,315.8292103,754.8777008,373.3861542,770.6293488,261.8291008,776.164341,317.3113346,757.2260857,376.8442082,13.36,6.05,10.13,3.39,2.94,0.37
65,39,-8.295822144,-7963.989258,14.76779938,-20.47290802,8.821105957,756.4171028,260.2869004,760.9892464,315.8107996,754.8665428,373.3867013,770.6661987,261.8186885,775.8462524,317.3344767,757.2140121,376.8441439,12.99,6.08,9.97,3.41,2.72,0.37
166,39,-8.451519012,-8113.458252,14.73970413,-20.80043793,8.432807922,756.433754,260.2713543,761.012249,315.784471,754.8614502,373.3858967,770.6787872,261.8100303,775.5975151,317.3702681,757.1904945,376.846236,12.73,6.09,9.86,3.43,2.57,0.37
204,39,-8.253879547,-7923.724365,14.72991943,-20.71134567,8.583583832,756.4405632,260.2695358,761.0315323,315.7736242,754.860878,373.3837724,770.6831932,261.8085659,775.5215836,317.3969829,757.1857452,376.8467832,12.65,6.11,9.83,3.44,2.52,0.36
304,39,-8.479499817,-8140.319824,14.71498489,-20.64903259,8.694133759,756.4477158,260.265255,761.0440063,315.7584321,754.8576736,373.3817124,770.6920624,261.806699,775.4037094,317.4359608,757.1790504,376.8467188,12.52,6.12,9.78,3.45,2.44,0.35
341,39,-8.529510498,-8188.330078,14.7085762,-20.67415237,8.712043762,756.4518356,260.263887,761.05093,315.7552779,754.8575592,373.3812296,770.6953239,261.8054277,775.3801346,317.452569,757.1766472,376.8474269,12.49,6.13,9.77,3.45,2.43,0.35
437,39,-8.617115021,-8272.43042,14.69575882,-20.7318306,8.740882874,756.4570999,260.2601373,761.0615158,315.749259,754.8574448,373.3809078,770.6976128,261.8032551,775.336132,317.482599,757.171669,376.8479741,12.45,6.14,9.75,3.45,2.4,0.34
