time(in ms), time(in s), hsL, toL, hsR, toR, hipL.x, hipL.y, kneeL.x, kneeL.y, ankleL.x, ankleL.y, hipR.x, hipR.y, kneeR.x, kneeR.y, ankleR.x, ankleR.y, rk_ang, lk_ang, ra_ang, la_ang, hipR_ang, hipL_ang
640,43,-5.58883667,24.26828384,0.105772018,34.17448997,317.3196602,229.7679108,319.8378468,282.9026055,318.6551285,337.0925832,315.0209713,228.8978291,333.1879234,280.9434128,323.3545589,339.1580236,16.54,2.23,5.41,0.69,10.07,1.76
681,43,14.15193558,49.02903557,-8.585128784,23.31152916,327.9066753,229.8544604,353.9506531,278.8504529,348.344965,335.9028733,319.0963268,228.8549566,325.0411892,284.506942,318.03792,340.9283459,7.43,19.81,3.98,3.14,3.17,16.61
790,43,-24.45977211,9.453935623,52.53152847,80.29970169,334.6368885,231.6114414,331.3677979,286.3667428,317.3367691,342.9543579,338.7571335,230.4555273,370.7280636,281.9661069,393.1750488,335.6457675,6.01,6.02,13.25,7.92,18.37,0.64
830,43,-42.00734138,-8.213510513,64.97428894,95.07365227,350.3665352,234.4450611,337.4467564,290.9330106,316.1804581,344.013809,355.3134727,234.3036014,388.2805824,283.4189093,419.5578003,336.0222852,2.19,5.37,18.51,12.68,20.1,4.99
939,43,42.72571564,77.06903458,-59.83800888,-26.70899391,376.0784054,236.0880697,405.8267498,287.4481773,423.0749702,341.7596591,371.9487476,235.7772607,361.2415695,288.0867255,322.4179745,338.8206768,16.72,7.92,23.27,10.15,6.88,18.23
980,43,-23.34114075,6.410150528,-20.82558632,5.556650162,394.6064472,236.0141534,399.37603,292.3864889,378.8452148,341.2715185,394.58745,235.5181915,400.5973434,287.8356385,381.5165234,338.8130164,15.59,16.02,11.88,13.28,1.38,2.25
91,44,-55.82834244,-42.1528244,14.15857315,47.16490746,412.3514271,234.2271745,414.2691708,291.4899981,365.6122684,330.0854194,411.1340332,233.5818994,423.9124775,290.7615209,430.5752277,341.665771,2.95,36.42,4.23,35.34,5.14,0.61
129,44,-25.24778366,1.588897705,-26.41090393,4.51675415,431.371851,230.3290504,439.6489334,289.4484079,415.9018421,331.1607385,421.9357109,229.9963224,435.7152271,290.5857825,410.4521084,339.0642321,23.63,22.26,16.33,17.75,6.83,2.99
243,44,-15.97709656,15.68753242,-6.739683151,30.45181274,441.8327522,229.4643277,450.0517559,285.7438052,434.3043423,340.6414032,436.7412758,228.4569544,453.7714577,283.8993895,440.9874058,342.5848567,16.79,13.86,6.97,9.15,9.5,5.23
283,44,-22.63941765,8.44628334,20.91356277,52.5858593,446.4830589,229.7428858,444.4224072,286.4002812,430.7983303,342.3523414,444.179678,228.7722051,471.6845226,283.9511454,471.0869694,344.7631109,15.98,6.63,0.3,7.78,15.62,1.71
391,44,-29.99934196,3.572616577,50.58465958,79.90619659,456.3252354,233.9862907,444.4410324,288.6457086,432.8690243,343.0600262,463.635006,234.2839676,491.7188072,289.5291317,515.5452919,345.2050316,2.42,0.15,13.55,6.8,15.48,3.71
431,44,-44.99107361,-12.25347519,62.5344944,89.71261024,470.4803753,235.8530921,450.5580711,290.7263088,433.0275822,343.4259868,476.2926006,236.1100852,507.561264,291.0941684,537.813549,343.7779784,0.16,0.94,17.92,10.58,17.84,7.13
541,44,-58.44769478,-28.80509377,47.13964462,78.82638931,486.5019608,238.4949285,463.3786583,290.8468473,436.9618607,342.3938942,497.0383072,239.7822762,525.7027817,290.477829,546.1841011,345.0160325,5.72,2.13,11.95,16.07,17.91,9.2
586,44,-71.96273804,-45.97334862,28.63952637,59.35438156,508.6236191,238.0202258,489.1728401,290.5673397,448.0524158,334.0297472,517.8145409,239.0739959,540.8475494,290.3195679,549.587574,348.0084443,9.32,16.26,4.89,28.01,12.77,10.93
676,44,-62.99892426,-42.69762039,16.54644012,48.4210968,523.8907814,235.5357331,521.6286278,289.8184884,471.9629574,324.8663771,530.1589966,234.5909625,550.5982018,290.1792026,551.6419029,347.3101258,11.1,37.22,0.61,38.55,12.16,0.97
727,44,-55.96515656,-37.6714325,7.292633057,39.33546066,533.0256844,231.9402266,541.0069084,289.7238922,488.2977676,321.2804461,538.136673,231.2464464,550.3819656,290.1389372,550.88871,347.5268376,6.39,47.66,0.3,43.21,7.25,4.87
818,44,-33.12829971,-5.169868469,-5.867042542,26.10328674,546.1185837,226.9957191,555.5416489,284.6769834,525.1903152,323.0103421,551.518364,226.9232512,559.3560219,288.5269725,551.2099457,347.3423445,8.55,29.26,4.44,24,6.1,5.93
870,44,-8.985843658,21.14347458,-14.58789825,18.00081253,557.2174644,227.2046095,566.6856766,282.2366345,556.7664528,335.8795702,562.633667,226.7160827,566.8424606,283.9849734,557.198925,343.2769632,7.59,11.47,5.21,5.92,5.92,6.52
977,44,14.75938797,46.01583481,-23.90161514,9.590950012,563.7070656,227.7254999,584.0643883,279.135915,584.0408707,334.8962402,569.5119095,227.5018036,567.8029633,284.9589694,557.5155258,344.8565483,4.56,12.57,5.5,0,3.17,13.84
29,45,49.29067612,76.08564377,-44.33973312,-10.91686249,585.4026031,230.9347039,609.2521477,281.9270968,637.6358986,334.3969953,588.8469315,231.269508,575.0229263,287.3838043,556.7421913,345.1897109,2.2,2.18,10.07,16.94,3.16,15.81
112,45,46.48166656,76.45488739,-61.34943008,-27.70580292,602.1055984,235.2001083,628.8033485,282.1546876,649.2144012,334.4008899,605.1457787,235.4543978,581.4661217,290.3354037,553.9029121,345.1799262,2.14,5.34,15.77,12.41,8.6,19
163,45,-56.16176605,-24.73245621,35.22016525,65.86389542,607.9215431,236.1391014,614.3464279,291.2543607,561.1236763,340.5379236,616.2418556,235.9743708,638.7481499,289.5654702,653.7774467,342.7540612,4.26,35.03,9.05,31.26,17.64,5.64
261,45,-16.54506683,13.52148056,-37.2555542,-7.843265533,628.3550835,235.5713636,637.7804947,289.8742676,620.24786,339.5478666,636.2198639,235.3605419,635.1185417,289.240483,608.3023453,338.1943274,16.47,16.81,17.11,11.22,2.24,5.14
301,45,-44.10598755,-28.3364296,1.47354126,32.93169022,642.4686813,232.169314,652.2361565,289.5244646,614.4111443,330.2734852,647.6895905,232.1312857,652.8853226,289.2019236,656.4171982,338.5176086,0.62,33.04,2.32,27.57,6.8,5.6
394,45,-8.049602509,25.58601379,-39.29311752,-14.02833939,657.3496056,229.9024987,673.3624077,288.1550896,656.7907906,337.7810526,659.5345688,229.153229,663.1280708,290.306468,631.1614609,334.2441094,24.15,19.43,22.25,10.62,5.64,8.26
444,45,-10.60455322,19.77739334,-25.47843933,4.988079071,661.6691208,229.0261084,673.3886719,284.1217339,657.5853539,337.5535905,667.6529503,228.4350032,680.2301216,285.1684713,652.1549606,334.4027245,24.89,16.27,17.77,9.43,11.29,6.61
528,45,-15.86345673,12.05886841,1.425647736,32.8068924,666.8479156,229.016211,667.6197052,284.3775201,657.4362946,341.6974425,682.7590942,228.1811482,703.7753677,283.0630553,691.6844559,340.8155644,18.87,6.16,6.7,5.69,16.35,1.37
576,45,-24.57321167,4.151000977,32.17071533,63.32136154,679.1832733,231.2076294,672.1369743,285.25383,660.0070381,341.4507973,695.7778931,229.688378,717.6379395,283.7444758,732.0711708,342.1490192,4.9,2.73,7.93,6.91,16.81,2.31
660,45,-30.88090897,-2.812786102,41.64808273,70.97391129,685.6859779,231.4749706,674.6797943,285.2898467,660.4321289,341.0911131,702.0080566,231.4389056,724.5358658,285.1137543,745.4820442,341.6412127,1.51,1.61,11.79,8.16,17.99,4.47
709,45,-44.79537964,-14.81489182,38.34033966,67.6991272,698.9793777,233.7980318,683.8102913,285.4534507,661.6464615,341.0070741,717.9655266,234.3907624,738.4783745,285.1293647,758.4524918,341.4389205,1.53,3.27,11.3,12.63,16.71,8.2
805,45,-60.35768509,-33.01185608,25.09609222,54.20705795,717.1121979,235.2517515,697.5136757,285.6475997,665.4747391,338.6688209,734.6312141,236.9831926,752.9795265,286.120162,762.8422165,343.7147963,6.36,6.43,5.52,18.76,15.2,11.76
851,45,-67.33983994,-40.8086586,16.90006256,46.02087021,727.3940849,235.1033235,707.202816,285.6004143,669.9071503,334.1616154,744.1794205,236.4302444,759.8102188,286.8794417,765.247364,343.5654187,6.8,10.69,3.1,23.35,13.09,13.04
939,45,-65.06126404,-49.45386887,-0.288677216,30.25560379,740.0327682,234.7986138,728.6386299,286.0772896,685.07658,324.9974084,758.6876106,235.8673668,769.6064186,288.4262931,763.9980698,344.2643809,9.9,25.07,3.22,32.19,9.5,8.27
986,45,-52.53925323,-36.68478012,-9.682731628,20.82521439,750.4509544,233.9166391,753.3316612,285.6544876,707.9624748,320.4092216,768.2824516,235.3689587,772.4630356,289.8429179,765.1171875,344.1866505,6.82,38.08,4.33,36.29,7.09,0.49
98,46,-34.59400177,-15.81064224,-22.16337204,8.94241333,762.9614067,232.2231781,769.0093803,282.825197,739.5882225,322.6497567,781.8377495,233.5469449,778.6118889,288.5705209,766.6542435,343.0310905,5.15,26.41,7.02,22.56,2.81,1.71
140,46,-1.973304749,22.08572388,-33.4862709,-3.604602814,770.8478737,229.8957556,785.2194786,272.4015963,774.2019653,316.754508,791.2034225,231.6518515,780.8465767,289.6294892,765.2667618,342.8509104,3.61,18.72,9.34,7.94,0.3,9.56
241,46,-2.107372284,21.64272308,-35.11573792,-5.576648712,775.9043312,229.535138,784.7159958,274.9645436,779.1794014,331.2875211,796.0972023,231.3702357,787.6899147,287.8541458,769.8469734,342.5025558,5.62,9.39,10.39,3.15,0.66,5.11
279,46,7.925319672,35.23275375,-39.52033997,-9.789447784,780.0940704,228.3964276,793.5740089,276.6479623,792.9638672,335.4724109,799.5466232,230.4417032,788.3821678,287.032553,769.7793961,342.6272786,4.33,9.26,10.65,0.32,0.26,8.62
376,46,31.99876785,56.64304733,-53.61980438,-24.36080933,798.2222557,231.0533595,812.9044533,277.8802872,831.2172318,334.0607107,813.0180931,232.6922482,793.7265015,289.9375784,768.5217476,342.2623479,4.43,0.39,15.15,10.41,5.27,7.54
422,46,24.9259758,51.60799026,-63.03794861,-33.47425461,809.0697098,232.7396429,822.8376389,282.0868063,837.9091644,335.2884328,822.07798,234.1230351,798.9907837,291.8448544,767.9488564,341.5451682,6.68,0.13,19.34,9.07,7.11,6.11
519,46,-7.349910736,18.12366486,-33.66434097,-1.586322784,817.3968315,232.5724179,825.7620621,283.1360865,815.6503487,333.8764751,829.9237061,234.0264755,818.6196899,289.6162605,804.6833038,340.9587622,2.16,11.71,8.67,6.38,1.24,3.74
562,46,11.16857529,38.73888016,-47.20705032,-19.26584244,820.2877235,231.9812644,833.3584213,283.3541501,836.1538124,334.6199191,833.6071587,233.9863068,824.1115952,289.6914804,799.6082497,335.5219138,11.26,6.39,16.73,1.77,0.75,6.97
666,46,-10.55419922,11.28067017,-33.54257584,-5.765018463,827.52285,231.3599843,836.2078285,285.4015017,804.6578979,329.7630715,844.117012,231.5938836,839.725914,288.0855989,820.9378052,333.0250776,10.73,26.97,13.22,21.78,2.26,4.29
708,46,-0.952720642,27.32036591,-49.60144043,-16.61024094,834.382267,229.853881,844.0735817,285.2930653,838.1493759,334.3677056,848.8916016,230.0442964,845.7714272,286.5368807,809.6158218,327.3992622,24.68,9.5,26.44,3.87,3.6,5.28
799,46,-3.835887909,18.22740555,-38.37072372,-18.71194839,839.4963455,228.6113852,843.9929008,285.2532506,839.6024323,335.4212022,856.9381714,229.4591779,864.1662598,285.2967989,829.380455,328.27142,28.65,5.38,24.47,2.81,8.69,2.62
847,46,-11.26184464,12.66117096,-26.15123749,1.705741882,843.4585762,228.0341202,844.6255302,281.644789,838.6237907,335.1231229,860.8244705,228.8729167,867.5061035,285.4465628,844.1778946,332.092731,19.51,4.31,15.7,3.6,9.16,0.72
959,46,-14.17041779,8.117580414,-17.63088226,12.44573593,847.2732353,227.8632581,846.1447906,281.8034685,839.5872116,336.5371406,866.5175056,229.0386289,872.6654434,286.6829431,855.6032753,339.8921657,13.66,3.18,10.21,3.84,8.69,0.59
