time(in ms), time(in s), hsL, toL, hsR, toR, hipL.x, hipL.y, kneeL.x, kneeL.y, ankleL.x, ankleL.y, hipR.x, hipR.y, kneeR.x, kneeR.y, ankleR.x, ankleR.y, rk_ang, lk_ang, ra_ang, la_ang, hipR_ang, hipL_ang
13,33,15.986523628234863,43.982648849487305,4.814672470092773,28.567485809326172,154.52264785766602,234.8872071504593,179.12927627563477,280.51401257514954,175.7517385482788,329.64507579803467,133.6772060394287,238.3209925889969,140.57696342468262,292.4370861053467,142.79478549957275,342.3736810684204,2.67,19.09,1.44,2.20,0.99,14.87
50,33,24.904561042785645,51.374101638793945,3.983273506164551,30.351920127868652,156.54263019561768,234.65079724788666,182.58341789245605,280.384783744812,184.68061923980713,332.6021468639374,134.51738834381104,238.23305904865265,141.24269485473633,292.3855233192444,143.09138774871826,342.7980601787567,2.81,16.47,1.20,1.31,1.41,15.96
163,33,32.262840270996094,60.10814666748047,-2.043328285217285,24.489641189575195,161.38808727264404,235.0543838739395,187.52752304077148,280.72171211242676,196.95602416992188,334.05195593833923,140.4892873764038,238.31638991832733,142.3265790939331,292.63670682907104,143.07220458984375,342.82625555992126,0.61,12.17,0.49,5.70,1.68,16.33
202,33,39.558820724487305,68.61209392547607,-6.538295745849609,19.990997314453125,165.51981925964355,235.65195858478546,193.15803050994873,281.68798327445984,208.38322162628174,334.88832235336304,144.8643922805786,238.44426691532135,144.29665088653564,292.6251518726349,143.00477027893066,342.77868390083313,0.49,9.51,0.82,9.16,3.01,18.00
314,33,43.59339237213135,73.39834213256836,-13.141622543334961,12.930707931518555,173.0024242401123,237.0850145816803,201.20450019836426,283.9103329181671,218.61740112304688,335.73965549468994,151.48273944854736,239.35593366622925,148.73878955841064,294.11725401878357,143.08663845062256,342.6040720939636,2.14,8.01,3.74,10.72,3.14,18.33
353,33,40.86440563201904,68.41072082519531,-21.81687355041504,4.214458465576172,182.76128768920898,238.62584710121155,211.0545015335083,285.19640922546387,225.59871196746826,337.619411945343,160.16281127929688,240.14931499958038,154.29446697235107,294.7417688369751,143.704833984375,342.6154339313507,3.63,10.00,7.08,8.89,4.33,18.53
474,33,30.155839920043945,59.75928783416748,-35.095553398132324,-11.30016803741455,194.85902309417725,239.07320737838745,219.98268127441406,287.4738943576813,229.2762565612793,340.17305731773376,174.85133171081543,240.59308648109436,164.62201595306396,294.5388972759247,146.30958080291748,340.78263759613037,6.47,10.61,12.55,5.68,7.29,15.09
513,33,24.31168556213379,53.10699462890625,-41.07743740081787,-17.790298461914062,202.1572780609131,239.6936023235321,225.25041103363037,287.56919860839844,231.36373043060303,340.22915840148926,181.43744945526123,240.58185338974,170.6641387939453,294.9323773384094,148.05859565734863,340.39427518844604,9.26,11.44,15.62,3.75,8.42,14.05
633,33,6.437215805053711,34.57606315612793,-41.94804668426514,-27.778801918029785,219.9466037750244,238.6207938194275,230.06169319152832,289.5067298412323,231.3479518890381,340.9388065338135,201.35586261749268,239.38984215259552,207.11671829223633,295.5111229419708,168.46611499786377,330.10894775390625,35.45,5.57,32.14,0.82,0.68,5.71
674,33,-1.9828462600708008,27.586827278137207,-28.92879009246826,-10.497908592224121,227.2494077682495,235.7268726825714,233.90982627868652,289.4566476345062,231.09259128570557,341.2102675437927,212.5784969329834,236.72541081905365,228.40533256530762,292.6880443096161,194.7962522506714,328.4044146537781,36.93,5.74,27.89,1.74,6.50,4.82
781,33,-11.5757417678833,16.553235054016113,-1.3366413116455078,29.518775939941406,236.62909984588623,233.40028703212738,244.82354164123535,286.4649760723114,230.78646183013916,334.83057975769043,223.5080623626709,234.67580616474152,239.08986568450928,289.17359948158264,229.6722650527954,340.6957018375397,15.01,14.24,5.85,9.26,6.88,7.33
820,33,-14.197354316711426,12.682256698608398,-0.8225297927856445,30.230226516723633,241.75366401672363,233.55940103530884,245.52995681762695,286.46075963974,235.02448081970215,335.15363574028015,231.3991641998291,234.6973067522049,244.92934226989746,287.3210084438324,238.02645206451416,340.5364751815796,12.40,9.22,4.16,6.91,4.92,4.98
931,33,-22.399048805236816,6.791467666625977,39.14340019226074,67.19884872436523,248.30909729003906,233.83799135684967,242.2932243347168,288.7531793117523,232.95454502105713,339.7058057785034,241.49428367614746,234.9977034330368,271.07972145080566,287.90467858314514,284.24878120422363,343.2251751422882,9.83,2.36,7.64,5.87,15.50,0.98
970,33,-32.03779220581055,-2.5704574584960938,58.341665267944336,79.86565589904785,258.8826656341553,236.77600800991058,245.8032989501953,289.94691252708435,233.06020259857178,340.6507694721222,252.46567726135254,237.55146145820618,284.3741798400879,290.23111939430237,311.0811996459961,342.9042112827301,2.90,0.17,15.93,8.03,16.82,2.84
85,34,-44.64580535888672,-16.370773315429688,50.67901611328125,76.25349998474121,273.03351402282715,240.41181206703186,252.8393840789795,291.14582777023315,234.43349361419678,340.5316472053528,268.61592292785645,241.62031888961792,300.61583518981934,291.9534194469452,321.919527053833,343.758248090744,6.65,0.78,13.04,11.83,17.49,7.83
133,34,-52.26848602294922,-28.528804779052734,33.61590385437012,61.97050094604492,284.9843215942383,240.82939982414246,270.3069877624512,291.4299702644348,240.9572410583496,337.16641902923584,286.63272857666016,242.39797711372375,314.2570495605469,291.9605004787445,325.38219451904297,344.5956766605377,10.63,10.58,6.80,19.84,15.12,5.25
234,34,-55.45623779296875,-45.18453598022461,19.762086868286133,50.573787689208984,306.30558013916016,237.46331870555878,304.9770927429199,290.1798141002655,259.8775005340576,325.3014099597931,300.65754890441895,238.61512899398804,318.69996070861816,291.52604699134827,326.1691474914551,344.79005098342896,6.35,35.03,4.53,35.84,8.98,1.53
284,34,-40.05746841430664,-20.560083389282227,9.492359161376953,39.0736198425293,318.4401226043701,235.456280708313,323.83678436279297,287.47849702835083,290.26659965515137,322.13577032089233,310.35447120666504,236.22452437877655,329.1331958770752,289.2684209346771,325.6523323059082,344.8087191581726,13.28,31.92,2.00,28.58,10.79,2.92
386,34,-28.093557357788086,-7.480401992797852,5.343160629272461,34.57331657409668,326.20737075805664,233.84737372398376,339.600133895874,286.82182788848877,307.2345542907715,323.2998597621918,316.0463333129883,234.0173989534378,331.8599510192871,288.8070273399353,325.08856773376465,344.7127068042755,13.12,34.62,3.88,26.52,8.49,7.53
423,34,-6.813812255859375,23.497495651245117,-3.368196487426758,30.163564682006836,331.55734062194824,233.55737328529358,346.60783767700195,286.57659888267517,335.39628982543945,337.29841589927673,331.52575492858887,233.4744930267334,353.84202003479004,283.3117604255676,337.74118423461914,340.3527545928955,23.16,16.16,9.01,7.07,13.97,9.84
532,34,0.21806716918945312,13.410673141479492,10.63450813293457,39.04726982116699,344.12346839904785,233.63835453987122,360.29977798461914,287.3356533050537,351.0857105255127,344.845894575119,344.4855308532715,233.87537598609924,358.1667995452881,283.6246454715729,359.5828628540039,340.2203392982483,7.99,14.77,0.82,5.15,10.36,10.29
571,34,49.343061447143555,77.96104431152344,-32.804718017578125,-4.252767562866211,359.89688873291016,236.01346135139465,386.42017364501953,287.3472726345062,413.54893684387207,343.01837682724,359.8391532897949,236.39706015586853,351.9898509979248,289.4976532459259,333.1079292297363,342.3499596118927,6.61,0.88,11.35,15.34,3.48,17.14
686,34,-36.61929130554199,17.678203582763672,42.0963191986084,67.6193618774414,376.01457595825195,238.76466751098633,366.12104415893555,295.4500651359558,348.00822257995605,341.5394711494446,378.8167476654053,239.74654912948608,408.5672950744629,288.63051652908325,422.91335105895996,340.0641703605652,9.98,6.86,8.93,12.43,19.26,4.27
739,34,-59.52352523803711,-11.63858413696289,27.866878509521484,56.78632736206055,393.6431407928467,238.50310385227203,379.2417240142822,294.73777770996094,343.906774520874,337.28193640708923,396.3289260864258,238.28970730304718,422.6228427886963,287.1949017047882,429.0051555633545,340.1568675041199,12.95,16.84,3.89,25.02,16.44,7.34
824,34,-55.14558792114258,-37.6922607421875,-1.2114143371582031,34.98318672180176,412.29223251342773,234.97597754001617,419.94126319885254,291.7881739139557,366.4958667755127,327.4790847301483,409.8834800720215,234.32851374149323,424.23065185546875,289.3583822250366,427.36681938171387,339.7985351085663,6.34,44.44,2.01,40.10,8.43,4.78
893,34,-45.79819679260254,-31.09874725341797,7.146005630493164,35.56709289550781,420.7825756072998,231.93504452705383,429.5910930633545,288.8328731060028,384.6851634979248,325.6135869026184,415.9866142272949,231.8307763338089,432.17525482177734,288.63824129104614,429.93035316467285,339.37978863716125,10.53,39.46,1.41,34.48,9.18,4.47
968,34,-23.5513973236084,-2.042827606201172,-7.687139511108398,21.98495864868164,437.1716594696045,232.0212721824646,448.8804817199707,284.73726868629456,423.09840202331543,327.24953055381775,428.10730934143066,231.92649900913239,440.3482246398926,287.183153629303,427.63051986694336,337.7363133430481,15.16,25.96,8.04,18.83,7.68,7.75
34,35,-18.78713607788086,8.363771438598633,12.514972686767578,38.68206024169922,441.4649963378906,232.15711534023285,439.63788986206055,285.2642583847046,429.8012924194336,337.54119873046875,446.66748046875,231.99515283107758,469.62618827819824,284.4316899776459,463.5252571105957,337.8961515426636,17.51,4.93,3.66,6.03,14.00,3.04
104,35,-30.72300910949707,-3.888559341430664,39.20499801635742,66.4413070678711,456.3326168060303,236.77486538887024,441.7251205444336,289.6674692630768,430.87077140808105,339.23932671546936,459.9810218811035,237.52217173576355,486.3742446899414,287.1952557563782,502.3919105529785,338.6752259731293,6.71,1.81,9.94,7.01,16.92,4.43
170,35,-44.47975158691406,-18.575706481933594,48.81786346435547,75.03925323486328,469.8827075958252,240.89914798736572,447.80808448791504,290.687974691391,432.1425533294678,339.46900963783264,473.7718391418457,242.67190039157867,502.3156929016113,290.60612440109253,523.3093643188477,338.7133026123047,4.73,3.76,13.81,10.23,19.40,8.92
241,35,-51.77186965942383,-27.230701446533203,43.28350067138672,69.75797653198242,477.55176544189453,241.155127286911,453.7108039855957,290.56904554367065,433.26547622680664,339.0936505794525,481.6863441467285,242.50490069389343,511.4443016052246,290.71645975112915,527.1821022033691,340.6386995315552,9.09,1.85,10.07,13.32,20.73,10.14
322,35,-59.42193031311035,-42.14029312133789,21.59557342529297,50.09096145629883,495.33130645751953,240.5990570783615,478.03175926208496,289.752699136734,444.42020416259766,333.6427044868469,505.4740333557129,241.77565097808838,526.2256622314453,290.4481530189514,532.0842361450195,342.07666397094727,9.83,12.11,3.67,23.30,13.13,7.35
388,35,-55.41521072387695,-37.12409019470215,3.1887245178222656,37.13682174682617,516.0955810546875,237.0457148551941,524.1506195068359,288.9734637737274,470.11613845825195,322.16525316238403,516.928768157959,236.10602974891663,529.8317527770996,290.11882066726685,531.8456268310547,342.03829765319824,6.40,47.47,1.26,42.48,7.96,4.63
458,35,-33.690147399902344,-16.03963851928711,-4.127941131591797,25.04058837890625,521.8436050415039,229.20212030410767,531.9495391845703,285.44604778289795,499.65505599975586,320.79938650131226,531.0449981689453,229.23569083213806,540.6905937194824,285.19129157066345,533.5268211364746,341.9748258590698,9.60,32.97,4.04,27.19,7.57,7.41
528,35,-17.285842895507812,7.25006103515625,-11.408843994140625,19.215373992919922,532.6318359375,230.58097422122955,541.1396598815918,285.2585291862488,522.6632308959961,321.9832706451416,536.3587188720703,230.73017477989197,542.8045463562012,285.5068802833557,529.9127197265625,339.804972410202,11.39,20.80,7.59,15.79,6.68,6.80
590,35,-0.5216789245605469,28.15195083618164,-23.70655059814453,7.68585205078125,547.3619270324707,229.69394624233246,561.093807220459,280.44671058654785,555.461540222168,329.16794300079346,551.0519599914551,230.6534904241562,551.2936019897461,285.2057754993439,537.1998023986816,339.9176251888275,8.39,12.37,8.23,3.71,2.93,10.21
665,35,29.391517639160156,56.15427017211914,-36.873722076416016,-7.356891632080078,563.485050201416,233.62081289291382,586.1788558959961,281.6740143299103,596.9683456420898,333.3117628097534,563.8593864440918,234.17974770069122,547.8637504577637,289.9402177333832,533.7250900268555,340.1547110080719,0.17,8.17,8.98,6.72,5.86,15.10
726,35,45.1893424987793,70.0422477722168,-53.5081672668457,-23.992595672607422,574.954662322998,236.07746422290802,600.8076667785645,283.63932251930237,620.07568359375,334.6806228160858,579.3903350830078,237.7412974834442,557.5590133666992,291.80726051330566,533.8865089416504,340.4854917526245,2.50,5.01,15.28,12.00,8.78,17.84
802,35,37.17573165893555,64.19740676879883,-62.85318374633789,-34.27145004272461,585.7611465454102,236.4240163564682,609.6134376525879,284.38804507255554,624.8589706420898,336.65294766426086,589.1370964050293,237.9142677783966,563.6648368835449,291.62482738494873,535.2168846130371,340.0453734397888,3.35,6.31,18.27,9.33,11.97,15.23
856,35,19.609394073486328,47.5078010559082,-69.89570617675781,-49.08857345581055,601.615047454834,236.3142603635788,622.8598594665527,285.45071482658386,627.9965972900391,337.54074811935425,605.0404930114746,237.8148114681244,586.2361335754395,291.82106852531433,544.8100090026855,334.502888917923,17.55,10.49,28.62,3.19,8.11,13.16
933,35,14.488334655761719,41.31591796875,-66.7782211303711,-53.36700439453125,608.8664817810059,234.5966112613678,625.2194023132324,285.5755341053009,628.4444046020508,337.8061580657959,612.0398712158203,235.8381736278534,599.8779487609863,291.96993112564087,553.7834930419922,329.7301769256592,27.53,8.24,34.47,2.00,3.65,10.17
4,36,-5.789451599121094,18.33789825439453,-47.349586486816406,-10.392379760742188,621.4486885070801,231.24105513095856,631.6064643859863,286.3933289051056,613.8444328308105,333.78175020217896,623.7077522277832,231.38257920742035,629.4638442993164,290.98302841186523,586.8687057495117,326.0632646083832,37.44,17.82,34.32,11.89,6.32,7.86
74,36,-20.457172393798828,3.5845184326171875,-25.275306701660156,6.966304779052734,635.2384185791016,226.75335466861725,646.3863372802734,283.75287652015686,624.0822601318359,331.985582113266,636.8764686584473,226.75472259521484,642.4230766296387,283.3203864097595,622.2115516662598,332.84753680229187,16.09,20.86,12.91,14.57,6.31,7.99
138,36,-19.488601684570312,5.569782257080078,-4.686927795410156,22.62136459350586,641.5421104431152,227.07974195480347,639.4350242614746,285.9048020839691,628.7336540222168,335.45512676239014,651.6470146179199,228.62485527992249,671.2417602539062,284.45499300956726,657.718391418457,337.0999538898468,19.39,5.77,8.21,6.91,13.21,4.36
204,36,-26.84600830078125,-1.7854499816894531,27.07122802734375,53.656768798828125,650.441780090332,230.5521672964096,641.458683013916,289.1712498664856,629.5024681091309,338.433119058609,662.9327774047852,232.69886255264282,686.4541625976562,284.95092272758484,693.9529037475586,338.3952033519745,9.70,2.85,4.53,7.76,17.81,1.05
269,36,-32.6953125,-6.838874816894531,37.47636795043945,61.88570022583008,656.6033935546875,232.63746678829193,641.8825149536133,290.05699038505554,629.6935272216797,339.1257405281067,668.8175010681152,234.82936799526215,691.7445945739746,286.16557717323303,708.3972930908203,337.99461007118225,3.86,0.25,10.26,7.94,19.16,2.92
336,36,-46.30748748779297,-21.03424072265625,31.749000549316406,56.49627685546875,670.6523323059082,236.9841581583023,651.3553047180176,289.65646147727966,631.2133026123047,338.7117576599121,684.4654083251953,239.4817990064621,705.1145553588867,287.9465854167938,718.9110374450684,339.23057198524475,4.87,1.36,8.62,12.99,17.34,6.55
403,36,-52.34750747680664,-27.917232513427734,25.844249725341797,53.05498123168945,677.431697845459,237.7163851261139,657.8864479064941,289.5502781867981,632.7654075622559,338.64126920700073,693.1083297729492,240.84652304649353,713.0417060852051,287.93158650398254,722.3567962646484,341.3588082790375,7.79,4.08,5.62,16.05,17.94,7.64
466,36,-63.0113410949707,-40.83314895629883,11.962051391601562,39.00604248046875,694.0747833251953,237.7869862318039,677.402229309082,288.8006544113159,641.9058609008789,332.5123143196106,707.5142669677734,240.03661394119263,724.6566581726074,288.5979759693146,724.5925712585449,342.10102915763855,11.27,14.13,0.02,24.54,14.99,6.99
533,36,-56.44294738769531,-45.921478271484375,0.23265838623046875,26.833820343017578,706.1230659484863,235.42242050170898,704.3390464782715,287.4604082107544,659.476146697998,322.80055046081543,718.927116394043,237.37126529216766,726.8508338928223,288.6619305610657,724.9894523620605,341.8488800525665,6.09,34.42,1.11,35.53,9.59,0.82
597,36,-47.77009963989258,-34.27196502685547,-6.785545349121094,20.297012329101562,710.0421524047852,234.00537729263306,715.3917503356934,285.51544189453125,672.4866485595703,319.59245681762695,724.5873641967773,236.8784737586975,730.0190162658691,290.2312481403351,724.1964912414551,341.9589900970459,6.90,38.65,3.61,35.30,9.45,5.46
663,36,-31.302509307861328,-11.05550765991211,-18.363590240478516,9.249801635742188,717.3786163330078,232.8324043750763,727.8325653076172,282.92349457740784,697.8829765319824,320.626802444458,735.5575561523438,235.33746421337128,737.8981590270996,290.1101624965668,724.5651626586914,341.81485891342163,9.63,30.77,8.24,24.07,8.80,8.77
730,36,-11.809673309326172,10.832748413085938,-27.66122817993164,2.0165634155273438,727.536506652832,230.60907304286957,738.4018135070801,278.76171469688416,723.6042594909668,322.07422971725464,744.8454093933105,234.09968376159668,741.0857391357422,289.4356298446655,724.1543769836426,341.0374903678894,8.27,18.11,10.44,10.87,5.30,8.37
807,36,-15.785465240478516,9.749565124511719,-16.986064910888672,13.046321868896484,734.0049362182617,230.76941013336182,737.9302024841309,280.02658009529114,726.0149002075195,335.5985176563263,752.4144172668457,233.7216693162918,748.2210159301758,286.9482886791229,742.6824760437012,338.2860267162323,0.94,9.44,3.46,6.87,5.72,4.40
866,36,-19.58049774169922,10.838871002197266,-19.87781524658203,13.772506713867188,738.4556007385254,230.80417156219482,744.147777557373,281.0565161705017,727.9640579223633,338.02438259124756,755.6332969665527,233.3290582895279,749.1040992736816,286.46008372306824,745.9598350524902,338.45696926116943,2.01,12.72,1.93,9.06,4.41,5.61
944,36,2.1873092651367188,26.67194366455078,-41.2397575378418,-9.397544860839844,747.6180839538574,230.89366614818573,752.867546081543,283.67611169815063,754.2885589599609,336.6819477081299,764.5922470092773,233.44111561775208,751.1582565307617,287.12119460105896,733.9184188842773,339.8216450214386,2.41,2.34,10.41,0.88,0.97,3.78
2,37,-0.40248870849609375,29.216022491455078,-47.68781661987305,-20.18383026123047,755.2959251403809,230.92342257499695,764.9541664123535,283.68248462677,762.5173187255859,336.0981810092926,769.7023773193359,233.49955022335052,756.5913963317871,287.5662052631378,733.5910034179688,339.63209867477417,6.19,7.38,13.94,1.48,0.83,5.88
80,37,-4.404773712158203,24.647655487060547,-49.69236373901367,-22.28485107421875,758.4041976928711,230.9685641527176,767.6763725280762,282.91789412498474,759.9179649353027,338.0111539363861,773.3583641052246,233.58127176761627,763.7096214294434,287.5405526161194,739.376220703125,337.643004655838,9.54,10.26,15.27,4.51,0.91,6.25
145,37,-5.4787445068359375,20.887985229492188,-48.620052337646484,-26.460514068603516,763.776683807373,230.9315013885498,772.5456047058105,283.3356750011444,760.7450294494629,335.57531118392944,777.5384330749512,232.51478791236877,773.3355903625488,287.0772922039032,742.5008583068848,331.8171179294586,18.71,12.62,21.18,7.23,3.42,6.31
212,37,-9.05874252319336,18.09305191040039,-49.14196014404297,-28.576698303222656,768.8933944702148,230.9083914756775,772.5335311889648,283.34153294563293,763.3941078186035,333.8994562625885,779.6915245056152,232.33198463916779,774.5275497436523,287.18910813331604,742.086296081543,329.83983635902405,20.13,8.04,23.16,5.79,2.47,2.45
300,37,-14.666404724121094,14.07989501953125,-42.54987716674805,-20.69692611694336,770.8091926574707,229.23781514167786,773.3819961547852,280.9663939476013,762.6422309875488,331.4343237876892,784.7476959228516,230.23450255393982,785.5609130859375,284.65187788009644,752.8867721557617,327.40251302719116,23.75,8.43,23.26,6.81,5.67,2.70
352,37,-18.714752197265625,6.677341461181641,-32.098445892333984,-7.8582000732421875,775.3383636474609,228.17738234996796,774.8846054077148,281.0213363170624,763.7179183959961,331.06385707855225,787.9266357421875,229.55230951309204,781.0723114013672,284.3409562110901,764.2462921142578,331.8499159812927,7.24,6.88,11.26,7.14,0.83,0.08
437,37,-16.29404067993164,6.752529144287109,-24.753398895263672,1.9862937927246094,776.7107963562012,228.21257829666138,776.3089370727539,281.9202411174774,766.8812942504883,332.47581481933594,790.1560020446777,229.71139132976532,786.2537384033203,286.5674901008606,772.6803588867188,341.55688405036926,5.69,5.75,7.89,5.98,2.98,0.55
491,37,-17.48605728149414,4.290561676025391,-14.085273742675781,9.536762237548828,776.0576248168945,229.23313200473785,776.5325546264648,282.81489729881287,765.4377365112305,333.2365107536316,792.6403999328613,231.08673691749573,792.227668762207,289.14485692977905,782.4248313903809,346.0014545917511,5.31,7.34,5.53,7.05,5.22,1.86
571,37,-18.7628173828125,1.959686279296875,-15.397052764892578,8.590106964111328,776.5462875366211,229.68641459941864,775.6621742248535,283.2744884490967,764.5820045471191,333.3530259132385,793.710823059082,231.86800003051758,792.5929069519043,290.1488506793976,782.4394798278809,346.467547416687,5.17,6.56,5.78,7.09,5.12,1.08
636,37,-19.645328521728516,-0.08846282958984375,-16.546154022216797,7.27386474609375,777.0358657836914,230.04880249500275,775.4764938354492,283.42283606529236,764.2709541320801,333.409126996994,794.5297622680664,232.26564824581146,791.330680847168,290.4909610748291,782.2990608215332,347.04384684562683,3.36,6.25,5.12,7.18,4.70,0.68
714,37,-20.830249786376953,-2.190570831298828,-18.432483673095703,5.280189514160156,777.9804611206055,230.5936235189438,775.188159942627,284.3052935600281,764.1260719299316,333.98674607276917,796.7099761962891,233.05564999580383,790.7670021057129,291.10379219055176,782.5796699523926,347.5993859767914,1.36,5.46,4.65,7.13,4.22,0.03
769,37,-21.94936752319336,-5.982398986816406,-20.72845458984375,3.271923065185547,779.3421363830566,230.948286652565,774.8444938659668,284.3282747268677,764.0617561340332,334.1300404071808,798.7812423706055,233.6045265197754,790.3225708007812,290.9445333480835,782.523307800293,347.38199830055237,0.30,4.23,4.43,6.94,2.43,1.64
847,37,-21.953372955322266,-6.9248199462890625,-20.447673797607422,3.2273483276367188,779.7104072570801,231.11227691173553,773.4132957458496,284.24050211906433,764.0049934387207,334.1460049152374,799.1337203979492,233.76558780670166,790.0869941711426,290.843950510025,782.4712944030762,347.31141328811646,0.76,2.24,4.33,6.05,1.87,3.06
902,37,-21.165103912353516,-7.134647369384766,-21.184215545654297,2.1311187744140625,779.7360420227051,231.4705127477646,772.5864601135254,284.5204281806946,764.0157508850098,334.26496624946594,799.3276977539062,234.12134528160095,790.030403137207,290.93812823295593,782.3054695129395,347.13631868362427,0.84,1.20,4.41,5.53,1.56,3.65
980,37,-20.75002670288086,-6.803627014160156,-21.288528442382812,1.8445014953613281,779.6552467346191,231.55165493488312,772.1041488647461,284.497994184494,764.0130043029785,334.2781949043274,799.237174987793,234.20189201831818,789.8886680603027,290.8945155143738,782.179012298584,347.0051908493042,0.88,0.64,4.41,5.22,1.62,3.94
34,38,-20.50403594970703,-6.646213531494141,-21.30260467529297,1.8458175659179688,779.6020317077637,231.57635807991028,771.932258605957,284.48582768440247,764.0190696716309,334.3192970752716,799.170970916748,234.22163844108582,789.8238945007324,290.88096499443054,782.1255111694336,346.93888664245605,0.88,0.44,4.40,5.10,1.67,4.02
123,38,-20.31280517578125,-6.534290313720703,-21.32892608642578,1.845703125,779.5727348327637,231.62460565567017,771.8111228942871,284.4839608669281,764.0419578552246,334.358274936676,799.1457939147949,234.25112128257751,789.7698211669922,290.87716698646545,782.0821952819824,346.8880319595337,0.91,0.29,4.40,5.00,1.66,4.07
176,38,-20.24271011352539,-6.479072570800781,-21.336307525634766,1.8891334533691406,779.5594596862793,231.67798697948456,771.7327880859375,284.49509739875793,764.0586090087891,334.38331604003906,799.1301155090332,234.27361965179443,789.7439002990723,290.88157653808594,782.0586204528809,346.8677544593811,0.91,0.18,4.40,4.94,1.64,4.11
262,38,-20.209407806396484,-6.438560485839844,-21.32892608642578,1.9402885437011719,779.5539665222168,231.74039661884308,771.6638374328613,284.51505303382874,764.0704536437988,334.41308856010437,799.1224479675293,234.31441605091095,789.7217559814453,290.89728355407715,782.0522117614746,346.86707854270935,0.93,0.09,4.40,4.89,1.62,4.14
312,38,-20.201396942138672,-6.423683166503906,-21.306495666503906,1.9671821594238281,779.5528793334961,231.7802757024765,771.6042137145996,284.5317256450653,764.0799522399902,334.4340741634369,799.1168403625488,234.3420159816742,789.7136878967285,290.9119927883148,782.0583343505859,346.8653404712677,0.94,0.00,4.39,4.84,1.62,4.17
394,38,-20.191612243652344,-6.411895751953125,-21.274166107177734,1.9809150695800781,779.5501899719238,231.83768033981323,771.5524291992188,284.5494604110718,764.0900230407715,334.46799874305725,799.1122627258301,234.37381625175476,789.602165222168,290.9161448478699,782.0705795288086,346.8582594394684,1.07,0.07,4.32,4.80,1.56,4.19
