time(in ms), time(in s), hsL, hsL*wid, toL, hsR, toR, hipL.x, hipL.y, kneeL.x, kneeL.y, ankleL.x, ankleL.y, hipR.x, hipR.y, kneeR.x, kneeR.y, ankleR.x, ankleR.y, rk_ang, lk_ang, ra_ang, la_ang, hipR_ang, hipL_ang
633,54,32.93452263,31617.14172,66.64546967,-76.29695892,-48.84015083,385.6975651,238.5135162,411.5846729,296.1532438,423.0743408,356.3871074,382.1696377,239.4950598,363.4207249,304.5515728,317.954464,351.8021393,19.22,8.05,28.41,6.14,12.4,10.44
739,54,19.26858902,18497.84546,54.08494949,-74.43102837,-55.18466949,399.8012638,237.6148528,419.9256706,296.5115118,423.6983871,356.0298049,393.7615299,238.5991323,382.3434448,305.2564895,330.543766,347.4759829,29.11,8.84,34.61,2.06,8.49,6.24
781,54,-31.19276047,-29945.05005,-13.38403702,-30.02803802,7.324075699,424.4429398,235.9880984,434.3371582,297.6763737,403.692627,347.2082555,423.4261608,235.4106885,434.2678642,302.107619,403.9698601,348.3598888,25.45,24.34,20.21,19.18,1.46,1.59
893,54,-25.35209656,-24338.0127,-0.220355988,-21.23634338,10.94266891,451.1628056,236.106416,468.44347,296.5154386,435.9045124,347.4443436,441.8665981,235.6810874,439.3837452,298.7827206,427.5372219,349.4560647,6.22,28.91,7.47,19.76,4.89,4.91
970,54,2.871665955,2756.799316,28.40689659,-29.84035492,5.24969101,456.3202572,235.7731247,475.1036453,295.7856739,460.9187222,353.3266854,449.8765182,235.3635192,441.0758686,297.590661,432.182579,354.425211,0.48,17.88,5.01,7.88,6.93,6.64
38,55,-39.35354233,-37779.40063,-13.08577538,51.13260269,84.78401184,469.4153023,238.0450737,449.9299335,299.0841794,434.5543098,356.4730775,467.7764511,237.4435884,498.2310104,297.2937083,521.5366745,356.3351905,3.45,1.61,12.54,8.56,13.48,10.08
106,55,-61.25289917,-58802.7832,-32.91481018,46.36945724,77.60753632,484.862709,241.4016438,455.6637669,299.2124426,430.2315331,355.962342,493.9331818,243.9085221,519.5268059,299.2833495,542.5043678,358.6157656,2.28,1.71,12.31,14.13,11.86,14.65
219,55,-80.31340599,-77100.86975,-56.40023232,28.14702988,61.5631485,511.2928963,241.1345923,487.1559334,298.5408068,441.3311577,346.5150869,514.5126343,242.8627664,539.3389893,293.8563502,546.8310928,360.0362206,11.67,14.94,3.66,28.24,11.27,13.1
287,55,3.595275879,3451.464844,36.75836563,-64.15846825,-45.06185532,534.1437721,236.9528085,541.9836617,298.4500408,544.2159462,358.1536317,530.9276962,237.2661602,532.6797867,294.4883001,478.1692028,340.1024401,34.9,2.9,33.9,1.22,1.69,1.86
355,55,-45.4340744,-43616.71143,-23.97691727,-7.163314819,28.06720734,547.162056,232.6949841,551.496048,296.2169409,512.994175,338.2681632,547.5094986,232.4291879,555.729847,296.2260175,546.8331528,359.0186763,8.7,29.45,4.54,27.24,3.13,1.04
418,55,-20.96712112,-20128.43628,6.427288055,-26.11009598,7.447471619,564.4730186,232.0676208,571.0386086,293.0979395,553.1529808,341.2238181,567.664547,232.30115,570.0597954,294.6259618,551.9979858,358.7746704,10.24,15.27,8.98,11.8,0.59,1.24
487,55,6.204986572,5956.787109,42.73647308,-42.11048126,-7.498397827,582.1753693,232.4149293,601.4060783,290.8501625,594.7670174,349.9630022,585.8694649,233.0411661,574.7310448,295.9698129,549.6527481,358.9487994,6.94,14.1,12.61,3.59,5.58,8.14
547,55,43.03087234,41309.63745,69.66939926,-66.02972031,-30.13441086,601.4845848,237.4896634,622.3430443,292.3568451,643.5677147,349.3007326,605.6830215,238.674835,582.3941803,300.78897,549.9140739,358.519882,5.65,0.23,17.54,11.86,12.05,9.51
627,55,12.90493011,12388.73291,45.1146698,-71.45633698,-37.63658524,610.5511093,239.5160455,623.0322075,297.2258592,629.0806961,352.1734428,615.7146263,240.4044896,593.7388802,301.8839872,553.0520439,356.3604569,11.42,3.39,22.77,3.56,10.72,5.24
678,55,16.51519775,15854.58984,47.50768661,-80.85977554,-57.7507782,632.148056,239.1484272,646.1326218,296.9719076,653.2242966,353.08725,634.3517876,240.2758241,616.6298676,302.8396368,563.072319,349.451462,23.82,3.68,32.87,4.08,8.64,3.86
758,55,5.791568756,5559.906006,19.24758911,-67.84046173,-26.5291214,639.0906715,237.7760267,644.9791718,296.8930507,649.4045448,352.9935873,643.8628006,239.9648541,638.0574989,302.4009669,585.2603531,343.0791128,33.14,0.67,36.11,2.55,1.95,0.05
808,55,-40.32342911,-38710.49194,-26.75548553,-13.84963989,20.60977936,654.4181442,235.4277635,661.6945839,297.45242,629.3995285,339.857887,661.7767525,235.8471537,666.1303711,301.4675903,653.694191,348.2322693,10.64,26.97,8.49,23.19,2.1,1.36
902,55,-25.33447266,-24321.09375,-0.855331421,-33.14151764,-4.28609848,669.1367912,233.5203427,678.0814362,292.7267969,653.136692,342.3125267,678.8241577,234.9943882,691.9243813,295.3976655,655.9033012,346.3396382,28.65,20.66,21.68,15.79,7.02,3.06
946,55,-32.33379364,-31040.44189,-4.617519379,-1.832942963,32.58304596,679.298687,233.7405789,670.8585548,292.9343033,655.7538986,351.3160264,695.2963257,235.0471258,718.2466507,294.219929,700.8087158,352.5850761,21.85,3.69,9.52,8.27,13.43,5.28
31,56,-36.38814926,-34932.62329,-4.782371521,20.50683975,52.18294144,686.8696404,234.0442425,674.2627144,293.2361162,657.9012108,353.2930827,700.5747414,235.7300591,726.5963173,293.072319,726.6170883,355.5414069,14.31,1.88,0.03,8.7,15.84,6.8
78,56,-48.55951309,-46617.13257,-18.86077881,37.27890015,67.02964783,699.9094391,237.2906381,683.2655525,293.3148766,659.4810104,352.7497101,718.0336189,239.3521839,738.3084869,293.1848752,756.588707,355.067879,2.53,3.2,9.45,12.67,14.44,8.86
177,56,-66.5331459,-63871.82007,-37.99907684,22.11210251,55.06444931,720.6317139,241.2459254,698.3025169,293.462323,663.6182785,348.4162152,738.5944176,243.4608883,760.0391579,294.1513073,766.2934685,356.1175776,10.14,6.02,3.27,19.53,15.27,14.23
215,56,-71.60264969,-68738.5437,-53.38056564,1.529102325,33.97218704,738.5132217,242.2399092,716.7360306,293.5246038,675.5686569,338.4521091,757.9427719,243.9355427,775.4687119,295.5889177,766.413002,357.5628805,15.5,13.83,4.68,27.26,11.84,16.56
324,56,-66.05690002,-63414.62402,-51.96012497,-2.687416077,31.4691925,743.4932327,241.9872451,728.4589005,293.2504714,688.0135345,333.087616,763.059597,243.2838786,779.2855453,296.9630885,766.9092751,358.5403848,16.1,20.36,6.43,29.73,11.87,11.68
364,56,-52.98774719,-50868.2373,-33.72825623,-15.83444595,17.70915985,753.1656075,238.1276482,749.8259354,291.2032163,709.9108887,333.1832743,775.6661224,238.6967379,780.8176804,298.6302209,767.2138023,359.1299772,9.98,26.11,7.19,28.13,4.79,4.96
472,56,-36.39730453,-34941.41235,-15.48780441,-24.08638,8.152370453,761.2615585,236.3854408,761.928978,290.4230797,735.0075531,335.3784585,784.2820358,237.4226671,781.5398026,299.1939354,767.77565,358.993088,5.95,19.01,7.36,18.61,1.37,2.34
512,56,-17.0470047,-16365.12451,2.518444061,-30.01670837,1.674785614,767.7820587,233.7086338,771.6145706,290.1491725,758.1565475,347.0132375,788.8700294,235.1129311,782.5003052,297.4487185,766.746769,358.5451806,4.96,9.77,8.24,7.57,1.44,0.1
621,56,-7.696208954,-7388.360596,21.97597504,-30.34898758,0.7081604,774.6447945,232.7022743,779.0558052,290.9037852,773.343029,348.5172808,793.6172104,234.6567357,782.7010918,296.8210173,770.4178619,357.9132628,0.81,5.63,6.44,3.18,0.38,0.49
660,56,-1.216220856,-1167.572021,25.37366867,-36.07143402,-5.74596405,779.1099358,232.9702753,783.9074135,292.5090873,782.7686119,350.5758655,799.0494347,234.8681849,784.9374962,297.4404466,771.8060875,358.196665,0.3,3.23,6.92,0.62,1.98,0.72
773,56,-8.619804382,-8275.012207,18.81895065,-42.06968307,-12.05354691,785.4174042,233.1009203,788.5350609,293.2109141,782.899189,348.9333558,804.7535133,235.0372446,789.251976,297.8996837,773.030262,357.2446203,0.84,4.93,8.73,3.24,3.56,0.61
813,56,-13.17466736,-12647.68066,14.28886414,-41.88812256,-13.16310883,787.2049141,233.1863111,790.8386421,293.754319,782.2622108,348.5029256,805.5228424,235.2464086,791.7697334,297.9352176,775.0452232,354.7530305,2.37,6.97,9.39,5.02,2.29,0.08
922,56,-16.6775322,-16010.43091,10.13494492,-37.81499863,-16.19407654,789.9213409,232.7361989,789.6635628,291.6170704,782.6517105,348.2842183,810.439682,234.708041,811.1367416,295.57688,782.7292442,343.4638059,18.82,3.84,18.45,3.97,5.02,1.23
960,56,-16.20615005,-15557.90405,9.882946014,-34.9537468,-13.26719284,791.1697197,232.7582949,789.649601,291.1099076,785.2869415,346.3281798,811.5577126,234.7218329,816.1927986,295.6644595,785.4078484,340.9781063,23.36,1.71,20.91,2.53,7.04,1.52
71,57,-15.30435562,-14692.1814,10.09901047,-33.68682861,-5.028991699,793.0905533,232.3983532,790.5888748,289.9952245,786.4708328,345.2076066,812.9827881,234.56016,817.6665115,296.4816749,788.3266068,341.8161464,22.44,1,19.99,2.39,7.57,1.43
109,57,-11.64361954,-11177.87476,12.8755188,-28.98971558,2.378482819,794.5944786,232.6271832,791.8690681,290.8835077,789.2226219,349.0282738,814.5425606,234.6953434,817.9704666,297.4099016,793.4373093,348.7902546,16.79,0.04,15.02,1.45,7.15,1.26
221,57,-13.47742081,-12938.32397,7.727222443,-23.67176056,5.718383789,796.3905144,232.6738536,792.7996445,291.0633659,788.8999557,349.4700658,817.0038414,234.7133517,817.3943138,297.4083567,800.3251076,351.8105721,10.21,0.17,9.99,2.14,5.32,1.67
263,57,-13.89112473,-13335.47974,6.772785187,-22.79085159,6.933345795,796.8317413,232.7704132,793.2916832,291.1572862,788.4615898,349.7662139,817.3604965,234.7635949,817.9359055,297.6904714,800.6316948,353.5942519,10.17,0.7,9.86,2.64,5.55,2
369,57,-14.6559906,-14069.75098,5.987663269,-22.94591904,7.486209869,797.0206261,232.7823222,793.7802315,291.2644029,788.2590866,349.7330296,817.5349617,234.8890901,817.7883911,298.1067073,800.5958176,354.6487141,9.84,1.26,9.69,3.03,5.41,1.82
413,57,-14.8226738,-14229.76685,5.668945313,-22.99970627,7.304878235,797.1528053,232.7872145,794.0958023,291.2895083,788.0885124,349.7379863,817.7313995,234.9110252,817.6153564,298.1747818,800.6825638,354.8165989,9.49,1.63,9.53,3.3,5.2,1.7
520,57,-14.90449905,-14308.31909,5.33946991,-22.97561646,7.26442337,797.1925163,232.8132373,794.3106651,291.3139701,787.8966522,349.7198975,817.8258133,234.9897051,817.4798584,298.2651937,800.7798386,354.9484992,9.23,1.95,9.39,3.53,5.09,1.59
561,57,-14.62348938,-14038.5498,5.170097351,-23.12152863,7.333831787,797.1985817,232.9380727,794.2706108,291.4104009,787.8916168,349.7139752,817.8406334,235.1645744,817.5284958,298.4204292,800.7749176,354.9535203,9.3,1.91,9.45,3.51,5.13,1.59
674,57,-14.37080383,-13795.97168,4.982872009,-23.28826904,7.33795166,797.2078514,233.1233865,794.2175674,291.6011059,787.9076958,349.7043192,817.859745,235.377472,817.6179314,298.6360145,800.772686,354.9185658,9.43,1.85,9.54,3.49,5.18,1.61
713,57,-14.33080673,-13757.57446,4.932060242,-23.37295532,7.299041748,797.2190094,233.1835431,794.2098427,291.7032015,787.9075813,349.7215068,817.8637505,235.430097,817.6568413,298.7057948,800.7542038,354.9240696,9.49,1.84,9.58,3.49,5.2,1.62
820,57,-14.29344177,-13721.7041,4.876441956,-23.46765518,7.252063751,797.2319984,233.2670349,794.2016602,291.8179786,787.904892,349.7463226,817.8717613,235.4977691,817.6923752,298.797977,800.7219315,354.9154758,9.56,1.83,9.64,3.49,5.21,1.63
862,57,-14.3847084,-13809.32007,4.85578537,-23.49666595,7.2356987,797.2377205,233.2937497,794.197197,291.876204,787.8409767,349.7783482,817.8767967,235.5142486,817.7067947,298.8318372,800.7112885,354.9150574,9.59,1.86,9.66,3.52,5.22,1.64
961,57,-14.49337006,-13913.63525,4.827747345,-23.53059769,7.223911285,797.245388,233.3368152,794.1915894,291.9455981,787.7545738,349.8309088,817.8814888,235.5392253,817.7243614,298.8641202,800.6954384,354.9150896,9.62,1.9,9.68,3.57,5.22,1.65
