time(in ms), time(in s), hsL, toL, hsR, toR, hipL.x, hipL.y, kneeL.x, kneeL.y, ankleL.x, ankleL.y, hipR.x, hipR.y, kneeR.x, kneeR.y, ankleR.x, ankleR.y, rk_ang, lk_ang, ra_ang, la_ang, hipR_ang, hipL_ang
397,54,-47.68966197967529,-14.246292114257812,70.28961181640625,99.0106201171875,251.1184787750244,246.65539920330048,233.07021617889404,304.3739354610443,210.75194835662842,359.7326374053955,240.05026817321777,247.68089354038239,274.4908046722412,306.3950550556183,310.24532318115234,363.49395275115967,1.14,2.80,19.42,12.76,14.97,6.86
486,54,-64.29548263549805,-33.65800380706787,57.06510543823242,89.23750877380371,270.64138412475586,246.53914153575897,250.4153537750244,304.7781014442444,215.5019474029541,356.7802333831787,261.52639389038086,248.3890289068222,290.77016830444336,305.94560265541077,320.5399990081787,364.819940328598,0.07,9.64,15.90,20.67,11.97,8.72
553,54,-69.79434013366699,-49.97248649597168,38.817501068115234,73.47132682800293,294.5448303222656,243.5239738225937,293.2584285736084,304.61877822875977,236.41108989715576,344.6556079387665,279.6944046020508,245.19054293632507,296.6605567932129,304.5047414302826,321.50630950927734,365.49769163131714,3.77,37.94,12.93,38.61,6.16,0.01
644,54,-55.34777641296387,-37.37171173095703,18.950929641723633,51.376991271972656,314.43394660949707,242.54254281520844,313.67457389831543,304.5679235458374,271.5427494049072,337.6930868625641,300.38912773132324,243.34137976169586,313.3037853240967,305.95908880233765,322.9549026489258,367.03025221824646,1.54,35.19,5.10,35.58,3.56,1.04
707,54,-28.670482635498047,-7.108154296875,0.49149513244628906,35.14815330505371,329.0870761871338,241.24439656734467,350.03514289855957,297.32988595962524,311.7008113861084,338.04604411125183,317.6305675506592,241.99187994003296,328.0060386657715,301.8596541881561,321.64392471313477,364.20183062553406,8.85,39.77,3.26,27.90,4.02,10.61
799,54,6.270246505737305,40.0839900970459,-20.46006202697754,12.949790954589844,350.9025192260742,241.0739368200302,377.1928596496582,294.40818786621094,363.947811126709,350.23282170295715,336.97717666625977,241.88722550868988,331.9207763671875,302.2410321235657,323.76477241516113,364.4266211986542,1.52,23.10,4.20,7.58,4.02,12.57
874,54,49.820823669433594,81.61176681518555,-42.30099678039551,-7.376890182495117,365.67172050476074,243.7264108657837,397.87121772766113,295.58621406555176,416.2108325958252,355.04541277885437,358.73093605041504,244.1146284341812,343.15747261047363,305.9652364253998,325.6760787963867,365.1026666164398,1.38,9.41,9.42,9.86,9.80,17.89
962,54,60.50331115722656,90.5760669708252,-63.784446716308594,-29.389829635620117,387.06616401672363,246.4576292037964,418.7002658843994,296.24845147132874,446.52125358581543,355.19842743873596,381.34511947631836,247.67780363559723,357.5530815124512,308.0487334728241,329.2222023010254,362.9774236679077,3.68,4.80,16.16,14.89,14.07,17.76
42,55,33.39214324951172,69.41451072692871,-79.29731369018555,-55.575571060180664,415.56349754333496,246.53782188892365,443.8356685638428,300.33954977989197,454.5380687713623,359.82446551322937,407.7140235900879,247.32394516468048,385.3792190551758,309.63218092918396,340.3164768218994,355.16170263290405,17.71,10.69,29.10,5.80,15.14,12.82
128,55,16.311893463134766,50.76962471008301,-71.36618614196777,-52.531442642211914,435.12207984924316,244.7110766172409,452.5610160827637,303.4360206127167,457.0986557006836,363.09274792671204,431.5371894836426,244.30063426494598,432.01626777648926,309.3838942050934,373.0231761932373,346.2560820579529,42.22,7.03,41.98,2.47,3.31,5.94
205,55,-20.24099349975586,10.653162002563477,-30.766725540161133,15.905284881591797,450.66229820251465,241.2801879644394,463.6376667022705,303.0823874473572,433.31048011779785,351.0562491416931,448.2930850982666,240.70075035095215,464.92441177368164,305.5049693584442,440.54569244384766,347.2071933746338,26.42,26.31,18.19,19.56,6.16,4.12
288,55,-19.40852165222168,14.050941467285156,-15.92991828918457,19.9160099029541,477.88164138793945,238.39738726615906,494.37211990356445,296.99714183807373,468.84902000427246,355.3409171104431,467.6406955718994,237.97967076301575,472.5161075592041,298.5449266433716,460.4006767272949,358.492169380188,9.08,22.82,6.47,13.81,0.19,5.71
364,55,-36.49080276489258,-1.6319847106933594,38.21439743041992,69.82378005981445,489.0066719055176,239.70034539699554,485.6150436401367,303.60693097114563,459.2253112792969,360.1287567615509,488.0409049987793,239.7030007839203,518.5900497436523,298.31501841545105,529.771614074707,359.9369251728058,10.51,13.01,5.85,14.70,13.76,1.99
450,55,-51.94058418273926,-20.225887298583984,58.263702392578125,89.26849365234375,502.85350799560547,243.19267809391022,481.34159088134766,303.4011948108673,459.16789054870605,360.55744886398315,508.87224197387695,245.84973871707916,538.2159805297852,298.86154532432556,567.6099014282227,360.17372131347656,2.20,0.95,15.11,12.29,15.76,9.76
513,55,-70.54676055908203,-38.62415313720703,44.4096565246582,76.92655563354492,525.626163482666,243.7407821416855,499.3244934082031,303.0933952331543,465.3754234313965,356.43075227737427,531.7789077758789,246.37151420116425,561.1205291748047,298.90074849128723,577.3775482177734,361.982764005661,9.19,5.70,8.27,19.68,14.80,14.69
614,55,-2.1328353881835938,27.471256256103516,-76.99347496032715,-60.459022521972656,552.6529884338379,242.72214353084564,559.489860534668,302.98550605773926,557.058162689209,358.05922865867615,552.9041290283203,244.62615251541138,537.7108383178711,302.2589921951294,487.551212310791,347.2971546649933,23.63,5.07,32.06,1.41,10.77,1.50
681,55,-58.42781066894531,-34.57185745239258,0.28736114501953125,35.293235778808594,570.2658462524414,238.2524996995926,575.3595542907715,302.6087951660156,522.6579093933105,340.20212173461914,569.9352836608887,239.41126227378845,576.1176681518555,302.67194509506226,576.8653678894043,362.10835576057434,2.74,40.81,0.42,38.25,1.31,0.28
781,55,-39.237327575683594,-16.64285659790039,-15.389041900634766,19.87558364868164,585.9445953369141,234.7929811477661,592.0146560668945,298.4327244758606,559.2580032348633,343.12095522880554,589.5173263549805,236.1698877811432,592.4472427368164,301.81198596954346,577.8197479248047,361.2149226665497,9.32,25.48,7.86,22.40,0.73,0.04
858,55,-13.887920379638672,14.456806182861328,-32.153377532958984,1.6376495361328125,606.8096351623535,234.9381583929062,620.6290054321289,295.276483297348,601.5278434753418,347.96772837638855,607.7186965942383,236.13424122333527,600.0139045715332,301.02840542793274,583.2263374328613,361.92450642585754,4.99,18.87,8.80,11.51,3.75,3.49
948,55,21.624526977539062,53.03821563720703,-58.390960693359375,-24.329681396484375,628.8966178894043,239.32196080684662,652.2228813171387,296.0903835296631,668.1571197509766,348.4585726261139,634.3420600891113,240.48164069652557,617.057991027832,301.6685628890991,583.9334106445312,362.55256175994873,7.99,3.30,17.00,9.72,6.41,11.62
30,56,39.586830139160156,68.88599395751953,-77.41275787353516,-43.39731216430664,649.7698974609375,241.3021069765091,670.1271629333496,298.34388971328735,690.1752662658691,352.8549599647522,653.3112716674805,242.53781139850616,627.4778366088867,304.3811774253845,586.5154838562012,360.46278834342957,9.11,0.34,22.32,11.71,10.55,9.20
101,56,21.414642333984375,50.612754821777344,-84.15864944458008,-63.42447280883789,671.4273834228516,241.0184794664383,679.1950607299805,298.90255093574524,696.3364791870117,356.20776414871216,675.41748046875,242.44873523712158,656.9686317443848,306.7618203163147,601.336784362793,353.0388414859772,24.90,5.23,34.06,9.57,7.58,0.81
188,56,4.1558074951171875,34.94253158569336,-67.23249435424805,-52.21647262573242,685.9149742126465,238.75689446926117,696.2005233764648,298.8052189350128,695.0887870788574,356.12449765205383,692.2333717346191,238.67692708969116,690.8026885986328,303.55652689933777,635.2483749389648,340.5479335784912,39.48,6.13,40.19,0.61,1.70,2.92
267,56,-7.14752197265625,19.977264404296875,-48.539772033691406,-31.389713287353516,699.2778968811035,237.180415391922,710.5923271179199,297.3904609680176,696.6239547729492,354.4008135795593,712.2008514404297,237.32023358345032,715.488338470459,293.9038574695587,677.7702713012695,339.1559636592865,26.99,13.88,25.12,7.83,3.25,3.36
357,56,-11.686363220214844,14.560604095458984,-30.120849609375,-9.022407531738281,703.9779853820801,234.98819231987,702.9350852966309,295.9674310684204,698.5865592956543,354.22507524490356,720.2025032043457,236.26306772232056,738.3091163635254,294.88078236579895,699.2114067077637,341.0005724430084,35.35,1.85,25.49,2.39,11.59,2.71
437,56,-29.155254364013672,-0.36930084228515625,15.188026428222656,47.390785217285156,723.5971641540527,237.82680094242096,715.0897407531738,295.75557947158813,700.2389717102051,356.11947655677795,745.6555938720703,239.3102127313614,768.0453872680664,292.7949357032776,765.853385925293,353.8291811943054,14.41,3.16,1.14,7.86,14.21,5.69
524,56,-41.0211181640625,-15.070381164550781,35.88237762451172,66.295166015625,737.135181427002,241.8478775024414,721.3248825073242,295.8162832260132,701.9027137756348,356.3428509235382,760.6074714660645,244.51139152050018,779.1305923461914,293.62624883651733,797.0760726928711,354.0791416168213,2.50,0.87,9.50,10.22,14.02,9.03
601,56,-58.45956802368164,-34.57963943481445,26.458282470703125,56.74478530883789,755.7996940612793,245.00176906585693,735.6595802307129,296.05851888656616,704.9549674987793,354.9962639808655,779.5799446105957,247.90262639522552,795.6124877929688,295.89497923851013,808.7178611755371,356.777400970459,3.74,3.82,6.92,16.32,12.94,13.41
691,56,-70.1839828491211,-51.60478591918945,10.867938995361328,41.25446319580078,776.7090225219727,244.15511906147003,756.320686340332,296.1581361293793,715.594425201416,344.90344405174255,797.1404457092285,246.8762630224228,809.0907096862793,297.9983675479889,812.0258903503418,358.93608570098877,5.94,12.74,1.57,25.17,8.86,15.07
764,56,-60.90757369995117,-47.13918685913086,-6.958179473876953,24.814910888671875,789.2440795898438,240.50581276416779,782.3630905151367,294.8271918296814,738.1884956359863,335.90548038482666,812.3190879821777,242.37647652626038,813.5077285766602,299.108190536499,810.615234375,359.7479581832886,2.21,27.09,1.52,31.17,1.92,6.48
857,56,-43.63655090332031,-23.529911041259766,-14.94598388671875,17.563304901123047,797.9300308227539,237.22187161445618,802.6901435852051,293.9322781562805,764.6874046325684,335.22090554237366,821.6376113891602,239.05713021755219,819.7505378723145,300.4722547531128,812.3265838623047,360.0707244873047,3.02,30.08,3.99,27.37,3.25,1.46
936,56,-26.977615356445312,-7.2855377197265625,-24.950695037841797,6.156063079833984,807.9885292053223,235.14387845993042,817.500114440918,290.60338854789734,790.1487922668457,337.6569414138794,830.8604621887207,236.0499608516693,826.5915298461914,297.06637501716614,811.9449806213379,359.5386493206024,5.26,23.62,7.50,18.10,2.80,3.89
19,57,-8.285579681396484,16.599712371826172,-32.97466278076172,-2.2008132934570312,815.5342483520508,234.35147881507874,824.6232032775879,289.71623182296753,813.6081504821777,346.1951208114624,837.8661918640137,236.26514375209808,827.4688339233398,297.74882555007935,812.0348167419434,358.3453667163849,2.72,11.54,8.14,6.25,0.68,4.00
107,57,-0.3701019287109375,25.793209075927734,-36.31868362426758,-6.822338104248047,821.1639404296875,233.39885473251343,826.5118217468262,289.8154628276825,827.687873840332,349.4043731689453,844.3437767028809,234.83529031276703,830.9259796142578,295.87376832962036,818.0300903320312,357.2743606567383,0.31,2.42,6.72,0.65,0.19,2.64
184,57,-5.188579559326172,24.96471405029297,-43.90153884887695,-14.07754898071289,829.2784881591797,233.58648598194122,831.753044128418,291.3241732120514,832.038745880127,350.69366812705994,850.0751495361328,234.88411724567413,833.0215072631836,295.8302843570709,814.7719573974609,357.8298354148865,0.46,1.23,9.39,0.17,2.63,1.04
268,57,-7.122058868408203,17.539958953857422,-49.24186706542969,-19.27997589111328,833.7758445739746,233.71648728847504,834.1240882873535,292.64594435691833,832.8622627258301,351.0995399951935,854.6768188476562,235.01384496688843,837.0248794555664,296.1975646018982,816.9225883483887,357.1882939338684,1.29,0.89,10.49,0.68,2.66,0.11
350,57,-8.180122375488281,13.820114135742188,-52.46257781982422,-21.841678619384766,837.7905464172363,233.91570568084717,838.4438896179199,293.4146225452423,832.2211647033691,349.98067259788513,858.7581253051758,236.07004523277283,842.1544647216797,298.11259746551514,819.7109413146973,355.1463496685028,3.92,3.89,12.47,3.53,2.26,0.03
