time(in ms), time(in s), hsL, toL, hsR, toR, hipL.x, hipL.y, kneeL.x, kneeL.y, ankleL.x, ankleL.y, hipR.x, hipR.y, kneeR.x, kneeR.y, ankleR.x, ankleR.y, rk_ang, lk_ang, ra_ang, la_ang, hipR_ang, hipL_ang
802,28,-10.342726707458496,20.90277671813965,8.022966384887695,34.46565628051758,172.07284927368164,203.75248968601227,169.27748680114746,270.33464312553406,167.51482486724854,330.4221546649933,146.95740222930908,203.86329174041748,155.37702083587646,273.57186555862427,159.30325984954834,335.45493364334106,1.84,0.41,2.06,0.93,4.20,3.04
878,28,-8.76408576965332,22.081189155578613,7.472491264343262,34.67860221862793,171.12399101257324,202.85577356815338,169.17001247406006,270.95333218574524,167.79913902282715,331.38797521591187,145.94617366790771,202.38258361816406,154.92379188537598,271.876505613327,158.2386875152588,335.61428904533386,2.48,0.19,1.69,0.71,3.91,1.86
947,28,-8.639488220214844,21.931657791137695,7.295622825622559,33.347511291503906,171.11507892608643,202.84568309783936,169.15955543518066,270.87576270103455,167.79044151306152,331.2289094924927,145.95900535583496,202.39151537418365,154.87459659576416,271.84306383132935,158.03757190704346,335.45918226242065,2.53,0.20,1.62,0.71,3.96,1.87
10,29,-9.131026268005371,21.273722648620605,6.7354631423950195,35.550642013549805,171.59767627716064,203.28470706939697,169.2735242843628,270.7255160808563,167.71830081939697,330.69406628608704,147.3502779006958,203.09170067310333,156.06757164001465,272.13406205177307,159.01134967803955,335.50440430641174,2.57,0.27,1.51,0.82,4.34,2.02
78,29,-10.200448036193848,20.20923614501953,5.5843305587768555,35.8399772644043,172.67206192016602,203.30063939094543,169.93822574615479,270.26132225990295,167.71428108215332,330.47706484794617,148.97412300109863,203.57506155967712,157.69324779510498,272.23750948905945,159.54899311065674,335.78259229660034,3.14,0.13,0.96,1.17,4.47,2.59
141,29,-10.54497241973877,19.878573417663574,5.227017402648926,35.77953815460205,173.02305221557617,203.30754339694977,170.20814895629883,269.9519294500351,167.7101469039917,330.2808880805969,149.48281288146973,203.75731766223907,158.28287601470947,272.2616171836853,159.8374843597412,335.8433926105499,3.34,0.03,0.80,1.32,4.43,2.72
223,29,-12.158975601196289,18.25140953063965,3.5048961639404297,34.06758785247803,174.53896522521973,203.943532705307,174.42256450653076,270.10682702064514,167.71907329559326,330.2140688896179,151.10026359558105,204.35799837112427,159.45722579956055,272.29270935058594,159.8150110244751,335.9848201274872,3.78,3.53,0.20,3.57,4.27,1.37
287,29,-16.232943534851074,15.680408477783203,-0.43770790100097656,27.544026374816895,180.33094882965088,205.4608690738678,191.00515365600586,270.01763820648193,171.12250328063965,329.52508449554443,153.71107578277588,205.6353521347046,159.83659744262695,274.21411514282227,159.0118932723999,335.76740026474,3.31,15.96,0.42,10.63,4.62,4.32
357,29,-15.593032836914062,15.627164840698242,-3.0281782150268555,20.17664909362793,182.6720952987671,207.0493859052658,199.4487476348877,269.2673063278198,175.2504587173462,326.4879333972931,155.13742446899414,207.54592716693878,159.84113216400146,275.9270167350769,157.00036525726318,335.7737410068512,3.75,22.01,1.52,13.37,4.74,7.80
423,29,4.922146797180176,35.988078117370605,-5.611782073974609,20.585660934448242,185.67964553833008,207.36016273498535,209.88059520721436,265.9353268146515,197.0302391052246,325.6730031967163,157.75457382202148,208.69556486606598,161.87171459197998,276.37382984161377,157.53858089447021,336.1731433868408,4.29,19.98,2.32,6.88,3.38,12.83
495,29,27.36185073852539,60.80399036407471,-11.547460556030273,19.952874183654785,191.45188808441162,207.57565140724182,220.20413875579834,265.64072370529175,223.73097896575928,328.15290927886963,164.47584629058838,208.98954033851624,163.66952419281006,277.80677318573,159.0122365951538,338.493629693985,2.09,13.75,2.45,1.84,5.00,15.60
578,29,45.27787685394287,76.1929178237915,-22.410507202148438,10.571794509887695,200.1952886581421,209.1200888156891,228.67544174194336,265.3025883436203,247.11504936218262,327.5474166870117,175.46666622161865,211.30091786384583,166.64443016052246,277.96831727027893,159.52609062194824,338.764511346817,0.49,6.45,3.75,9.48,8.77,15.04
644,29,52.1297550201416,81.92876815795898,-26.39561176300049,5.458030700683594,204.01845932006836,210.59886574745178,233.80813121795654,265.3984397649765,257.6726245880127,326.8557929992676,180.1206350326538,212.80780971050262,168.7378692626953,278.1366205215454,160.38079261779785,338.67387413978577,1.16,4.68,4.42,12.34,9.33,16.13
750,29,53.40836048126221,83.83994579315186,-35.846357345581055,-3.387751579284668,212.5995111465454,214.26737129688263,247.21858978271484,265.531804561615,267.28440284729004,326.8726587295532,189.57909107208252,215.54609298706055,174.2250108718872,279.1539394855499,161.45328998565674,338.6783802509308,0.85,10.37,6.87,10.45,10.36,20.71
817,29,40.87672233581543,74.35907363891602,-47.24836349487305,-15.283970832824707,227.92940139770508,215.96047818660736,261.0600757598877,266.72442734241486,273.1861209869385,329.7444999217987,201.33788108825684,216.9011288881302,183.26871871948242,279.9521005153656,163.47198486328125,336.4844512939453,1.99,13.98,11.13,6.20,11.18,20.45
933,29,26.14368438720703,59.83059883117676,-60.576796531677246,-29.166812896728516,243.6210536956787,215.51678717136383,272.2535705566406,266.7201465368271,275.7268810272217,332.43606448173523,218.0408477783203,216.0973995923996,203.53750705718994,279.92361545562744,169.43321228027344,329.84678864479065,13.74,15.76,21.01,1.72,9.78,16.94
999,29,5.693521499633789,40.159263610839844,-59.8386812210083,-41.896677017211914,264.89078521728516,213.60880315303802,278.7403964996338,270.79214215278625,277.19040870666504,335.02302289009094,246.96550369262695,212.47290909290314,248.40185165405273,280.6897830963135,198.77994060516357,321.14638924598694,35.28,8.54,34.60,0.76,3.45,6.03
69,30,-4.923677444458008,29.886817932128906,-40.55063724517822,-15.943336486816406,276.2637233734131,204.4216150045395,282.7254009246826,270.309956073761,277.3041343688965,334.33600187301636,262.001953125,204.23453092575073,278.34065437316895,271.4497125148773,236.29056930541992,316.6976022720337,35.38,5.88,27.59,2.71,2.57,0.93
131,30,-18.9418888092041,15.039310455322266,-9.892072677612305,22.452192306518555,288.3152675628662,204.3897020816803,291.7141056060791,270.23003697395325,277.8289318084717,328.448349237442,275.0884437561035,204.44206953048706,294.4490146636963,268.76489102840424,275.7081127166748,325.80702781677246,20.08,9.30,10.46,7.62,3.76,1.64
211,30,-30.251598358154297,4.796504974365234,30.040454864501953,62.678232192993164,298.7208366394043,204.59268629550934,286.6046619415283,273.41434478759766,277.1093273162842,332.34761595726013,290.62222480773926,204.59828674793243,316.9046974182129,269.40966725349426,324.6013927459717,331.5430819988251,8.86,0.48,4.00,5.16,6.59,5.07
263,30,-35.72138786315918,0.5221080780029297,45.95463752746582,79.62058067321777,304.95240211486816,205.02945721149445,287.0951557159424,273.03428649902344,276.9619560241699,333.9905118942261,295.458927154541,205.19331872463226,326.577844619751,269.9773567914963,345.6031322479248,337.1029472351074,6.06,3.06,9.08,5.32,9.88,7.07
344,30,-48.87202262878418,-13.359174728393555,64.18519020080566,95.59521675109863,318.95971298217773,207.17145323753357,294.682674407959,272.6136088371277,278.0551815032959,334.50098991394043,310.41855812072754,209.68140542507172,344.0270805358887,272.90892004966736,375.12548446655273,336.883145570755,1.35,3.19,15.31,8.58,11.27,10.59
395,30,-65.61761856079102,-29.98821258544922,54.58743095397949,89.65192794799805,335.5803966522217,209.17461276054382,306.3174247741699,272.63465881347656,280.11274337768555,333.13921093940735,326.98259353637695,211.88315570354462,361.43463134765625,273.14706802368164,384.55315589904785,337.8643834590912,6.19,0.85,11.38,13.67,12.05,13.62
476,30,-73.74066352844238,-40.07580757141113,47.17761039733887,83.38090896606445,346.24199867248535,209.54495072364807,316.9419765472412,273.3610761165619,282.32934951782227,329.4514739513397,336.0227394104004,211.7186826467514,372.54298210144043,273.2780992984772,387.55176544189453,339.7383141517639,11.21,4.66,7.26,19.13,12.93,14.60
525,30,-78.09196472167969,-55.23805618286133,30.89160919189453,68.72666358947754,363.4423542022705,209.19439136981964,348.1816291809082,274.87091302871704,298.86820793151855,317.25507259368896,353.64787101745605,211.09646916389465,383.6466121673584,273.942106962204,390.1545810699463,341.9120943546295,11.95,25.76,3.10,33.20,9.26,8.08
619,30,-63.75134468078613,-32.711448669433594,13.794708251953125,48.344221115112305,381.0436820983887,209.2196899652481,385.34894943237305,275.10265588760376,328.5768699645996,310.914169549942,369.7151756286621,210.3460568189621,391.01529121398926,274.7533679008484,390.0783634185791,341.60892963409424,10.99,43.83,0.43,41.71,5.90,0.47
672,30,-52.46884346008301,-34.69316482543945,5.666770935058594,41.70058250427246,387.0535182952881,207.0846140384674,393.7880229949951,274.46040630340576,346.550931930542,310.23268461227417,377.9849338531494,208.30762088298798,396.7781066894531,275.0390553474426,391.008939743042,341.80517077445984,11.78,39.82,2.76,36.60,4.42,0.75
767,30,-23.97571563720703,-2.248678207397461,-3.3081436157226562,29.92532730102539,399.51215744018555,205.5744230747223,422.1250534057617,266.8646478652954,385.31126976013184,311.23960733413696,387.3423099517822,205.79441785812378,399.7701930999756,273.29927802085876,391.8366050720215,338.4450924396515,9.83,36.74,3.90,25.01,4.56,9.87
823,30,12.139034271240234,46.49711608886719,-17.367496490478516,17.023487091064453,415.6721019744873,205.63572227954865,445.8197593688965,261.5630793571472,434.05463218688965,326.52929306030273,400.63319206237793,205.51849901676178,399.95638847351074,273.7532043457031,389.5356845855713,339.3908929824829,4.78,22.68,5.08,5.80,1.09,14.88
901,30,0.8169364929199219,32.58350372314453,9.630975723266602,39.158992767333984,424.2971992492676,207.38174378871918,435.1237964630127,272.097305059433,431.5857124328613,341.1587369441986,418.8945007324219,206.1071902513504,428.6075019836426,270.9714210033417,432.50332832336426,335.1098620891571,2.86,7.03,1.97,1.63,4.17,5.07
957,30,57.230472564697266,90.13813018798828,-45.02881050109863,-7.705793380737305,441.6054153442383,208.54393422603607,471.78783416748047,269.2418146133423,498.81385803222656,336.2642312049866,434.983491897583,207.4066400527954,417.74508476257324,274.96975779533386,400.6420040130615,337.5665295124054,0.57,2.85,8.72,12.80,7.85,15.36
34,31,-62.62922286987305,-25.780134201049805,44.07528877258301,79.02680397033691,456.08734130859375,212.31022238731384,441.4573287963867,277.8124701976776,407.0126724243164,335.33548951148987,459.9191379547119,211.19101703166962,492.6148223876953,270.7601487636566,507.10527420043945,337.5221121311188,10.20,11.45,6.98,18.60,15.59,6.31
92,31,-75.10233879089355,-42.3076057434082,37.65981674194336,72.98572540283203,466.258020401001,212.43080914020538,443.2419490814209,279.6457815170288,402.473087310791,334.64351177215576,467.7970504760742,211.08336925506592,503.2016944885254,268.2386738061905,510.16387939453125,337.1854090690613,15.96,11.73,3.27,22.62,17.89,9.80
167,31,-52.75228500366211,-26.521682739257812,-6.311073303222656,29.167041778564453,489.60765838623047,212.84432530403137,490.35661697387695,278.2595729827881,448.2409858703613,334.90145444869995,488.3335304260254,211.55401647090912,496.86058044433594,274.9361550807953,489.9557876586914,336.392365694046,7.94,23.07,3.60,22.69,2.42,0.60
224,31,0.3622627258300781,16.721935272216797,-61.570701599121094,-19.28807258605957,499.3509292602539,209.1687548160553,504.8405456542969,276.7626750469208,505.1869583129883,335.0483536720276,494.89877700805664,209.03490722179413,500.6813049316406,277.0781993865967,445.04167556762695,323.9839839935303,36.45,2.42,33.69,0.20,1.44,0.67
299,31,-48.16472053527832,-22.85053253173828,-17.244930267333984,26.906490325927734,514.3123054504395,206.11963033676147,518.199520111084,274.45651173591614,480.7961082458496,325.7816970348358,509.6166801452637,206.1071902513504,522.7849960327148,276.268869638443,505.5702781677246,326.7709493637085,16.88,24.12,10.83,22.28,5.08,0.28
358,31,-24.450531005859375,4.726924896240234,-20.148582458496094,12.602462768554688,531.3918685913086,206.12386286258698,543.197135925293,273.129301071167,516.9078826904297,330.5435621738434,523.2722854614258,205.46317040920258,523.597526550293,275.7019364833832,513.9614868164062,333.4863746166229,5.51,20.10,5.34,14.43,1.45,4.75
442,31,-18.64299774169922,13.775711059570312,-18.80046844482422,6.109142303466797,537.4354362487793,206.43333613872528,544.2359733581543,273.28537344932556,527.9675674438477,332.22241044044495,533.4497451782227,205.7042795419693,527.6870727539062,274.5155096054077,521.5705490112305,333.5661005973816,0.64,12.10,3.32,8.81,5.17,3.29
494,31,-42.22320556640625,-9.413509368896484,30.59835433959961,62.31147766113281,548.4305191040039,206.55142843723297,529.5946884155273,272.302268743515,514.4891738891602,334.5392918586731,546.9503402709961,205.8228224515915,572.6827812194824,274.241087436676,581.9466590881348,336.1355173587799,7.13,1.38,4.83,7.76,10.18,7.93
572,31,-49.764404296875,-17.840137481689453,44.79698181152344,70.48582077026367,555.8284378051758,207.38634645938873,531.123218536377,272.3904275894165,514.7650337219238,335.6194067001343,554.9866104125977,207.2202479839325,582.1535110473633,274.1956400871277,599.8806953430176,335.8900308609009,3.67,3.79,9.20,8.26,11.06,9.92
635,31,-71.93876266479492,-40.87005615234375,38.274993896484375,70.30294418334961,578.452033996582,212.4939912557602,547.0888137817383,273.85687708854675,516.5277099609375,334.8472201824188,578.0331802368164,212.2422444820404,609.162483215332,272.81413078308105,620.1021766662598,335.7833003997803,10.54,0.30,5.60,15.73,15.21,13.06
718,31,-81.68031692504883,-50.48051834106445,27.86670684814453,58.88254165649414,590.8967971801758,212.56364285945892,556.3909149169922,274.52725768089294,518.3947563171387,331.06157183647156,591.1535453796387,212.3154205083847,619.3839454650879,272.42950201034546,623.3913803100586,336.489440202713,12.78,3.32,2.03,20.69,11.73,15.60
777,31,-18.745479583740234,11.460227966308594,-53.60801696777344,-29.09231185913086,610.6926155090332,212.21047639846802,619.7333335876465,275.9386682510376,600.8529281616211,331.1376929283142,610.0130653381348,212.01550662517548,598.1270027160645,275.44901490211487,567.8207588195801,332.33776688575745,10.66,15.45,16.67,10.88,8.77,3.07
857,31,-7.894248962402344,28.230056762695312,-72.24895477294922,-55.74491500854492,623.1564903259277,206.67769610881805,630.7019233703613,273.95456314086914,623.7681770324707,336.2513244152069,627.3287773132324,207.7285534143448,627.1167755126953,275.3023087978363,565.5857276916504,313.19477677345276,42.31,7.19,42.40,3.56,1.50,1.09
909,31,-41.995296478271484,-17.241497039794922,-23.747291564941406,11.719837188720703,633.2690048217773,203.88315081596375,640.2446365356445,267.2215801477432,604.1229057312012,317.58817076683044,634.4230842590332,205.19692361354828,643.1595039367676,272.33516335487366,620.1317024230957,329.30640935897827,17.00,25.51,12.79,21.96,5.35,2.62
1,32,-31.100692749023438,-9.897193908691406,-25.67413330078125,9.116878509521484,637.5377082824707,203.32024097442627,647.2789764404297,263.69690001010895,617.4995040893555,319.4856297969818,640.609130859375,203.55743944644928,644.4517707824707,270.98049759864807,623.5407257080078,333.3442711830139,12.52,21.90,10.66,16.71,3.57,4.37
53,32,-30.554351806640625,3.1525611877441406,-13.159561157226562,26.85962677001953,645.992603302002,202.69937932491302,642.3690032958984,264.82629239559174,625.3847122192383,332.84605622291565,654.9143600463867,203.91339004039764,666.4795303344727,265.4179447889328,654.2116928100586,330.1739966869354,12.12,6.12,6.06,7.98,8.71,3.07
150,32,-41.17595672607422,-5.412139892578125,25.60129165649414,51.236629486083984,658.9302635192871,207.53512859344482,652.5134468078613,273.89846205711365,624.9985885620117,337.0798373222351,670.6007766723633,208.0987948179245,686.2405586242676,264.2335456609726,696.2248992919922,325.5606722831726,3.67,10.65,5.25,13.75,11.92,5.76
191,32,20.137252807617188,63.36536407470703,-55.68763732910156,-9.88821029663086,671.5705490112305,207.7252221107483,686.4995384216309,270.4855978488922,710.8077049255371,330.3178060054779,682.2232246398926,209.25292253494263,669.715461730957,271.33915185928345,635.7558631896973,333.01294326782227,10.74,5.25,17.19,12.89,2.66,5.83
302,32,34.98064041137695,63.74977111816406,-71.30367279052734,-29.58080291748047,679.5586395263672,208.47370326519012,697.7145767211914,268.09784173965454,718.5867691040039,329.64269399642944,689.7809600830078,210.97660660743713,673.5405349731445,274.78561878204346,628.0969047546387,333.75709533691406,15.29,1.08,23.41,10.82,4.01,7.31
342,32,-63.39225769042969,-27.140522003173828,-8.433837890625,34.68240737915039,695.035228729248,210.51970303058624,681.7575645446777,271.5391266345978,658.2233047485352,329.5074141025543,704.6089553833008,211.2846475839615,711.4556694030762,274.56156849861145,703.3893585205078,336.0518968105316,7.70,5.89,4.20,12.86,6.42,10.72
453,32,5.599651336669922,35.95407485961914,-38.57511520385742,-50.02143859863281,712.196044921875,205.31382501125336,723.632755279541,268.3278787136078,724.8982429504395,329.73854541778564,720.6352615356445,206.13026797771454,718.7788581848145,274.4579601287842,667.3044204711914,322.89942741394043,29.99,5.17,30.87,0.68,4.61,3.74
493,32,4.770870208740234,36.85260772705078,-66.04768753051758,-52.71514892578125,712.9522705078125,204.56653475761414,731.1415672302246,268.34183156490326,724.2749977111816,330.0470530986786,728.1964302062988,205.82513988018036,728.7360763549805,274.370573759079,671.9426536560059,318.07270646095276,36.42,12.70,36.16,3.56,6.38,8.88
603,32,-10.467338562011719,20.777664184570312,-52.54188537597656,-31.850337982177734,728.5746574401855,204.86258625984192,739.0552139282227,268.67172718048096,724.1786956787109,327.70146131515503,742.0310211181641,205.584819316864,744.858455657959,269.3348014354706,703.2257652282715,319.2957293987274,26.54,13.35,25.11,8.05,5.64,4.96
643,32,-16.426105499267578,14.783878326416016,-31.396007537841797,0.6050491333007812,735.7000350952148,204.97234225273132,737.3598861694336,268.57132136821747,727.9241180419922,328.62804651260376,753.2144737243652,205.7192301750183,771.7206001281738,269.41525161266327,733.6495399475098,324.0816378593445,30.67,5.89,21.38,5.04,12.80,1.29
