time(in ms), time(in s), hsL, toL, hsR, toR, hipL.x, hipL.y, kneeL.x, kneeL.y, ankleL.x, ankleL.y, hipR.x, hipR.y, kneeR.x, kneeR.y, ankleR.x, ankleR.y, rk_ang, lk_ang, ra_ang, la_ang, hipR_ang, hipL_ang
390,29,59.32494879,89.12633657,-30.1320219,0.594284534,109.8322034,242.1483707,141.2859106,290.4999411,169.557066,341.8202662,85.45733929,244.2859572,77.22415209,299.8736179,61.48896217,350.6715238,5.12,2.88,9.87,17.24,7.43,21.64
473,29,44.22883987,77.73113251,-47.29383588,-17.02787161,127.7202415,242.3285991,155.4910612,291.6504478,175.6600428,345.6943309,103.414185,244.3543535,91.19450569,299.779923,64.97883797,347.6407135,10.06,5.72,17.11,11.88,10.31,18.09
523,29,35.96446037,69.82707024,-54.54336762,-26.04399204,136.72328,242.6325685,163.1025839,294.9402308,177.4875355,347.499994,113.5390162,244.6632153,102.431159,300.3710604,68.03723574,345.0315142,17.02,7.09,23.41,8.77,10.36,15.8
609,29,20.05906105,54.66695309,-57.16959715,-34.61931467,152.0776892,242.1951216,169.9510145,294.3404353,177.4140072,348.2273126,130.2956915,243.8665509,130.5235004,300.8824718,83.32839489,337.6244652,35.98,6.46,35.84,4.47,4.65,9.92
660,29,7.279558182,37.71974087,-41.13328457,-18.54041576,164.4222021,238.9641273,172.0180321,294.3244708,176.7400503,348.932519,144.7552729,239.5921504,159.6143246,298.3141494,115.2018857,334.0625131,43.05,1.63,34.94,2.8,2.21,4.3
744,29,-3.754506111,31.29571438,-6.536693573,15.6161356,173.3617973,235.8482802,181.28613,292.6808023,172.9824257,348.8285244,155.5726004,237.4533248,180.1887846,293.4641254,157.7343893,340.9641695,28.78,9.24,14.88,4.73,9.01,7.13
795,29,-9.788002968,22.86824226,5.290188789,36.40332699,179.9847364,233.9849228,185.5071545,291.4483166,177.2062254,346.0653126,164.2197847,236.7041838,189.0037537,290.8392835,176.9153452,346.8936968,21.36,7.98,6.9,4.87,8.75,5.79
879,29,-21.72615051,12.2585535,48.25963497,76.30607128,191.1532116,234.0445322,183.6293936,292.1201777,176.4156103,347.3294699,175.3915644,236.2791932,211.9706726,290.0295675,227.0325565,350.5411685,12.98,0.04,7.99,4.19,16.63,0.46
932,29,-33.19633484,1.775536537,71.98712826,96.59553051,204.2972231,238.4656709,188.313961,296.9861341,178.1272173,348.9069307,192.9786444,238.4204489,228.4837532,294.8749566,264.2808723,350.6727791,0.36,2.44,19.86,6.28,15.18,5.05
15,30,-38.79379749,-4.27672863,72.77266502,99.50222969,209.9562979,242.1294934,192.1905327,299.2014027,178.6676931,348.8797653,202.0454979,241.8778431,239.4182825,297.5684845,274.3161392,350.3639817,0.28,1.23,20.41,8.69,16.83,5.2
70,30,-55.81702709,-22.54360199,61.2912941,95.79136848,227.9970503,243.0161673,205.1459026,298.4257722,181.0618544,347.4565423,218.6003208,243.7356484,258.3130932,297.2926784,283.705616,353.0393565,8.27,2.39,14.39,15.43,18.6,9.19
154,30,-65.06990433,-40.85494995,42.03552246,76.67212486,251.1638832,239.9381715,235.6360388,297.877121,196.6078949,338.2224584,238.6067677,240.4460907,273.8899326,294.9167669,286.3372135,353.6051309,13.22,19.98,6.82,28.54,15.16,6.61
208,30,-55.00957489,-34.08093452,25.47200203,60.64976692,266.8938732,237.9900831,268.214407,297.6424813,223.1726217,329.3048644,253.7008381,238.1520295,281.9664001,293.4791565,285.3599453,353.6857581,14.22,39.38,1.84,38.66,12.33,1.78
289,30,-44.30826187,-22.11748123,18.42247009,52.05545425,275.062809,234.2562228,282.2149944,292.0631111,242.5708294,327.7211916,260.4089928,235.2764547,281.7162609,292.4467742,285.3480148,353.3689463,9.92,36,1.94,32.01,9.21,4.25
358,30,-19.17612076,7.972555161,2.732076645,36.79026604,288.9544773,234.4391227,307.5857162,285.8832049,279.3405819,328.5575259,275.0763416,235.2332604,293.569994,287.3080695,284.2078686,349.1450787,16.16,31.94,4.85,20.41,10.06,10.98
425,30,-13.08643341,19.6139431,16.84112549,57.21922874,293.6238384,234.3980044,294.533186,287.9508018,287.6731396,349.4267428,294.4261265,233.8880414,325.3546429,284.3540561,324.9125004,343.1674004,19.26,4.14,0.22,3.57,18,0.82
490,30,-25.14567375,9.743585587,46.62108421,77.08170891,304.4075203,234.0753347,308.8456535,290.8161736,286.432457,351.0730827,300.1229668,233.9430159,337.2912884,283.0873561,351.2037563,344.1238546,15.74,14.34,7.32,11.8,22.5,3.76
562,30,49.26366806,93.82856369,-33.9810276,5.262622833,319.41679,237.3583585,345.5429649,290.8664167,380.32897,341.6203558,316.7649364,237.8577965,315.0835991,293.4919345,290.5408001,350.9289837,12.54,5.73,13.49,21.1,0.39,16.12
632,30,-38.70117188,-4.48925972,58.05933952,88.64873886,334.5796108,242.006557,318.7524605,301.6157126,309.2657661,347.2886252,338.9962578,242.8723902,372.2299862,291.4436817,398.3268356,348.7612224,6.69,1.83,14.38,6.65,20.76,6.81
708,30,36.33976936,70.06104469,-68.46064568,-38.41032028,364.0552998,241.7260838,393.6484909,293.8034034,404.9103642,350.0453353,358.9402771,242.460081,347.6988602,300.8342564,303.4680748,346.5765631,22.36,11.3,28.53,6.45,7.14,16.71
765,30,-49.07649994,-39.66897011,21.2825489,57.04436302,377.6243591,241.626547,379.9326038,299.979254,344.5013809,338.2053673,379.8413086,241.9481385,403.3843803,298.440932,407.1261692,350.3271282,10.87,28.81,2.34,27.54,11.11,2.07
840,30,-59.35083389,-48.0602932,19.01750565,53.69353294,393.1059551,237.7861494,398.9647865,298.8261402,343.7030125,336.1783254,384.3467331,238.3201236,402.0372105,298.9523113,408.5825443,352.6028752,5.39,42.86,3.95,39.77,8.32,2.06
906,30,-32.5020504,-14.02453423,1.909160614,35.65515518,410.3672218,234.6860093,422.6082802,293.3794427,387.333498,337.414062,402.2365379,235.1689357,416.4785099,298.6255217,407.1762943,352.3260713,12.76,30.95,5.54,24.25,5.95,4.45
973,30,-21.69284821,5.431623459,9.403438568,40.61236382,420.8729839,237.0328242,416.747961,294.2287159,406.6683483,348.5553896,421.8401527,237.1975869,448.6224461,292.7530932,438.2870007,352.1253562,20.76,3.63,5.58,5.95,13.2,0.92
43,31,-25.70531845,8.30283165,31.27009392,64.50573921,427.1197414,238.4228629,419.2446899,295.8865786,408.319788,352.0418322,427.5914669,238.3039176,461.0373116,292.0529079,463.8349915,354.4035494,17.85,1.84,1.46,6.23,18.51,2.01
111,31,-35.26285172,-0.687732697,58.98994446,88.40938568,438.5709858,242.0276874,423.5925865,297.0669866,409.806776,352.4917352,446.9123268,242.2677183,477.4279976,298.2093501,506.6159821,353.9628196,0.65,0.74,16.43,7.95,16.97,5.69
180,31,-53.70961189,-22.94657707,57.66231537,88.34638596,457.7955723,245.8275783,434.7471714,297.3533499,412.0521927,351.3324738,467.3058128,248.0473691,497.4953842,299.170922,524.1460419,353.876785,3.05,0.82,15.35,13.29,18.33,11.21
243,31,-64.45821762,-33.51636887,50.23366928,82.48231888,470.6541824,246.8361908,443.2601452,297.7384937,415.0634193,350.6823385,477.5494766,247.608313,507.6962471,298.785553,530.2621078,353.7132132,5.32,0.17,13.03,16.66,17.73,13.49
320,31,-76.25229836,-50.46647072,32.69233704,66.87795639,494.8548889,245.9955275,474.9427986,297.9501522,429.5528984,340.4935062,498.1158829,247.4579698,525.5664253,298.566041,535.1539993,356.7673266,11.52,18.8,5.31,30.96,15.69,12.29
376,31,-66.41055107,-46.80441856,13.92276764,47.62825012,511.726799,242.8235954,510.4712105,297.1042585,457.8701591,331.452477,517.0120239,242.5754857,534.3568611,298.4798133,536.3315392,356.592586,8.8,40,1.11,40.74,8.34,2.4
452,31,-52.54074097,-30.98630905,6.683349609,42.06602097,518.9311409,236.617232,528.7884521,295.3748453,477.3106384,331.1472201,522.988987,236.800856,536.5692329,297.3196507,536.2503433,357.1017444,7.37,44.38,0.15,38.98,7.58,4.21
508,31,-20.17644882,12.41758347,-13.02537918,26.70455933,531.9268799,232.9511082,546.8924332,291.4526939,524.6304131,335.2562141,536.2772942,231.9138497,546.5794945,293.9036965,530.704937,353.5819244,13.85,24.14,8.49,15.94,7.68,7.66
582,31,-18.49136353,11.89367294,-1.90612793,33.66725922,545.8390617,232.8487712,549.4458389,291.5429449,539.355526,351.4184117,551.8567085,232.2079217,571.5768242,288.015368,558.4585762,350.0238347,18.03,7.39,6.77,5.4,14.43,2.8
642,31,-30.73522568,5.414028168,35.41969299,64.55022812,561.1331177,234.2643821,560.4650688,296.6094553,538.2392693,355.2507305,568.1374168,232.853905,590.4730797,286.6548765,605.5411148,341.6137576,4.38,11.69,8.79,12.02,17.1,0.88
741,31,28.30003738,61.47068024,-36.3980484,-3.235874176,569.3288612,236.7482311,595.0120354,294.5035243,601.9024086,351.9114125,575.5565643,236.940465,570.0045776,294.2960501,545.195961,352.6750374,10.33,10.18,13.43,3.88,1.99,15.01
795,31,46.83271408,79.95363235,-59.6585083,-24.84231949,587.2080231,240.2605194,616.4999771,293.610574,637.3941994,347.6195347,591.1918259,239.980191,572.9061127,298.6731899,540.0649452,354.1645324,8.47,4.89,18.4,12.3,5.57,16.63
876,31,-64.42537308,-32.37527847,24.00907516,60.34418106,606.3233757,241.6155714,593.8978958,300.8436871,554.6401978,349.0723372,615.4594231,241.6210592,634.1091156,293.3722329,645.9933472,353.8183665,5.15,17.87,6.33,24.59,13.67,7.3
929,31,18.5852623,49.62633133,-67.12234497,-49.87335205,623.5417557,240.7894081,643.2433891,296.1295545,648.5973358,350.2565432,629.5646095,239.9388796,627.4246788,298.2358396,578.011837,341.4796364,31.55,8.14,32.73,3.2,2.08,9.91
18,32,-43.38432312,-17.38306046,-3.095169067,30.32501221,639.4311905,238.0706459,652.8808022,296.1170661,606.6524506,339.8786473,644.7720337,236.0165834,653.836956,297.3178804,648.848877,348.0340326,7.92,38.14,3.15,30.71,7.69,7.13
72,32,-8.246841431,29.18106079,-39.24888611,-10.01289368,644.920063,236.8728572,660.9927177,295.8460557,645.453186,347.67187,653.3037186,235.6396955,662.0376205,297.2705019,629.0896225,341.7757523,27.17,18.29,22.6,9.55,8.61,7.33
169,32,-13.17867279,16.82762146,-12.73509979,18.64099503,656.1356163,236.3001627,659.3926048,295.3415966,652.143631,350.4560351,668.1976891,234.4897681,689.282341,293.2535934,664.332962,346.9538534,26.06,6.01,14.63,4.22,14.47,2.16
218,32,-23.4274292,10.08115768,22.21813202,57.31801987,668.1229019,236.3718259,664.8871422,294.6487498,651.3754463,352.526046,682.069931,234.5955008,706.6464615,293.068682,709.8707771,354.5952845,11.61,5.69,1.71,7.46,16.91,1.24
301,32,-35.93593597,-3.598537445,41.93344116,72.34376907,680.5395699,238.6186534,670.1387215,295.6509411,651.2984848,352.6765823,698.7566185,238.4080571,720.4911232,296.6486263,742.4115372,353.1065941,0.46,4.67,12.34,10.51,15.16,4.95
348,32,-42.95133591,-12.83586502,46.16603851,74.72597122,687.6968193,239.1816276,674.1113663,295.9028649,652.6970673,352.4660826,706.1081314,240.368312,727.9226303,296.7482758,751.7774391,352.7417922,1.2,4.35,13.5,12.01,16.82,7.12
453,32,-59.62491989,-27.60555267,32.95927048,64.11895752,705.3285599,240.857724,688.6207008,294.7348809,655.469799,350.0668037,723.7144089,242.0984173,744.2911148,295.9559405,758.9869881,353.9252901,4.01,8.73,8.13,18.61,15.99,10.42
489,32,-70.33687592,-43.14067841,15.77550888,45.48791885,723.4559441,240.7626128,706.2067795,294.9577081,663.529644,342.6270854,742.261219,241.8560529,759.5090675,296.5976751,762.3387909,354.6732402,8.48,16.58,1.59,26.72,12.11,12.01
607,32,-62.73633957,-47.58722305,0.591659546,30.83112717,737.0599937,239.8645449,734.6192551,294.4005919,685.4434776,332.7129006,756.7411423,241.4086926,765.8959579,299.6653712,763.0502701,356.075027,6.68,34.39,1.61,35.83,8.6,4.28
662,32,-45.60287476,-27.23419189,-12.46925354,16.46141052,747.2787666,237.616446,752.7545929,292.7643263,712.1327019,330.3266573,769.5801544,239.1497952,769.9856758,300.1071632,763.487606,356.6269934,3.91,34.51,3.69,31.31,4.88,0.58
751,32,-23.7392807,-0.120506287,-21.48147583,7.222652435,756.3374519,234.6373272,765.8627129,288.6436486,742.1823692,336.7157757,779.2619133,235.8739007,776.4245224,294.5555699,764.2211723,356.0364354,4.81,21.15,6.36,15.48,4.27,3.51
800,32,-8.700885773,15.36392212,-29.39838409,-0.175552368,760.9113693,232.2320938,770.69767,285.6275475,759.3762589,339.7188735,784.2644119,233.5040724,778.6014175,292.7626848,762.1973991,352.6855946,5.68,12.6,8.74,6.7,3.17,3.99
881,32,14.05832291,38.28226089,-37.00910568,-9.365901947,770.4071045,232.7137488,782.9212761,286.8789911,786.6043854,343.6269915,793.1434822,234.1365534,783.9925575,293.2881618,764.9573708,353.9009893,5.04,5.31,10.01,2.11,1.3,5.52
932,32,29.11748886,52.44598389,-45.89756012,-13.48978043,779.4973183,232.9839063,791.3438988,286.0644794,809.4241333,342.2385299,801.5026474,234.1964203,789.0427208,294.5244777,763.7898445,354.2007744,6.76,3.11,13.37,10.28,0.59,4.95
40,33,26.27552032,51.32354736,-53.5177803,-22.47528076,788.2943916,234.9680114,800.3713417,287.7683365,815.980854,342.6702154,809.8176384,237.2484738,794.5817184,297.6261628,764.3808174,353.8463044,8.73,1.75,16.8,9.1,2.17,4.86
87,33,17.04992294,44.23313141,-60.87163925,-27.06968307,796.7470551,235.8356792,808.5377884,289.1406727,817.4246979,344.1890001,817.3755455,239.0466696,804.0625763,297.8951776,776.6849327,352.6158464,8.47,1.9,15.71,5.2,1.5,4.64
188,33,5.2409935,23.47143173,-39.06681061,-6.886425018,801.4648819,237.3961616,809.5338249,291.7180395,810.0179672,344.1032553,822.0910835,240.0439847,810.7345963,297.785486,793.2254219,352.0240331,3.98,4.48,10.28,0.31,1,2.23
236,33,-30.44025421,7.07485199,-35.45757294,-5.625858307,809.3990135,237.3940372,813.760128,293.5654807,789.9152756,345.0385308,829.3484688,239.9230117,820.9129715,297.7610886,810.9273148,349.4392633,1.51,17.11,6.19,14.59,0.49,0.17
323,33,-0.475330353,28.00569534,-49.80434418,-30.96702576,815.5903244,236.8729216,825.0814247,293.9379752,820.1816368,349.2889202,834.3268776,237.9979366,828.0399513,297.4215853,796.4445877,342.0941412,18.29,8.2,21.69,2.84,0.68,2.82
379,33,-2.862854004,23.66695404,-48.69501114,-26.79433823,819.9339867,236.2820899,823.3324814,295.2064133,821.6417885,349.890486,838.8660049,236.5212196,835.7528687,296.3476825,801.5341759,343.0973947,20.7,2.85,22.37,0.98,2.57,0.08
455,33,-12.20844269,13.4595108,-33.82793427,-6.160354614,823.6156654,235.3017855,822.3550987,291.7568243,816.5041351,346.5596008,842.6075363,236.1499161,846.212883,295.2060592,818.418045,343.6679649,19.85,2.72,17.87,3.42,6.63,1.93
508,33,-15.3146553,7.682590485,-31.04141235,-1.304283142,825.2106857,235.0942147,822.8461647,291.5269804,815.9732437,346.3755584,843.710804,236.2009799,847.5528717,295.2499938,820.8504295,345.7064974,18.67,2.68,16.56,4.02,6.97,2.12
587,33,-15.77636719,6.070575714,-28.27348709,2.50207901,828.5362816,235.1018268,824.9337387,291.5175176,818.4612465,346.5675831,847.5506401,236.3469619,848.8327789,296.4144051,827.9208183,350.0381899,13.06,1.73,12.36,3.77,5.8,2.72
638,33,-19.63794708,0.282382965,-28.51982117,1.565322876,831.406517,235.2817333,826.1702156,291.7738187,817.6445389,346.7949486,850.9372902,237.0635462,850.5476189,297.9453886,830.1491547,351.2449586,11.94,2,12.13,4.97,5.08,3.92
718,33,-21.62887573,-4.11775589,-32.15492249,-1.386451721,833.5505104,235.2878648,826.9805145,291.8322051,817.4870682,346.7920518,853.9830208,237.5077039,848.5078812,298.5366547,829.4709206,351.4895761,8.54,1.81,11.42,5.54,1.89,5.17
768,33,-24.94342804,-6.998062134,-36.54006958,-6.007347107,836.7019844,235.2687299,828.5041237,291.7756855,817.4575996,346.8688166,857.8795052,237.5195646,848.624897,298.5157013,829.2556,351.6738439,6.7,1.77,11.57,6.43,0.52,7.13
856,33,-25.37704468,-9.691314697,-36.02874756,-7.721385956,837.4255943,235.3046501,828.9241791,291.7820585,817.5016022,347.0650578,858.344593,237.5163299,848.627758,298.4474659,829.9363518,351.9810641,5.99,1.79,11.1,6.62,0.36,7.34
898,33,-25.80842972,-11.05413437,-37.56843567,-10.01375198,838.3773994,235.3387356,829.0798187,291.8134403,817.9745865,347.3437929,860.2558136,237.5092971,848.4078598,298.0225718,829.9671364,352.1811998,4.56,1.13,10.83,6.41,1.17,7.87
2,34,-25.46304703,-11.19358063,-37.86832809,-10.0328064,838.7920189,235.3444648,829.3493271,291.8164015,818.8656807,347.4840617,860.4110527,237.4727815,848.141613,297.6704836,829.5806694,352.431643,4.25,0.67,10.78,6.04,1.36,7.92
50,34,-25.14959335,-8.910942078,-37.70021439,-9.921798706,838.8144493,235.3268909,829.5623589,291.8068743,819.3244171,347.585063,860.2765274,237.3797947,848.0815887,297.4660349,829.5486832,352.6072204,4.19,0.63,10.69,5.89,1.24,7.87
135,34,-24.89341736,-8.857727051,-37.86804199,-10.0859642,838.7243271,235.3133726,829.5885086,291.7858243,819.6160698,347.6702285,860.2457428,237.2705859,847.7977753,297.1934795,829.3996811,352.6547599,3.9,0.53,10.56,5.73,1.32,7.82
185,34,-24.7467041,-7.387619019,-37.75011063,-9.953556061,838.6095428,235.3187639,829.6240997,291.773175,819.6870804,347.7198279,860.0648117,237.2416824,847.7113724,297.0592296,829.3549919,352.6715291,3.89,0.59,10.5,5.7,1.21,7.71
277,34,-24.62499619,-6.805114746,-37.58348465,-9.836769104,838.5165596,235.3262633,829.6358299,291.7669952,819.7092819,347.7727425,859.9339485,237.2116524,847.6168442,296.9764459,829.3691826,352.6965058,3.82,0.64,10.42,5.69,1.16,7.62
329,34,-24.57304001,-6.743087769,-37.50097275,-9.777259827,838.4815407,235.3296912,829.6273613,291.7696345,819.7074509,347.7999723,859.8936081,237.2027689,847.5752449,296.9609642,829.3987083,352.712245,3.78,0.64,10.38,5.68,1.15,7.6
417,34,-24.52772141,-6.741085052,-37.42183685,-9.722728729,838.4571648,235.3252816,829.6219826,291.7711473,819.7040176,347.8204751,859.8673439,237.1866274,847.5540161,296.9419098,829.4410515,352.7255702,3.74,0.65,10.34,5.68,1.14,7.59
466,34,-24.49522018,-8.252849579,-37.32936859,-9.651947021,838.444519,235.3210813,829.6160316,291.7708898,819.7036743,347.8429091,859.8585892,237.1429986,847.5145912,296.8792427,829.555378,352.7249908,3.62,0.65,10.24,5.67,1.15,7.58
