time(in ms), time(in s), hsL, hsL*wid, toL, hsR, toR, hipL.x, hipL.y, kneeL.x, kneeL.y, ankleL.x, ankleL.y, hipR.x, hipR.y, kneeR.x, kneeR.y, ankleR.x, ankleR.y, rk_ang, lk_ang, ra_ang, la_ang, hipR_ang, hipL_ang
123,41,-30.59143066,-29367.77344,4.319372177,67.12358952,92.30130672,224.6020317,235.0942951,214.1046238,295.0492144,201.4361286,352.5089872,211.6446161,236.5281719,243.5175133,295.6876981,277.7011013,355.4933202,0.96,1.44,17.84,7.05,12.81,1.12
165,41,-44.30624485,-42533.99506,-9.92784977,58.26501846,87.74102211,238.8154793,240.0912023,223.8039351,297.0898712,202.4296761,352.4118161,227.3585987,241.9877923,260.9807682,299.8398542,286.9848633,359.2343903,4.27,3.83,13.85,12.24,13.98,4.31
273,41,-59.92319584,-57526.26801,-34.63431358,31.801157,65.31506538,264.7606373,241.4867932,256.4395523,297.5471449,216.1920834,341.506834,254.1514492,241.5174991,278.6256981,299.6942747,290.8945656,359.7789538,6.76,22.48,6.57,27.24,8.74,3.51
332,41,-58.36372375,-56029.1748,-36.90196037,23.3628273,56.36581421,273.4167194,241.1350751,270.636692,297.7796602,227.2929955,334.3228376,262.3815536,241.4022714,282.3045731,298.9055121,290.580225,359.6588659,6.65,32.13,4.4,33.7,5.94,0.27
423,41,-41.71382904,-40045.27588,-17.96256065,10.58215141,43.64055634,286.0484505,238.9564669,295.2182579,295.9793723,258.7720585,330.1211786,275.7739449,240.1025641,295.2695274,298.0889082,292.3122311,359.5419323,12.26,36.15,1.53,30.98,7.25,4.93
481,41,-6.799221039,-6527.252197,19.49698448,-2.687330246,29.60309029,297.0159817,238.2856196,325.5121708,290.5025804,299.733696,336.8363786,288.0175495,239.4213527,299.2090416,296.6950715,293.1995487,358.1178403,9.42,34.44,3.13,17.37,4.6,16.48
575,41,-20.69950104,-19871.521,12.24334717,32.86070824,66.67934418,305.6042862,238.399753,300.0544167,298.4672606,291.9570923,356.9389129,306.8486309,237.8878748,344.7426796,287.407397,344.5371723,350.4226255,23.39,1.48,0.09,4.44,21,1.7
631,41,-28.17958832,-27052.40479,3.866643906,52.38175392,83.63571167,314.2194557,239.1166109,311.4623737,301.6750002,292.1132755,358.858999,313.4597969,238.5911822,351.8867397,289.248755,367.388134,350.3631449,14.99,9.36,8.14,10.76,21.59,1.02
741,41,-42.5916481,-40887.98218,-9.056797028,69.51722145,96.53180122,329.1921616,244.7032553,309.394598,303.6289787,293.9697075,358.308996,329.6731281,244.3144584,366.1132622,294.6556377,397.7418423,350.0566006,4.35,1.69,17.82,9,21.19,8.92
789,41,-10.76351166,-10332.97119,21.52401924,-10.40359497,17.98796654,358.4422588,244.1017377,370.3522682,303.2944643,356.1427402,356.8447673,358.2705688,243.7383038,363.2150173,295.5388355,359.2032337,350.9109592,5.41,14.95,2.32,8.47,1.66,6.74
877,41,-60.37356377,-57958.62122,-38.44737053,25.55562973,58.88254166,378.1129932,242.8298557,379.8349571,302.5572968,327.5784588,341.379987,379.3660641,241.4033335,404.5666122,293.6092865,409.6508217,353.9714456,12.48,38.06,2.73,37.12,12.99,0.33
930,41,-57.77229309,-55461.40137,-37.40655899,19.52479362,52.54528999,388.5002518,237.6860493,399.6656799,299.3432164,342.5283623,336.3656509,385.1586914,236.7391384,402.8301144,297.0095658,409.4445419,355.3999794,5.72,46.78,3.66,40.96,7.32,5.21
40,42,-44.13016319,-42364.95667,-20.23303986,3.054885864,36.4811039,409.4339275,235.9083241,417.5693607,297.6075268,379.0395927,340.2855814,402.8051376,234.9376434,419.2988205,297.0404327,411.0728645,355.303967,13.04,31.16,4.52,26.92,5.34,2.67
89,42,-14.61379051,-14029.23889,16.62528992,-8.628101349,23.00451279,421.3873672,236.2332952,427.8556252,294.2610955,414.9391365,348.0386031,414.1520405,235.2824736,438.0641842,293.5842454,414.4735622,353.2663357,25.53,11.28,12.52,7.68,10.96,4.74
176,42,-29.88959312,-28694.0094,3.235387802,32.77699471,67.30496407,434.1789722,240.5685121,418.310194,297.9321599,411.2906742,355.4727852,432.2721004,239.8496264,464.3014812,295.3675389,469.4855118,358.5550296,15.34,4.92,2.66,3.91,15.41,6.33
229,42,-42.56978989,-40866.99829,-10.12473106,56.20290756,84.76924896,446.5213108,242.4562991,423.4467602,299.5758283,411.4883137,356.6336238,448.2796669,242.0621753,476.9428825,299.2023361,504.1371918,358.7246847,1.34,6.08,14.43,6.71,13.97,9.09
323,42,-59.95679855,-57558.52661,-27.39695549,46.53682709,78.68825912,465.885458,247.2466815,437.032671,300.9511578,414.3478775,355.7491386,468.8749123,248.6690837,496.8213844,303.3494711,517.4444389,360.3163719,4.53,3.71,11.53,13.09,13.79,12.97
366,42,-67.96998024,-65251.18103,-37.17661858,41.63526535,75.46915054,476.0148811,246.9309962,449.1773987,300.9142399,416.7333984,353.9743423,475.6213188,247.7140296,505.5740547,302.4560702,520.7979012,360.3898215,8.7,3.36,8.43,18.97,15.88,12.29
464,42,-70.46087265,-67642.43774,-48.35334778,19.6774292,54.89564896,492.2563934,246.6432649,478.2788944,301.1616576,434.6076393,341.1070776,499.2572594,247.2195482,518.0073166,302.3760223,523.6598396,361.2424099,7.73,23.38,3.11,31.58,8.47,5.7
503,42,-56.46288872,-54204.37317,-35.36690712,6.0587883,42.41752625,511.1679268,241.4390606,517.455883,298.1530559,467.0646572,332.6677108,511.4296532,239.9915206,524.0068245,298.9105654,523.4932709,361.4855146,7.11,42.96,0.24,39.39,6.62,3.08
631,42,-31.7225647,-30453.66211,5.190811157,-15.5056572,22.49044418,524.4259644,237.4547088,536.1892891,294.6862149,510.6898499,338.1955826,527.8314972,235.0566369,538.048954,294.361099,515.5023193,350.4409719,18.28,24.84,12.72,18.23,6.3,6.19
697,42,-17.49601364,-16796.1731,10.47620773,-26.17017746,9.115333557,530.5793381,237.6579022,549.1101837,291.9172418,522.2850609,343.5806108,536.6554642,235.6931251,547.7961159,289.5604491,518.3740997,348.7659538,22.25,27.16,15.6,16.27,6.66,11.17
814,42,-23.91929626,-22962.52441,9.693546295,9.596729279,42.49174118,541.1610031,237.3516315,537.7048874,298.0803788,524.5183182,360.6498563,551.1491203,236.0838372,578.6798859,286.7811441,568.2460213,349.983505,22.29,4.93,5.29,6.74,18.45,1.68
881,42,-45.98430634,-44144.93408,-10.39907455,47.32887268,76.39148712,564.1184807,241.596179,550.7920647,301.9577265,526.2091827,360.7337022,574.3644333,241.3939995,595.4841042,294.9753463,622.294693,350.471195,2.7,6.16,15.22,13.22,14.21,7.06
964,42,38.76720428,37216.51611,71.56391144,-69.34661865,-35.61584473,587.4866295,243.559556,608.3534431,299.1883028,627.9447556,358.2257617,591.7037773,243.6111349,574.8109245,302.6948941,533.9217567,355.7118022,14.32,1.34,23.44,10.59,7.45,10.15
34,43,21.78829193,20916.76025,52.9293251,-79.45581436,-51.84923172,607.8680992,243.392154,626.3376617,299.1279209,634.5168114,357.7236199,609.6073723,243.300696,592.0784569,306.9310248,541.1900711,351.6731679,23.8,6.07,32.6,4.51,7.34,7.78
112,43,-14.49634552,-13916.4917,15.24393082,-33.07897568,-3.293552399,616.1415482,234.7673446,629.2199135,297.2660279,610.1680756,350.8687949,619.3738747,234.1043669,627.6298141,300.7104027,596.9869423,350.9888506,22.91,18.02,18.91,11.29,7.98,8.13
168,43,-18.79961014,-18047.62573,18.86844635,-41.04314804,-10.30609131,630.753479,233.9567274,647.0369911,296.5762067,625.4789543,350.0578558,636.6082191,232.5828141,642.7256012,293.7906897,608.7504387,345.7400358,23.42,21.1,20.19,12.76,6.28,9.23
247,43,-13.96699905,-13408.31909,20.05376816,-22.2376442,8.74288559,640.6201172,234.644537,642.0194435,297.9079878,636.3531303,354.7021437,654.4709587,233.6200726,679.4275475,294.0966547,642.0405006,346.2205482,35.04,3.92,21.96,3.2,14.38,2.01
303,43,-24.01222229,-23051.7334,7.353057861,13.57646942,49.88759995,651.2337685,235.6351089,644.4799805,299.0458131,634.1821289,356.2097275,666.5129471,234.8684907,693.9654922,294.2578769,687.8136635,357.9584849,17.68,2.36,3.09,5.77,15.2,0.55
405,43,-32.8868866,-31571.41113,-5.023670197,34.38926697,69.90091324,661.0538292,236.7217737,646.9814301,299.1587555,635.5056953,356.4922285,669.1422844,236.7955935,698.9127159,296.4582753,707.9672241,360.3299868,11.12,0.8,4.58,6.41,18.09,3.88
453,43,-41.9209671,-40244.12842,-15.0475502,40.87142944,74.00939941,670.4134941,239.8535049,653.934803,299.5062089,636.2683296,356.4704061,687.3732376,242.8096586,709.7192574,302.5897086,730.2849197,361.1434364,0.7,1.06,11.2,9.88,14,5.96
552,43,-58.62047195,-56275.65308,-30.96508026,31.21931076,67.45611191,689.1824913,242.3969311,669.2534637,299.4761467,639.971981,354.9123216,701.7388344,244.5738173,726.8457985,302.8919077,737.3940468,362.7831781,7.96,5.44,5.68,16.54,15.6,9.68
597,43,-67.00298309,-64322.86377,-39.98027802,16.42496109,52.23695755,705.4958153,242.5297004,691.9135666,299.4131577,651.9193268,347.0026803,718.1976128,243.8583755,737.7248383,302.7981806,740.6187057,362.0430493,8.98,17.65,1.59,25.29,11.77,5.86
694,43,-61.8428421,-59369.12842,-39.82738495,-0.669364929,33.97081375,720.3697014,242.2242182,719.0243912,297.857101,672.970047,336.4924335,734.8774338,243.7790841,743.7189674,303.2654643,740.3586388,363.0220985,6.59,33.06,1.79,33.84,6.8,0.16
736,43,-41.07444763,-39431.46973,-19.57489014,-9.847869873,25.82313538,727.6288033,237.5618577,738.0731964,293.747431,700.3917503,335.1478744,743.0616188,237.7723575,751.074028,300.790869,741.552372,362.9967034,9.01,33.08,4.9,27.11,8.78,6.06
851,43,-18.90386581,-18147.71118,10.63322067,-26.2405014,14.97190475,738.2406807,235.2215445,754.0040016,291.5839183,730.6731033,343.9363682,753.1325912,234.8896372,757.5959587,297.8996193,736.0992622,359.3974149,13.41,23.01,11.1,14.06,7.37,9.01
890,43,-10.38986206,-9974.267578,19.71982956,-24.284935,11.58147812,748.4547043,234.8707598,754.0291214,291.8231928,746.2562943,353.2362413,765.6186676,235.0344443,767.0347023,295.9665298,751.4805794,359.2632616,8.62,7.22,7.85,4.06,5.58,1.55
1,44,21.40880585,20552.45361,49.88588333,-38.81446838,-2.842197418,759.3527412,235.0957274,774.2043686,292.6116979,784.4112396,351.9410563,773.4786987,235.4331225,765.0896072,297.879374,743.1682205,361.6872919,6.62,2.74,10.92,5.54,1.15,6.56
41,44,20.17381668,19366.86401,53.69911194,-43.31897736,-6.050662994,761.0577965,235.1724118,772.9161644,295.024817,791.8678665,351.7748451,778.1379318,235.4866004,769.3184853,298.9114988,743.1624413,362.1940362,8.62,4.28,13.07,10.65,1.68,5.21
155,44,18.4711647,17732.31812,50.66505432,-51.08224869,-7.621192932,770.6839371,236.3252681,779.105587,298.7486351,799.2412376,353.9396775,785.8640099,237.681849,773.2767105,302.6018429,743.4790421,362.2691917,9.47,7.26,15.67,11.61,0.47,2.2
207,44,13.87825012,13323.12012,45.24055481,-57.37890244,-16.13502502,777.5951958,235.8057618,785.9441185,296.5644264,799.3881226,353.6823142,792.7040291,237.4459058,782.3843765,302.0065212,745.5890465,361.7122042,13.98,3.12,19.1,7.56,0.56,2.53
303,44,9.140625,8775,37.20514297,-60.83845139,-26.86180115,787.2583008,236.0631412,794.4545174,296.8314457,800.1589966,355.1142597,802.5203133,236.7633426,793.9608192,301.9621038,754.9080849,355.4609084,18.1,0.66,22.31,3.17,0.19,1.07
348,44,3.226604462,3097.540283,30.49003601,-61.4691925,-29.82719421,790.7711792,236.1221069,799.7801971,298.3844447,798.2131577,355.1628935,805.9247017,236.7584181,801.2376022,301.3409686,758.7953568,350.3336298,23.64,5.54,25.97,0.87,2.8,3.18
437,44,2.970371246,2851.556396,28.51409912,-51.46854401,-29.52501297,792.3977852,234.3308634,796.7726898,295.8776951,798.0196381,354.3021941,811.2107277,234.8756039,814.8558998,297.844162,773.3233452,346.8535924,27.35,1.6,25.48,0.7,7.22,2.91
485,44,-0.707759857,-679.4494629,23.79163742,-47.07790375,-25.57691574,795.4584503,233.9855987,797.8695488,294.5622325,797.630825,351.7951548,814.7598839,234.7036797,821.7583466,297.0919311,786.4876556,341.9182742,27.48,1.42,23.87,0.12,8.44,2.21
571,44,-5.75712204,-5526.837158,21.65525436,-30.95569611,-2.97460556,798.456459,234.0770566,798.5909271,294.2928958,798.1747627,351.1897588,817.2314072,234.725309,830.0813484,297.2293353,797.1282578,344.9499214,27.82,0.31,21.22,0.22,11.81,1.68
621,44,-6.981010437,-6701.77002,19.60058212,-23.1709671,10.05918503,801.0404778,234.2237467,800.4049873,294.3591678,799.79702,351.4447081,819.8150826,235.5109978,828.796978,298.0301356,804.4478416,354.6292734,18.22,0,13.59,0.33,9.94,1.47
717,44,-7.117595673,-6832.891846,17.7557373,-19.13217545,14.51231003,803.1253624,234.4417781,801.3762474,295.8454442,801.224041,353.734746,821.3070488,235.7542473,827.1191597,298.9925766,808.7029839,358.1948304,12.88,0.83,9.91,0.07,8.19,0.72
766,44,-9.788246155,-9396.716309,15.15615463,-18.70954514,14.58177567,805.2158546,234.4687343,802.5703239,296.3499033,801.1760902,355.0623107,823.1960678,235.7669449,826.385479,299.5597994,810.6126595,359.0624821,10.09,0.61,8.46,0.75,6.53,0.15
855,44,-10.1329422,-9727.624512,14.92160797,-18.38630676,13.83470535,805.2650642,234.4865978,802.730999,296.3399255,801.0100937,355.0696492,822.802906,235.9217298,826.207695,299.4553542,810.8849144,358.687638,10.01,0.38,8.26,0.93,6.92,0.05
898,44,-9.658355713,-9272.021484,15.31202316,-17.91847229,13.651371,805.0706863,234.7578657,802.6446533,296.477716,801.25494,355.1522076,822.8573799,236.4722961,826.0350609,299.4689691,811.0790062,358.552326,9.73,0.5,8.09,0.75,6.88,0.03
999,44,-9.40870285,-9032.354736,15.48751831,-17.98095703,13.35639954,805.0310326,234.9566656,802.5785637,296.5532577,801.4116096,355.1865828,822.9940796,236.7761368,825.913353,299.4618559,810.9177589,358.3727574,9.65,0.64,8.13,0.63,6.7,0.09
54,45,-9.402179718,-9026.092529,15.4284668,-18.02461624,12.90304184,805.0949478,234.97572,802.5988197,296.5546417,801.474781,355.168848,823.1201935,236.7958349,825.8589363,299.4012809,810.8735275,358.257755,9.56,0.69,8.13,0.61,6.52,0.1
130,45,-9.294948578,-8923.150635,15.43996811,-18.05803299,12.50644684,805.1592064,234.9914593,802.6987267,296.5546095,801.6605186,355.1572287,823.2065392,236.8036884,825.8631706,299.292233,810.8333015,358.2130158,9.54,0.72,8.15,0.56,6.42,0.11
184,45,-9.221534729,-8852.67334,15.53421021,-18.10358047,12.25759506,805.206871,234.9982989,802.8006363,296.5480757,801.8271446,355.1485384,823.2640457,236.8052173,825.9171295,299.2178178,810.7968521,358.139019,9.58,0.72,8.2,0.52,6.38,0.14
264,45,-9.178848267,-8811.694336,15.67686081,-18.15376282,12.11837769,805.2674103,235.0046557,802.898941,296.5453076,801.9721413,355.138464,823.2893944,236.8059254,825.9813881,299.1507411,810.7525635,358.0562675,9.67,0.73,8.26,0.5,6.38,0.18
324,45,-9.183197021,-8815.869141,15.74220657,-18.18935394,12.06602097,805.334816,235.0106102,802.9379082,296.5443742,802.0595741,355.1334429,823.3057022,236.8063438,826.0031319,299.1426301,810.7175446,358.0296171,9.7,0.77,8.29,0.47,6.37,0.16
399,45,-9.181938171,-8814.660645,15.81281662,-18.23404312,12.03369141,805.3888893,235.0213122,802.9764748,296.5393531,802.1442032,355.1203752,823.3202934,236.8062955,826.019783,299.1358709,810.6853294,358.0067003,9.73,0.81,8.32,0.45,6.36,0.15
459,45,-9.180965424,-8813.726807,15.8597374,-18.28170776,12.00834274,805.4221916,235.027653,802.9981041,296.5380013,802.1927834,355.1142919,823.34095,236.8069071,826.0222435,299.1303027,810.6622696,357.9734838,9.74,0.83,8.34,0.43,6.34,0.14
532,45,-9.184970856,-8817.572021,15.89395523,-18.32107544,12.00056076,805.4577255,235.0343639,803.0142403,296.5340424,802.2304916,355.1055694,823.3630943,236.8094659,826.0232162,299.1252494,810.645504,357.9297423,9.74,0.85,8.35,0.42,6.31,0.12
594,45,-9.19172287,-8824.053955,15.91587067,-18.35826874,11.98385239,805.4826164,235.0411391,803.0282593,296.5326905,802.2511482,355.0987458,823.387928,236.8181562,826.0215569,299.1274703,810.6350327,357.89379,9.74,0.86,8.36,0.41,6.29,0.1
672,45,-9.191322327,-8823.669434,15.94465256,-18.40141296,11.96353912,805.5050468,235.0502479,803.0453682,296.5313065,802.2703171,355.0906992,823.4191704,236.8365186,826.0177231,299.1477799,810.6261635,357.8607666,9.73,0.86,8.37,0.41,6.26,0.09
730,45,-9.19801712,-8830.096436,15.96033096,-18.43614578,11.94717407,805.5204391,235.0629616,803.0578995,296.5302765,802.2740936,355.0838757,823.4482384,236.8554926,826.0161209,299.1659331,810.6223869,357.844609,9.72,0.86,8.38,0.42,6.23,0.08
802,45,-9.22290802,-8853.991699,15.96725464,-18.47316742,11.93756104,805.5480194,235.0724566,803.0688858,296.5291178,802.2764969,355.0763118,823.4739876,236.879198,826.0107422,299.1864359,810.613575,357.8358221,9.71,0.86,8.38,0.42,6.2,0.06
875,45,-9.243907928,-8874.151611,15.97360611,-18.49977493,11.94036484,805.5712509,235.0926214,803.0735207,296.5288925,802.2780991,355.0716448,823.4921837,236.9079888,825.9975815,299.2020464,810.6084824,357.8363371,9.69,0.87,8.38,0.43,6.17,0.04
943,45,-9.259643555,-8889.257813,15.98258972,-18.54000092,11.93258286,805.5896759,235.1121747,803.0806732,296.5290856,802.2794724,355.0675893,823.5189056,236.945647,825.9876823,299.2221951,810.5996704,357.84374,9.68,0.88,8.38,0.43,6.14,0.03
6,46,-9.274406433,-8903.430176,15.9822464,-18.56552124,11.927948,805.6067276,235.1321787,803.0843353,296.531918,802.2794724,355.0683939,823.5386467,236.9744217,825.9778976,299.2410886,810.5931473,357.8572261,9.66,0.88,8.38,0.43,6.12,0.02
77,46,-9.288253784,-8916.723633,15.97635269,-18.60042572,11.91415787,805.6224632,235.1475638,803.087368,296.5336239,802.2768402,355.0714839,823.5671425,237.0013779,825.970974,299.2606902,810.5889702,357.8764093,9.64,0.88,8.38,0.43,6.09,0
142,46,-9.29775238,-8925.842285,15.97560883,-18.63361359,11.90248489,805.633564,235.1589578,803.0896568,296.5389025,802.2751808,355.0789511,823.5936356,237.0255339,825.9674263,299.2851198,810.5834198,357.9003239,9.63,0.89,8.38,0.44,6.06,0.01
220,46,-9.312515259,-8940.014648,15.96456528,-18.67023468,11.88526154,805.651989,235.1780444,803.0925179,296.5474319,802.2734642,355.0900233,823.6240768,237.0600057,825.9634781,299.3113196,810.57827,357.9301608,9.61,0.89,8.38,0.44,6.03,0.02
295,46,-9.326992035,-8953.912354,15.95272064,-18.71063232,11.86162949,805.6680107,235.1943147,803.0942917,296.5567982,802.2710037,355.0985527,823.6606407,237.0941395,825.9606171,299.3480766,810.5740929,357.957294,9.59,0.9,8.38,0.44,5.99,0.04
366,46,-9.348106384,-8974.182129,15.93818665,-18.76430511,11.82849884,805.6907845,235.2097964,803.0962372,296.564008,802.2692299,355.1112986,823.7107086,237.1222222,825.9579277,299.3691266,810.5696869,357.9879355,9.56,0.91,8.38,0.44,5.94,0.06
