time(in ms), time(in s), hsL, hsL*wid, toL, hsR, toR, hipL.x, hipL.y, kneeL.x, kneeL.y, ankleL.x, ankleL.y, hipR.x, hipR.y, kneeR.x, kneeR.y, ankleR.x, ankleR.y, rk_ang, lk_ang, ra_ang, la_ang, hipR_ang, hipL_ang
534,51,-6.452007294,-6193.927002,22.22150803,-27.39538193,0.318317413,773.8925171,233.0832338,776.4291573,293.1467021,775.5014992,346.0239208,792.0800972,234.7721726,797.8407097,294.0019941,775.2105331,344.0373051,17.41,1.93,14.26,0.55,6.83,0.83
613,51,-8.622837067,-8277.923584,17.29219437,-19.62352753,12.30463028,777.2431183,232.6753503,779.0503693,293.042804,775.79813,346.2290454,795.1475143,234.6211696,799.1057396,295.2513778,784.4607925,350.6544328,10.56,2.93,8.44,1.96,6.25,0.81
671,51,-13.05027008,-12528.25928,13.28269958,-13.95372391,18.52203369,780.4323006,232.4780631,781.1771393,292.5797045,774.2528915,346.4045906,798.889904,234.6410125,800.268116,296.1468065,791.7780304,355.0756359,5.36,4.54,4.62,4.13,4.94,1.22
766,51,-14.40885544,-13832.50122,5.885696411,-13.62630844,16.64743423,781.7382431,232.4128693,781.4223289,291.9964206,774.6174431,346.3595939,800.1901245,234.7798008,801.5736008,296.1772871,792.0312309,355.3382134,5.91,3.86,5.17,4.02,4.63,1.82
815,51,-14.74748611,-14157.58667,5.379924774,-13.00998688,18.16623688,781.7032814,232.3883271,782.0639992,291.9706392,774.8672676,346.8154514,799.7716713,234.8049706,801.1231613,296.370374,791.6748619,355.741092,5.82,4.42,5.1,4.21,4.8,1.29
915,51,-14.8405838,-14246.96045,5.171356201,-12.56286621,18.18798065,781.6163063,232.2262198,782.2080231,291.9536448,775.0273705,347.1320701,799.6234131,234.8202431,801.2785721,296.5627205,791.9042015,355.7667446,5.95,4.51,5.07,4.18,5.05,1.23
953,51,-14.83903885,-14245.47729,5.063495636,-12.46799469,18.01185608,781.5419769,232.1247679,782.2365189,291.9418967,775.0325775,347.2145319,799.6424675,234.8250389,801.1930275,296.6320503,791.9708061,355.6758177,5.83,4.57,5,4.19,5.07,1.22
71,52,-14.09791946,-13534.00269,5.147094727,-12.54947662,17.73061752,781.4012718,231.9821495,782.2913361,291.9257069,775.0566673,347.4914324,799.623127,234.8258758,801.1248207,296.7474389,791.9597626,355.5713403,5.79,4.67,4.99,4.18,5.14,1.09
116,52,-13.97598267,-13416.94336,5.16992569,-12.78339386,17.55254745,781.4266777,231.9556278,782.3505592,291.9203317,775.124588,347.5103259,799.6511078,234.8246205,801.096611,296.8059218,791.8538475,355.6099319,5.8,4.68,5.04,4.17,5.12,1.11
215,52,-13.83716583,-13283.6792,5.226974487,-12.95602798,17.44491577,781.4600372,231.9389713,782.4040604,291.9127357,775.2073288,347.5260973,799.6921349,234.8258919,801.0904884,296.8686533,791.7780876,355.6626534,5.82,4.67,5.07,4.16,5.1,1.14
257,52,-13.79631042,-13244.45801,5.251464844,-13.00998688,17.40400314,781.4784622,231.9360423,782.4214554,291.9096136,775.2401161,347.5322771,799.7110748,234.8268896,801.0951805,296.9028997,791.7542839,355.6921685,5.83,4.66,5.09,4.15,5.08,1.17
365,52,-13.76157761,-13211.1145,5.280418396,-13.06858063,17.34661102,781.5136528,231.9322765,782.4411964,291.9039166,775.2826309,347.5432205,799.7421455,234.8287404,801.0990143,296.9434226,791.7318535,355.7159543,5.83,4.64,5.11,4.13,5.06,1.21
405,52,-13.75762939,-13207.32422,5.282020569,-13.07853699,17.34477997,781.5325356,231.9310051,782.4484062,291.9024038,775.2968216,347.5500119,799.7477531,234.8318303,801.0955811,296.9621229,791.7238998,355.7261896,5.83,4.63,5.11,4.13,5.05,1.23
515,52,-13.75459671,-13204.41284,5.291976929,-13.07790756,17.3381424,781.5633202,231.9271266,782.4562454,291.9000542,775.3208542,347.564882,799.751873,234.8356605,801.0904312,296.9810164,791.7161179,355.7306635,5.82,4.6,5.11,4.12,5.04,1.26
553,52,-13.75007629,-13200.07324,5.298843384,-13.07121277,17.3418045,781.571846,231.9257265,782.4603653,291.8998611,775.3310394,347.5694203,799.7517586,234.8378974,801.0896873,296.9888377,791.7159462,355.7308567,5.82,4.6,5.11,4.11,5.03,1.27
