time(in ms), time(in s), hsL, hsL*wid, toL, hsR, toR, hipL.x, hipL.y, kneeL.x, kneeL.y, ankleL.x, ankleL.y, hipR.x, hipR.y, kneeR.x, kneeR.y, ankleR.x, ankleR.y, rk_ang, lk_ang, ra_ang, la_ang, hipR_ang, hipL_ang
604,57,31.4381218,30180.59692,63.08627129,-66.01241112,-44.29884911,324.2589855,273.1417251,350.922718,321.4346194,359.8022175,379.1465735,312.4295998,273.6859024,299.9085331,331.2853968,257.6257324,373.7700105,22.27,12.31,29.23,4.96,11.73,12.41
687,57,11.04271889,10601.01013,43.81424904,-52.49642372,-36.17156982,344.7727489,268.2008386,357.1996021,322.2376084,361.2574482,380.0743818,331.382103,268.8395959,341.833992,329.755733,290.0345421,366.4253068,43.98,5.11,38.47,2.28,0.03,2.96
758,57,-24.57927704,-23596.10596,-12.6033783,-11.50385857,17.36869812,363.8150311,263.9732373,368.1927681,322.112757,346.096344,371.581521,351.5881062,264.7126418,364.4671154,325.0172353,347.9156399,368.2408834,19.01,16.53,12.14,14.1,0.3,1.95
839,57,-17.44700432,-16749.12415,11.06972694,-1.19058609,30.69846153,375.5469418,264.1882592,369.7006416,322.7361453,365.9487534,374.6858776,368.2793713,265.0173998,389.116888,319.845475,375.0963306,372.2829938,20.62,0.89,8.54,2.31,6.11,4.59
895,57,-38.22226524,-36693.37463,-5.90051651,44.54189301,71.46068573,394.4421673,268.427673,373.1141281,324.0781617,363.047905,378.5818613,389.1327381,270.4922283,413.8383293,326.1130893,434.4888496,381.1715555,2.11,6.23,11.93,5.91,7.65,14.18
986,57,-55.53073883,-53309.50928,-24.14445877,53.9456749,81.14253044,411.163187,270.5577922,383.4113789,325.1201355,363.5431767,378.9657497,409.6016979,272.2134018,434.2054081,328.9013743,464.3883133,384.3828678,3.3,4.24,17.03,11.71,7.42,17.66
32,58,-67.69503593,-64987.2345,-40.35118103,33.69918823,68.29919815,429.0599155,271.6225541,403.1722355,325.1070356,371.4623165,373.5783076,432.3781013,272.8772163,455.8377171,328.833847,471.1710262,385.8434594,4.67,4.97,8.62,20.19,6.85,17.01
145,58,-66.66658401,-63999.92065,-52.79488564,13.6745739,49.16172981,451.235075,271.1991405,448.3051586,324.7614491,394.5739174,361.2326896,453.6847401,271.4993763,466.2801647,328.5607123,473.5168934,386.8487084,3.08,37.89,4.01,39.65,1.69,6.4
198,58,-47.53749847,-45635.99854,-26.27646446,-3.358898163,32.18851089,470.6275749,269.445008,473.9832401,324.6982348,432.4507141,360.1640975,469.1552353,270.0349867,477.8672791,328.2497907,473.3646297,387.6525986,7.25,35.33,2.42,33.37,0.42,1.88
294,58,-15.88108063,-15245.8374,11.11055374,-17.99672127,14.87182617,483.7851906,265.8214349,491.1363029,321.6482091,475.4855633,371.0666335,485.2631378,265.3481162,491.0341072,324.9517035,476.4864063,383.7774718,11.04,14.34,7.9,10.09,0.39,1.11
339,58,-29.68039513,-28493.17932,3.018779755,21.04127884,49.58827972,497.8777313,265.9511948,490.8821297,322.0802164,476.0907555,384.72839,503.5228157,265.5501026,522.1051025,316.13392,528.3594704,376.3262951,8.33,3.55,3.36,7.55,9.32,5.87
442,58,27.9236412,26806.69556,60.25817871,-23.48939896,-0.639724731,515.2035713,266.7224157,541.3877678,320.7123864,546.9287109,382.1067023,518.6913872,266.3967526,509.2899513,319.6659386,491.9228554,381.7926586,3.27,12.35,8.92,2.93,6.06,13.73
484,58,13.1473732,12621.47827,44.91445541,-27.62397766,0.249652863,522.9334831,269.609127,535.854435,323.9314556,540.9967232,379.1752839,529.6881866,269.0760541,521.8849754,321.4935851,507.681427,380.8443797,2.88,4.62,7.65,3.02,5.19,5.8
576,58,32.99806595,31678.14331,63.21075439,-63.67332458,-39.09536362,548.778019,271.7062712,572.8542709,323.7241423,586.0761452,377.5880063,551.19524,271.0526597,529.0391922,329.4750667,495.8255196,379.6199727,8.39,6.73,20.42,7.88,13.32,11.38
620,58,-15.09292603,-14489.20898,9.997844696,-48.39706421,-25.89231491,569.8088837,267.7741742,577.0367432,324.100467,562.083149,376.2007999,571.9401169,268.0038089,571.425705,329.5516384,534.3097687,378.3628321,22.89,13.3,23.15,9.16,1.96,0.49
722,58,-35.34822464,-33934.29565,-0.810527802,-42.35801697,0.933895111,585.609169,263.6049432,598.817997,324.0295923,569.8802376,370.3114414,586.6038322,263.8310534,596.7974281,328.9809072,559.0561867,369.1308081,32.9,26.39,27.85,19.37,4.28,4.66
768,58,-17.0290947,-16347.93091,11.21772766,-20.46066284,7.13350296,600.5641937,264.0816575,610.4526901,322.3821902,592.6930618,372.9804432,606.7450333,264.1367447,627.2142792,322.677083,596.4925575,370.8455122,30.86,16.62,19.72,11.16,9.64,3.45
867,58,-21.49406433,-20634.30176,3.250637054,-5.165061951,25.64861298,606.9421577,264.3926436,599.7837067,321.6938496,593.2076454,374.9415994,616.0416412,265.8782279,641.8697548,320.1463223,620.2715492,373.4274817,27.83,0.05,12.83,3.96,13.71,5.67
905,58,-35.60176849,-34177.69775,-7.21704483,35.40241241,66.82834625,620.4673004,265.2656865,603.3845901,321.6862535,591.2867546,376.2017977,632.3042107,267.2057766,657.302742,323.0048382,671.5292931,380.9940791,6.29,2.55,7.88,7.1,13.38,9.65
23,59,-53.36557388,-51230.95093,-24.63054657,48.15736771,77.37047195,637.9530716,270.1183176,613.2962036,321.9678211,592.7612114,375.9647441,650.4220963,272.7804637,676.0574341,325.5104291,699.5423126,382.0119774,2.13,2.9,13.18,12.06,15.16,14.23
63,59,-70.64735413,-67821.45996,-43.38363647,34.62833405,68.86985779,659.6757889,270.421418,634.1314316,321.514957,598.7812042,370.6435096,670.3229141,273.0425906,696.7521286,325.4867721,709.5736885,384.418627,8.85,6.33,7,22.02,15.9,16.5
171,59,-68.82144928,-66068.59131,-56.43751144,12.81829834,48.61524582,678.7636757,270.122534,667.9806519,321.1096323,620.1309586,359.5574141,690.6230736,272.8576469,713.0576134,325.5129075,710.9996223,384.4347847,14.6,28.21,1.11,34.99,13.24,9.51
211,59,-46.71844482,-44849.70703,-27.08959579,-3.588409424,31.44247055,688.6916542,267.5362194,696.1357498,318.2771873,653.5510826,357.5717318,706.1813736,269.5160598,719.3351555,325.535599,710.7528305,385.6157076,12.12,36.08,4.58,31.36,10.5,1.51
321,59,-27.03678131,-25955.31006,-0.030326843,-17.780056,15.84417343,705.3048706,262.0894092,714.9318123,315.756855,687.9198647,361.1697006,722.8631401,262.7353764,725.7552338,321.7063379,712.1572495,384.9806356,8.47,24.26,6.88,18.49,6,1.1
358,59,-7.69821167,-7390.283203,20.30210495,-30.54182053,2.334823608,718.9634514,261.5359461,726.8076897,316.1387801,719.7519493,371.9125593,737.4828529,262.5638384,731.2342644,322.4657142,716.1450577,384.7320914,4.4,8.69,7.75,4.06,0.42,0.35
474,59,32.53166199,31230.39551,53.54375839,-42.63816833,-8.188991547,731.6382408,262.1543294,746.4650345,314.3692303,765.7848358,370.0649571,747.9120827,263.1394297,738.7093735,322.7334738,714.1155624,384.4365227,7.67,1.97,12.62,11.05,0.17,3.78
513,59,39.77966309,38188.47656,59.35403824,-50.26742935,-16.55427933,738.02948,262.2296458,756.1764336,313.8706613,779.2741013,369.1379857,756.0992432,263.3438462,741.5191269,322.8090155,714.1082954,384.3671608,6.21,2.05,14.04,13.24,2.98,6.5
627,59,30.40266037,29186.55396,54.58299637,-66.91944122,-37.14294434,760.1537132,265.7744747,773.0002785,317.8071034,792.2640038,373.3456314,776.6732597,268.0683589,766.4252472,327.420795,719.786911,380.7069433,20.66,3.13,26.2,11.05,1.84,1.57
682,59,24.84369278,23849.94507,51.82216644,-69.59352493,-41.89476013,765.5033112,265.8447218,782.8540421,319.1440666,794.057579,373.9926445,784.2055321,267.8755134,775.9022141,328.3265555,723.7138939,377.8445649,26.24,3.82,30.65,6.57,1.49,4.56
764,59,9.817028046,9424.346924,35.96666336,-62.97254562,-37.62657166,779.0797234,265.7872045,795.5886269,320.0869381,793.3379745,374.3872833,795.4607391,265.6962615,797.5007057,326.0593057,744.8163986,366.956352,37.02,11.04,35.92,1.32,3.61,3.14
817,59,1.646289825,1580.438232,26.89115524,-48.82043839,-23.67404938,787.6847076,263.9813483,798.7148094,319.6903682,792.8239059,373.9816046,805.63591,263.2538688,808.8594818,321.8952405,771.0212517,367.5595915,26.76,9.85,24.98,3.48,3.82,0
926,59,-3.066730499,-2944.061279,19.17509079,-19.57912445,7.412910461,792.3591042,262.6635361,797.8048897,317.4813116,795.9908867,373.628583,812.761631,262.0624691,824.3893433,321.3258934,801.5219879,372.3352325,20.45,4.24,14.14,1.03,8.7,1.41
980,59,-7.575702667,-7272.674561,13.35823059,-2.930374146,25.92470169,797.1974945,262.4964559,801.7239761,317.4339652,796.6195679,373.9817655,818.5111427,262.195335,825.3162575,321.7950439,821.1690331,379.8446667,5.98,5.56,2.29,2.9,6.73,1.35
59,0,-11.77339554,-11302.45972,11.2653923,-4.052810669,23.76766205,800.316124,261.9639301,803.9893913,317.3827887,796.8684769,374.6414924,821.3165474,262.0284802,827.9237938,322.2007549,822.0235634,381.6754031,6.73,6.14,3.18,3.99,7.3,1.51
115,0,-15.03993988,-14438.34229,5.343475342,-9.69417572,15.25806427,805.250473,261.8572158,806.1122704,317.3129439,797.3748207,374.9881089,827.5555801,262.0844364,828.9269829,322.6370752,822.6343918,382.1826625,4.13,5.37,3.39,4.86,4.49,3.77
191,0,-15.00537872,-14405.16357,3.995990753,-11.41073227,15.80881119,806.6124344,261.8919933,807.3629951,317.3054123,797.1421051,375.0016594,828.0853271,262.2012091,829.9813271,323.4067833,821.9596481,383.552649,5.29,6.13,4.28,5.68,4.55,4.32
254,0,-14.70628738,-14118.03589,3.608951569,-11.18030548,15.40180206,806.7458725,261.9180322,807.093544,317.2608662,796.8351173,374.7794759,828.1019211,262.3479635,830.0727081,323.3892739,821.9209671,383.4759808,5.4,5.93,4.35,5.72,4.56,4.53
321,0,-14.11605835,-13551.41602,3.079776764,-11.43173218,16.21461868,806.8548775,262.0168447,806.972065,317.2420049,796.8628693,374.7489631,827.9903984,262.5733656,829.630909,323.4078133,821.5868568,383.5626912,5.17,5.72,4.29,5.64,4.52,4.76
384,0,-13.56479645,-13022.20459,2.908115387,-11.37239456,16.24998093,806.820488,262.0325357,806.9612503,317.1373022,797.005291,374.6329951,827.9760933,262.5897807,829.6343422,323.4118366,821.4624596,383.4348142,5.26,5.65,4.36,5.55,4.55,4.8
449,0,-13.27531815,-12744.30542,2.832984924,-11.33039474,16.05588913,806.8156815,262.0459253,806.9881439,317.0814264,797.0996475,374.623822,828.0376053,262.6113939,829.6769142,323.3742428,821.4067841,383.3380938,5.31,5.62,4.42,5.51,4.54,4.81
526,0,-13.17392349,-12646.96655,2.695140839,-11.3394928,15.8530426,806.8743896,262.0543903,807.0220184,317.0639813,797.1788979,374.6210217,828.1189156,262.6258296,829.7138214,323.3577311,821.4066696,383.2641613,5.31,5.58,4.45,5.49,4.51,4.87
587,0,-13.13135147,-12606.09741,2.533836365,-11.33737564,15.71439743,806.9411659,262.0602483,807.0461082,317.0711589,797.2693634,374.650923,828.197937,262.634697,829.7691536,323.3638144,821.4609146,383.2390881,5.3,5.52,4.45,5.45,4.49,4.92
656,0,-13.0799675,-12556.7688,2.40858078,-11.26419067,15.65855026,806.9952965,262.0658326,807.0699692,317.0829391,797.3793983,374.6822405,828.2558441,262.6408768,829.8212242,323.3771396,821.5540123,383.2594299,5.27,5.45,4.43,5.4,4.47,4.98
717,0,-13.03562164,-12514.19678,2.318515778,-11.24599457,15.66570282,807.0446777,262.0738792,807.0988083,317.0878315,797.480793,374.7059298,828.3098602,262.644707,829.8707199,323.3805835,821.6156387,383.2769716,5.26,5.4,4.42,5.36,4.45,5.01
820,0,-12.98498154,-12465.58228,2.24521637,-11.22676849,15.67949295,807.0887947,262.0827949,807.1372032,317.0882821,797.5801277,374.7309709,828.3592987,262.6517719,829.8991013,323.3809698,821.6543198,383.2849216,5.24,5.36,4.41,5.32,4.43,5.03
857,0,-12.99259186,-12472.88818,2.200870514,-11.25314713,15.69826126,807.1228409,262.0901495,807.1507645,317.0883143,797.5992966,374.7410131,828.3907127,262.6548135,829.911747,323.3796823,821.663475,383.2864988,5.24,5.34,4.41,5.32,4.41,5.06
