time(in ms), time(in s), hsL, hsL*wid, toL, hsR, toR, hipL.x, hipL.y, kneeL.x, kneeL.y, ankleL.x, ankleL.y, hipR.x, hipR.y, kneeR.x, kneeR.y, ankleR.x, ankleR.y, rk_ang, lk_ang, ra_ang, la_ang, hipR_ang, hipL_ang
299,17,54.39311028,52217.38586,85.26351929,-44.31180954,-12.1273613,297.3482609,250.1146924,328.3511066,294.8836148,353.4801865,350.6802142,287.5365829,250.7311285,271.4273643,306.3949585,250.8556938,360.0010407,2.94,7.07,12.16,14.24,9.6,21.39
346,17,39.33683395,37763.3606,71.40386581,-61.21490479,-31.47480011,318.5764217,251.5211463,347.5562096,296.4083219,361.9544506,354.5326495,306.6999149,252.0087719,289.485569,307.7764678,257.1365261,355.4505444,11.04,12.03,20.88,7.95,11.08,19.75
448,17,-61.26823425,-58817.50488,-43.97186279,26.92388535,58.69354248,330.0987339,251.2437952,326.9342422,308.8161564,280.9029579,346.5140569,332.3148537,250.372957,361.5244102,297.8455782,364.5031643,356.3721728,17.45,32.71,1.66,34.48,16.23,1.25
489,17,-56.10191345,-53857.83691,-38.55606079,10.78680038,40.40016174,351.6225815,250.3953749,360.4127026,306.7911422,308.2850933,343.2064426,347.782402,249.35839,365.5758762,303.6927724,364.3097019,356.617595,11.21,43.85,0.76,38.84,8.27,4.04
581,17,-19.10885811,-18344.50378,10.38920403,-10.77126503,20.17458916,372.4111748,248.4212476,382.6801014,302.6983702,363.6058331,345.3877223,366.139183,248.7267137,381.8528938,303.1293476,363.826189,355.5934846,20.17,20.18,10.92,14.1,6.23,4.04
630,17,-25.86719513,-24832.50732,3.250579834,23.3594799,54.11745071,384.6139812,249.2652261,378.8841248,302.676934,364.879446,355.2743232,382.5088406,249.6705025,411.2559414,301.1537397,411.5014172,357.6219106,17.3,5.06,0.16,8.5,13.75,1.83
739,17,2.496099472,2396.255493,35.66717148,-20.70316315,9.076051712,397.7360916,249.0029705,414.1897488,302.2079444,406.7345238,357.9292917,389.1902161,249.8343158,389.0550613,301.3102305,372.5605774,357.2333872,9.34,14.17,9.4,4.29,4,10.87
787,17,-39.57481384,-37991.82129,-8.936977386,37.57716179,67.08992958,409.6267033,250.417825,405.7945633,308.1014872,377.4793339,356.6995418,407.8830242,251.3835007,437.1321201,303.5751307,461.1740112,358.6243272,3.69,16.01,13.81,18.13,14.58,0.01
877,17,-65.90503693,-63268.83545,-36.6145134,43.30535889,75.85573196,430.9935093,251.8680364,404.9583149,306.9012201,374.2744732,352.6639652,427.315464,252.916528,459.9015713,304.9694824,475.3840542,362.6051867,10.81,5.76,8.61,20.65,16.38,13.71
931,17,-71.31191254,-68459.43604,-54.9458313,19.90573883,54.41697121,450.8479214,251.6484118,434.2503834,306.3006842,390.4048347,342.3712027,452.0082951,252.8652227,476.15201,305.2438402,478.526659,363.5313857,13.22,24.67,1.33,34.36,10.61,10.04
40,18,-53.31647873,-51183.81958,-33.27681541,2.597036362,35.77697754,469.2364597,247.347731,475.0530338,304.2422926,426.4527225,335.953567,466.6958427,247.2246337,481.7253113,304.8789418,477.8367805,363.1801021,10.49,44.06,2.13,40.76,6.06,2.2
80,18,-24.40249443,-23426.39465,0.942306519,-10.58690071,20.6479454,481.2940407,247.956056,489.0811157,304.106015,466.5614033,340.4990423,483.5614014,247.4565858,489.5080948,308.1478035,478.7355423,364.0160823,9.34,23.65,6.17,19.18,2.77,2.82
174,18,-12.1061039,-11621.85974,14.52867508,-21.20452881,10.17757416,488.7544441,246.8852592,500.1563072,301.856693,483.6975861,349.4728661,493.6989212,247.3535728,495.0969887,306.4128542,480.8613396,362.647351,8.87,17.66,8.09,10.99,1.54,4.83
214,18,12.35200882,11857.92847,50.59959412,-36.48888588,-3.394832611,506.2482262,246.9498092,522.7645111,298.9069927,523.857708,358.1380212,510.6690788,248.1540674,499.7442055,306.3352203,480.8132172,362.8390217,4.64,9.54,10.66,0.62,5.37,8.05
310,18,-1.750774384,-1680.743408,26.55761719,-0.860481262,28.10028076,521.1125565,249.0497696,526.7160416,305.1734805,524.6298981,358.8277459,528.789196,249.4022119,546.2035561,298.7054408,532.8255844,358.4714413,18.41,4.47,7.16,1.24,11.6,1.36
358,18,-49.19420242,-47226.43433,-21.07206345,27.53854752,57.3197937,543.177681,250.6880307,522.1013832,308.5202336,497.2011566,358.298471,553.5415077,250.7476884,571.7008209,299.3596959,584.5876694,357.6501703,4.78,4.13,7.11,15.7,10.09,15.58
440,18,-66.88545227,-64210.03418,-40.1975441,20.2180481,51.30311966,552.2782516,250.0023615,535.3024292,307.1437132,494.508419,355.2734542,562.209549,250.7777506,582.5942802,299.7031903,587.1817017,357.8959465,10.65,16,2.56,25.48,12.02,12.08
488,18,-61.78150177,-59310.2417,-46.80913925,5.683364868,39.47399139,569.574337,247.0704281,570.6807518,306.0844874,519.3470192,344.6172416,576.4982986,248.628577,587.3280144,302.5018394,587.6187515,358.2001734,6.28,37.45,0.19,36.84,7.43,2.32
586,18,-10.49005508,-10070.45288,18.23770523,-21.14925385,-11.0997963,585.9144402,246.3017017,600.4381943,305.2407503,582.2653198,351.4670777,592.8687859,247.4666923,599.5047569,305.4302967,566.4808273,349.8266923,26.39,20.36,22.69,12.45,5.32,5.79
631,18,-11.39545441,-10939.63623,18.70462418,-24.15092468,4.212226868,589.5089722,244.9033105,598.4665489,301.7776752,587.3852348,350.4064679,600.771389,245.9856141,614.6733856,303.9501357,585.2571487,350.482235,27.26,12.37,19.56,7.29,10.67,3.48
736,18,-24.33191299,-23358.63647,4.625988007,11.80486679,44.95857239,606.2487602,245.2613211,600.0332451,299.946456,588.5414314,355.613569,617.2961426,246.2496239,643.185997,301.5486038,636.3701248,358.4410894,18.61,2.97,3.84,6.61,16.5,3.01
800,18,-39.20854568,-37640.20386,-10.53760529,40.9851265,68.02379608,622.5068092,246.5033019,607.0198631,300.1841211,589.4622231,356.1893857,634.0038872,247.7709031,660.0037766,301.6521478,675.5702591,358.3425665,6.41,0.78,8.8,9.99,16.05,7.55
883,18,-55.35146713,-53137.40845,-28.20505142,34.5876503,62.74148941,641.1623955,249.8444706,619.3734741,300.5367565,594.0971947,354.5416617,654.8631477,251.3607609,680.0015831,301.6882288,692.9370117,358.0729723,8.34,1.16,7.37,14.74,14.76,11.99
936,18,-70.42499542,-67607.99561,-48.69976044,19.66249466,50.60222626,662.7564812,250.1715338,639.1692352,301.2615323,602.4583054,346.8711019,675.8026314,251.9791764,698.954258,301.4685237,700.3496933,358.9204109,13.96,9.8,0.8,24.35,13.09,14.4
27,19,-68.07815552,-65355.0293,-53.33307266,-0.184936523,31.13182068,682.1274376,251.874876,671.1434555,301.9293058,622.7822113,336.9844687,693.9816856,252.4376732,706.6826248,302.8182328,699.7973442,359.6622777,11.97,30.78,3.88,37.81,6.63,10.42
84,19,-5.566806793,-5344.134521,22.56168365,-61.32900238,-44.47843552,695.7896233,249.1773891,704.056778,301.8817985,697.9493523,356.4495814,697.8401756,249.9483526,700.7896042,302.9267657,645.7097626,337.2323692,43.88,8.64,42.08,3.59,1.28,2.35
183,19,-28.3722496,-27237.35962,-3.914394379,-20.01852036,11.12771988,697.7277946,243.2885134,710.5177116,296.1554646,680.5304718,339.4137776,710.9425163,246.0796469,716.6749763,302.8125358,697.7910233,355.1775384,14.72,29.05,11.45,21.29,6.94,5.03
220,19,-11.69540405,-11227.58789,16.42318726,-32.27714539,1.226463318,709.9981499,242.7336341,721.0847855,295.0009668,706.8417549,342.8860903,726.9259071,246.2913859,724.5450783,302.12883,704.0713692,356.2307131,10.64,16.3,12,9.49,3.32,4.3
333,19,25.58555603,24562.13379,47.95732498,-45.02540588,-11.98945999,729.3958855,244.7646511,744.0945053,296.0290682,757.1936989,343.6740804,739.5307159,247.5639921,726.9068527,304.2121661,702.6756477,357.4628448,7.21,0.37,14.34,8.8,2.24,3.92
372,19,35.92666626,34489.59961,59.93476868,-59.61919785,-26.79851532,741.0325813,245.6377262,759.3073654,291.1062384,777.0028496,343.829155,753.7117767,247.8458494,737.6792336,304.1783059,703.561306,357.394706,10.74,2.05,19.82,10.71,3.89,7.66
473,19,23.87546539,22920.44678,54.6062851,-69.65978622,-40.70440292,754.8303223,247.2288179,773.6798859,291.4481235,783.3950043,349.1297579,768.2786751,249.8923802,752.2942543,306.4716911,710.6401634,354.9045324,16.79,8.07,25.81,5.43,3.92,8.77
509,19,11.69900894,11231.04858,42.08507538,-69.91950989,-48.54440689,766.2054062,247.1621436,783.816433,291.8786824,783.7206459,349.169122,784.2303658,248.7015277,781.7403603,305.6207764,724.9879074,347.7940178,35.71,12.55,37.12,0.04,2.91,7.87
622,19,-1.793861389,-1722.106934,27.48470306,-55.83881378,-34.91827011,779.548645,246.4899606,793.7389183,297.8418767,780.6457901,349.6059251,798.1217194,247.372418,798.2593346,304.2163181,756.4742088,342.918663,31.35,16.93,31.27,8.08,3.7,4
671,19,-1.957397461,-1879.101563,24.83242035,-45.9419632,-27.68909454,783.4598351,246.1161947,793.5972977,298.1733978,786.422596,349.7012293,805.4901695,246.6766745,810.8374786,302.2624362,772.2355843,344.1336071,30.51,10.73,27.41,4.46,6.64,2.18
787,19,-10.34631729,-9932.4646,14.03532028,-16.01491928,9.713001251,789.5379639,243.8821775,794.8904228,297.5628197,787.3749733,351.1010528,813.049221,244.4086844,827.0684624,300.0985694,805.0074577,351.456424,21.64,7.72,13.57,4.5,12.41,2.09
824,19,-18.57107162,-17828.22876,7.50629425,5.13010025,35.6445694,798.170414,244.3768841,797.3647499,297.6855469,786.5150642,352.0516169,821.2474823,245.2048177,834.017601,300.2192366,830.7566643,356.6016948,9.3,5.92,1.85,6.39,12.27,0.89
932,19,-32.18358994,-30896.24634,-6.002597809,-2.489433289,27.60297775,812.05616,246.5983164,805.8123207,298.4415436,786.007061,352.4110436,835.9453011,247.6350439,846.5774918,302.7485168,839.6173668,359.6853554,10.13,7.79,3.92,11.65,10.15,4
974,19,-36.42259598,-34965.69214,-8.489742279,-5.232753754,25.66091537,815.9894371,246.5912354,810.5846786,298.4055269,786.8824196,352.3577428,838.9702034,247.7204025,849.6902275,303.4762216,839.8030472,359.2114735,11.87,10.52,5.68,13.87,11.02,3.82
82,20,-42.40945816,-40713.07983,-14.63996887,-14.40170288,16.45294189,823.7496758,245.5143553,821.1970139,297.8309011,789.215641,348.5282242,847.4935341,247.5807613,851.9791603,304.9673903,840.5538368,359.2614591,9.27,17.96,6.74,19.52,8.09,2.81
121,20,-40.19926071,-38591.29028,-16.64331436,-16.80307388,13.49241257,828.6444283,243.0128521,829.0720367,296.3986659,796.8688774,343.6046863,851.7016983,245.5778271,852.4368668,304.9231339,840.9230232,359.4647491,7.17,21.25,6.76,20.98,6.78,0.42
231,20,-34.53008652,-33148.88306,-12.68514633,-22.90700912,5.953330994,834.0114784,241.7064017,832.1570206,295.4507732,806.7510796,343.8492072,858.6872292,245.0216442,853.0815697,304.8516798,840.6734848,360.2831554,4.16,15.34,7.16,16.44,3.62,2.63
271,20,-27.75192261,-26641.8457,-7.522773743,-26.81488037,1.813430786,836.9262886,241.4528364,833.45438,295.3672171,815.5585098,344.3203211,861.3126183,244.3264639,854.6390533,304.4432008,840.6454468,360.1085114,4.48,9.55,8.03,11.61,3.48,4.09
382,20,-25.11926651,-24114.49585,-8.779735565,-30.28461456,-2.622299194,840.7547379,241.7122597,835.4966927,295.8121955,821.3669014,347.4488497,864.3467331,244.188062,856.2177658,303.895129,841.0702515,358.389945,4.51,5.62,8.87,8.74,2.27,6.07
421,20,-23.59954834,-22655.56641,-7.596416473,-28.76386642,-2.346954346,839.5815468,241.6251147,833.8653374,295.7937849,821.535759,347.4167919,863.7485504,244.0601367,855.9383583,302.7855957,841.3336372,358.0259478,4.18,4.25,8.45,7.64,2.49,5.81
529,20,-23.00754547,-22087.24365,-6.800022125,-28.0254364,-1.948127747,839.0544891,241.5875208,833.234024,295.7108402,822.1962547,347.4534202,863.2414627,244.0133214,855.8044624,301.9961572,841.4838982,357.8148365,4.09,3.38,8.2,6.84,2.95,5.61
570,20,-23.42479706,-22487.80518,-7.330856323,-28.27360153,-1.905555725,839.133625,241.5369397,833.1840134,295.6554151,821.7204094,347.4557376,863.1369781,243.9451021,855.8393097,301.6537893,841.326828,357.6981604,4.22,3.56,8.27,7.09,3.06,5.65
658,20,-23.68143082,-22734.17358,-7.761726379,-28.55163574,-1.986351013,839.18993,241.4642304,833.1087112,295.6059122,821.4896393,347.4602437,863.1127167,243.8685948,855.8803368,301.4437723,841.1734772,357.5636208,4.34,3.57,8.37,7.18,3.19,5.71
705,20,-23.79707336,-22845.19043,-7.863464355,-28.61646652,-1.996593475,839.2094994,241.421181,833.0942345,295.5769765,821.4300728,347.4625933,863.0884552,243.8385487,855.8918953,301.4149976,841.1288452,357.5346851,4.4,3.57,8.4,7.2,3.27,5.71
790,20,-23.86882782,-22914.07471,-7.916965485,-28.67837906,-2.013702393,839.2318726,241.3769084,833.1045341,295.5479765,821.4077568,347.4656188,863.0658531,243.8074243,855.8920097,301.4103949,841.0937119,357.5040436,4.43,3.58,8.43,7.22,3.31,5.7
837,20,-23.93331528,-22975.98267,-7.949581146,-28.71465683,-1.504325867,839.2557907,241.3551182,833.1182671,295.5432451,821.3824654,347.4706721,863.0688858,243.7909931,855.8880043,301.4129698,841.079464,357.4987328,4.44,3.6,8.43,7.24,3.3,5.71
921,20,-24.0130806,-23052.55737,-7.97870636,-28.75888824,-1.15819931,839.2878342,241.3296586,833.1384087,295.5344582,821.3537407,347.4770129,863.077755,243.7745136,855.8893204,301.4160919,841.0666466,357.4934542,4.44,3.62,8.44,7.27,3.29,5.73
972,20,-24.05267715,-23090.57007,-7.988834381,-28.77433777,-1.021442413,839.3001366,241.3193589,833.1510544,295.5255425,821.340065,347.4797809,863.0779266,243.7667888,855.8934402,301.4214671,841.06287,357.4910724,4.45,3.64,8.45,7.28,3.28,5.74
51,21,-24.09341812,-23129.6814,-8.002853394,-28.78858566,-0.907287598,839.3146133,241.3058728,833.1683922,295.510447,821.3251877,347.4841261,863.0747795,243.756634,855.8982468,301.4291596,841.057663,357.4893343,4.47,3.65,8.46,7.3,3.28,5.74
104,21,-24.11619186,-23151.54419,-8.008861542,-28.79659653,-0.854473114,839.3247414,241.2994516,833.1792068,295.503366,821.3220406,347.4862182,863.0742645,243.7497461,855.9053421,301.4355326,841.0574913,357.4913943,4.48,3.66,8.46,7.3,3.29,5.74
199,21,-24.14777756,-23181.86646,-8.025970459,-28.80672455,-0.812072754,839.3439102,241.2937868,833.1966591,295.4949653,821.3165474,347.4902737,863.07621,243.7394625,855.9120369,301.4449954,841.0583496,357.4943233,4.48,3.67,8.46,7.32,3.29,5.75
239,21,-24.1635704,-23197.02759,-8.03232193,-28.81055832,-0.784435272,839.3538094,241.2895381,833.2052422,295.4893649,821.3146019,347.4929774,863.0772972,243.7338942,855.9155846,301.4503706,841.0608673,357.4990225,4.49,3.68,8.47,7.32,3.29,5.76
348,21,-24.18491364,-23217.51709,-8.039588928,-28.81725311,-0.752277374,839.3670273,241.2814111,833.2197762,295.4805136,821.3131714,347.5000906,863.0803299,243.7265074,855.9214211,301.4579666,841.0635567,357.509805,4.49,3.69,8.47,7.33,3.29,5.76
386,21,-24.19481277,-23227.02026,-8.041820526,-28.82080078,-0.74048996,839.3741798,241.2779188,833.2243538,295.475589,821.3135719,347.5026011,863.0824471,243.7231439,855.9237671,301.4608312,841.066246,357.5121546,4.49,3.69,8.47,7.33,3.29,5.77
497,21,-24.20951843,-23241.1377,-8.040332794,-28.82749557,-0.72303772,839.384079,241.2698561,833.2362556,295.4668021,821.3143158,347.5098431,863.0874252,243.7158859,855.9300613,301.4705837,841.071167,357.5185597,4.49,3.69,8.47,7.34,3.29,5.77
535,21,-24.21541214,-23246.79565,-8.038959503,-28.82835388,-0.711479187,839.3884277,241.2660903,833.2415199,295.4615879,821.3160324,347.5114846,863.088398,243.7142766,855.933094,301.474961,841.0731697,357.5228405,4.5,3.69,8.47,7.34,3.29,5.77
