time(in ms), time(in s), hsL, toL, hsR, toR, hipL.x, hipL.y, kneeL.x, kneeL.y, ankleL.x, ankleL.y, hipR.x, hipR.y, kneeR.x, kneeR.y, ankleR.x, ankleR.y, rk_ang, lk_ang, ra_ang, la_ang, hipR_ang, hipL_ang
372,9,31.67575836,66.62252426,-63.06229591,-34.72586632,340.2795696,248.1996113,365.7137489,299.7946,377.1049976,352.9551888,331.4012146,248.5216856,321.2817192,304.8358762,279.111042,346.3965118,23.94,8.63,29.7,6.89,10.95,11.12
418,9,-52.90128708,-37.91934013,20.08489609,54.54119682,354.7216415,246.2490928,353.9068508,303.2719982,315.7955647,341.1243296,351.507225,245.4201293,371.8534756,303.3873546,375.8027744,352.897929,8.6,29.06,2.59,29.52,4.23,4.8
518,9,-5.93164444,24.82606888,-30.44068336,-7.078285217,377.6135159,241.7294794,383.253336,300.4698086,374.1139126,345.7806873,363.2225132,243.0927712,381.2669849,302.8085124,343.5772991,342.0227194,38.04,9.56,28.39,6.45,3.51,2.11
558,9,-18.54755402,8.461103439,-22.1176815,5.695323944,382.9010868,241.1811018,391.5332508,298.6883819,370.8763218,347.0853674,371.2312317,242.3634249,388.261385,300.7576847,361.5214348,344.0307069,28.48,18.33,19.16,13.49,3.22,0.39
675,9,-24.91230011,0.491695404,3.51805687,35.59495926,394.6856403,240.4884964,387.2668934,298.7140346,379.3695259,349.0579176,386.9365883,241.8832988,409.9072266,298.985914,399.6712303,350.4208553,19.14,0.94,6.37,5.03,6.66,6.21
733,9,-35.03651619,-2.022628784,42.48106956,74.20806885,406.60532,242.392602,391.5950203,299.5528793,378.2650566,352.4812746,400.9563732,243.7960464,431.968689,298.9288151,447.5614357,357.8865159,9.1,0.34,8.48,8.05,12.31,9
820,9,-50.97458839,-19.17154312,61.44312859,90.76724052,421.4300537,244.9220753,401.4530754,300.8326471,380.0568581,352.800597,416.0193157,245.0794351,449.8534584,300.7688856,478.0129623,356.3428187,2.96,1.68,15.93,13.02,14.71,11.34
873,9,-61.92632675,-30.48803329,43.0170536,76.34757042,436.815834,247.6607931,415.9929085,301.6509569,384.3706226,351.2935925,437.1420193,248.116731,468.1965065,300.6817245,484.4908333,357.7599263,9.26,7.47,9.14,19.7,13.55,11.55
971,9,16.31469727,49.78365898,-61.310606,-38.4064579,463.5896587,247.1445698,481.0837555,300.7670832,485.9618568,356.7401612,452.2856426,247.5928956,449.3144703,304.7945809,401.7242146,342.6505172,33.59,7.59,35.26,2.82,5.02,8.62
14,10,-50.98471642,-18.93001556,-4.562330246,32.53995895,481.6028595,245.9711945,485.1402283,301.0143399,438.91119,335.8563638,473.5883904,246.5575361,484.4697762,304.2376578,477.4639893,346.5222323,11.38,38.81,5.31,36.72,1.24,1.25
131,10,-49.52628136,-26.72627449,-0.488605499,33.98094177,489.0410042,244.3908048,491.2386703,300.4136431,449.7003365,334.1272402,481.2897491,246.0517251,494.0079689,303.8457227,488.4860802,356.4295614,10.44,35.99,3.36,34.72,2.91,2.55
171,10,-19.26218033,10.3704071,-8.856925964,19.90819931,501.6901016,244.335798,507.6573372,299.6254599,490.9789467,351.1114168,503.2197762,244.352712,510.2025032,296.772126,501.9026756,352.948848,9.04,13.8,4.74,10.31,2.62,0.77
294,10,-31.83631897,-1.752662659,30.7708168,60.05001068,512.79459,244.4389558,504.027729,300.5350828,487.9866028,357.6951349,520.7874298,244.1089797,547.5386238,291.4350235,555.9296036,349.1208744,12.96,3.95,4.69,8.96,16.1,5.67
344,10,-49.43647385,-18.10512543,49.33227539,76.76347733,530.9691811,247.0260751,513.9305878,305.4956353,490.3476334,357.1850109,537.1258163,246.8037468,562.2144127,293.8631094,586.0546303,348.3492351,2.87,5.08,13.85,14.38,15.6,9.85
455,10,-67.42944717,-35.48475266,35.31515121,67.3925972,551.123085,250.482713,529.3045807,305.1336336,493.2263947,355.4769373,557.9128647,251.4102316,583.2731438,296.4878225,596.290226,352.5168407,10.11,9.3,7.46,21.94,15.38,14.58
498,10,4.564876556,32.93558121,-69.46969986,-44.60071564,571.3381004,250.0294948,593.6914444,297.4901104,593.6584854,352.348119,573.2361603,250.9120166,563.3926964,306.0205972,514.2480469,348.8437808,27.11,14.86,32.83,0.01,7.61,12.35
601,10,-55.81317902,-23.84010315,-7.256298065,32.99617767,586.5390587,246.6773343,597.8692245,298.7390757,543.9226913,337.8026175,589.0123558,246.195631,597.4759483,304.7396386,589.7292137,352.6145267,9.85,44.82,5.18,37.83,3.17,4.94
649,10,-45.52619934,-25.75704575,-7.535877228,28.92459869,594.2720604,245.5223215,605.071106,298.64007,558.3411026,338.7486756,595.6725311,244.5293033,606.1027908,304.2759275,596.8619156,352.6565301,11.74,39.76,6.11,33.23,5.4,4.91
747,10,-17.66000748,12.37884521,-21.0537529,12.12678909,608.9645576,242.0494616,619.3803978,296.2086368,599.6917534,343.6519682,609.5841408,240.9581137,622.5597382,298.7311256,597.6401711,351.3987458,22.1,19.31,14.89,13.13,6.95,4.63
788,10,-24.19641495,2.851982117,9.936389923,38.22212219,617.3077011,244.0215611,612.992878,296.4770079,599.516201,349.8470986,627.1555138,243.3383864,651.1817551,298.7123609,642.0352936,355.0130332,18.94,5.43,5.21,8.07,12.2,0.96
904,10,-40.98787308,-10.69055557,36.15686417,67.86157608,633.2781601,247.5400776,616.8519402,299.8934126,599.7800446,353.6079955,642.5168037,246.8086874,666.4744377,299.6249771,680.6367302,356.5826404,6.35,0.13,7.98,10.12,12.44,6.93
944,10,-56.23260498,-27.33026505,46.06773376,75.38520813,649.9009323,249.9942183,624.6537209,301.397295,602.2061348,353.207016,655.075779,250.207293,684.2023087,301.2914014,701.9272614,356.2961161,7.51,1.75,10.29,13.68,17.01,12.69
54,11,-72.9681015,-45.52316666,24.87916946,58.22158813,670.0964355,251.5443206,643.2088852,301.4365625,607.1091843,347.2820592,678.3917427,251.2986732,701.3958549,301.6944408,708.8489914,358.4392869,10.17,7.03,4.24,23.88,11.4,15.17
95,11,-27.68772125,-2.421112061,-43.20384979,-18.22036743,692.0665169,251.191991,693.5965919,304.876399,672.6869774,350.244602,692.8732681,250.8914655,690.507431,301.736412,661.3762093,352.5407875,16.38,15.45,17.87,14.52,3.7,0.95
203,11,-24.8733902,-0.949745178,-33.62714767,-7.830905914,703.0368233,249.8117852,711.3811111,304.1069484,686.491127,351.0554767,705.5161858,248.9338499,715.0833321,303.9154065,683.7905502,352.8707635,25.37,21.55,19.77,16.59,4.76,3.18
245,11,-30.99672318,-8.099956512,-17.60324478,15.71216583,709.7050095,246.0505342,722.7201462,298.4078765,689.573307,339.9190736,717.886734,245.4514951,727.0474434,301.6750646,706.2664032,356.3964093,17.29,32.15,12.04,24.18,6.42,6.51
355,11,-12.36167908,12.6193428,-25.19428253,8.533916473,721.8148613,241.8868876,733.4780502,296.5041089,716.2988663,341.5845001,731.2150955,242.1178579,731.9434547,297.2967982,715.0424194,354.947598,9.79,18.95,9.35,12.09,3.39,4.19
398,11,8.859729767,40.71430206,-34.59205627,-0.771045685,725.9340477,241.6347867,747.7855682,291.1975837,741.2933922,347.4628186,736.4473343,242.3958045,731.401577,297.4669683,713.1695366,356.7584431,6.86,17.64,9.8,3.7,1.62,11.52
495,11,36.48622513,63.68883133,-49.28237915,-3.825531006,744.0565109,242.3978966,762.8220749,292.8159213,784.6074486,346.6523945,755.0969124,242.8938425,745.6785965,297.9775429,714.6529198,356.903379,11,1,16.47,12.84,1.19,8.77
537,11,38.15494537,65.59421539,-59.47465897,-16.39514923,750.3240395,242.863555,773.0014801,290.022229,788.2177162,341.5053213,762.1151161,244.045524,745.7436562,302.0971262,712.1553612,357.2762918,9.89,5.7,18.88,9.46,5.51,12.04
630,11,25.36737442,55.93975067,-68.37621689,-33.57559204,764.7858238,243.9186448,784.2863846,292.1402943,795.0076103,347.8246915,774.3344307,245.7558668,757.9312134,304.0018272,716.9724655,355.6092238,15.06,6.63,24.04,6.2,5.76,8.34
688,11,8.280143738,36.97683334,-46.2912941,-18.69009018,768.5148239,243.9499462,782.1818161,292.5731707,782.484684,345.7788205,782.6676178,245.7389528,775.2490425,303.7300444,746.4131927,355.4768407,13.29,8.8,17.39,0.2,1.51,6.01
770,11,11.04154587,41.25652313,-63.72425079,-38.92307281,778.460598,243.9737481,793.441143,293.2277477,794.7354126,348.0667663,793.0428886,245.5311567,794.6419144,301.4880931,739.1735458,341.6620696,38.76,8.95,37.82,0.78,2.84,6.87
823,11,-4.115180969,27.57894516,-50.68696976,-26.47270203,788.3463478,243.1120831,800.6658554,295.7599247,790.2511024,348.0800915,799.0283203,243.8757563,802.5688934,297.7156413,761.0441208,338.497653,31.92,13.89,29.79,6.37,4.13,5.44
924,11,-7.229347229,24.48972702,-45.23763657,-17.75619507,795.5096626,241.9689149,804.4049835,296.9898355,793.8039207,348.7612545,800.0448418,241.2424332,806.5505791,297.515763,770.4599762,340.6489348,28.93,11.77,25.2,6.55,6.07,3.79
970,11,-11.87753677,17.65874863,-23.06219101,8.625926971,799.5715141,241.5961307,804.0084457,296.1320972,794.5437241,347.5452805,809.3673706,241.3004655,815.3704262,297.2003996,795.9124374,346.3040078,16.02,8.53,12.55,5.9,5.65,2.5
66,12,-13.76415253,10.35209656,-11.08846664,23.94218445,804.6383858,241.0260594,803.1611824,296.4245117,796.3288307,351.6961813,815.1096725,240.9171402,820.8396149,297.3948705,810.7376862,353.1390703,9.09,3.12,5.8,3.97,5.47,0.32
108,12,-19.55680847,4.580612183,-7.923316956,23.087883,808.9570427,241.0899979,805.2299309,296.3927758,796.4481354,351.5001976,821.1388779,241.2928694,824.2008591,301.1340737,819.4460678,355.641861,4.46,2.95,2.79,5.11,3.38,0.71
211,12,-24.9861145,-0.48368454,-15.08691788,18.52169037,813.4128571,241.1620152,807.7697754,296.3560832,796.0463333,351.2536812,827.8874016,241.8476522,826.9761086,301.9855034,819.9367905,356.4691508,3.67,3.56,4.14,6.84,1.83,1.09
255,12,-30.0951004,-5.593585968,-18.61415863,15.57495117,818.2930756,241.0583264,812.661953,296.3504827,796.8997765,351.8524468,833.5541725,241.8689436,830.7789803,301.9964147,821.5921783,356.5085471,3.93,5.8,5.4,9.07,1.39,2.28
342,12,-31.87105179,-9.282646179,-21.34494781,10.98781586,821.8244362,241.0796821,818.9995193,296.4346504,798.267231,351.7771304,836.2739754,242.123217,834.5286942,301.8484855,821.7283058,357.035569,6.49,10.26,7.42,11.89,3.34,0.93
385,12,-31.59519196,-12.59084702,-23.66140366,9.256725311,822.1883583,240.7944936,819.5993042,296.316365,798.1434059,351.3941109,837.4856186,242.2283059,834.7172356,301.5645039,821.9872856,356.9967198,5.86,10.86,7.34,12.35,3.23,0.64
484,12,-30.26241302,-11.83582306,-23.59554291,8.933200836,821.6415024,240.8084947,819.7959137,296.338799,798.2260323,350.9619105,837.6811981,242.5708991,834.5479202,301.585232,822.2271538,357.4211311,5.36,11.45,7.06,12.52,3.05,0.35
532,12,-30.29857635,-12.98841476,-24.04661179,8.540267944,821.8691254,240.9189266,819.9433708,296.42802,798.2062912,350.9313655,837.9104233,242.8112519,834.5996475,301.5926349,822.0831299,357.5150514,5.36,11.53,7.16,12.64,2.75,0.35
,12,-29.94781494,-13.26564789,-23.96141052,8.492717743,821.8482399,241.2519121,819.8887825,296.6299903,798.2743263,350.8923876,838.1006813,243.3504564,834.8484421,301.5897703,822.2248077,357.4828005,5.44,11.49,7.22,12.62,2.61,0.33
678,12,-29.47294235,-12.9633522,-24.37374115,8.505706787,821.5966415,241.3985217,820.0275993,296.7286098,798.4547997,350.743171,838.1029129,243.530395,834.9127007,301.5870345,822.1811485,357.5358117,5.52,11.75,7.28,12.65,2.68,0
768,12,-29.19387817,-12.78488159,-23.86035919,8.550739288,821.4675522,241.5470785,820.1460457,296.8391061,798.5852623,350.7329035,838.0672073,243.6795795,834.9466324,301.5820134,822.157917,357.5675154,5.59,11.91,7.31,12.68,2.74,0.2
811,12,-29.13631439,-12.75083542,-23.75347137,8.593482971,821.4519882,241.58979,820.1971436,296.8604457,798.6202812,350.7311976,838.0182266,243.7029147,834.9524689,301.5711021,822.1239281,357.5728905,5.64,11.96,7.33,12.69,2.76,0.26
898,12,-29.10478592,-12.72874832,-23.67811203,8.633537292,821.4531326,241.6453117,820.2428627,296.8884802,798.6475182,350.7356715,837.9858398,243.7365657,834.9593353,301.5591288,822.1011543,357.5782013,5.67,12.01,7.34,12.71,2.78,0.29
944,12,-29.09946442,-12.72937775,-23.6545372,8.650360107,821.4623451,241.6656214,820.266552,296.9044769,798.6586189,350.7395661,837.9670143,243.7464309,834.9611664,301.5513718,822.0920563,357.5777185,5.69,12.02,7.35,12.72,2.79,0.3
52,13,-29.09980774,-12.73418427,-23.6195755,8.677654266,821.4788818,241.6965848,820.2916718,296.9304836,798.6684608,350.7486749,837.9421234,243.7602711,834.9564743,301.5366626,822.0868492,357.5771713,5.7,12.04,7.34,12.73,2.79,0.32
96,13,-29.10730362,-12.74093628,-23.61225128,8.68680954,821.4894676,241.7108274,820.300312,296.9485724,798.6709785,350.7600045,837.9318237,243.7645519,834.9546432,301.5330255,822.0840454,357.5766885,5.7,12.05,7.34,12.73,2.79,0.32
192,13,-29.12103653,-12.75495529,-23.60126495,8.705749512,821.5087509,241.7275321,820.3104973,296.9678199,798.6753273,350.7727182,837.9167747,243.7717456,834.9499512,301.5222752,822.0802116,357.5754333,5.7,12.05,7.34,12.74,2.8,0.31
244,13,-29.12441254,-12.75815964,-23.59554291,8.713760376,821.5141869,241.7454439,820.3139305,296.9817889,798.6761284,350.7799602,837.9111099,243.7810314,834.947834,301.5190244,822.0792961,357.5751436,5.7,12.05,7.34,12.74,2.8,0.31
331,13,-29.12612915,-12.75993347,-23.58913422,8.722343445,821.5188217,241.7641121,820.3177643,296.9935048,798.6779594,350.7848203,837.904644,243.7885952,834.9462891,301.5151942,822.0783234,357.5743711,5.71,12.05,7.34,12.74,2.8,0.31
