time(in ms), time(in s), hsL, hsL*wid, toL, hsR, toR, hipL.x, hipL.y, kneeL.x, kneeL.y, ankleL.x, ankleL.y, hipR.x, hipR.y, kneeR.x, kneeR.y, ankleR.x, ankleR.y, rk_ang, lk_ang, ra_ang, la_ang, hipR_ang, hipL_ang
32,34,-39.97532845,-38376.31531,-27.4792099,37.21879005,66.64578438,348.7192726,246.7514277,328.9846802,300.1422787,332.912178,348.727845,351.6456985,247.6955062,384.5594501,296.2994671,393.9138508,352.6489985,15.52,14.35,5.35,2.6,19.87,10.87
70,34,-57.37298012,-55078.06091,-41.64196014,21.70171738,52.35079765,366.7828846,246.4080459,366.7999935,302.1704149,320.8415508,339.6229577,370.3719521,245.7237446,394.0159607,297.8344417,396.2627792,352.8536403,13,34.63,1.33,34.61,12.67,0.15
164,34,-40.2372551,-38627.76489,-22.95581818,-1.255502701,30.83659172,390.9182453,240.2172285,398.4019947,299.118973,358.3045292,339.1393554,386.8146229,240.5812901,398.719368,299.5045352,391.5541077,352.6854014,10.82,33.49,4.32,29.4,4.8,2.81
212,34,-16.46447182,-15805.89294,8.456869125,-9.567403793,22.44503975,407.1159554,240.6499439,416.4494133,297.5271893,399.4398308,345.4588866,401.8398857,241.1174047,410.5346489,298.270247,401.2061405,353.3854258,10.33,16.56,5.42,11.28,3.06,5.51
305,34,-27.17843056,-26091.29333,1.289205551,28.08926582,57.79086113,417.9699326,244.9718356,407.0650291,299.6858418,396.6650105,351.8505478,423.9980793,244.8626912,448.3389759,297.913717,455.8260441,354.3897736,10.21,0,4.28,6.38,11.83,3.71
363,34,-32.31559753,-31022.97363,-5.068159103,46.75646782,76.44656181,424.1414738,247.540834,407.1431637,300.1564407,397.6087761,352.6912272,430.4630184,248.4797144,458.8710594,300.2649736,479.5794582,355.5893004,5.26,4.47,11.91,5.81,15.48,7.38
463,34,-48.21075439,-46282.32422,-22.42535591,54.54654694,83.42067719,440.5810547,250.7289398,415.8985519,300.4793036,399.2653084,352.0283139,449.8616982,252.7357846,479.512682,300.9352255,506.1527824,355.2546895,3.66,5.31,15.44,10.27,17.65,12.42
504,34,-64.09297943,-61529.26025,-41.3588047,41.00521088,70.00322342,461.266222,251.6555732,435.0665188,300.4242647,406.9400597,348.7152278,470.852623,253.6816818,500.722847,301.1371636,516.5374374,356.329397,10.34,1.33,9.17,18.13,16.89,12.55
596,34,-69.15272713,-66386.61804,-56.86068535,20.29975891,52.93298721,484.9991226,250.1979911,471.4651966,300.9812844,427.1066952,336.4314401,491.5450859,250.7384509,517.5662613,301.3295102,518.1223297,357.2002351,15.82,26.61,0.34,35.14,13.91,7.52
637,34,-53.65888596,-51512.53052,-36.28535271,4.610366821,37.377491,504.3317986,241.9775087,508.8234329,299.7341216,461.5068054,331.7940724,505.9592056,242.6243126,521.5652275,301.2320495,517.0814896,357.5360692,11.08,42.2,2.55,39.69,8.3,1.74
728,34,-27.72737503,-26618.28003,-3.534507751,-8.989105225,20.61504364,519.7743416,239.8976165,529.4282913,295.7905018,501.9940567,335.9129477,521.9226265,239.8522174,529.3105888,300.5263281,518.6252975,357.6020515,9.93,26.59,6,21.03,4.28,4.74
776,34,-15.54548264,-14923.66333,12.16312408,-17.27005005,12.48756409,529.0783882,239.8277235,532.8147697,296.2207711,522.1900177,345.5520988,530.0276756,240.1278466,530.8975983,299.6046674,520.5805779,356.6833842,6.28,9.04,5.79,6.9,1.49,1.46
878,34,25.8539772,24819.81812,50.87179184,-32.16430664,-1.378612518,543.596077,240.6831765,566.9970703,291.5500903,573.2626534,344.6317899,543.7366676,240.7582194,534.3462181,300.945493,518.0190468,356.6715717,4.34,10.71,9.34,3.81,2.97,14.31
920,34,40.31352997,38700.98877,64.50502396,-40.67659378,-9.784584045,551.4767075,242.7101219,576.1511421,291.9935238,593.3818817,344.8280954,551.9410515,243.5792381,537.0736885,301.9767487,518.2387161,356.763432,2.8,5.33,10.93,10.41,5.09,16.53
30,35,-18.775177,-18024.16992,3.403244019,11.81516647,38.59399796,564.6247101,246.0131496,565.5220985,301.4796925,551.6251373,351.9524181,573.0084801,247.6301998,593.0051994,298.7300313,588.0365753,353.2086575,15.35,9.33,2.92,8.79,14.76,1.43
69,35,-59.50933456,-57128.96118,-36.18822098,27.16215134,55.25979996,582.6461792,246.6670185,566.5429688,302.3042464,533.4585571,351.1710584,590.989666,248.2970238,612.0588112,298.4250641,621.8713188,352.8971887,7.52,11.6,5.8,20.84,15.26,9.11
180,35,-63.13871384,-60613.16528,-53.42279434,14.84853745,42.63216019,600.9963226,243.7522727,600.941906,302.0266056,549.8500443,341.3588405,606.4943504,245.138433,619.4824219,299.4701278,624.7214127,352.3863888,4.47,36.12,3.2,36.16,10.63,0.42
221,35,-43.39399338,-41658.23364,-27.02642441,-1.420783997,30.3842926,615.5894279,240.1074564,629.3726349,300.2071989,582.936573,339.9243844,620.3264809,240.2016342,630.6079674,299.2161763,624.2118073,352.3753488,9.47,40.68,3.85,33.33,9.04,8.28
334,35,-16.6906929,-16023.06519,10.0526619,-18.37429047,14.40113068,632.8723526,238.2702506,652.3396683,292.6463306,625.1444435,340.4381776,634.1544342,238.3026463,638.1488228,293.1099451,623.4630203,351.8335211,10.35,29.13,7.99,17.74,5.43,12.21
383,35,-25.12544632,-24120.42847,2.328128815,9.8487854,40.63533783,642.4578667,238.8066226,636.3202858,292.7082574,624.6091461,350.209229,653.4345818,239.0407634,675.2727699,293.9382648,669.392395,352.2460234,15.86,2.87,3.23,6.52,14.29,1.41
465,35,-36.67980194,-35212.60986,-9.259815216,39.94474411,64.47383881,655.11343,242.2331822,636.9851303,297.6883149,624.5200539,351.7274022,665.8590317,243.9471138,689.6408844,294.9207902,707.1137238,349.8466158,4.56,3.03,10.16,7.38,17.64,6.72
514,35,-41.68029785,-40013.08594,-16.3035965,42.56040573,68.48585129,661.4782906,244.1814798,640.0425911,298.3611417,626.0694695,351.1129296,673.2805252,246.8799967,696.6010094,294.963212,717.3534966,347.9529226,2.84,4.07,12.44,8.46,18.71,8.97
613,35,-55.77432632,-53543.35327,-33.51928711,29.67510223,55.81111908,677.0738411,246.5522093,655.9234428,297.2599769,629.6855736,348.2734358,691.4233017,249.6754432,712.5501823,295.6538701,723.7016487,348.6421967,7.74,2.93,6.77,16.13,16.87,9.08
653,35,-65.07968903,-62476.50146,-46.43451691,10.33452988,37.43110657,695.4891014,246.2894708,678.3564949,297.2464585,641.2482834,341.0748589,710.6736946,249.0638512,726.3377953,297.0645404,725.7008743,349.7029352,10.79,14.76,0.38,25.46,11.4,9.29
757,35,-61.82699203,-59353.91235,-51.02199554,0.013332367,27.07317352,702.7472878,244.9592668,693.6100388,296.2704992,649.8237991,334.2692149,720.9583282,247.6360095,732.2393417,297.5176942,726.3427162,350.2165997,10.85,27.23,3.59,32.95,9.28,5.76
800,35,-45.57420731,-43751.23901,-31.58992767,-9.816513062,17.7126503,711.9940567,242.7583373,717.4231339,293.6802578,675.7593155,328.3084989,730.2473259,244.7509235,735.3230095,297.7710021,726.5942574,350.2618861,8.43,37.52,5.33,34.09,6.82,3.18
916,35,-28.79041672,-27638.80005,-6.056728363,-21.2008667,7.172298431,722.5353241,241.0305494,733.7032127,291.4890325,706.4440155,331.2684989,742.2586441,242.341345,741.8199921,297.045325,727.4786568,350.3021514,8.35,28.18,8.6,21.07,4.39,7.49
966,35,-6.110515594,-5866.094971,15.44151306,-32.19509125,-3.424301147,733.0486679,237.9135436,746.5996742,288.9819288,734.6448326,335.1038754,751.6137886,240.1542073,744.9032021,296.7199516,727.9013443,350.0915229,6.34,16.78,10.15,8.29,2.19,8
50,36,25.64855576,24622.61353,47.9970932,-45.83993912,-16.33008957,750.2514267,238.7099826,763.4772491,289.0008545,778.0394554,338.3730268,765.982933,240.7991445,753.2839966,296.3302374,726.8385887,350.1134741,8.13,1.01,15.45,9.43,1.38,7.8
102,36,22.66782761,21761.1145,48.84813309,-49.82282639,-21.83160782,754.1980934,238.9496756,766.3447952,289.3482757,784.5289993,339.3383324,771.7553902,240.9106547,757.2194481,296.3280487,727.648201,350.0954497,8.8,3.84,17.18,11.58,1.36,8.07
196,36,14.37898636,13803.8269,41.55761719,-59.75389481,-32.19829559,766.13554,239.4243783,778.9440536,289.5782161,788.4387016,341.3276839,782.1661949,241.0603863,764.6500969,296.4817071,729.75214,347.7673352,10.86,2.28,20.93,5.91,5.39,7
252,36,-12.40888596,-11912.53052,12.12965012,-33.88475418,-5.135421753,772.0421791,239.8214793,773.964901,292.7331698,766.9105911,342.3913515,788.1913948,241.5199935,778.6694527,296.4246726,762.8482246,350.545578,3.77,5.74,9.32,4.56,0.62,0.12
339,36,-37.29681015,-35804.93774,-16.14984512,-34.75547791,-7.793197632,778.5783577,239.8917264,788.1694794,293.4128845,748.1191063,338.1560576,796.5075874,241.5871346,791.0118484,296.5112221,778.8171959,343.9579654,5,32.48,8.22,26.72,1.89,5.53
387,36,-7.067298889,-6784.606934,19.78248596,-51.57829285,-22.45822906,786.0694313,239.1735327,794.8497963,293.6733377,783.1927299,341.9107747,804.2819595,240.3191471,801.5790367,294.7670674,765.4709244,333.0762541,26.33,12.92,27.92,7.73,2.6,5.22
498,36,-16.91734314,-16240.64941,10.29310226,-41.79582596,-22.00510025,791.7533684,236.9073129,796.6534996,291.632359,784.72229,340.4329956,810.6666756,237.9835171,811.2962151,291.2886071,776.1355591,334.179318,25.14,10.71,24.75,7.82,4.12,3.43
543,36,-15.07804871,-14474.92676,6.316337585,-30.01276016,-2.262554169,797.1222496,236.4956474,797.379055,290.8581126,789.0930176,340.5449402,814.4741249,238.1427276,820.8020782,293.291316,792.6077271,340.9052682,22.11,5.51,18.41,5.35,8,1.45
642,36,-17.7973938,-17085.49805,2.247276306,-17.85020828,11.78329468,799.4417381,236.7670763,798.2372475,290.7012355,790.0047684,343.6457562,818.8280296,238.2363904,825.0062943,295.7309568,808.2797813,350.2263522,13.25,4.28,9.78,4.99,8.72,1.95
682,36,-21.07629776,-20233.24585,-0.15707016,-12.21078873,15.53964615,801.639061,236.8471241,799.5318031,290.1277685,788.9617538,343.3457458,820.6606293,238.7374699,824.5965958,297.9041576,814.8937798,355.5644524,7.55,5.1,5.39,6.37,9.19,1.83
793,36,-23.36568832,-22431.06079,-4.495811462,-14.65112686,12.78499603,804.0585709,237.0170528,800.3056526,289.5562327,788.5630417,343.0880928,823.1215668,239.2808908,824.5828056,298.673737,814.902935,356.9762814,6.13,4.73,5.32,7.03,8.12,1.02
832,36,-26.7388916,-25669.33594,-7.677440643,-19.21331406,8.037929535,807.5349998,237.0857227,801.6303062,289.5850074,788.7717819,343.0282903,828.0026436,239.4025075,824.7046852,299.4025683,815.1068687,357.1749687,3.57,4.09,5.32,7.7,5.41,0.96
922,36,-27.30056763,-26208.54492,-9.265480042,-19.75736618,7.475852966,808.6621857,237.3006803,802.9863739,289.7176158,789.5660019,343.8563204,829.2196083,240.0082093,825.2702522,299.9026823,816.0853386,357.3988581,3.01,4.45,5.12,7.93,4.71,0.83
967,36,-27.82196045,-26709.08203,-8.91494751,-19.17606354,6.971683502,808.8508987,237.3046231,804.017086,289.7280443,789.6466827,343.9104903,828.9142799,239.9645966,825.2491379,299.8855269,816.2430954,356.8644977,3.11,5.52,5.07,8.48,4.97,0.83
79,37,-28.04964066,-26927.65503,-8.268241882,-18.99175644,6.450233459,808.9011955,237.3254317,804.588604,289.7414017,790.0600433,343.850044,828.9467812,239.9792093,824.8243904,299.8111117,816.3156509,356.6159856,2.6,5.94,4.8,8.58,4.74,0.74
132,37,-27.95179367,-26833.72192,-8.042850494,-18.99124146,6.662521362,808.7183189,237.4657971,804.4619751,289.8233807,789.8886681,343.8394225,828.9177132,240.0957566,824.8145485,299.7277486,816.0547829,356.7989016,2.72,6.01,4.92,8.62,4.74,0.62
228,37,-27.92037964,-26803.56445,-7.733688354,-18.68047714,6.853523254,808.5746956,237.6454782,804.4460678,289.8716283,789.7491074,343.8247776,828.936882,240.1947141,824.9548531,299.6227562,816.2468147,356.8896997,2.73,6.17,4.88,8.7,4.75,0.48
281,37,-27.90435791,-26788.18359,-7.482776642,-18.49948883,6.782054901,808.5334396,237.7643269,804.4407463,289.9066794,789.7197533,343.8068819,828.9685822,240.2583629,825.0531578,299.6048284,816.3425446,356.9229162,2.76,6.21,4.87,8.73,4.73,0.46
369,37,-27.89079666,-26775.16479,-7.291603088,-18.38756561,6.778907776,808.510437,237.9395503,804.4326782,290.0259304,789.7081947,343.7847054,829.0294647,240.3803658,825.1424789,299.622885,816.4917755,356.9444489,2.74,6.24,4.84,8.75,4.67,0.46
427,37,-27.87786484,-26762.75024,-7.231521606,-18.37537766,6.886768341,808.4947014,238.0118412,804.4071007,290.0939727,789.6924591,343.7743413,829.0575027,240.4454631,825.1617622,299.6645987,816.5544319,356.9530749,2.71,6.24,4.82,8.76,4.63,0.47
514,37,-27.87660599,-26761.54175,-7.178134918,-18.3889389,6.980323792,808.4860039,238.0902314,804.3838692,290.1593757,789.6847343,343.7657154,829.0723228,240.5237085,825.1730919,299.7482836,816.5732002,356.9505644,2.71,6.23,4.82,8.76,4.6,0.49
575,37,-27.87620544,-26761.15723,-7.159481049,-18.43013763,7.03622818,808.4832001,238.1437898,804.3714523,290.2053058,789.6643066,343.7520683,829.0898895,240.5830765,825.1791573,299.848963,816.5641594,356.9468307,2.73,6.24,4.84,8.77,4.58,0.5
